cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 38000 samples
Load selected sample idx
Selected 38000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/149   Step: 34s715ms | Tot: 0ms | Loss: 0.309 | Acc: 90.234% (231/256)              
 [>................................................................] 2/149   Step: 1s967ms | Tot: 1s967ms | Loss: 0.313 | Acc: 90.430% (463/512)              
 [>................................................................] 3/149   Step: 966ms | Tot: 2s934ms | Loss: 0.363 | Acc: 88.411% (679/768)              
 [=>...............................................................] 4/149   Step: 1s188ms | Tot: 4s122ms | Loss: 0.362 | Acc: 88.672% (908/1024)              
 [=>...............................................................] 5/149   Step: 955ms | Tot: 5s78ms | Loss: 0.347 | Acc: 89.219% (1142/1280)              
 [==>..............................................................] 6/149   Step: 959ms | Tot: 6s38ms | Loss: 0.341 | Acc: 89.583% (1376/1536)              
 [==>..............................................................] 7/149   Step: 955ms | Tot: 6s993ms | Loss: 0.335 | Acc: 89.732% (1608/1792)              
 [===>.............................................................] 8/149   Step: 961ms | Tot: 7s955ms | Loss: 0.332 | Acc: 89.795% (1839/2048)              
 [===>.............................................................] 9/149   Step: 1s64ms | Tot: 9s20ms | Loss: 0.324 | Acc: 90.061% (2075/2304)              
 [===>.............................................................] 10/149   Step: 965ms | Tot: 9s985ms | Loss: 0.319 | Acc: 90.312% (2312/2560)              
 [====>............................................................] 11/149   Step: 961ms | Tot: 10s947ms | Loss: 0.314 | Acc: 90.341% (2544/2816)              
 [====>............................................................] 12/149   Step: 952ms | Tot: 11s900ms | Loss: 0.308 | Acc: 90.560% (2782/3072)              
 [=====>...........................................................] 13/149   Step: 956ms | Tot: 12s857ms | Loss: 0.310 | Acc: 90.685% (3018/3328)              
 [=====>...........................................................] 14/149   Step: 1s80ms | Tot: 13s937ms | Loss: 0.309 | Acc: 90.792% (3254/3584)              
 [======>..........................................................] 15/149   Step: 962ms | Tot: 14s900ms | Loss: 0.308 | Acc: 90.859% (3489/3840)              
 [=========================================>.......................] 96/149   Step: 977ms | Tot: 1m34s | Loss: 0.197 | Acc: 94.527% (23231/24576)              
 [=========================================>.......................] 97/149   Step: 954ms | Tot: 1m35s | Loss: 0.196 | Acc: 94.523% (23472/24832)              
 [==========================================>......................] 98/149   Step: 1s66ms | Tot: 1m36s | Loss: 0.196 | Acc: 94.543% (23719/25088)              
 [==========================================>......................] 99/149   Step: 956ms | Tot: 1m37s | Loss: 0.195 | Acc: 94.555% (23964/25344)              
 [===========================================>.....................] 100/149   Step: 961ms | Tot: 1m38s | Loss: 0.194 | Acc: 94.594% (24216/25600)              
 [===========================================>.....................] 101/149   Step: 968ms | Tot: 1m39s | Loss: 0.194 | Acc: 94.616% (24464/25856)              
 [============================================>....................] 102/149   Step: 957ms | Tot: 1m40s | Loss: 0.193 | Acc: 94.638% (24712/26112)              
 [============================================>....................] 103/149   Step: 1s64ms | Tot: 1m41s | Loss: 0.193 | Acc: 94.664% (24961/26368)              
 [============================================>....................] 104/149   Step: 966ms | Tot: 1m42s | Loss: 0.192 | Acc: 94.670% (25205/26624)              
 [=============================================>...................] 105/149   Step: 956ms | Tot: 1m43s | Loss: 0.191 | Acc: 94.695% (25454/26880)              
 [=============================================>...................] 106/149   Step: 976ms | Tot: 1m44s | Loss: 0.191 | Acc: 94.727% (25705/27136)              
 [==============================================>..................] 107/149   Step: 970ms | Tot: 1m45s | Loss: 0.190 | Acc: 94.743% (25952/27392)              
 [==============================================>..................] 108/149   Step: 1s75ms | Tot: 1m46s | Loss: 0.190 | Acc: 94.745% (26195/27648)              
 [===============================================>.................] 109/149   Step: 954ms | Tot: 1m47s | Loss: 0.190 | Acc: 94.757% (26441/27904)              
 [===============================================>.................] 110/149   Step: 968ms | Tot: 1m48s | Loss: 0.189 | Acc: 94.769% (26687/28160)              
 [===============================================>.................] 111/149   Step: 960ms | Tot: 1m49s | Loss: 0.189 | Acc: 94.792% (26936/28416)              
 [================================================>................] 112/149   Step: 1s99ms | Tot: 1m50s | Loss: 0.188 | Acc: 94.807% (27183/28672)              
 [================================================>................] 113/149   Step: 952ms | Tot: 1m51s | Loss: 0.188 | Acc: 94.835% (27434/28928)              
 [=================================================>...............] 114/149   Step: 951ms | Tot: 1m52s | Loss: 0.187 | Acc: 94.860% (27684/29184)              
 [=================================================>...............] 115/149   Step: 950ms | Tot: 1m53s | Loss: 0.187 | Acc: 94.864% (27928/29440)              
 [==================================================>..............] 116/149   Step: 977ms | Tot: 1m54s | Loss: 0.186 | Acc: 94.885% (28177/29696)              
 [==================================================>..............] 117/149   Step: 1s57ms | Tot: 1m55s | Loss: 0.186 | Acc: 94.902% (28425/29952)              
 [===================================================>.............] 118/149   Step: 957ms | Tot: 1m56s | Loss: 0.186 | Acc: 94.919% (28673/30208)              
 [===================================================>.............] 119/149   Step: 958ms | Tot: 1m57s | Loss: 0.185 | Acc: 94.932% (28920/30464)              
 [===================================================>.............] 120/149   Step: 957ms | Tot: 1m58s | Loss: 0.185 | Acc: 94.948% (29168/30720)              
 [====================================================>............] 121/149   Step: 1s72ms | Tot: 1m59s | Loss: 0.184 | Acc: 94.967% (29417/30976)              
 [====================================================>............] 122/149   Step: 961ms | Tot: 2m458ms | Loss: 0.184 | Acc: 94.980% (29664/31232)              
 [=====================================================>...........] 123/149   Step: 957ms | Tot: 2m1s | Loss: 0.183 | Acc: 95.001% (29914/31488)              
 [=====================================================>...........] 124/149   Step: 952ms | Tot: 2m2s | Loss: 0.183 | Acc: 95.032% (30167/31744)              
 [======================================================>..........] 125/149   Step: 955ms | Tot: 2m3s | Loss: 0.182 | Acc: 95.041% (30413/32000)              
 [======================================================>..........] 126/149   Step: 1s84ms | Tot: 2m4s | Loss: 0.182 | Acc: 95.061% (30663/32256)              
 [======================================================>..........] 127/149   Step: 951ms | Tot: 2m5s | Loss: 0.181 | Acc: 95.079% (30912/32512)              
 [=======================================================>.........] 128/149   Step: 954ms | Tot: 2m6s | Loss: 0.181 | Acc: 95.081% (31156/32768)              
 [=======================================================>.........] 129/149   Step: 954ms | Tot: 2m7s | Loss: 0.180 | Acc: 95.098% (31405/33024)              
 [========================================================>........] 130/149   Step: 957ms | Tot: 2m8s | Loss: 0.180 | Acc: 95.114% (31654/33280)              
 [========================================================>........] 131/149   Step: 1s67ms | Tot: 2m9s | Loss: 0.179 | Acc: 95.140% (31906/33536)              
 [=========================================================>.......] 132/149   Step: 969ms | Tot: 2m10s | Loss: 0.179 | Acc: 95.147% (32152/33792)              
 [=========================================================>.......] 133/149   Step: 957ms | Tot: 2m11s | Loss: 0.179 | Acc: 95.166% (32402/34048)              
 [==========================================================>......] 134/149   Step: 951ms | Tot: 2m12s | Loss: 0.178 | Acc: 95.170% (32647/34304)              
 [==========================================================>......] 135/149   Step: 951ms | Tot: 2m13s | Loss: 0.178 | Acc: 95.194% (32899/34560)              
 [==========================================================>......] 136/149   Step: 1s75ms | Tot: 2m14s | Loss: 0.177 | Acc: 95.189% (33141/34816)              
 [===========================================================>.....] 137/149   Step: 961ms | Tot: 2m15s | Loss: 0.177 | Acc: 95.210% (33392/35072)              
 [===========================================================>.....] 138/149   Step: 964ms | Tot: 2m16s | Loss: 0.177 | Acc: 95.208% (33635/35328)              
 [============================================================>....] 139/149   Step: 953ms | Tot: 2m17s | Loss: 0.176 | Acc: 95.228% (33886/35584)              
 [============================================================>....] 140/149   Step: 956ms | Tot: 2m18s | Loss: 0.176 | Acc: 95.246% (34136/35840)              
 [=============================================================>...] 141/149   Step: 1s66ms | Tot: 2m19s | Loss: 0.175 | Acc: 95.240% (34378/36096)              
 [=============================================================>...] 142/149   Step: 962ms | Tot: 2m20s | Loss: 0.175 | Acc: 95.257% (34628/36352)              
 [=============================================================>...] 143/149   Step: 953ms | Tot: 2m21s | Loss: 0.174 | Acc: 95.269% (34876/36608)              
 [==============================================================>..] 144/149   Step: 950ms | Tot: 2m21s | Loss: 0.174 | Acc: 95.275% (35122/36864)              
 [==============================================================>..] 145/149   Step: 995ms | Tot: 2m22s | Loss: 0.174 | Acc: 95.288% (35371/37120)              
 [===============================================================>.] 146/149   Step: 848ms | Tot: 2m23s | Loss: 0.173 | Acc: 95.307% (35622/37376)              
 [===============================================================>.] 147/149   Step: 861ms | Tot: 2m24s | Loss: 0.173 | Acc: 95.318% (35870/37632)              
 [================================================================>] 148/149   Step: 840ms | Tot: 2m25s | Loss: 0.172 | Acc: 95.342% (36123/37888)              
 [================================================================>] 149/149   Step: 8s440ms | Tot: 2m33s | Loss: 0.172 | Acc: 95.337% (36228/38000)
 [>................................................................] 1/40   Step: 1s284ms | Tot: 0ms | Loss: 0.830 | Acc: 76.172% (195/256)              
 [=>...............................................................] 2/40   Step: 420ms | Tot: 420ms | Loss: 0.794 | Acc: 78.711% (403/512)              
 [===>.............................................................] 3/40   Step: 417ms | Tot: 837ms | Loss: 0.868 | Acc: 78.125% (600/768)              
 [====>............................................................] 4/40   Step: 416ms | Tot: 1s254ms | Loss: 0.879 | Acc: 77.441% (793/1024)              
 [======>..........................................................] 5/40   Step: 416ms | Tot: 1s671ms | Loss: 0.908 | Acc: 77.109% (987/1280)              
 [========>........................................................] 6/40   Step: 524ms | Tot: 2s195ms | Loss: 0.901 | Acc: 77.409% (1189/1536)              
 [=========>.......................................................] 7/40   Step: 420ms | Tot: 2s616ms | Loss: 0.920 | Acc: 77.009% (1380/1792)              
 [===========>.....................................................] 8/40   Step: 416ms | Tot: 3s33ms | Loss: 0.929 | Acc: 77.148% (1580/2048)              
 [=============>...................................................] 9/40   Step: 418ms | Tot: 3s452ms | Loss: 0.932 | Acc: 77.040% (1775/2304)              
 [==============>..................................................] 10/40   Step: 417ms | Tot: 3s869ms | Loss: 0.923 | Acc: 76.953% (1970/2560)              
 [================>................................................] 11/40   Step: 419ms | Tot: 4s289ms | Loss: 0.915 | Acc: 77.095% (2171/2816)              
 [=================>...............................................] 12/40   Step: 528ms | Tot: 4s817ms | Loss: 0.911 | Acc: 77.246% (2373/3072)              
 [===================>.............................................] 13/40   Step: 415ms | Tot: 5s233ms | Loss: 0.916 | Acc: 77.073% (2565/3328)              
 [=====================>...........................................] 14/40   Step: 416ms | Tot: 5s649ms | Loss: 0.924 | Acc: 76.730% (2750/3584)              
 [======================>..........................................] 15/40   Step: 413ms | Tot: 6s63ms | Loss: 0.913 | Acc: 76.849% (2951/3840)              
 [========================>........................................] 16/40   Step: 414ms | Tot: 6s478ms | Loss: 0.926 | Acc: 76.709% (3142/4096)              
 [==========================>......................................] 17/40   Step: 413ms | Tot: 6s891ms | Loss: 0.932 | Acc: 76.654% (3336/4352)              
 [===========================>.....................................] 18/40   Step: 522ms | Tot: 7s413ms | Loss: 0.933 | Acc: 76.454% (3523/4608)              
 [=============================>...................................] 19/40   Step: 414ms | Tot: 7s828ms | Loss: 0.936 | Acc: 76.419% (3717/4864)              
 [==============================>..................................] 20/40   Step: 417ms | Tot: 8s245ms | Loss: 0.931 | Acc: 76.621% (3923/5120)              
 [================================>................................] 21/40   Step: 432ms | Tot: 8s677ms | Loss: 0.936 | Acc: 76.544% (4115/5376)              
 [==================================>..............................] 22/40   Step: 417ms | Tot: 9s95ms | Loss: 0.936 | Acc: 76.616% (4315/5632)              
 [===================================>.............................] 23/40   Step: 412ms | Tot: 9s507ms | Loss: 0.944 | Acc: 76.410% (4499/5888)              
 [=====================================>...........................] 24/40   Step: 520ms | Tot: 10s28ms | Loss: 0.948 | Acc: 76.416% (4695/6144)              
 [=======================================>.........................] 25/40   Step: 413ms | Tot: 10s441ms | Loss: 0.950 | Acc: 76.188% (4876/6400)              
 [========================================>........................] 26/40   Step: 412ms | Tot: 10s853ms | Loss: 0.949 | Acc: 76.142% (5068/6656)              
 [==========================================>......................] 27/40   Step: 413ms | Tot: 11s267ms | Loss: 0.948 | Acc: 76.143% (5263/6912)              
 [===========================================>.....................] 28/40   Step: 415ms | Tot: 11s682ms | Loss: 0.942 | Acc: 76.270% (5467/7168)              
 [=============================================>...................] 29/40   Step: 412ms | Tot: 12s95ms | Loss: 0.938 | Acc: 76.280% (5663/7424)              
 [===============================================>.................] 30/40   Step: 524ms | Tot: 12s620ms | Loss: 0.935 | Acc: 76.276% (5858/7680)              
 [================================================>................] 31/40   Step: 416ms | Tot: 13s36ms | Loss: 0.937 | Acc: 76.298% (6055/7936)              
 [==================================================>..............] 32/40   Step: 418ms | Tot: 13s455ms | Loss: 0.934 | Acc: 76.245% (6246/8192)              
 [====================================================>............] 33/40   Step: 416ms | Tot: 13s872ms | Loss: 0.935 | Acc: 76.196% (6437/8448)              
 [=====================================================>...........] 34/40   Step: 415ms | Tot: 14s287ms | Loss: 0.941 | Acc: 76.023% (6617/8704)              
 [=======================================================>.........] 35/40   Step: 417ms | Tot: 14s705ms | Loss: 0.940 | Acc: 75.993% (6809/8960)              
 [========================================================>........] 36/40   Step: 483ms | Tot: 15s188ms | Loss: 0.938 | Acc: 76.031% (7007/9216)              
 [==========================================================>......] 37/40   Step: 371ms | Tot: 15s560ms | Loss: 0.941 | Acc: 76.014% (7200/9472)              
 [============================================================>....] 38/40   Step: 371ms | Tot: 15s932ms | Loss: 0.937 | Acc: 76.131% (7406/9728)              
 [=============================================================>...] 39/40   Step: 367ms | Tot: 16s299ms | Loss: 0.938 | Acc: 76.082% (7596/9984)              
 [===============================================================>.] 40/40   Step: 2s383ms | Tot: 18s683ms | Loss: 0.937 | Acc: 76.110% (7611/10000)
Saving with better validation accuracy model: 76.110..

Epoch: 1
 [>................................................................] 1/149   Step: 3s186ms | Tot: 0ms | Loss: 0.087 | Acc: 98.438% (252/256)              
 [>................................................................] 2/149   Step: 974ms | Tot: 974ms | Loss: 0.098 | Acc: 97.656% (500/512)              
 [>................................................................] 3/149   Step: 973ms | Tot: 1s947ms | Loss: 0.107 | Acc: 96.875% (744/768)              
 [=>...............................................................] 4/149   Step: 966ms | Tot: 2s914ms | Loss: 0.115 | Acc: 96.680% (990/1024)              
 [=>...............................................................] 5/149   Step: 964ms | Tot: 3s879ms | Loss: 0.111 | Acc: 96.953% (1241/1280)              
 [==>..............................................................] 6/149   Step: 1s94ms | Tot: 4s973ms | Loss: 0.106 | Acc: 97.135% (1492/1536)              
 [==>..............................................................] 7/149   Step: 956ms | Tot: 5s929ms | Loss: 0.105 | Acc: 97.321% (1744/1792)              
 [===>.............................................................] 8/149   Step: 976ms | Tot: 6s906ms | Loss: 0.101 | Acc: 97.559% (1998/2048)              
 [===>.............................................................] 9/149   Step: 960ms | Tot: 7s867ms | Loss: 0.101 | Acc: 97.526% (2247/2304)              
 [===>.............................................................] 10/149   Step: 955ms | Tot: 8s822ms | Loss: 0.101 | Acc: 97.383% (2493/2560)              
 [====>............................................................] 11/149   Step: 1s66ms | Tot: 9s889ms | Loss: 0.100 | Acc: 97.443% (2744/2816)              
 [====>............................................................] 12/149   Step: 959ms | Tot: 10s848ms | Loss: 0.099 | Acc: 97.591% (2998/3072)              
 [=====>...........................................................] 13/149   Step: 959ms | Tot: 11s808ms | Loss: 0.100 | Acc: 97.476% (3244/3328)              
 [=====>...........................................................] 14/149   Step: 970ms | Tot: 12s779ms | Loss: 0.101 | Acc: 97.433% (3492/3584)              
 [======>..........................................................] 15/149   Step: 1s80ms | Tot: 13s860ms | Loss: 0.099 | Acc: 97.526% (3745/3840)              
 [======>..........................................................] 16/149   Step: 953ms | Tot: 14s813ms | Loss: 0.098 | Acc: 97.583% (3997/4096)              
 [======>..........................................................] 17/149   Step: 953ms | Tot: 15s767ms | Loss: 0.101 | Acc: 97.472% (4242/4352)              
 [=======>.........................................................] 18/149   Step: 957ms | Tot: 16s725ms | Loss: 0.100 | Acc: 97.504% (4493/4608)              
 [=======>.........................................................] 19/149   Step: 969ms | Tot: 17s695ms | Loss: 0.099 | Acc: 97.574% (4746/4864)              
