cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 36000 samples
Selected 36000 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/141   Step: 41s690ms | Tot: 0ms | Loss: 0.311 | Acc: 91.797% (235/256)              
 [>................................................................] 2/141   Step: 1s988ms | Tot: 1s988ms | Loss: 0.322 | Acc: 91.406% (468/512)              
 [>................................................................] 3/141   Step: 986ms | Tot: 2s974ms | Loss: 0.337 | Acc: 90.365% (694/768)              
 [=>...............................................................] 4/141   Step: 1s166ms | Tot: 4s141ms | Loss: 0.337 | Acc: 90.723% (929/1024)              
 [=>...............................................................] 5/141   Step: 970ms | Tot: 5s111ms | Loss: 0.322 | Acc: 90.625% (1160/1280)              
 [==>..............................................................] 6/141   Step: 968ms | Tot: 6s80ms | Loss: 0.313 | Acc: 90.820% (1395/1536)              
 [==>..............................................................] 7/141   Step: 970ms | Tot: 7s50ms | Loss: 0.320 | Acc: 90.681% (1625/1792)              
 [===>.............................................................] 8/141   Step: 965ms | Tot: 8s15ms | Loss: 0.317 | Acc: 91.016% (1864/2048)              
 [===>.............................................................] 9/141   Step: 1s69ms | Tot: 9s85ms | Loss: 0.309 | Acc: 91.233% (2102/2304)              
 [====>............................................................] 10/141   Step: 967ms | Tot: 10s53ms | Loss: 0.306 | Acc: 91.250% (2336/2560)              
 [====>............................................................] 11/141   Step: 960ms | Tot: 11s14ms | Loss: 0.304 | Acc: 91.300% (2571/2816)              
 [=====>...........................................................] 12/141   Step: 973ms | Tot: 11s987ms | Loss: 0.304 | Acc: 91.243% (2803/3072)              
 [=====>...........................................................] 13/141   Step: 974ms | Tot: 12s961ms | Loss: 0.297 | Acc: 91.406% (3042/3328)              
 [=====>...........................................................] 14/141   Step: 1s71ms | Tot: 14s32ms | Loss: 0.293 | Acc: 91.518% (3280/3584)              
 [===============================>.................................] 70/141   Step: 965ms | Tot: 1m9s | Loss: 0.193 | Acc: 94.671% (16965/17920)              
 [================================>................................] 71/141   Step: 959ms | Tot: 1m10s | Loss: 0.193 | Acc: 94.685% (17210/18176)              
 [================================>................................] 72/141   Step: 964ms | Tot: 1m11s | Loss: 0.193 | Acc: 94.672% (17450/18432)              
 [=================================>...............................] 73/141   Step: 1s79ms | Tot: 1m12s | Loss: 0.192 | Acc: 94.697% (17697/18688)              
 [=================================>...............................] 74/141   Step: 965ms | Tot: 1m13s | Loss: 0.191 | Acc: 94.721% (17944/18944)              
 [==================================>..............................] 75/141   Step: 963ms | Tot: 1m14s | Loss: 0.190 | Acc: 94.745% (18191/19200)              
 [==================================>..............................] 76/141   Step: 980ms | Tot: 1m15s | Loss: 0.189 | Acc: 94.773% (18439/19456)              
 [===================================>.............................] 77/141   Step: 971ms | Tot: 1m16s | Loss: 0.188 | Acc: 94.795% (18686/19712)              
 [===================================>.............................] 78/141   Step: 1s71ms | Tot: 1m17s | Loss: 0.188 | Acc: 94.812% (18932/19968)              
 [===================================>.............................] 79/141   Step: 965ms | Tot: 1m18s | Loss: 0.188 | Acc: 94.813% (19175/20224)              
 [====================================>............................] 80/141   Step: 961ms | Tot: 1m19s | Loss: 0.187 | Acc: 94.829% (19421/20480)              
 [====================================>............................] 81/141   Step: 965ms | Tot: 1m20s | Loss: 0.188 | Acc: 94.821% (19662/20736)              
 [=====================================>...........................] 82/141   Step: 1s69ms | Tot: 1m21s | Loss: 0.186 | Acc: 94.865% (19914/20992)              
 [=====================================>...........................] 83/141   Step: 972ms | Tot: 1m22s | Loss: 0.186 | Acc: 94.889% (20162/21248)              
 [======================================>..........................] 84/141   Step: 968ms | Tot: 1m23s | Loss: 0.185 | Acc: 94.922% (20412/21504)              
 [======================================>..........................] 85/141   Step: 958ms | Tot: 1m24s | Loss: 0.185 | Acc: 94.926% (20656/21760)              
 [=======================================>.........................] 86/141   Step: 964ms | Tot: 1m25s | Loss: 0.185 | Acc: 94.913% (20896/22016)              
 [=======================================>.........................] 87/141   Step: 1s98ms | Tot: 1m26s | Loss: 0.184 | Acc: 94.958% (21149/22272)              
 [========================================>........................] 88/141   Step: 965ms | Tot: 1m27s | Loss: 0.183 | Acc: 94.980% (21397/22528)              
 [========================================>........................] 89/141   Step: 979ms | Tot: 1m28s | Loss: 0.182 | Acc: 95.027% (21651/22784)              
 [=========================================>.......................] 90/141   Step: 966ms | Tot: 1m29s | Loss: 0.181 | Acc: 95.052% (21900/23040)              
 [=========================================>.......................] 91/141   Step: 1s83ms | Tot: 1m30s | Loss: 0.181 | Acc: 95.068% (22147/23296)              
 [=========================================>.......................] 92/141   Step: 967ms | Tot: 1m31s | Loss: 0.180 | Acc: 95.092% (22396/23552)              
 [==========================================>......................] 93/141   Step: 969ms | Tot: 1m32s | Loss: 0.180 | Acc: 95.119% (22646/23808)              
 [==========================================>......................] 94/141   Step: 970ms | Tot: 1m33s | Loss: 0.179 | Acc: 95.150% (22897/24064)              
 [===========================================>.....................] 95/141   Step: 965ms | Tot: 1m34s | Loss: 0.178 | Acc: 95.164% (23144/24320)              
 [===========================================>.....................] 96/141   Step: 1s72ms | Tot: 1m35s | Loss: 0.177 | Acc: 95.199% (23396/24576)              
 [============================================>....................] 97/141   Step: 961ms | Tot: 1m36s | Loss: 0.177 | Acc: 95.212% (23643/24832)              
 [============================================>....................] 98/141   Step: 962ms | Tot: 1m37s | Loss: 0.176 | Acc: 95.233% (23892/25088)              
 [=============================================>...................] 99/141   Step: 967ms | Tot: 1m38s | Loss: 0.176 | Acc: 95.257% (24142/25344)              
 [=============================================>...................] 100/141   Step: 962ms | Tot: 1m39s | Loss: 0.175 | Acc: 95.277% (24391/25600)              
 [==============================================>..................] 101/141   Step: 1s69ms | Tot: 1m40s | Loss: 0.175 | Acc: 95.282% (24636/25856)              
 [==============================================>..................] 102/141   Step: 959ms | Tot: 1m41s | Loss: 0.174 | Acc: 95.297% (24884/26112)              
 [===============================================>.................] 103/141   Step: 978ms | Tot: 1m42s | Loss: 0.173 | Acc: 95.312% (25132/26368)              
 [===============================================>.................] 104/141   Step: 969ms | Tot: 1m43s | Loss: 0.173 | Acc: 95.331% (25381/26624)              
 [===============================================>.................] 105/141   Step: 1s69ms | Tot: 1m44s | Loss: 0.172 | Acc: 95.350% (25630/26880)              
 [================================================>................] 106/141   Step: 964ms | Tot: 1m45s | Loss: 0.172 | Acc: 95.371% (25880/27136)              
 [================================================>................] 107/141   Step: 965ms | Tot: 1m46s | Loss: 0.171 | Acc: 95.356% (26120/27392)              
 [=================================================>...............] 108/141   Step: 961ms | Tot: 1m47s | Loss: 0.171 | Acc: 95.381% (26371/27648)              
 [=================================================>...............] 109/141   Step: 970ms | Tot: 1m48s | Loss: 0.170 | Acc: 95.413% (26624/27904)              
 [==================================================>..............] 110/141   Step: 1s65ms | Tot: 1m49s | Loss: 0.170 | Acc: 95.423% (26871/28160)              
 [==================================================>..............] 111/141   Step: 965ms | Tot: 1m50s | Loss: 0.169 | Acc: 95.436% (27119/28416)              
 [===================================================>.............] 112/141   Step: 957ms | Tot: 1m51s | Loss: 0.168 | Acc: 95.469% (27373/28672)              
 [===================================================>.............] 113/141   Step: 971ms | Tot: 1m52s | Loss: 0.168 | Acc: 95.485% (27622/28928)              
 [====================================================>............] 114/141   Step: 1s74ms | Tot: 1m53s | Loss: 0.167 | Acc: 95.498% (27870/29184)              
 [====================================================>............] 115/141   Step: 961ms | Tot: 1m54s | Loss: 0.167 | Acc: 95.526% (28123/29440)              
 [=====================================================>...........] 116/141   Step: 963ms | Tot: 1m55s | Loss: 0.167 | Acc: 95.521% (28366/29696)              
 [=====================================================>...........] 117/141   Step: 960ms | Tot: 1m56s | Loss: 0.166 | Acc: 95.533% (28614/29952)              
 [=====================================================>...........] 118/141   Step: 964ms | Tot: 1m57s | Loss: 0.166 | Acc: 95.548% (28863/30208)              
 [======================================================>..........] 119/141   Step: 1s74ms | Tot: 1m58s | Loss: 0.165 | Acc: 95.565% (29113/30464)              
 [======================================================>..........] 120/141   Step: 958ms | Tot: 1m59s | Loss: 0.165 | Acc: 95.579% (29362/30720)              
 [=======================================================>.........] 121/141   Step: 961ms | Tot: 2m52ms | Loss: 0.165 | Acc: 95.574% (29605/30976)              
 [=======================================================>.........] 122/141   Step: 976ms | Tot: 2m1s | Loss: 0.164 | Acc: 95.581% (29852/31232)              
 [========================================================>........] 123/141   Step: 1s83ms | Tot: 2m2s | Loss: 0.164 | Acc: 95.598% (30102/31488)              
 [========================================================>........] 124/141   Step: 972ms | Tot: 2m3s | Loss: 0.163 | Acc: 95.621% (30354/31744)              
 [=========================================================>.......] 125/141   Step: 963ms | Tot: 2m4s | Loss: 0.163 | Acc: 95.650% (30608/32000)              
 [=========================================================>.......] 126/141   Step: 968ms | Tot: 2m5s | Loss: 0.162 | Acc: 95.660% (30856/32256)              
 [==========================================================>......] 127/141   Step: 970ms | Tot: 2m5s | Loss: 0.162 | Acc: 95.682% (31108/32512)              
 [==========================================================>......] 128/141   Step: 1s78ms | Tot: 2m7s | Loss: 0.161 | Acc: 95.697% (31358/32768)              
 [===========================================================>.....] 129/141   Step: 974ms | Tot: 2m8s | Loss: 0.161 | Acc: 95.706% (31606/33024)              
 [===========================================================>.....] 130/141   Step: 964ms | Tot: 2m9s | Loss: 0.161 | Acc: 95.715% (31854/33280)              
 [===========================================================>.....] 131/141   Step: 968ms | Tot: 2m9s | Loss: 0.161 | Acc: 95.721% (32101/33536)              
 [============================================================>....] 132/141   Step: 963ms | Tot: 2m10s | Loss: 0.161 | Acc: 95.727% (32348/33792)              
 [============================================================>....] 133/141   Step: 1s105ms | Tot: 2m12s | Loss: 0.160 | Acc: 95.741% (32598/34048)              
 [=============================================================>...] 134/141   Step: 968ms | Tot: 2m13s | Loss: 0.160 | Acc: 95.756% (32848/34304)              
 [=============================================================>...] 135/141   Step: 961ms | Tot: 2m13s | Loss: 0.159 | Acc: 95.764% (33096/34560)              
 [==============================================================>..] 136/141   Step: 964ms | Tot: 2m14s | Loss: 0.159 | Acc: 95.769% (33343/34816)              
 [==============================================================>..] 137/141   Step: 1s25ms | Tot: 2m15s | Loss: 0.159 | Acc: 95.783% (33593/35072)              
 [===============================================================>.] 138/141   Step: 854ms | Tot: 2m16s | Loss: 0.158 | Acc: 95.788% (33840/35328)              
 [===============================================================>.] 139/141   Step: 857ms | Tot: 2m17s | Loss: 0.158 | Acc: 95.804% (34091/35584)              
 [================================================================>] 140/141   Step: 854ms | Tot: 2m18s | Loss: 0.158 | Acc: 95.806% (34337/35840)              
 [================================================================>] 141/141   Step: 8s501ms | Tot: 2m27s | Loss: 0.158 | Acc: 95.808% (34491/36000)
 [>................................................................] 1/40   Step: 1s258ms | Tot: 0ms | Loss: 0.975 | Acc: 73.828% (189/256)              
 [=>...............................................................] 2/40   Step: 434ms | Tot: 434ms | Loss: 0.903 | Acc: 75.781% (388/512)              
 [===>.............................................................] 3/40   Step: 420ms | Tot: 855ms | Loss: 0.884 | Acc: 76.953% (591/768)              
 [====>............................................................] 4/40   Step: 415ms | Tot: 1s270ms | Loss: 0.910 | Acc: 76.367% (782/1024)              
 [======>..........................................................] 5/40   Step: 421ms | Tot: 1s692ms | Loss: 0.929 | Acc: 75.625% (968/1280)              
 [========>........................................................] 6/40   Step: 422ms | Tot: 2s114ms | Loss: 0.941 | Acc: 75.716% (1163/1536)              
 [=========>.......................................................] 7/40   Step: 423ms | Tot: 2s537ms | Loss: 0.967 | Acc: 75.279% (1349/1792)              
 [===========>.....................................................] 8/40   Step: 534ms | Tot: 3s72ms | Loss: 0.984 | Acc: 75.000% (1536/2048)              
 [=============>...................................................] 9/40   Step: 427ms | Tot: 3s500ms | Loss: 0.971 | Acc: 74.913% (1726/2304)              
 [==============>..................................................] 10/40   Step: 423ms | Tot: 3s923ms | Loss: 0.966 | Acc: 75.117% (1923/2560)              
 [================>................................................] 11/40   Step: 425ms | Tot: 4s349ms | Loss: 0.963 | Acc: 75.249% (2119/2816)              
 [=================>...............................................] 12/40   Step: 421ms | Tot: 4s770ms | Loss: 0.953 | Acc: 75.651% (2324/3072)              
 [===================>.............................................] 13/40   Step: 425ms | Tot: 5s195ms | Loss: 0.959 | Acc: 75.631% (2517/3328)              
 [=====================>...........................................] 14/40   Step: 418ms | Tot: 5s614ms | Loss: 0.961 | Acc: 75.725% (2714/3584)              
 [======================>..........................................] 15/40   Step: 531ms | Tot: 6s145ms | Loss: 0.951 | Acc: 75.885% (2914/3840)              
 [========================>........................................] 16/40   Step: 422ms | Tot: 6s568ms | Loss: 0.962 | Acc: 75.635% (3098/4096)              
 [==========================>......................................] 17/40   Step: 426ms | Tot: 6s994ms | Loss: 0.961 | Acc: 75.735% (3296/4352)              
 [===========================>.....................................] 18/40   Step: 424ms | Tot: 7s419ms | Loss: 0.961 | Acc: 75.716% (3489/4608)              
 [=============================>...................................] 19/40   Step: 422ms | Tot: 7s841ms | Loss: 0.962 | Acc: 75.637% (3679/4864)              
 [==============================>..................................] 20/40   Step: 421ms | Tot: 8s263ms | Loss: 0.959 | Acc: 75.723% (3877/5120)              
 [================================>................................] 21/40   Step: 425ms | Tot: 8s688ms | Loss: 0.964 | Acc: 75.651% (4067/5376)              
 [==================================>..............................] 22/40   Step: 530ms | Tot: 9s219ms | Loss: 0.969 | Acc: 75.586% (4257/5632)              
 [===================================>.............................] 23/40   Step: 420ms | Tot: 9s639ms | Loss: 0.969 | Acc: 75.543% (4448/5888)              
 [=====================================>...........................] 24/40   Step: 418ms | Tot: 10s58ms | Loss: 0.974 | Acc: 75.456% (4636/6144)              
 [=======================================>.........................] 25/40   Step: 596ms | Tot: 10s654ms | Loss: 0.972 | Acc: 75.453% (4829/6400)              
 [========================================>........................] 26/40   Step: 594ms | Tot: 11s248ms | Loss: 0.970 | Acc: 75.391% (5018/6656)              
 [==========================================>......................] 27/40   Step: 417ms | Tot: 11s665ms | Loss: 0.970 | Acc: 75.376% (5210/6912)              
 [===========================================>.....................] 28/40   Step: 421ms | Tot: 12s87ms | Loss: 0.963 | Acc: 75.502% (5412/7168)              
 [=============================================>...................] 29/40   Step: 527ms | Tot: 12s614ms | Loss: 0.961 | Acc: 75.445% (5601/7424)              
 [===============================================>.................] 30/40   Step: 419ms | Tot: 13s33ms | Loss: 0.959 | Acc: 75.404% (5791/7680)              
 [================================================>................] 31/40   Step: 423ms | Tot: 13s457ms | Loss: 0.963 | Acc: 75.403% (5984/7936)              
 [==================================================>..............] 32/40   Step: 427ms | Tot: 13s885ms | Loss: 0.966 | Acc: 75.439% (6180/8192)              
 [====================================================>............] 33/40   Step: 426ms | Tot: 14s311ms | Loss: 0.965 | Acc: 75.473% (6376/8448)              
 [=====================================================>...........] 34/40   Step: 418ms | Tot: 14s730ms | Loss: 0.969 | Acc: 75.368% (6560/8704)              
 [=======================================================>.........] 35/40   Step: 421ms | Tot: 15s152ms | Loss: 0.970 | Acc: 75.446% (6760/8960)              
 [========================================================>........] 36/40   Step: 485ms | Tot: 15s638ms | Loss: 0.968 | Acc: 75.456% (6954/9216)              
 [==========================================================>......] 37/40   Step: 372ms | Tot: 16s10ms | Loss: 0.971 | Acc: 75.401% (7142/9472)              
 [============================================================>....] 38/40   Step: 377ms | Tot: 16s388ms | Loss: 0.965 | Acc: 75.555% (7350/9728)              
 [=============================================================>...] 39/40   Step: 374ms | Tot: 16s762ms | Loss: 0.966 | Acc: 75.501% (7538/9984)              
 [===============================================================>.] 40/40   Step: 2s362ms | Tot: 19s125ms | Loss: 0.965 | Acc: 75.520% (7552/10000)
Saving with better validation accuracy model: 75.520..

Epoch: 1
 [>................................................................] 1/141   Step: 3s157ms | Tot: 0ms | Loss: 0.101 | Acc: 98.047% (251/256)              
 [>................................................................] 2/141   Step: 989ms | Tot: 989ms | Loss: 0.087 | Acc: 98.438% (504/512)              
 [>................................................................] 3/141   Step: 993ms | Tot: 1s982ms | Loss: 0.081 | Acc: 98.568% (757/768)              
 [=>...............................................................] 4/141   Step: 980ms | Tot: 2s962ms | Loss: 0.083 | Acc: 98.535% (1009/1024)              
 [=>...............................................................] 5/141   Step: 976ms | Tot: 3s939ms | Loss: 0.082 | Acc: 98.672% (1263/1280)              
 [==>..............................................................] 6/141   Step: 1s92ms | Tot: 5s32ms | Loss: 0.083 | Acc: 98.633% (1515/1536)              
 [==>..............................................................] 7/141   Step: 976ms | Tot: 6s8ms | Loss: 0.082 | Acc: 98.661% (1768/1792)              
 [===>.............................................................] 8/141   Step: 985ms | Tot: 6s994ms | Loss: 0.081 | Acc: 98.682% (2021/2048)              
 [===>.............................................................] 9/141   Step: 983ms | Tot: 7s977ms | Loss: 0.084 | Acc: 98.611% (2272/2304)              
 [====>............................................................] 10/141   Step: 1s81ms | Tot: 9s59ms | Loss: 0.086 | Acc: 98.555% (2523/2560)              
 [====>............................................................] 11/141   Step: 972ms | Tot: 10s31ms | Loss: 0.084 | Acc: 98.544% (2775/2816)              
 [=====>...........................................................] 12/141   Step: 971ms | Tot: 11s3ms | Loss: 0.085 | Acc: 98.470% (3025/3072)              
 [=====>...........................................................] 13/141   Step: 974ms | Tot: 11s977ms | Loss: 0.086 | Acc: 98.377% (3274/3328)              
 [=====>...........................................................] 14/141   Step: 967ms | Tot: 12s945ms | Loss: 0.088 | Acc: 98.298% (3523/3584)              
 [======>..........................................................] 15/141   Step: 1s75ms | Tot: 14s21ms | Loss: 0.088 | Acc: 98.229% (3772/3840)              
 [======>..........................................................] 16/141   Step: 964ms | Tot: 14s985ms | Loss: 0.088 | Acc: 98.218% (4023/4096)              
 [=======>.........................................................] 17/141   Step: 964ms | Tot: 15s950ms | Loss: 0.089 | Acc: 98.185% (4273/4352)              
 [=======>.........................................................] 18/141   Step: 968ms | Tot: 16s919ms | Loss: 0.088 | Acc: 98.220% (4526/4608)              
 [========>........................................................] 19/141   Step: 968ms | Tot: 17s887ms | Loss: 0.090 | Acc: 98.170% (4775/4864)              
 [========>........................................................] 20/141   Step: 1s68ms | Tot: 18s956ms | Loss: 0.090 | Acc: 98.125% (5024/5120)              
 [=========>.......................................................] 21/141   Step: 963ms | Tot: 19s919ms | Loss: 0.089 | Acc: 98.121% (5275/5376)              
 [=========>.......................................................] 22/141   Step: 966ms | Tot: 20s886ms | Loss: 0.088 | Acc: 98.153% (5528/5632)              
 [==========>......................................................] 23/141   Step: 971ms | Tot: 21s858ms | Loss: 0.087 | Acc: 98.217% (5783/5888)              
 [==========>......................................................] 24/141   Step: 1s77ms | Tot: 22s935ms | Loss: 0.086 | Acc: 98.226% (6035/6144)              
 [===========>.....................................................] 25/141   Step: 961ms | Tot: 23s896ms | Loss: 0.087 | Acc: 98.141% (6281/6400)              
 [===========>.....................................................] 26/141   Step: 965ms | Tot: 24s862ms | Loss: 0.088 | Acc: 98.077% (6528/6656)              
 [===========>.....................................................] 27/141   Step: 964ms | Tot: 25s827ms | Loss: 0.088 | Acc: 98.076% (6779/6912)              
 [============>....................................................] 28/141   Step: 965ms | Tot: 26s792ms | Loss: 0.089 | Acc: 98.103% (7032/7168)              
