cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 6 percent samples
Select 24000 samples
Selected 24000 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/94   Step: 33s736ms | Tot: 0ms | Loss: 0.006 | Acc: 100.000% (256/256)              
 [>................................................................] 2/94   Step: 1s967ms | Tot: 1s968ms | Loss: 0.011 | Acc: 99.805% (511/512)              
 [=>...............................................................] 3/94   Step: 970ms | Tot: 2s938ms | Loss: 0.010 | Acc: 99.870% (767/768)              
 [==>..............................................................] 4/94   Step: 1s162ms | Tot: 4s101ms | Loss: 0.010 | Acc: 99.902% (1023/1024)              
 [==>..............................................................] 5/94   Step: 958ms | Tot: 5s59ms | Loss: 0.009 | Acc: 99.922% (1279/1280)              
 [===>.............................................................] 6/94   Step: 962ms | Tot: 6s21ms | Loss: 0.009 | Acc: 99.935% (1535/1536)              
 [====>............................................................] 7/94   Step: 959ms | Tot: 6s981ms | Loss: 0.009 | Acc: 99.944% (1791/1792)              
 [====>............................................................] 8/94   Step: 962ms | Tot: 7s943ms | Loss: 0.009 | Acc: 99.951% (2047/2048)              
 [=====>...........................................................] 9/94   Step: 1s64ms | Tot: 9s8ms | Loss: 0.009 | Acc: 99.957% (2303/2304)              
 [======>..........................................................] 10/94   Step: 991ms | Tot: 10s | Loss: 0.009 | Acc: 99.961% (2559/2560)              
 [======>..........................................................] 11/94   Step: 971ms | Tot: 10s971ms | Loss: 0.009 | Acc: 99.964% (2815/2816)              
 [=======>.........................................................] 12/94   Step: 959ms | Tot: 11s931ms | Loss: 0.009 | Acc: 99.967% (3071/3072)              
 [========>........................................................] 13/94   Step: 961ms | Tot: 12s892ms | Loss: 0.009 | Acc: 99.970% (3327/3328)              
 [========>........................................................] 14/94   Step: 1s67ms | Tot: 13s960ms | Loss: 0.009 | Acc: 99.972% (3583/3584)              
 [=========>.......................................................] 15/94   Step: 963ms | Tot: 14s923ms | Loss: 0.009 | Acc: 99.974% (3839/3840)              
 [=====================>...........................................] 32/94   Step: 1s64ms | Tot: 31s827ms | Loss: 0.009 | Acc: 99.951% (8188/8192)              
 [======================>..........................................] 33/94   Step: 972ms | Tot: 32s799ms | Loss: 0.009 | Acc: 99.953% (8444/8448)              
 [======================>..........................................] 34/94   Step: 957ms | Tot: 33s757ms | Loss: 0.009 | Acc: 99.954% (8700/8704)              
 [=======================>.........................................] 35/94   Step: 962ms | Tot: 34s720ms | Loss: 0.009 | Acc: 99.955% (8956/8960)              
 [========================>........................................] 36/94   Step: 1s70ms | Tot: 35s790ms | Loss: 0.009 | Acc: 99.957% (9212/9216)              
 [========================>........................................] 37/94   Step: 958ms | Tot: 36s749ms | Loss: 0.009 | Acc: 99.958% (9468/9472)              
 [=========================>.......................................] 38/94   Step: 956ms | Tot: 37s705ms | Loss: 0.009 | Acc: 99.959% (9724/9728)              
 [==========================>......................................] 39/94   Step: 962ms | Tot: 38s668ms | Loss: 0.009 | Acc: 99.960% (9980/9984)              
 [==========================>......................................] 40/94   Step: 976ms | Tot: 39s644ms | Loss: 0.009 | Acc: 99.961% (10236/10240)              
 [===========================>.....................................] 41/94   Step: 1s133ms | Tot: 40s778ms | Loss: 0.009 | Acc: 99.962% (10492/10496)              
 [============================>....................................] 42/94   Step: 954ms | Tot: 41s732ms | Loss: 0.009 | Acc: 99.963% (10748/10752)              
 [=============================>...................................] 43/94   Step: 956ms | Tot: 42s689ms | Loss: 0.009 | Acc: 99.964% (11004/11008)              
 [=============================>...................................] 44/94   Step: 960ms | Tot: 43s649ms | Loss: 0.009 | Acc: 99.964% (11260/11264)              
 [==============================>..................................] 45/94   Step: 1s65ms | Tot: 44s715ms | Loss: 0.009 | Acc: 99.957% (11515/11520)              
 [===============================>.................................] 46/94   Step: 963ms | Tot: 45s678ms | Loss: 0.009 | Acc: 99.958% (11771/11776)              
 [===============================>.................................] 47/94   Step: 959ms | Tot: 46s638ms | Loss: 0.009 | Acc: 99.958% (12027/12032)              
 [================================>................................] 48/94   Step: 954ms | Tot: 47s592ms | Loss: 0.009 | Acc: 99.959% (12283/12288)              
 [=================================>...............................] 49/94   Step: 961ms | Tot: 48s553ms | Loss: 0.009 | Acc: 99.960% (12539/12544)              
 [=================================>...............................] 50/94   Step: 1s71ms | Tot: 49s624ms | Loss: 0.009 | Acc: 99.961% (12795/12800)              
 [==================================>..............................] 51/94   Step: 989ms | Tot: 50s614ms | Loss: 0.009 | Acc: 99.962% (13051/13056)              
 [===================================>.............................] 52/94   Step: 959ms | Tot: 51s573ms | Loss: 0.009 | Acc: 99.962% (13307/13312)              
 [===================================>.............................] 53/94   Step: 964ms | Tot: 52s537ms | Loss: 0.009 | Acc: 99.963% (13563/13568)              
 [====================================>............................] 54/94   Step: 957ms | Tot: 53s494ms | Loss: 0.009 | Acc: 99.964% (13819/13824)              
 [=====================================>...........................] 55/94   Step: 1s67ms | Tot: 54s561ms | Loss: 0.009 | Acc: 99.964% (14075/14080)              
 [======================================>..........................] 56/94   Step: 958ms | Tot: 55s520ms | Loss: 0.009 | Acc: 99.965% (14331/14336)              
 [======================================>..........................] 57/94   Step: 958ms | Tot: 56s479ms | Loss: 0.009 | Acc: 99.966% (14587/14592)              
 [=======================================>.........................] 58/94   Step: 958ms | Tot: 57s438ms | Loss: 0.009 | Acc: 99.966% (14843/14848)              
 [========================================>........................] 59/94   Step: 1s69ms | Tot: 58s508ms | Loss: 0.009 | Acc: 99.967% (15099/15104)              
 [========================================>........................] 60/94   Step: 971ms | Tot: 59s479ms | Loss: 0.009 | Acc: 99.967% (15355/15360)              
 [=========================================>.......................] 61/94   Step: 998ms | Tot: 1m478ms | Loss: 0.009 | Acc: 99.968% (15611/15616)              
 [==========================================>......................] 62/94   Step: 960ms | Tot: 1m1s | Loss: 0.009 | Acc: 99.968% (15867/15872)              
 [==========================================>......................] 63/94   Step: 958ms | Tot: 1m2s | Loss: 0.009 | Acc: 99.969% (16123/16128)              
 [===========================================>.....................] 64/94   Step: 1s98ms | Tot: 1m3s | Loss: 0.009 | Acc: 99.969% (16379/16384)              
 [============================================>....................] 65/94   Step: 956ms | Tot: 1m4s | Loss: 0.009 | Acc: 99.970% (16635/16640)              
 [============================================>....................] 66/94   Step: 961ms | Tot: 1m5s | Loss: 0.009 | Acc: 99.970% (16891/16896)              
 [=============================================>...................] 67/94   Step: 968ms | Tot: 1m6s | Loss: 0.009 | Acc: 99.971% (17147/17152)              
 [==============================================>..................] 68/94   Step: 1s84ms | Tot: 1m7s | Loss: 0.009 | Acc: 99.971% (17403/17408)              
 [===============================================>.................] 69/94   Step: 958ms | Tot: 1m8s | Loss: 0.009 | Acc: 99.972% (17659/17664)              
 [===============================================>.................] 70/94   Step: 961ms | Tot: 1m9s | Loss: 0.009 | Acc: 99.972% (17915/17920)              
 [================================================>................] 71/94   Step: 996ms | Tot: 1m10s | Loss: 0.009 | Acc: 99.972% (18171/18176)              
 [=================================================>...............] 72/94   Step: 955ms | Tot: 1m11s | Loss: 0.009 | Acc: 99.973% (18427/18432)              
 [=================================================>...............] 73/94   Step: 1s64ms | Tot: 1m12s | Loss: 0.009 | Acc: 99.973% (18683/18688)              
 [==================================================>..............] 74/94   Step: 957ms | Tot: 1m13s | Loss: 0.009 | Acc: 99.974% (18939/18944)              
 [===================================================>.............] 75/94   Step: 955ms | Tot: 1m14s | Loss: 0.009 | Acc: 99.974% (19195/19200)              
 [===================================================>.............] 76/94   Step: 960ms | Tot: 1m15s | Loss: 0.009 | Acc: 99.974% (19451/19456)              
 [====================================================>............] 77/94   Step: 958ms | Tot: 1m16s | Loss: 0.009 | Acc: 99.975% (19707/19712)              
 [=====================================================>...........] 78/94   Step: 1s65ms | Tot: 1m17s | Loss: 0.009 | Acc: 99.975% (19963/19968)              
 [=====================================================>...........] 79/94   Step: 957ms | Tot: 1m18s | Loss: 0.009 | Acc: 99.975% (20219/20224)              
 [======================================================>..........] 80/94   Step: 956ms | Tot: 1m19s | Loss: 0.009 | Acc: 99.976% (20475/20480)              
 [=======================================================>.........] 81/94   Step: 988ms | Tot: 1m20s | Loss: 0.009 | Acc: 99.976% (20731/20736)              
 [========================================================>........] 82/94   Step: 956ms | Tot: 1m21s | Loss: 0.009 | Acc: 99.976% (20987/20992)              
 [========================================================>........] 83/94   Step: 1s71ms | Tot: 1m22s | Loss: 0.009 | Acc: 99.976% (21243/21248)              
 [=========================================================>.......] 84/94   Step: 955ms | Tot: 1m23s | Loss: 0.009 | Acc: 99.977% (21499/21504)              
 [==========================================================>......] 85/94   Step: 959ms | Tot: 1m24s | Loss: 0.009 | Acc: 99.977% (21755/21760)              
 [==========================================================>......] 86/94   Step: 964ms | Tot: 1m25s | Loss: 0.009 | Acc: 99.977% (22011/22016)              
 [===========================================================>.....] 87/94   Step: 1s65ms | Tot: 1m26s | Loss: 0.009 | Acc: 99.978% (22267/22272)              
 [============================================================>....] 88/94   Step: 958ms | Tot: 1m27s | Loss: 0.009 | Acc: 99.978% (22523/22528)              
 [============================================================>....] 89/94   Step: 958ms | Tot: 1m28s | Loss: 0.009 | Acc: 99.978% (22779/22784)              
 [=============================================================>...] 90/94   Step: 930ms | Tot: 1m29s | Loss: 0.009 | Acc: 99.978% (23035/23040)              
 [==============================================================>..] 91/94   Step: 878ms | Tot: 1m29s | Loss: 0.009 | Acc: 99.979% (23291/23296)              
 [==============================================================>..] 92/94   Step: 964ms | Tot: 1m30s | Loss: 0.009 | Acc: 99.979% (23547/23552)              
 [===============================================================>.] 93/94   Step: 848ms | Tot: 1m31s | Loss: 0.009 | Acc: 99.979% (23803/23808)              
 [================================================================>] 94/94   Step: 8s599ms | Tot: 1m40s | Loss: 0.009 | Acc: 99.975% (23994/24000)
 [>................................................................] 1/40   Step: 1s114ms | Tot: 0ms | Loss: 1.035 | Acc: 73.828% (189/256)              
 [=>...............................................................] 2/40   Step: 429ms | Tot: 429ms | Loss: 1.022 | Acc: 76.172% (390/512)              
 [===>.............................................................] 3/40   Step: 614ms | Tot: 1s44ms | Loss: 1.085 | Acc: 75.521% (580/768)              
 [====>............................................................] 4/40   Step: 419ms | Tot: 1s464ms | Loss: 1.108 | Acc: 75.293% (771/1024)              
 [======>..........................................................] 5/40   Step: 417ms | Tot: 1s881ms | Loss: 1.119 | Acc: 74.453% (953/1280)              
 [========>........................................................] 6/40   Step: 415ms | Tot: 2s297ms | Loss: 1.126 | Acc: 74.349% (1142/1536)              
 [=========>.......................................................] 7/40   Step: 416ms | Tot: 2s714ms | Loss: 1.151 | Acc: 73.493% (1317/1792)              
 [===========>.....................................................] 8/40   Step: 419ms | Tot: 3s133ms | Loss: 1.169 | Acc: 73.193% (1499/2048)              
 [=============>...................................................] 9/40   Step: 525ms | Tot: 3s659ms | Loss: 1.172 | Acc: 73.090% (1684/2304)              
 [==============>..................................................] 10/40   Step: 422ms | Tot: 4s81ms | Loss: 1.177 | Acc: 73.242% (1875/2560)              
 [================>................................................] 11/40   Step: 420ms | Tot: 4s502ms | Loss: 1.173 | Acc: 73.509% (2070/2816)              
 [=================>...............................................] 12/40   Step: 418ms | Tot: 4s921ms | Loss: 1.172 | Acc: 73.503% (2258/3072)              
 [===================>.............................................] 13/40   Step: 416ms | Tot: 5s338ms | Loss: 1.173 | Acc: 73.558% (2448/3328)              
 [=====================>...........................................] 14/40   Step: 539ms | Tot: 5s877ms | Loss: 1.179 | Acc: 73.438% (2632/3584)              
 [======================>..........................................] 15/40   Step: 425ms | Tot: 6s302ms | Loss: 1.172 | Acc: 73.568% (2825/3840)              
 [========================>........................................] 16/40   Step: 424ms | Tot: 6s726ms | Loss: 1.175 | Acc: 73.462% (3009/4096)              
 [==========================>......................................] 17/40   Step: 425ms | Tot: 7s151ms | Loss: 1.184 | Acc: 73.392% (3194/4352)              
 [===========================>.....................................] 18/40   Step: 423ms | Tot: 7s575ms | Loss: 1.189 | Acc: 73.220% (3374/4608)              
 [=============================>...................................] 19/40   Step: 419ms | Tot: 7s995ms | Loss: 1.197 | Acc: 73.109% (3556/4864)              
 [==============================>..................................] 20/40   Step: 540ms | Tot: 8s536ms | Loss: 1.191 | Acc: 73.164% (3746/5120)              
 [================================>................................] 21/40   Step: 429ms | Tot: 8s965ms | Loss: 1.194 | Acc: 73.103% (3930/5376)              
 [==================================>..............................] 22/40   Step: 415ms | Tot: 9s380ms | Loss: 1.200 | Acc: 72.976% (4110/5632)              
 [===================================>.............................] 23/40   Step: 413ms | Tot: 9s794ms | Loss: 1.209 | Acc: 72.809% (4287/5888)              
 [=====================================>...........................] 24/40   Step: 411ms | Tot: 10s206ms | Loss: 1.216 | Acc: 72.770% (4471/6144)              
 [=======================================>.........................] 25/40   Step: 522ms | Tot: 10s728ms | Loss: 1.217 | Acc: 72.688% (4652/6400)              
 [========================================>........................] 26/40   Step: 411ms | Tot: 11s140ms | Loss: 1.213 | Acc: 72.776% (4844/6656)              
 [==========================================>......................] 27/40   Step: 410ms | Tot: 11s551ms | Loss: 1.209 | Acc: 72.902% (5039/6912)              
 [===========================================>.....................] 28/40   Step: 413ms | Tot: 11s964ms | Loss: 1.201 | Acc: 73.019% (5234/7168)              
 [=============================================>...................] 29/40   Step: 410ms | Tot: 12s375ms | Loss: 1.204 | Acc: 72.926% (5414/7424)              
 [===============================================>.................] 30/40   Step: 411ms | Tot: 12s786ms | Loss: 1.200 | Acc: 72.969% (5604/7680)              
 [================================================>................] 31/40   Step: 514ms | Tot: 13s301ms | Loss: 1.203 | Acc: 72.896% (5785/7936)              
 [==================================================>..............] 32/40   Step: 411ms | Tot: 13s712ms | Loss: 1.206 | Acc: 72.913% (5973/8192)              
 [====================================================>............] 33/40   Step: 410ms | Tot: 14s123ms | Loss: 1.210 | Acc: 72.822% (6152/8448)              
 [=====================================================>...........] 34/40   Step: 412ms | Tot: 14s536ms | Loss: 1.215 | Acc: 72.748% (6332/8704)              
 [=======================================================>.........] 35/40   Step: 412ms | Tot: 14s948ms | Loss: 1.211 | Acc: 72.824% (6525/8960)              
 [========================================================>........] 36/40   Step: 479ms | Tot: 15s428ms | Loss: 1.207 | Acc: 72.873% (6716/9216)              
 [==========================================================>......] 37/40   Step: 369ms | Tot: 15s797ms | Loss: 1.205 | Acc: 72.857% (6901/9472)              
 [============================================================>....] 38/40   Step: 366ms | Tot: 16s163ms | Loss: 1.198 | Acc: 73.037% (7105/9728)              
 [=============================================================>...] 39/40   Step: 367ms | Tot: 16s531ms | Loss: 1.196 | Acc: 72.997% (7288/9984)              
 [===============================================================>.] 40/40   Step: 2s381ms | Tot: 18s912ms | Loss: 1.196 | Acc: 72.990% (7299/10000)
Saving with better validation accuracy model: 72.990..

Epoch: 1
 [>................................................................] 1/94   Step: 3s171ms | Tot: 0ms | Loss: 0.008 | Acc: 100.000% (256/256)              
 [>................................................................] 2/94   Step: 971ms | Tot: 971ms | Loss: 0.007 | Acc: 100.000% (512/512)              
 [=>...............................................................] 3/94   Step: 977ms | Tot: 1s949ms | Loss: 0.008 | Acc: 100.000% (768/768)              
 [==>..............................................................] 4/94   Step: 970ms | Tot: 2s919ms | Loss: 0.008 | Acc: 100.000% (1024/1024)              
 [==>..............................................................] 5/94   Step: 975ms | Tot: 3s894ms | Loss: 0.007 | Acc: 100.000% (1280/1280)              
 [===>.............................................................] 6/94   Step: 1s84ms | Tot: 4s979ms | Loss: 0.008 | Acc: 100.000% (1536/1536)              
 [====>............................................................] 7/94   Step: 970ms | Tot: 5s949ms | Loss: 0.008 | Acc: 100.000% (1792/1792)              
 [====>............................................................] 8/94   Step: 997ms | Tot: 6s947ms | Loss: 0.007 | Acc: 100.000% (2048/2048)              
 [=====>...........................................................] 9/94   Step: 967ms | Tot: 7s914ms | Loss: 0.007 | Acc: 100.000% (2304/2304)              
 [======>..........................................................] 10/94   Step: 959ms | Tot: 8s874ms | Loss: 0.008 | Acc: 100.000% (2560/2560)              
 [======>..........................................................] 11/94   Step: 1s63ms | Tot: 9s938ms | Loss: 0.008 | Acc: 100.000% (2816/2816)              
 [=======>.........................................................] 12/94   Step: 956ms | Tot: 10s895ms | Loss: 0.008 | Acc: 100.000% (3072/3072)              
 [========>........................................................] 13/94   Step: 955ms | Tot: 11s850ms | Loss: 0.008 | Acc: 100.000% (3328/3328)              
 [========>........................................................] 14/94   Step: 955ms | Tot: 12s806ms | Loss: 0.008 | Acc: 100.000% (3584/3584)              
 [=========>.......................................................] 15/94   Step: 1s66ms | Tot: 13s872ms | Loss: 0.008 | Acc: 100.000% (3840/3840)              
 [==========>......................................................] 16/94   Step: 957ms | Tot: 14s830ms | Loss: 0.008 | Acc: 100.000% (4096/4096)              
 [===========>.....................................................] 17/94   Step: 957ms | Tot: 15s788ms | Loss: 0.008 | Acc: 100.000% (4352/4352)              
 [===========>.....................................................] 18/94   Step: 994ms | Tot: 16s782ms | Loss: 0.008 | Acc: 100.000% (4608/4608)              
 [============>....................................................] 19/94   Step: 953ms | Tot: 17s735ms | Loss: 0.008 | Acc: 100.000% (4864/4864)              
 [=============>...................................................] 20/94   Step: 1s68ms | Tot: 18s804ms | Loss: 0.008 | Acc: 100.000% (5120/5120)              
 [=============>...................................................] 21/94   Step: 955ms | Tot: 19s759ms | Loss: 0.008 | Acc: 100.000% (5376/5376)              
 [==============>..................................................] 22/94   Step: 956ms | Tot: 20s715ms | Loss: 0.008 | Acc: 100.000% (5632/5632)              
 [===============>.................................................] 23/94   Step: 953ms | Tot: 21s669ms | Loss: 0.008 | Acc: 100.000% (5888/5888)              
 [===============>.................................................] 24/94   Step: 1s64ms | Tot: 22s733ms | Loss: 0.008 | Acc: 100.000% (6144/6144)              
 [================>................................................] 25/94   Step: 954ms | Tot: 23s687ms | Loss: 0.008 | Acc: 100.000% (6400/6400)              
 [=================>...............................................] 26/94   Step: 960ms | Tot: 24s648ms | Loss: 0.008 | Acc: 100.000% (6656/6656)              
 [=================>...............................................] 27/94   Step: 959ms | Tot: 25s608ms | Loss: 0.008 | Acc: 100.000% (6912/6912)              
 [==================>..............................................] 28/94   Step: 992ms | Tot: 26s600ms | Loss: 0.008 | Acc: 100.000% (7168/7168)              
 [===================>.............................................] 29/94   Step: 1s64ms | Tot: 27s664ms | Loss: 0.008 | Acc: 100.000% (7424/7424)              
 [====================>............................................] 30/94   Step: 957ms | Tot: 28s622ms | Loss: 0.008 | Acc: 100.000% (7680/7680)              
 [====================>............................................] 31/94   Step: 958ms | Tot: 29s581ms | Loss: 0.008 | Acc: 100.000% (7936/7936)              
 [=====================>...........................................] 32/94   Step: 958ms | Tot: 30s540ms | Loss: 0.008 | Acc: 100.000% (8192/8192)              
 [======================>..........................................] 33/94   Step: 1s66ms | Tot: 31s606ms | Loss: 0.008 | Acc: 100.000% (8448/8448)              
 [======================>..........................................] 34/94   Step: 959ms | Tot: 32s565ms | Loss: 0.008 | Acc: 100.000% (8704/8704)              
 [=======================>.........................................] 35/94   Step: 956ms | Tot: 33s522ms | Loss: 0.008 | Acc: 100.000% (8960/8960)              
 [========================>........................................] 36/94   Step: 959ms | Tot: 34s482ms | Loss: 0.008 | Acc: 100.000% (9216/9216)              
 [========================>........................................] 37/94   Step: 958ms | Tot: 35s441ms | Loss: 0.008 | Acc: 100.000% (9472/9472)              
 [=========================>.......................................] 38/94   Step: 1s109ms | Tot: 36s550ms | Loss: 0.008 | Acc: 100.000% (9728/9728)              
 [==========================>......................................] 39/94   Step: 964ms | Tot: 37s515ms | Loss: 0.008 | Acc: 100.000% (9984/9984)              
 [==========================>......................................] 40/94   Step: 956ms | Tot: 38s472ms | Loss: 0.008 | Acc: 100.000% (10240/10240)              
 [===========================>.....................................] 41/94   Step: 957ms | Tot: 39s429ms | Loss: 0.008 | Acc: 100.000% (10496/10496)              
 [============================>....................................] 42/94   Step: 957ms | Tot: 40s386ms | Loss: 0.008 | Acc: 100.000% (10752/10752)              
 [=============================>...................................] 43/94   Step: 1s68ms | Tot: 41s455ms | Loss: 0.008 | Acc: 100.000% (11008/11008)              
 [=============================>...................................] 44/94   Step: 960ms | Tot: 42s415ms | Loss: 0.008 | Acc: 100.000% (11264/11264)              
 [==============================>..................................] 45/94   Step: 957ms | Tot: 43s373ms | Loss: 0.008 | Acc: 100.000% (11520/11520)              
 [===============================>.................................] 46/94   Step: 957ms | Tot: 44s330ms | Loss: 0.008 | Acc: 100.000% (11776/11776)              
 [===============================>.................................] 47/94   Step: 1s67ms | Tot: 45s398ms | Loss: 0.008 | Acc: 100.000% (12032/12032)              
 [================================>................................] 48/94   Step: 985ms | Tot: 46s384ms | Loss: 0.008 | Acc: 100.000% (12288/12288)              
 [=================================>...............................] 49/94   Step: 968ms | Tot: 47s352ms | Loss: 0.008 | Acc: 100.000% (12544/12544)              
 [=================================>...............................] 50/94   Step: 963ms | Tot: 48s316ms | Loss: 0.008 | Acc: 100.000% (12800/12800)              
 [==================================>..............................] 51/94   Step: 957ms | Tot: 49s273ms | Loss: 0.008 | Acc: 100.000% (13056/13056)              
 [===================================>.............................] 52/94   Step: 1s92ms | Tot: 50s366ms | Loss: 0.008 | Acc: 100.000% (13312/13312)              
 [===================================>.............................] 53/94   Step: 959ms | Tot: 51s325ms | Loss: 0.008 | Acc: 100.000% (13568/13568)              
 [====================================>............................] 54/94   Step: 957ms | Tot: 52s282ms | Loss: 0.008 | Acc: 100.000% (13824/13824)              
 [=====================================>...........................] 55/94   Step: 961ms | Tot: 53s244ms | Loss: 0.008 | Acc: 100.000% (14080/14080)              
 [======================================>..........................] 56/94   Step: 960ms | Tot: 54s204ms | Loss: 0.008 | Acc: 100.000% (14336/14336)              
 [======================================>..........................] 57/94   Step: 1s61ms | Tot: 55s266ms | Loss: 0.008 | Acc: 100.000% (14592/14592)              
 [=======================================>.........................] 58/94   Step: 987ms | Tot: 56s253ms | Loss: 0.008 | Acc: 99.993% (14847/14848)              
 [========================================>........................] 59/94   Step: 971ms | Tot: 57s225ms | Loss: 0.008 | Acc: 99.993% (15103/15104)              
 [========================================>........................] 60/94   Step: 957ms | Tot: 58s183ms | Loss: 0.008 | Acc: 99.993% (15359/15360)              
 [=========================================>.......................] 61/94   Step: 1s78ms | Tot: 59s261ms | Loss: 0.008 | Acc: 99.994% (15615/15616)              
 [==========================================>......................] 62/94   Step: 958ms | Tot: 1m220ms | Loss: 0.008 | Acc: 99.994% (15871/15872)              
 [==========================================>......................] 63/94   Step: 956ms | Tot: 1m1s | Loss: 0.008 | Acc: 99.994% (16127/16128)              
 [===========================================>.....................] 64/94   Step: 958ms | Tot: 1m2s | Loss: 0.008 | Acc: 99.994% (16383/16384)              
 [============================================>....................] 65/94   Step: 960ms | Tot: 1m3s | Loss: 0.008 | Acc: 99.994% (16639/16640)              
 [============================================>....................] 66/94   Step: 1s67ms | Tot: 1m4s | Loss: 0.008 | Acc: 99.994% (16895/16896)              
 [=============================================>...................] 67/94   Step: 957ms | Tot: 1m5s | Loss: 0.008 | Acc: 99.994% (17151/17152)              
 [==============================================>..................] 68/94   Step: 960ms | Tot: 1m6s | Loss: 0.008 | Acc: 99.994% (17407/17408)              
 [===============================================>.................] 69/94   Step: 984ms | Tot: 1m7s | Loss: 0.008 | Acc: 99.994% (17663/17664)              
 [===============================================>.................] 70/94   Step: 957ms | Tot: 1m8s | Loss: 0.008 | Acc: 99.994% (17919/17920)              
 [================================================>................] 71/94   Step: 1s62ms | Tot: 1m9s | Loss: 0.008 | Acc: 99.994% (18175/18176)              
 [=================================================>...............] 72/94   Step: 956ms | Tot: 1m10s | Loss: 0.008 | Acc: 99.995% (18431/18432)              
 [=================================================>...............] 73/94   Step: 958ms | Tot: 1m11s | Loss: 0.008 | Acc: 99.995% (18687/18688)              
