cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 20000 samples
Selected 20000 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/79   Step: 41s298ms | Tot: 0ms | Loss: 0.139 | Acc: 96.875% (248/256)              
 [>................................................................] 2/79   Step: 1s983ms | Tot: 1s984ms | Loss: 0.126 | Acc: 97.266% (498/512)              
 [=>...............................................................] 3/79   Step: 977ms | Tot: 2s961ms | Loss: 0.128 | Acc: 97.005% (745/768)              
 [==>..............................................................] 4/79   Step: 1s162ms | Tot: 4s124ms | Loss: 0.122 | Acc: 96.875% (992/1024)              
 [===>.............................................................] 5/79   Step: 954ms | Tot: 5s78ms | Loss: 0.120 | Acc: 96.953% (1241/1280)              
 [====>............................................................] 6/79   Step: 961ms | Tot: 6s40ms | Loss: 0.123 | Acc: 96.680% (1485/1536)              
 [====>............................................................] 7/79   Step: 955ms | Tot: 6s995ms | Loss: 0.115 | Acc: 96.987% (1738/1792)              
 [=====>...........................................................] 8/79   Step: 964ms | Tot: 7s960ms | Loss: 0.112 | Acc: 97.168% (1990/2048)              
 [======>..........................................................] 9/79   Step: 1s66ms | Tot: 9s26ms | Loss: 0.109 | Acc: 97.266% (2241/2304)              
 [=======>.........................................................] 10/79   Step: 955ms | Tot: 9s981ms | Loss: 0.109 | Acc: 97.344% (2492/2560)              
 [========>........................................................] 11/79   Step: 958ms | Tot: 10s940ms | Loss: 0.106 | Acc: 97.408% (2743/2816)              
 [=========>.......................................................] 12/79   Step: 952ms | Tot: 11s892ms | Loss: 0.103 | Acc: 97.461% (2994/3072)              
 [=========>.......................................................] 13/79   Step: 963ms | Tot: 12s856ms | Loss: 0.102 | Acc: 97.566% (3247/3328)              
 [==========>......................................................] 14/79   Step: 1s71ms | Tot: 13s927ms | Loss: 0.099 | Acc: 97.684% (3501/3584)              
 [===========>.....................................................] 15/79   Step: 956ms | Tot: 14s884ms | Loss: 0.098 | Acc: 97.734% (3753/3840)              
 [============>....................................................] 16/79   Step: 954ms | Tot: 15s839ms | Loss: 0.097 | Acc: 97.729% (4003/4096)              
 [=============>...................................................] 17/79   Step: 971ms | Tot: 16s810ms | Loss: 0.096 | Acc: 97.725% (4253/4352)              
 [=============>...................................................] 18/79   Step: 972ms | Tot: 17s783ms | Loss: 0.094 | Acc: 97.786% (4506/4608)              
 [==============>..................................................] 19/79   Step: 1s73ms | Tot: 18s857ms | Loss: 0.095 | Acc: 97.780% (4756/4864)              
 [===============>.................................................] 20/79   Step: 961ms | Tot: 19s819ms | Loss: 0.096 | Acc: 97.734% (5004/5120)              
 [================>................................................] 21/79   Step: 958ms | Tot: 20s778ms | Loss: 0.096 | Acc: 97.712% (5253/5376)              
 [=================>...............................................] 22/79   Step: 950ms | Tot: 21s728ms | Loss: 0.096 | Acc: 97.710% (5503/5632)              
 [==================>..............................................] 23/79   Step: 1s102ms | Tot: 22s830ms | Loss: 0.094 | Acc: 97.792% (5758/5888)              
 [==================>..............................................] 24/79   Step: 964ms | Tot: 23s795ms | Loss: 0.094 | Acc: 97.754% (6006/6144)              
 [===================>.............................................] 25/79   Step: 957ms | Tot: 24s752ms | Loss: 0.092 | Acc: 97.828% (6261/6400)              
 [====================>............................................] 26/79   Step: 950ms | Tot: 25s703ms | Loss: 0.090 | Acc: 97.867% (6514/6656)              
 [=====================>...........................................] 27/79   Step: 961ms | Tot: 26s665ms | Loss: 0.089 | Acc: 97.902% (6767/6912)              
 [======================>..........................................] 28/79   Step: 1s68ms | Tot: 27s733ms | Loss: 0.088 | Acc: 97.935% (7020/7168)              
 [=======================>.........................................] 29/79   Step: 954ms | Tot: 28s688ms | Loss: 0.086 | Acc: 98.006% (7276/7424)              
