cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 37000 samples
Load selected sample idx
Selected 37000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/145   Step: 41s834ms | Tot: 0ms | Loss: 0.016 | Acc: 100.000% (256/256)              
 [>................................................................] 2/145   Step: 1s973ms | Tot: 1s973ms | Loss: 0.016 | Acc: 100.000% (512/512)              
 [>................................................................] 3/145   Step: 961ms | Tot: 2s935ms | Loss: 0.017 | Acc: 99.870% (767/768)              
 [=>...............................................................] 4/145   Step: 1s153ms | Tot: 4s89ms | Loss: 0.018 | Acc: 99.805% (1022/1024)              
 [=>...............................................................] 5/145   Step: 950ms | Tot: 5s40ms | Loss: 0.018 | Acc: 99.844% (1278/1280)              
 [==>..............................................................] 6/145   Step: 956ms | Tot: 5s997ms | Loss: 0.018 | Acc: 99.870% (1534/1536)              
 [==>..............................................................] 7/145   Step: 953ms | Tot: 6s950ms | Loss: 0.019 | Acc: 99.833% (1789/1792)              
 [===>.............................................................] 8/145   Step: 978ms | Tot: 7s929ms | Loss: 0.018 | Acc: 99.854% (2045/2048)              
 [===>.............................................................] 9/145   Step: 1s52ms | Tot: 8s982ms | Loss: 0.019 | Acc: 99.870% (2301/2304)              
 [====>............................................................] 10/145   Step: 952ms | Tot: 9s934ms | Loss: 0.019 | Acc: 99.883% (2557/2560)              
 [====>............................................................] 11/145   Step: 947ms | Tot: 10s882ms | Loss: 0.020 | Acc: 99.858% (2812/2816)              
 [====>............................................................] 12/145   Step: 956ms | Tot: 11s838ms | Loss: 0.020 | Acc: 99.837% (3067/3072)              
 [=====>...........................................................] 13/145   Step: 959ms | Tot: 12s798ms | Loss: 0.020 | Acc: 99.850% (3323/3328)              
 [=====>...........................................................] 14/145   Step: 1s56ms | Tot: 13s854ms | Loss: 0.020 | Acc: 99.860% (3579/3584)              
 [======>..........................................................] 15/145   Step: 956ms | Tot: 14s811ms | Loss: 0.021 | Acc: 99.818% (3833/3840)              
 [============================================>....................] 101/145   Step: 1s53ms | Tot: 1m39s | Loss: 0.019 | Acc: 99.861% (25820/25856)              
 [=============================================>...................] 102/145   Step: 950ms | Tot: 1m40s | Loss: 0.019 | Acc: 99.862% (26076/26112)              
 [=============================================>...................] 103/145   Step: 951ms | Tot: 1m40s | Loss: 0.019 | Acc: 99.863% (26332/26368)              
 [==============================================>..................] 104/145   Step: 960ms | Tot: 1m41s | Loss: 0.019 | Acc: 99.865% (26588/26624)              
 [==============================================>..................] 105/145   Step: 968ms | Tot: 1m42s | Loss: 0.018 | Acc: 99.866% (26844/26880)              
 [===============================================>.................] 106/145   Step: 1s72ms | Tot: 1m43s | Loss: 0.018 | Acc: 99.864% (27099/27136)              
 [===============================================>.................] 107/145   Step: 950ms | Tot: 1m44s | Loss: 0.018 | Acc: 99.865% (27355/27392)              
 [===============================================>.................] 108/145   Step: 948ms | Tot: 1m45s | Loss: 0.018 | Acc: 99.866% (27611/27648)              
 [================================================>................] 109/145   Step: 949ms | Tot: 1m46s | Loss: 0.018 | Acc: 99.867% (27867/27904)              
 [================================================>................] 110/145   Step: 964ms | Tot: 1m47s | Loss: 0.018 | Acc: 99.865% (28122/28160)              
 [=================================================>...............] 111/145   Step: 1s104ms | Tot: 1m48s | Loss: 0.018 | Acc: 99.866% (28378/28416)              
 [=================================================>...............] 112/145   Step: 948ms | Tot: 1m49s | Loss: 0.019 | Acc: 99.857% (28631/28672)              
 [==================================================>..............] 113/145   Step: 947ms | Tot: 1m50s | Loss: 0.019 | Acc: 99.858% (28887/28928)              
 [==================================================>..............] 114/145   Step: 947ms | Tot: 1m51s | Loss: 0.019 | Acc: 99.856% (29142/29184)              
 [===================================================>.............] 115/145   Step: 954ms | Tot: 1m52s | Loss: 0.019 | Acc: 99.854% (29397/29440)              
 [===================================================>.............] 116/145   Step: 1s51ms | Tot: 1m53s | Loss: 0.018 | Acc: 99.855% (29653/29696)              
 [====================================================>............] 117/145   Step: 952ms | Tot: 1m54s | Loss: 0.018 | Acc: 99.856% (29909/29952)              
 [====================================================>............] 118/145   Step: 949ms | Tot: 1m55s | Loss: 0.018 | Acc: 99.858% (30165/30208)              
 [====================================================>............] 119/145   Step: 950ms | Tot: 1m56s | Loss: 0.018 | Acc: 99.859% (30421/30464)              
 [=====================================================>...........] 120/145   Step: 947ms | Tot: 1m57s | Loss: 0.018 | Acc: 99.857% (30676/30720)              
 [=====================================================>...........] 121/145   Step: 1s85ms | Tot: 1m58s | Loss: 0.018 | Acc: 99.858% (30932/30976)              
 [======================================================>..........] 122/145   Step: 951ms | Tot: 1m59s | Loss: 0.018 | Acc: 99.859% (31188/31232)              
 [======================================================>..........] 123/145   Step: 949ms | Tot: 2m512ms | Loss: 0.018 | Acc: 99.860% (31444/31488)              
 [=======================================================>.........] 124/145   Step: 948ms | Tot: 2m1s | Loss: 0.018 | Acc: 99.861% (31700/31744)              
 [=======================================================>.........] 125/145   Step: 1s49ms | Tot: 2m2s | Loss: 0.018 | Acc: 99.859% (31955/32000)              
 [========================================================>........] 126/145   Step: 949ms | Tot: 2m3s | Loss: 0.018 | Acc: 99.860% (32211/32256)              
 [========================================================>........] 127/145   Step: 952ms | Tot: 2m4s | Loss: 0.018 | Acc: 99.862% (32467/32512)              
 [========================================================>........] 128/145   Step: 948ms | Tot: 2m5s | Loss: 0.018 | Acc: 99.863% (32723/32768)              
 [=========================================================>.......] 129/145   Step: 951ms | Tot: 2m6s | Loss: 0.018 | Acc: 99.864% (32979/33024)              
 [=========================================================>.......] 130/145   Step: 1s53ms | Tot: 2m7s | Loss: 0.018 | Acc: 99.865% (33235/33280)              
 [==========================================================>......] 131/145   Step: 974ms | Tot: 2m8s | Loss: 0.018 | Acc: 99.866% (33491/33536)              
 [==========================================================>......] 132/145   Step: 952ms | Tot: 2m9s | Loss: 0.018 | Acc: 99.867% (33747/33792)              
 [===========================================================>.....] 133/145   Step: 957ms | Tot: 2m10s | Loss: 0.018 | Acc: 99.868% (34003/34048)              
 [===========================================================>.....] 134/145   Step: 960ms | Tot: 2m11s | Loss: 0.018 | Acc: 99.869% (34259/34304)              
 [============================================================>....] 135/145   Step: 1s50ms | Tot: 2m12s | Loss: 0.018 | Acc: 99.870% (34515/34560)              
 [============================================================>....] 136/145   Step: 950ms | Tot: 2m13s | Loss: 0.018 | Acc: 99.871% (34771/34816)              
 [============================================================>....] 137/145   Step: 947ms | Tot: 2m14s | Loss: 0.018 | Acc: 99.872% (35027/35072)              
 [=============================================================>...] 138/145   Step: 950ms | Tot: 2m15s | Loss: 0.018 | Acc: 99.873% (35283/35328)              
 [=============================================================>...] 139/145   Step: 1s49ms | Tot: 2m16s | Loss: 0.018 | Acc: 99.868% (35537/35584)              
 [==============================================================>..] 140/145   Step: 949ms | Tot: 2m17s | Loss: 0.018 | Acc: 99.869% (35793/35840)              
 [==============================================================>..] 141/145   Step: 924ms | Tot: 2m18s | Loss: 0.018 | Acc: 99.870% (36049/36096)              
 [===============================================================>.] 142/145   Step: 836ms | Tot: 2m18s | Loss: 0.018 | Acc: 99.868% (36304/36352)              
 [===============================================================>.] 143/145   Step: 837ms | Tot: 2m19s | Loss: 0.018 | Acc: 99.869% (36560/36608)              
 [================================================================>] 144/145   Step: 938ms | Tot: 2m20s | Loss: 0.018 | Acc: 99.870% (36816/36864)              
 [================================================================>] 145/145   Step: 8s357ms | Tot: 2m29s | Loss: 0.018 | Acc: 99.870% (36952/37000)
 [>................................................................] 1/40   Step: 1s64ms | Tot: 0ms | Loss: 0.902 | Acc: 79.688% (204/256)              
 [=>...............................................................] 2/40   Step: 419ms | Tot: 420ms | Loss: 0.862 | Acc: 79.102% (405/512)              
 [===>.............................................................] 3/40   Step: 413ms | Tot: 833ms | Loss: 0.924 | Acc: 78.255% (601/768)              
 [====>............................................................] 4/40   Step: 570ms | Tot: 1s404ms | Loss: 0.997 | Acc: 77.344% (792/1024)              
 [======>..........................................................] 5/40   Step: 415ms | Tot: 1s819ms | Loss: 1.021 | Acc: 76.641% (981/1280)              
 [========>........................................................] 6/40   Step: 418ms | Tot: 2s237ms | Loss: 1.016 | Acc: 77.214% (1186/1536)              
 [=========>.......................................................] 7/40   Step: 414ms | Tot: 2s651ms | Loss: 1.021 | Acc: 77.232% (1384/1792)              
 [===========>.....................................................] 8/40   Step: 413ms | Tot: 3s65ms | Loss: 1.025 | Acc: 76.953% (1576/2048)              
 [=============>...................................................] 9/40   Step: 515ms | Tot: 3s581ms | Loss: 1.016 | Acc: 76.997% (1774/2304)              
 [==============>..................................................] 10/40   Step: 412ms | Tot: 3s993ms | Loss: 1.020 | Acc: 76.953% (1970/2560)              
 [================>................................................] 11/40   Step: 414ms | Tot: 4s408ms | Loss: 1.018 | Acc: 77.095% (2171/2816)              
 [=================>...............................................] 12/40   Step: 413ms | Tot: 4s821ms | Loss: 1.016 | Acc: 77.018% (2366/3072)              
 [===================>.............................................] 13/40   Step: 414ms | Tot: 5s236ms | Loss: 1.020 | Acc: 76.953% (2561/3328)              
 [=====================>...........................................] 14/40   Step: 413ms | Tot: 5s649ms | Loss: 1.023 | Acc: 76.842% (2754/3584)              
 [======================>..........................................] 15/40   Step: 512ms | Tot: 6s161ms | Loss: 1.021 | Acc: 77.057% (2959/3840)              
 [========================>........................................] 16/40   Step: 413ms | Tot: 6s575ms | Loss: 1.015 | Acc: 77.173% (3161/4096)              
 [==========================>......................................] 17/40   Step: 414ms | Tot: 6s989ms | Loss: 1.024 | Acc: 76.953% (3349/4352)              
 [===========================>.....................................] 18/40   Step: 413ms | Tot: 7s403ms | Loss: 1.032 | Acc: 76.953% (3546/4608)              
 [=============================>...................................] 19/40   Step: 434ms | Tot: 7s837ms | Loss: 1.035 | Acc: 76.768% (3734/4864)              
 [==============================>..................................] 20/40   Step: 516ms | Tot: 8s354ms | Loss: 1.036 | Acc: 76.797% (3932/5120)              
 [================================>................................] 21/40   Step: 413ms | Tot: 8s767ms | Loss: 1.037 | Acc: 76.730% (4125/5376)              
 [==================================>..............................] 22/40   Step: 415ms | Tot: 9s183ms | Loss: 1.044 | Acc: 76.616% (4315/5632)              
 [===================================>.............................] 23/40   Step: 414ms | Tot: 9s597ms | Loss: 1.050 | Acc: 76.495% (4504/5888)              
 [=====================================>...........................] 24/40   Step: 419ms | Tot: 10s16ms | Loss: 1.056 | Acc: 76.286% (4687/6144)              
 [=======================================>.........................] 25/40   Step: 413ms | Tot: 10s430ms | Loss: 1.054 | Acc: 76.359% (4887/6400)              
 [========================================>........................] 26/40   Step: 512ms | Tot: 10s942ms | Loss: 1.051 | Acc: 76.352% (5082/6656)              
 [==========================================>......................] 27/40   Step: 413ms | Tot: 11s356ms | Loss: 1.047 | Acc: 76.403% (5281/6912)              
 [===========================================>.....................] 28/40   Step: 413ms | Tot: 11s770ms | Loss: 1.040 | Acc: 76.493% (5483/7168)              
 [=============================================>...................] 29/40   Step: 413ms | Tot: 12s183ms | Loss: 1.036 | Acc: 76.603% (5687/7424)              
 [===============================================>.................] 30/40   Step: 412ms | Tot: 12s595ms | Loss: 1.029 | Acc: 76.758% (5895/7680)              
 [================================================>................] 31/40   Step: 517ms | Tot: 13s113ms | Loss: 1.028 | Acc: 76.815% (6096/7936)              
 [==================================================>..............] 32/40   Step: 413ms | Tot: 13s527ms | Loss: 1.026 | Acc: 76.807% (6292/8192)              
 [====================================================>............] 33/40   Step: 414ms | Tot: 13s941ms | Loss: 1.022 | Acc: 76.858% (6493/8448)              
 [=====================================================>...........] 34/40   Step: 413ms | Tot: 14s355ms | Loss: 1.027 | Acc: 76.712% (6677/8704)              
 [=======================================================>.........] 35/40   Step: 414ms | Tot: 14s769ms | Loss: 1.026 | Acc: 76.730% (6875/8960)              
 [========================================================>........] 36/40   Step: 373ms | Tot: 15s143ms | Loss: 1.030 | Acc: 76.617% (7061/9216)              
 [==========================================================>......] 37/40   Step: 469ms | Tot: 15s613ms | Loss: 1.029 | Acc: 76.594% (7255/9472)              
 [============================================================>....] 38/40   Step: 369ms | Tot: 15s983ms | Loss: 1.029 | Acc: 76.614% (7453/9728)              
 [=============================================================>...] 39/40   Step: 369ms | Tot: 16s352ms | Loss: 1.030 | Acc: 76.532% (7641/9984)              
 [===============================================================>.] 40/40   Step: 2s484ms | Tot: 18s837ms | Loss: 1.030 | Acc: 76.540% (7654/10000)
Saving with better validation accuracy model: 76.540..

Epoch: 1
 [>................................................................] 1/145   Step: 2s958ms | Tot: 0ms | Loss: 0.017 | Acc: 100.000% (256/256)              
 [>................................................................] 2/145   Step: 1s118ms | Tot: 1s118ms | Loss: 0.015 | Acc: 100.000% (512/512)              
 [>................................................................] 3/145   Step: 951ms | Tot: 2s69ms | Loss: 0.015 | Acc: 100.000% (768/768)              
 [=>...............................................................] 4/145   Step: 950ms | Tot: 3s20ms | Loss: 0.015 | Acc: 100.000% (1024/1024)              
 [=>...............................................................] 5/145   Step: 950ms | Tot: 3s971ms | Loss: 0.015 | Acc: 100.000% (1280/1280)              
 [==>..............................................................] 6/145   Step: 1s55ms | Tot: 5s27ms | Loss: 0.018 | Acc: 99.870% (1534/1536)              
 [==>..............................................................] 7/145   Step: 970ms | Tot: 5s998ms | Loss: 0.017 | Acc: 99.888% (1790/1792)              
 [===>.............................................................] 8/145   Step: 954ms | Tot: 6s952ms | Loss: 0.017 | Acc: 99.902% (2046/2048)              
 [===>.............................................................] 9/145   Step: 949ms | Tot: 7s902ms | Loss: 0.016 | Acc: 99.913% (2302/2304)              
 [====>............................................................] 10/145   Step: 951ms | Tot: 8s853ms | Loss: 0.016 | Acc: 99.922% (2558/2560)              
 [====>............................................................] 11/145   Step: 1s50ms | Tot: 9s904ms | Loss: 0.015 | Acc: 99.929% (2814/2816)              
 [====>............................................................] 12/145   Step: 949ms | Tot: 10s854ms | Loss: 0.015 | Acc: 99.935% (3070/3072)              
 [=====>...........................................................] 13/145   Step: 948ms | Tot: 11s802ms | Loss: 0.016 | Acc: 99.910% (3325/3328)              
 [=====>...........................................................] 14/145   Step: 950ms | Tot: 12s752ms | Loss: 0.016 | Acc: 99.916% (3581/3584)              
 [======>..........................................................] 15/145   Step: 958ms | Tot: 13s710ms | Loss: 0.015 | Acc: 99.922% (3837/3840)              
 [======>..........................................................] 16/145   Step: 1s79ms | Tot: 14s789ms | Loss: 0.015 | Acc: 99.927% (4093/4096)              
 [=======>.........................................................] 17/145   Step: 949ms | Tot: 15s739ms | Loss: 0.015 | Acc: 99.931% (4349/4352)              
 [=======>.........................................................] 18/145   Step: 964ms | Tot: 16s703ms | Loss: 0.015 | Acc: 99.935% (4605/4608)              
 [========>........................................................] 19/145   Step: 951ms | Tot: 17s654ms | Loss: 0.015 | Acc: 99.918% (4860/4864)              
 [========>........................................................] 20/145   Step: 1s51ms | Tot: 18s706ms | Loss: 0.015 | Acc: 99.922% (5116/5120)              
 [========>........................................................] 21/145   Step: 947ms | Tot: 19s653ms | Loss: 0.015 | Acc: 99.926% (5372/5376)              
 [=========>.......................................................] 22/145   Step: 946ms | Tot: 20s599ms | Loss: 0.015 | Acc: 99.893% (5626/5632)              
 [=========>.......................................................] 23/145   Step: 950ms | Tot: 21s550ms | Loss: 0.015 | Acc: 99.898% (5882/5888)              
