cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
10347 boundary samples
Select 7 percent samples
Select 28000 samples
Load selected sample idx
Selected 28000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 32s783ms | Tot: 0ms | Loss: 0.009 | Acc: 100.000% (256/256)              
 [>................................................................] 2/110   Step: 2s39ms | Tot: 2s39ms | Loss: 0.012 | Acc: 99.805% (511/512)              
 [=>...............................................................] 3/110   Step: 966ms | Tot: 3s5ms | Loss: 0.011 | Acc: 99.870% (767/768)              
 [=>...............................................................] 4/110   Step: 1s160ms | Tot: 4s166ms | Loss: 0.010 | Acc: 99.902% (1023/1024)              
 [==>..............................................................] 5/110   Step: 958ms | Tot: 5s125ms | Loss: 0.012 | Acc: 99.844% (1278/1280)              
 [==>..............................................................] 6/110   Step: 959ms | Tot: 6s84ms | Loss: 0.013 | Acc: 99.805% (1533/1536)              
 [===>.............................................................] 7/110   Step: 961ms | Tot: 7s45ms | Loss: 0.013 | Acc: 99.777% (1788/1792)              
 [====>............................................................] 8/110   Step: 967ms | Tot: 8s13ms | Loss: 0.013 | Acc: 99.805% (2044/2048)              
 [====>............................................................] 9/110   Step: 1s64ms | Tot: 9s77ms | Loss: 0.012 | Acc: 99.826% (2300/2304)              
 [=====>...........................................................] 10/110   Step: 967ms | Tot: 10s45ms | Loss: 0.012 | Acc: 99.844% (2556/2560)              
 [=====>...........................................................] 11/110   Step: 965ms | Tot: 11s11ms | Loss: 0.012 | Acc: 99.858% (2812/2816)              
 [======>..........................................................] 12/110   Step: 954ms | Tot: 11s965ms | Loss: 0.012 | Acc: 99.870% (3068/3072)              
 [=======>.........................................................] 13/110   Step: 1s61ms | Tot: 13s27ms | Loss: 0.011 | Acc: 99.880% (3324/3328)              
 [=======>.........................................................] 14/110   Step: 956ms | Tot: 13s983ms | Loss: 0.011 | Acc: 99.888% (3580/3584)              
 [========>........................................................] 15/110   Step: 966ms | Tot: 14s949ms | Loss: 0.011 | Acc: 99.896% (3836/3840)              
 [========>........................................................] 16/110   Step: 973ms | Tot: 15s923ms | Loss: 0.011 | Acc: 99.902% (4092/4096)              
 [=========>.......................................................] 17/110   Step: 960ms | Tot: 16s884ms | Loss: 0.011 | Acc: 99.908% (4348/4352)              
 [=======================================>.........................] 67/110   Step: 963ms | Tot: 1m6s | Loss: 0.011 | Acc: 99.930% (17140/17152)              
 [=======================================>.........................] 68/110   Step: 966ms | Tot: 1m7s | Loss: 0.011 | Acc: 99.931% (17396/17408)              
 [========================================>........................] 69/110   Step: 956ms | Tot: 1m7s | Loss: 0.011 | Acc: 99.932% (17652/17664)              
 [========================================>........................] 70/110   Step: 1s92ms | Tot: 1m9s | Loss: 0.011 | Acc: 99.933% (17908/17920)              
 [=========================================>.......................] 71/110   Step: 958ms | Tot: 1m10s | Loss: 0.011 | Acc: 99.934% (18164/18176)              
 [=========================================>.......................] 72/110   Step: 960ms | Tot: 1m10s | Loss: 0.011 | Acc: 99.935% (18420/18432)              
 [==========================================>......................] 73/110   Step: 958ms | Tot: 1m11s | Loss: 0.011 | Acc: 99.936% (18676/18688)              
 [===========================================>.....................] 74/110   Step: 1s73ms | Tot: 1m13s | Loss: 0.011 | Acc: 99.937% (18932/18944)              
 [===========================================>.....................] 75/110   Step: 956ms | Tot: 1m13s | Loss: 0.011 | Acc: 99.938% (19188/19200)              
 [============================================>....................] 76/110   Step: 957ms | Tot: 1m14s | Loss: 0.011 | Acc: 99.938% (19444/19456)              
 [============================================>....................] 77/110   Step: 952ms | Tot: 1m15s | Loss: 0.011 | Acc: 99.939% (19700/19712)              
 [=============================================>...................] 78/110   Step: 953ms | Tot: 1m16s | Loss: 0.011 | Acc: 99.940% (19956/19968)              
 [==============================================>..................] 79/110   Step: 1s70ms | Tot: 1m17s | Loss: 0.011 | Acc: 99.941% (20212/20224)              
 [==============================================>..................] 80/110   Step: 961ms | Tot: 1m18s | Loss: 0.011 | Acc: 99.941% (20468/20480)              
 [===============================================>.................] 81/110   Step: 964ms | Tot: 1m19s | Loss: 0.011 | Acc: 99.942% (20724/20736)              
 [===============================================>.................] 82/110   Step: 954ms | Tot: 1m20s | Loss: 0.011 | Acc: 99.943% (20980/20992)              
 [================================================>................] 83/110   Step: 956ms | Tot: 1m21s | Loss: 0.011 | Acc: 99.944% (21236/21248)              
 [=================================================>...............] 84/110   Step: 1s59ms | Tot: 1m22s | Loss: 0.011 | Acc: 99.944% (21492/21504)              
 [=================================================>...............] 85/110   Step: 949ms | Tot: 1m23s | Loss: 0.011 | Acc: 99.945% (21748/21760)              
 [==================================================>..............] 86/110   Step: 960ms | Tot: 1m24s | Loss: 0.011 | Acc: 99.945% (22004/22016)              
 [==================================================>..............] 87/110   Step: 953ms | Tot: 1m25s | Loss: 0.011 | Acc: 99.946% (22260/22272)              
 [===================================================>.............] 88/110   Step: 1s59ms | Tot: 1m26s | Loss: 0.011 | Acc: 99.947% (22516/22528)              
 [====================================================>............] 89/110   Step: 962ms | Tot: 1m27s | Loss: 0.011 | Acc: 99.947% (22772/22784)              
 [====================================================>............] 90/110   Step: 959ms | Tot: 1m28s | Loss: 0.011 | Acc: 99.948% (23028/23040)              
 [=====================================================>...........] 91/110   Step: 956ms | Tot: 1m29s | Loss: 0.011 | Acc: 99.948% (23284/23296)              
 [=====================================================>...........] 92/110   Step: 948ms | Tot: 1m30s | Loss: 0.011 | Acc: 99.949% (23540/23552)              
 [======================================================>..........] 93/110   Step: 1s69ms | Tot: 1m31s | Loss: 0.011 | Acc: 99.950% (23796/23808)              
 [======================================================>..........] 94/110   Step: 958ms | Tot: 1m32s | Loss: 0.011 | Acc: 99.950% (24052/24064)              
 [=======================================================>.........] 95/110   Step: 950ms | Tot: 1m33s | Loss: 0.011 | Acc: 99.951% (24308/24320)              
 [========================================================>........] 96/110   Step: 957ms | Tot: 1m34s | Loss: 0.011 | Acc: 99.947% (24563/24576)              
 [========================================================>........] 97/110   Step: 1s58ms | Tot: 1m35s | Loss: 0.011 | Acc: 99.948% (24819/24832)              
 [=========================================================>.......] 98/110   Step: 951ms | Tot: 1m36s | Loss: 0.011 | Acc: 99.948% (25075/25088)              
 [=========================================================>.......] 99/110   Step: 958ms | Tot: 1m37s | Loss: 0.011 | Acc: 99.949% (25331/25344)              
 [==========================================================>......] 100/110   Step: 956ms | Tot: 1m38s | Loss: 0.011 | Acc: 99.949% (25587/25600)              
 [===========================================================>.....] 101/110   Step: 952ms | Tot: 1m39s | Loss: 0.011 | Acc: 99.950% (25843/25856)              
 [===========================================================>.....] 102/110   Step: 1s63ms | Tot: 1m40s | Loss: 0.011 | Acc: 99.950% (26099/26112)              
 [============================================================>....] 103/110   Step: 961ms | Tot: 1m41s | Loss: 0.011 | Acc: 99.951% (26355/26368)              
 [============================================================>....] 104/110   Step: 951ms | Tot: 1m42s | Loss: 0.011 | Acc: 99.951% (26611/26624)              
 [=============================================================>...] 105/110   Step: 958ms | Tot: 1m43s | Loss: 0.011 | Acc: 99.952% (26867/26880)              
 [==============================================================>..] 106/110   Step: 890ms | Tot: 1m44s | Loss: 0.011 | Acc: 99.952% (27123/27136)              
 [==============================================================>..] 107/110   Step: 951ms | Tot: 1m45s | Loss: 0.011 | Acc: 99.949% (27378/27392)              
 [===============================================================>.] 108/110   Step: 845ms | Tot: 1m45s | Loss: 0.011 | Acc: 99.949% (27634/27648)              
 [===============================================================>.] 109/110   Step: 839ms | Tot: 1m46s | Loss: 0.011 | Acc: 99.950% (27890/27904)              
 [================================================================>] 110/110   Step: 7s851ms | Tot: 1m54s | Loss: 0.011 | Acc: 99.950% (27986/28000)
 [>................................................................] 1/40   Step: 1s120ms | Tot: 0ms | Loss: 1.039 | Acc: 75.391% (193/256)              
 [=>...............................................................] 2/40   Step: 623ms | Tot: 623ms | Loss: 0.981 | Acc: 77.734% (398/512)              
 [===>.............................................................] 3/40   Step: 426ms | Tot: 1s49ms | Loss: 1.010 | Acc: 76.042% (584/768)              
 [====>............................................................] 4/40   Step: 433ms | Tot: 1s482ms | Loss: 1.008 | Acc: 76.074% (779/1024)              
 [======>..........................................................] 5/40   Step: 427ms | Tot: 1s910ms | Loss: 1.044 | Acc: 75.938% (972/1280)              
 [========>........................................................] 6/40   Step: 428ms | Tot: 2s338ms | Loss: 1.046 | Acc: 76.042% (1168/1536)              
 [=========>.......................................................] 7/40   Step: 550ms | Tot: 2s889ms | Loss: 1.072 | Acc: 75.446% (1352/1792)              
 [===========>.....................................................] 8/40   Step: 424ms | Tot: 3s313ms | Loss: 1.077 | Acc: 75.342% (1543/2048)              
 [=============>...................................................] 9/40   Step: 428ms | Tot: 3s742ms | Loss: 1.084 | Acc: 75.260% (1734/2304)              
 [==============>..................................................] 10/40   Step: 420ms | Tot: 4s162ms | Loss: 1.083 | Acc: 75.312% (1928/2560)              
 [================>................................................] 11/40   Step: 423ms | Tot: 4s586ms | Loss: 1.086 | Acc: 75.107% (2115/2816)              
 [=================>...............................................] 12/40   Step: 430ms | Tot: 5s16ms | Loss: 1.080 | Acc: 75.065% (2306/3072)              
 [===================>.............................................] 13/40   Step: 525ms | Tot: 5s541ms | Loss: 1.087 | Acc: 75.030% (2497/3328)              
 [=====================>...........................................] 14/40   Step: 421ms | Tot: 5s962ms | Loss: 1.093 | Acc: 74.916% (2685/3584)              
 [======================>..........................................] 15/40   Step: 422ms | Tot: 6s385ms | Loss: 1.087 | Acc: 74.974% (2879/3840)              
 [========================>........................................] 16/40   Step: 419ms | Tot: 6s805ms | Loss: 1.086 | Acc: 74.780% (3063/4096)              
 [==========================>......................................] 17/40   Step: 417ms | Tot: 7s223ms | Loss: 1.093 | Acc: 74.655% (3249/4352)              
 [===========================>.....................................] 18/40   Step: 527ms | Tot: 7s750ms | Loss: 1.094 | Acc: 74.696% (3442/4608)              
 [=============================>...................................] 19/40   Step: 423ms | Tot: 8s174ms | Loss: 1.095 | Acc: 74.609% (3629/4864)              
 [==============================>..................................] 20/40   Step: 420ms | Tot: 8s594ms | Loss: 1.093 | Acc: 74.707% (3825/5120)              
 [================================>................................] 21/40   Step: 427ms | Tot: 9s22ms | Loss: 1.096 | Acc: 74.795% (4021/5376)              
 [==================================>..............................] 22/40   Step: 418ms | Tot: 9s440ms | Loss: 1.100 | Acc: 74.645% (4204/5632)              
 [===================================>.............................] 23/40   Step: 420ms | Tot: 9s861ms | Loss: 1.106 | Acc: 74.609% (4393/5888)              
 [=====================================>...........................] 24/40   Step: 520ms | Tot: 10s381ms | Loss: 1.113 | Acc: 74.609% (4584/6144)              
 [=======================================>.........................] 25/40   Step: 413ms | Tot: 10s795ms | Loss: 1.110 | Acc: 74.672% (4779/6400)              
 [========================================>........................] 26/40   Step: 416ms | Tot: 11s211ms | Loss: 1.112 | Acc: 74.639% (4968/6656)              
 [==========================================>......................] 27/40   Step: 417ms | Tot: 11s629ms | Loss: 1.113 | Acc: 74.682% (5162/6912)              
 [===========================================>.....................] 28/40   Step: 416ms | Tot: 12s45ms | Loss: 1.111 | Acc: 74.665% (5352/7168)              
 [=============================================>...................] 29/40   Step: 523ms | Tot: 12s569ms | Loss: 1.110 | Acc: 74.704% (5546/7424)              
 [===============================================>.................] 30/40   Step: 414ms | Tot: 12s983ms | Loss: 1.108 | Acc: 74.740% (5740/7680)              
 [================================================>................] 31/40   Step: 415ms | Tot: 13s398ms | Loss: 1.110 | Acc: 74.710% (5929/7936)              
 [==================================================>..............] 32/40   Step: 415ms | Tot: 13s814ms | Loss: 1.111 | Acc: 74.622% (6113/8192)              
 [====================================================>............] 33/40   Step: 413ms | Tot: 14s227ms | Loss: 1.108 | Acc: 74.645% (6306/8448)              
 [=====================================================>...........] 34/40   Step: 414ms | Tot: 14s642ms | Loss: 1.115 | Acc: 74.494% (6484/8704)              
 [=======================================================>.........] 35/40   Step: 528ms | Tot: 15s171ms | Loss: 1.113 | Acc: 74.576% (6682/8960)              
 [========================================================>........] 36/40   Step: 371ms | Tot: 15s543ms | Loss: 1.114 | Acc: 74.523% (6868/9216)              
 [==========================================================>......] 37/40   Step: 368ms | Tot: 15s911ms | Loss: 1.113 | Acc: 74.483% (7055/9472)              
 [============================================================>....] 38/40   Step: 371ms | Tot: 16s282ms | Loss: 1.107 | Acc: 74.640% (7261/9728)              
 [=============================================================>...] 39/40   Step: 366ms | Tot: 16s649ms | Loss: 1.107 | Acc: 74.629% (7451/9984)              
 [===============================================================>.] 40/40   Step: 2s391ms | Tot: 19s40ms | Loss: 1.107 | Acc: 74.630% (7463/10000)
Saving with better validation accuracy model: 74.630..

Epoch: 1
 [>................................................................] 1/110   Step: 3s5ms | Tot: 0ms | Loss: 0.017 | Acc: 99.609% (255/256)              
 [>................................................................] 2/110   Step: 975ms | Tot: 975ms | Loss: 0.015 | Acc: 99.805% (511/512)              
 [=>...............................................................] 3/110   Step: 987ms | Tot: 1s962ms | Loss: 0.014 | Acc: 99.870% (767/768)              
 [=>...............................................................] 4/110   Step: 968ms | Tot: 2s931ms | Loss: 0.013 | Acc: 99.902% (1023/1024)              
 [==>..............................................................] 5/110   Step: 1s135ms | Tot: 4s66ms | Loss: 0.012 | Acc: 99.922% (1279/1280)              
 [==>..............................................................] 6/110   Step: 970ms | Tot: 5s36ms | Loss: 0.011 | Acc: 99.935% (1535/1536)              
 [===>.............................................................] 7/110   Step: 969ms | Tot: 6s6ms | Loss: 0.011 | Acc: 99.944% (1791/1792)              
 [====>............................................................] 8/110   Step: 967ms | Tot: 6s974ms | Loss: 0.011 | Acc: 99.951% (2047/2048)              
 [====>............................................................] 9/110   Step: 1s84ms | Tot: 8s58ms | Loss: 0.011 | Acc: 99.957% (2303/2304)              
 [=====>...........................................................] 10/110   Step: 959ms | Tot: 9s18ms | Loss: 0.011 | Acc: 99.961% (2559/2560)              
 [=====>...........................................................] 11/110   Step: 959ms | Tot: 9s977ms | Loss: 0.011 | Acc: 99.964% (2815/2816)              
 [======>..........................................................] 12/110   Step: 956ms | Tot: 10s934ms | Loss: 0.010 | Acc: 99.967% (3071/3072)              
 [=======>.........................................................] 13/110   Step: 957ms | Tot: 11s891ms | Loss: 0.010 | Acc: 99.970% (3327/3328)              
 [=======>.........................................................] 14/110   Step: 1s67ms | Tot: 12s958ms | Loss: 0.010 | Acc: 99.972% (3583/3584)              
 [========>........................................................] 15/110   Step: 955ms | Tot: 13s914ms | Loss: 0.010 | Acc: 99.974% (3839/3840)              
 [========>........................................................] 16/110   Step: 954ms | Tot: 14s868ms | Loss: 0.010 | Acc: 99.976% (4095/4096)              
 [=========>.......................................................] 17/110   Step: 954ms | Tot: 15s822ms | Loss: 0.010 | Acc: 99.977% (4351/4352)              
 [==========>......................................................] 18/110   Step: 1s66ms | Tot: 16s889ms | Loss: 0.010 | Acc: 99.957% (4606/4608)              
 [==========>......................................................] 19/110   Step: 955ms | Tot: 17s845ms | Loss: 0.010 | Acc: 99.959% (4862/4864)              
 [===========>.....................................................] 20/110   Step: 955ms | Tot: 18s800ms | Loss: 0.010 | Acc: 99.961% (5118/5120)              
 [===========>.....................................................] 21/110   Step: 959ms | Tot: 19s759ms | Loss: 0.010 | Acc: 99.963% (5374/5376)              
 [============>....................................................] 22/110   Step: 955ms | Tot: 20s715ms | Loss: 0.010 | Acc: 99.964% (5630/5632)              
 [=============>...................................................] 23/110   Step: 1s59ms | Tot: 21s775ms | Loss: 0.010 | Acc: 99.966% (5886/5888)              
 [=============>...................................................] 24/110   Step: 953ms | Tot: 22s729ms | Loss: 0.010 | Acc: 99.967% (6142/6144)              
 [==============>..................................................] 25/110   Step: 960ms | Tot: 23s689ms | Loss: 0.010 | Acc: 99.969% (6398/6400)              
 [==============>..................................................] 26/110   Step: 957ms | Tot: 24s646ms | Loss: 0.010 | Acc: 99.970% (6654/6656)              
 [===============>.................................................] 27/110   Step: 950ms | Tot: 25s597ms | Loss: 0.010 | Acc: 99.971% (6910/6912)              
 [===============>.................................................] 28/110   Step: 1s64ms | Tot: 26s662ms | Loss: 0.010 | Acc: 99.972% (7166/7168)              
 [================>................................................] 29/110   Step: 954ms | Tot: 27s616ms | Loss: 0.010 | Acc: 99.973% (7422/7424)              
 [=================>...............................................] 30/110   Step: 955ms | Tot: 28s572ms | Loss: 0.010 | Acc: 99.974% (7678/7680)              
 [=================>...............................................] 31/110   Step: 962ms | Tot: 29s535ms | Loss: 0.010 | Acc: 99.975% (7934/7936)              
 [==================>..............................................] 32/110   Step: 955ms | Tot: 30s490ms | Loss: 0.010 | Acc: 99.951% (8188/8192)              
 [==================>..............................................] 33/110   Step: 1s67ms | Tot: 31s557ms | Loss: 0.010 | Acc: 99.953% (8444/8448)              
 [===================>.............................................] 34/110   Step: 953ms | Tot: 32s510ms | Loss: 0.010 | Acc: 99.954% (8700/8704)              
 [====================>............................................] 35/110   Step: 961ms | Tot: 33s472ms | Loss: 0.010 | Acc: 99.955% (8956/8960)              
 [====================>............................................] 36/110   Step: 974ms | Tot: 34s447ms | Loss: 0.010 | Acc: 99.957% (9212/9216)              
 [=====================>...........................................] 37/110   Step: 1s67ms | Tot: 35s514ms | Loss: 0.010 | Acc: 99.958% (9468/9472)              
 [=====================>...........................................] 38/110   Step: 961ms | Tot: 36s476ms | Loss: 0.010 | Acc: 99.959% (9724/9728)              
 [======================>..........................................] 39/110   Step: 958ms | Tot: 37s434ms | Loss: 0.010 | Acc: 99.960% (9980/9984)              
 [=======================>.........................................] 40/110   Step: 962ms | Tot: 38s397ms | Loss: 0.010 | Acc: 99.961% (10236/10240)              
 [=======================>.........................................] 41/110   Step: 962ms | Tot: 39s359ms | Loss: 0.010 | Acc: 99.962% (10492/10496)              
 [========================>........................................] 42/110   Step: 1s84ms | Tot: 40s443ms | Loss: 0.010 | Acc: 99.953% (10747/10752)              
 [========================>........................................] 43/110   Step: 957ms | Tot: 41s400ms | Loss: 0.010 | Acc: 99.955% (11003/11008)              
 [=========================>.......................................] 44/110   Step: 955ms | Tot: 42s356ms | Loss: 0.010 | Acc: 99.956% (11259/11264)              
 [==========================>......................................] 45/110   Step: 963ms | Tot: 43s319ms | Loss: 0.010 | Acc: 99.957% (11515/11520)              
 [==========================>......................................] 46/110   Step: 1s68ms | Tot: 44s388ms | Loss: 0.010 | Acc: 99.958% (11771/11776)              
 [===========================>.....................................] 47/110   Step: 954ms | Tot: 45s342ms | Loss: 0.010 | Acc: 99.958% (12027/12032)              
 [===========================>.....................................] 48/110   Step: 960ms | Tot: 46s302ms | Loss: 0.010 | Acc: 99.959% (12283/12288)              
 [============================>....................................] 49/110   Step: 965ms | Tot: 47s268ms | Loss: 0.010 | Acc: 99.960% (12539/12544)              
 [============================>....................................] 50/110   Step: 953ms | Tot: 48s222ms | Loss: 0.010 | Acc: 99.961% (12795/12800)              
 [=============================>...................................] 51/110   Step: 1s79ms | Tot: 49s301ms | Loss: 0.010 | Acc: 99.962% (13051/13056)              
 [==============================>..................................] 52/110   Step: 955ms | Tot: 50s256ms | Loss: 0.010 | Acc: 99.962% (13307/13312)              
 [==============================>..................................] 53/110   Step: 962ms | Tot: 51s219ms | Loss: 0.010 | Acc: 99.963% (13563/13568)              
 [===============================>.................................] 54/110   Step: 956ms | Tot: 52s176ms | Loss: 0.010 | Acc: 99.964% (13819/13824)              
