cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
10347 boundary samples
Load selected sample idx
Selected 28000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 33s19ms | Tot: 0ms | Loss: 0.265 | Acc: 91.016% (233/256)              
 [>................................................................] 2/110   Step: 1s933ms | Tot: 1s933ms | Loss: 0.248 | Acc: 91.992% (471/512)              
 [=>...............................................................] 3/110   Step: 964ms | Tot: 2s898ms | Loss: 0.257 | Acc: 92.057% (707/768)              
 [=>...............................................................] 4/110   Step: 1s117ms | Tot: 4s16ms | Loss: 0.256 | Acc: 91.895% (941/1024)              
 [==>..............................................................] 5/110   Step: 938ms | Tot: 4s955ms | Loss: 0.251 | Acc: 92.266% (1181/1280)              
 [==>..............................................................] 6/110   Step: 936ms | Tot: 5s891ms | Loss: 0.247 | Acc: 92.253% (1417/1536)              
 [===>.............................................................] 7/110   Step: 938ms | Tot: 6s829ms | Loss: 0.242 | Acc: 92.690% (1661/1792)              
 [====>............................................................] 8/110   Step: 952ms | Tot: 7s782ms | Loss: 0.240 | Acc: 92.676% (1898/2048)              
 [====>............................................................] 9/110   Step: 1s48ms | Tot: 8s830ms | Loss: 0.232 | Acc: 93.056% (2144/2304)              
 [=====>...........................................................] 10/110   Step: 941ms | Tot: 9s771ms | Loss: 0.220 | Acc: 93.438% (2392/2560)              
 [=====>...........................................................] 11/110   Step: 938ms | Tot: 10s710ms | Loss: 0.217 | Acc: 93.537% (2634/2816)              
 [======>..........................................................] 12/110   Step: 942ms | Tot: 11s653ms | Loss: 0.214 | Acc: 93.815% (2882/3072)              
 [=======>.........................................................] 13/110   Step: 1s47ms | Tot: 12s700ms | Loss: 0.210 | Acc: 93.960% (3127/3328)              
 [=======>.........................................................] 14/110   Step: 949ms | Tot: 13s650ms | Loss: 0.210 | Acc: 93.973% (3368/3584)              
 [========>........................................................] 15/110   Step: 935ms | Tot: 14s585ms | Loss: 0.208 | Acc: 94.115% (3614/3840)              
 [===============================================>.................] 82/110   Step: 1s63ms | Tot: 1m19s | Loss: 0.128 | Acc: 96.689% (20297/20992)              
 [================================================>................] 83/110   Step: 935ms | Tot: 1m20s | Loss: 0.127 | Acc: 96.715% (20550/21248)              
 [=================================================>...............] 84/110   Step: 933ms | Tot: 1m21s | Loss: 0.126 | Acc: 96.745% (20804/21504)              
 [=================================================>...............] 85/110   Step: 952ms | Tot: 1m22s | Loss: 0.126 | Acc: 96.774% (21058/21760)              
 [==================================================>..............] 86/110   Step: 963ms | Tot: 1m23s | Loss: 0.125 | Acc: 96.802% (21312/22016)              
 [==================================================>..............] 87/110   Step: 1s39ms | Tot: 1m24s | Loss: 0.124 | Acc: 96.817% (21563/22272)              
 [===================================================>.............] 88/110   Step: 934ms | Tot: 1m25s | Loss: 0.124 | Acc: 96.826% (21813/22528)              
 [====================================================>............] 89/110   Step: 933ms | Tot: 1m26s | Loss: 0.124 | Acc: 96.827% (22061/22784)              
 [====================================================>............] 90/110   Step: 931ms | Tot: 1m27s | Loss: 0.123 | Acc: 96.849% (22314/23040)              
 [=====================================================>...........] 91/110   Step: 1s50ms | Tot: 1m28s | Loss: 0.123 | Acc: 96.875% (22568/23296)              
 [=====================================================>...........] 92/110   Step: 938ms | Tot: 1m29s | Loss: 0.122 | Acc: 96.896% (22821/23552)              
 [======================================================>..........] 93/110   Step: 938ms | Tot: 1m30s | Loss: 0.121 | Acc: 96.921% (23075/23808)              
 [======================================================>..........] 94/110   Step: 934ms | Tot: 1m31s | Loss: 0.121 | Acc: 96.950% (23330/24064)              
 [=======================================================>.........] 95/110   Step: 938ms | Tot: 1m31s | Loss: 0.120 | Acc: 96.965% (23582/24320)              
 [========================================================>........] 96/110   Step: 1s56ms | Tot: 1m32s | Loss: 0.120 | Acc: 96.973% (23832/24576)              
 [========================================================>........] 97/110   Step: 941ms | Tot: 1m33s | Loss: 0.119 | Acc: 96.980% (24082/24832)              
 [=========================================================>.......] 98/110   Step: 932ms | Tot: 1m34s | Loss: 0.119 | Acc: 96.999% (24335/25088)              
 [=========================================================>.......] 99/110   Step: 933ms | Tot: 1m35s | Loss: 0.118 | Acc: 97.017% (24588/25344)              
 [==========================================================>......] 100/110   Step: 1s40ms | Tot: 1m36s | Loss: 0.118 | Acc: 97.035% (24841/25600)              
 [===========================================================>.....] 101/110   Step: 949ms | Tot: 1m37s | Loss: 0.117 | Acc: 97.041% (25091/25856)              
 [===========================================================>.....] 102/110   Step: 938ms | Tot: 1m38s | Loss: 0.117 | Acc: 97.059% (25344/26112)              
 [============================================================>....] 103/110   Step: 937ms | Tot: 1m39s | Loss: 0.117 | Acc: 97.084% (25599/26368)              
 [============================================================>....] 104/110   Step: 934ms | Tot: 1m40s | Loss: 0.116 | Acc: 97.097% (25851/26624)              
 [=============================================================>...] 105/110   Step: 1s52ms | Tot: 1m41s | Loss: 0.116 | Acc: 97.102% (26101/26880)              
 [==============================================================>..] 106/110   Step: 867ms | Tot: 1m42s | Loss: 0.115 | Acc: 97.122% (26355/27136)              
 [==============================================================>..] 107/110   Step: 846ms | Tot: 1m43s | Loss: 0.115 | Acc: 97.145% (26610/27392)              
 [===============================================================>.] 108/110   Step: 823ms | Tot: 1m44s | Loss: 0.114 | Acc: 97.157% (26862/27648)              
 [===============================================================>.] 109/110   Step: 934ms | Tot: 1m45s | Loss: 0.114 | Acc: 97.165% (27113/27904)              
 [================================================================>] 110/110   Step: 8s223ms | Tot: 1m53s | Loss: 0.114 | Acc: 97.161% (27205/28000)
 [>................................................................] 1/40   Step: 1s52ms | Tot: 0ms | Loss: 1.046 | Acc: 76.172% (195/256)              
 [=>...............................................................] 2/40   Step: 435ms | Tot: 435ms | Loss: 1.022 | Acc: 75.391% (386/512)              
 [===>.............................................................] 3/40   Step: 419ms | Tot: 855ms | Loss: 1.114 | Acc: 73.958% (568/768)              
 [====>............................................................] 4/40   Step: 415ms | Tot: 1s270ms | Loss: 1.118 | Acc: 74.023% (758/1024)              
 [======>..........................................................] 5/40   Step: 413ms | Tot: 1s684ms | Loss: 1.138 | Acc: 73.047% (935/1280)              
 [========>........................................................] 6/40   Step: 608ms | Tot: 2s292ms | Loss: 1.125 | Acc: 73.112% (1123/1536)              
 [=========>.......................................................] 7/40   Step: 421ms | Tot: 2s714ms | Loss: 1.141 | Acc: 72.879% (1306/1792)              
 [===========>.....................................................] 8/40   Step: 427ms | Tot: 3s142ms | Loss: 1.168 | Acc: 72.266% (1480/2048)              
 [=============>...................................................] 9/40   Step: 420ms | Tot: 3s562ms | Loss: 1.164 | Acc: 72.526% (1671/2304)              
 [==============>..................................................] 10/40   Step: 419ms | Tot: 3s981ms | Loss: 1.148 | Acc: 72.812% (1864/2560)              
 [================>................................................] 11/40   Step: 419ms | Tot: 4s401ms | Loss: 1.143 | Acc: 73.011% (2056/2816)              
 [=================>...............................................] 12/40   Step: 421ms | Tot: 4s823ms | Loss: 1.131 | Acc: 73.210% (2249/3072)              
 [===================>.............................................] 13/40   Step: 519ms | Tot: 5s342ms | Loss: 1.133 | Acc: 73.257% (2438/3328)              
 [=====================>...........................................] 14/40   Step: 416ms | Tot: 5s759ms | Loss: 1.139 | Acc: 72.991% (2616/3584)              
 [======================>..........................................] 15/40   Step: 411ms | Tot: 6s170ms | Loss: 1.138 | Acc: 72.943% (2801/3840)              
 [========================>........................................] 16/40   Step: 414ms | Tot: 6s585ms | Loss: 1.144 | Acc: 72.656% (2976/4096)              
 [==========================>......................................] 17/40   Step: 410ms | Tot: 6s996ms | Loss: 1.151 | Acc: 72.495% (3155/4352)              
 [===========================>.....................................] 18/40   Step: 414ms | Tot: 7s410ms | Loss: 1.149 | Acc: 72.548% (3343/4608)              
 [=============================>...................................] 19/40   Step: 410ms | Tot: 7s821ms | Loss: 1.145 | Acc: 72.574% (3530/4864)              
 [==============================>..................................] 20/40   Step: 549ms | Tot: 8s370ms | Loss: 1.144 | Acc: 72.578% (3716/5120)              
 [================================>................................] 21/40   Step: 415ms | Tot: 8s786ms | Loss: 1.142 | Acc: 72.638% (3905/5376)              
 [==================================>..............................] 22/40   Step: 414ms | Tot: 9s200ms | Loss: 1.145 | Acc: 72.532% (4085/5632)              
 [===================================>.............................] 23/40   Step: 408ms | Tot: 9s609ms | Loss: 1.154 | Acc: 72.351% (4260/5888)              
 [=====================================>...........................] 24/40   Step: 412ms | Tot: 10s21ms | Loss: 1.166 | Acc: 72.087% (4429/6144)              
 [=======================================>.........................] 25/40   Step: 412ms | Tot: 10s434ms | Loss: 1.164 | Acc: 72.125% (4616/6400)              
 [========================================>........................] 26/40   Step: 412ms | Tot: 10s846ms | Loss: 1.163 | Acc: 72.236% (4808/6656)              
 [==========================================>......................] 27/40   Step: 514ms | Tot: 11s361ms | Loss: 1.159 | Acc: 72.367% (5002/6912)              
 [===========================================>.....................] 28/40   Step: 408ms | Tot: 11s769ms | Loss: 1.150 | Acc: 72.573% (5202/7168)              
 [=============================================>...................] 29/40   Step: 408ms | Tot: 12s178ms | Loss: 1.149 | Acc: 72.643% (5393/7424)              
 [===============================================>.................] 30/40   Step: 408ms | Tot: 12s587ms | Loss: 1.147 | Acc: 72.708% (5584/7680)              
 [================================================>................] 31/40   Step: 415ms | Tot: 13s2ms | Loss: 1.148 | Acc: 72.631% (5764/7936)              
 [==================================================>..............] 32/40   Step: 416ms | Tot: 13s419ms | Loss: 1.150 | Acc: 72.534% (5942/8192)              
 [====================================================>............] 33/40   Step: 408ms | Tot: 13s828ms | Loss: 1.148 | Acc: 72.538% (6128/8448)              
 [=====================================================>...........] 34/40   Step: 516ms | Tot: 14s345ms | Loss: 1.152 | Acc: 72.484% (6309/8704)              
 [=======================================================>.........] 35/40   Step: 412ms | Tot: 14s757ms | Loss: 1.154 | Acc: 72.522% (6498/8960)              
 [========================================================>........] 36/40   Step: 373ms | Tot: 15s131ms | Loss: 1.150 | Acc: 72.635% (6694/9216)              
 [==========================================================>......] 37/40   Step: 365ms | Tot: 15s496ms | Loss: 1.152 | Acc: 72.646% (6881/9472)              
 [============================================================>....] 38/40   Step: 366ms | Tot: 15s863ms | Loss: 1.147 | Acc: 72.759% (7078/9728)              
 [=============================================================>...] 39/40   Step: 365ms | Tot: 16s228ms | Loss: 1.150 | Acc: 72.716% (7260/9984)              
 [===============================================================>.] 40/40   Step: 2s212ms | Tot: 18s441ms | Loss: 1.149 | Acc: 72.740% (7274/10000)
Saving with better validation accuracy model: 72.740..

Epoch: 1
 [>................................................................] 1/110   Step: 3s22ms | Tot: 0ms | Loss: 0.047 | Acc: 99.609% (255/256)              
 [>................................................................] 2/110   Step: 951ms | Tot: 951ms | Loss: 0.048 | Acc: 99.414% (509/512)              
 [=>...............................................................] 3/110   Step: 961ms | Tot: 1s912ms | Loss: 0.049 | Acc: 99.479% (764/768)              
 [=>...............................................................] 4/110   Step: 952ms | Tot: 2s865ms | Loss: 0.052 | Acc: 99.414% (1018/1024)              
 [==>..............................................................] 5/110   Step: 1s112ms | Tot: 3s978ms | Loss: 0.051 | Acc: 99.375% (1272/1280)              
 [==>..............................................................] 6/110   Step: 946ms | Tot: 4s924ms | Loss: 0.051 | Acc: 99.349% (1526/1536)              
 [===>.............................................................] 7/110   Step: 953ms | Tot: 5s877ms | Loss: 0.051 | Acc: 99.330% (1780/1792)              
 [====>............................................................] 8/110   Step: 945ms | Tot: 6s823ms | Loss: 0.050 | Acc: 99.316% (2034/2048)              
 [====>............................................................] 9/110   Step: 956ms | Tot: 7s780ms | Loss: 0.050 | Acc: 99.349% (2289/2304)              
 [=====>...........................................................] 10/110   Step: 1s39ms | Tot: 8s819ms | Loss: 0.051 | Acc: 99.219% (2540/2560)              
 [=====>...........................................................] 11/110   Step: 939ms | Tot: 9s759ms | Loss: 0.052 | Acc: 99.219% (2794/2816)              
 [======>..........................................................] 12/110   Step: 936ms | Tot: 10s695ms | Loss: 0.053 | Acc: 99.121% (3045/3072)              
 [=======>.........................................................] 13/110   Step: 946ms | Tot: 11s642ms | Loss: 0.056 | Acc: 99.069% (3297/3328)              
 [=======>.........................................................] 14/110   Step: 1s51ms | Tot: 12s693ms | Loss: 0.057 | Acc: 98.968% (3547/3584)              
 [========>........................................................] 15/110   Step: 940ms | Tot: 13s634ms | Loss: 0.056 | Acc: 98.984% (3801/3840)              
 [========>........................................................] 16/110   Step: 934ms | Tot: 14s568ms | Loss: 0.057 | Acc: 98.901% (4051/4096)              
 [=========>.......................................................] 17/110   Step: 937ms | Tot: 15s505ms | Loss: 0.057 | Acc: 98.897% (4304/4352)              
 [==========>......................................................] 18/110   Step: 940ms | Tot: 16s446ms | Loss: 0.057 | Acc: 98.915% (4558/4608)              
 [==========>......................................................] 19/110   Step: 1s63ms | Tot: 17s509ms | Loss: 0.058 | Acc: 98.951% (4813/4864)              
 [===========>.....................................................] 20/110   Step: 934ms | Tot: 18s444ms | Loss: 0.057 | Acc: 98.965% (5067/5120)              
 [===========>.....................................................] 21/110   Step: 934ms | Tot: 19s379ms | Loss: 0.058 | Acc: 98.921% (5318/5376)              
 [============>....................................................] 22/110   Step: 935ms | Tot: 20s314ms | Loss: 0.057 | Acc: 98.935% (5572/5632)              
 [=============>...................................................] 23/110   Step: 1s46ms | Tot: 21s361ms | Loss: 0.057 | Acc: 98.964% (5827/5888)              
 [=============>...................................................] 24/110   Step: 943ms | Tot: 22s304ms | Loss: 0.057 | Acc: 98.975% (6081/6144)              
 [==============>..................................................] 25/110   Step: 940ms | Tot: 23s245ms | Loss: 0.056 | Acc: 98.984% (6335/6400)              
 [==============>..................................................] 26/110   Step: 937ms | Tot: 24s183ms | Loss: 0.056 | Acc: 98.993% (6589/6656)              
 [===============>.................................................] 27/110   Step: 935ms | Tot: 25s118ms | Loss: 0.055 | Acc: 99.002% (6843/6912)              
 [===============>.................................................] 28/110   Step: 1s46ms | Tot: 26s165ms | Loss: 0.055 | Acc: 99.009% (7097/7168)              
 [================>................................................] 29/110   Step: 944ms | Tot: 27s109ms | Loss: 0.055 | Acc: 99.017% (7351/7424)              
 [=================>...............................................] 30/110   Step: 940ms | Tot: 28s50ms | Loss: 0.055 | Acc: 99.010% (7604/7680)              
 [=================>...............................................] 31/110   Step: 937ms | Tot: 28s987ms | Loss: 0.055 | Acc: 99.005% (7857/7936)              
 [==================>..............................................] 32/110   Step: 933ms | Tot: 29s920ms | Loss: 0.055 | Acc: 99.023% (8112/8192)              
 [==================>..............................................] 33/110   Step: 1s43ms | Tot: 30s964ms | Loss: 0.055 | Acc: 99.029% (8366/8448)              
 [===================>.............................................] 34/110   Step: 944ms | Tot: 31s909ms | Loss: 0.054 | Acc: 99.058% (8622/8704)              
 [====================>............................................] 35/110   Step: 938ms | Tot: 32s848ms | Loss: 0.054 | Acc: 99.051% (8875/8960)              
 [====================>............................................] 36/110   Step: 942ms | Tot: 33s790ms | Loss: 0.054 | Acc: 99.078% (9131/9216)              
 [=====================>...........................................] 37/110   Step: 932ms | Tot: 34s723ms | Loss: 0.054 | Acc: 99.103% (9387/9472)              
 [=====================>...........................................] 38/110   Step: 1s48ms | Tot: 35s772ms | Loss: 0.054 | Acc: 99.116% (9642/9728)              
 [======================>..........................................] 39/110   Step: 934ms | Tot: 36s706ms | Loss: 0.054 | Acc: 99.129% (9897/9984)              
 [=======================>.........................................] 40/110   Step: 947ms | Tot: 37s654ms | Loss: 0.054 | Acc: 99.131% (10151/10240)              
 [=======================>.........................................] 41/110   Step: 932ms | Tot: 38s587ms | Loss: 0.054 | Acc: 99.133% (10405/10496)              
 [========================>........................................] 42/110   Step: 1s44ms | Tot: 39s631ms | Loss: 0.054 | Acc: 99.135% (10659/10752)              
 [========================>........................................] 43/110   Step: 933ms | Tot: 40s565ms | Loss: 0.054 | Acc: 99.128% (10912/11008)              
 [=========================>.......................................] 44/110   Step: 951ms | Tot: 41s517ms | Loss: 0.053 | Acc: 99.130% (11166/11264)              
 [==========================>......................................] 45/110   Step: 943ms | Tot: 42s461ms | Loss: 0.053 | Acc: 99.141% (11421/11520)              
 [==========================>......................................] 46/110   Step: 948ms | Tot: 43s409ms | Loss: 0.053 | Acc: 99.151% (11676/11776)              
 [===========================>.....................................] 47/110   Step: 1s41ms | Tot: 44s451ms | Loss: 0.052 | Acc: 99.169% (11932/12032)              
 [===========================>.....................................] 48/110   Step: 934ms | Tot: 45s386ms | Loss: 0.052 | Acc: 99.170% (12186/12288)              
 [============================>....................................] 49/110   Step: 944ms | Tot: 46s330ms | Loss: 0.053 | Acc: 99.155% (12438/12544)              
 [============================>....................................] 50/110   Step: 957ms | Tot: 47s288ms | Loss: 0.052 | Acc: 99.156% (12692/12800)              
 [=============================>...................................] 51/110   Step: 938ms | Tot: 48s226ms | Loss: 0.052 | Acc: 99.165% (12947/13056)              
 [==============================>..................................] 52/110   Step: 1s71ms | Tot: 49s297ms | Loss: 0.052 | Acc: 99.181% (13203/13312)              
 [==============================>..................................] 53/110   Step: 933ms | Tot: 50s231ms | Loss: 0.052 | Acc: 99.175% (13456/13568)              
 [===============================>.................................] 54/110   Step: 936ms | Tot: 51s167ms | Loss: 0.052 | Acc: 99.175% (13710/13824)              
 [===============================>.................................] 55/110   Step: 949ms | Tot: 52s116ms | Loss: 0.052 | Acc: 99.169% (13963/14080)              
 [================================>................................] 56/110   Step: 1s47ms | Tot: 53s163ms | Loss: 0.052 | Acc: 99.135% (14212/14336)              
 [=================================>...............................] 57/110   Step: 939ms | Tot: 54s102ms | Loss: 0.053 | Acc: 99.116% (14463/14592)              
