cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Start to select 5439 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [===========================================================>.....] 21/22   Step: 862ms | Tot: 19s549ms | Loss: 0.329 | Acc: 89.230% (4797/5376)              
 [==============================================================>..] 22/22   Step: 861ms | Tot: 20s411ms | Loss: 0.331 | Acc: 89.152% (4849/5439)
 [>................................................................] 1/40   Step: 1s151ms | Tot: 0ms | Loss: 0.544 | Acc: 83.984% (215/256)              
 [=>...............................................................] 2/40   Step: 585ms | Tot: 585ms | Loss: 0.565 | Acc: 84.570% (433/512)              
 [===>.............................................................] 3/40   Step: 418ms | Tot: 1s3ms | Loss: 0.570 | Acc: 83.464% (641/768)              
 [====>............................................................] 4/40   Step: 417ms | Tot: 1s421ms | Loss: 0.578 | Acc: 82.812% (848/1024)              
 [======>..........................................................] 5/40   Step: 411ms | Tot: 1s833ms | Loss: 0.539 | Acc: 84.219% (1078/1280)              
 [========>........................................................] 6/40   Step: 412ms | Tot: 2s245ms | Loss: 0.557 | Acc: 83.464% (1282/1536)              
 [=========>.......................................................] 7/40   Step: 525ms | Tot: 2s771ms | Loss: 0.552 | Acc: 83.538% (1497/1792)              
 [===========>.....................................................] 8/40   Step: 425ms | Tot: 3s196ms | Loss: 0.556 | Acc: 83.740% (1715/2048)              
 [=============>...................................................] 9/40   Step: 413ms | Tot: 3s609ms | Loss: 0.564 | Acc: 83.464% (1923/2304)              
 [==============>..................................................] 10/40   Step: 412ms | Tot: 4s22ms | Loss: 0.556 | Acc: 83.594% (2140/2560)              
 [================>................................................] 11/40   Step: 414ms | Tot: 4s436ms | Loss: 0.562 | Acc: 83.771% (2359/2816)              
 [=================>...............................................] 12/40   Step: 413ms | Tot: 4s850ms | Loss: 0.567 | Acc: 83.757% (2573/3072)              
 [===================>.............................................] 13/40   Step: 521ms | Tot: 5s371ms | Loss: 0.573 | Acc: 83.564% (2781/3328)              
 [=====================>...........................................] 14/40   Step: 413ms | Tot: 5s784ms | Loss: 0.561 | Acc: 83.761% (3002/3584)              
 [======================>..........................................] 15/40   Step: 413ms | Tot: 6s198ms | Loss: 0.561 | Acc: 83.698% (3214/3840)              
 [========================>........................................] 16/40   Step: 413ms | Tot: 6s612ms | Loss: 0.569 | Acc: 83.594% (3424/4096)              
 [==========================>......................................] 17/40   Step: 414ms | Tot: 7s26ms | Loss: 0.576 | Acc: 83.502% (3634/4352)              
 [===========================>.....................................] 18/40   Step: 521ms | Tot: 7s548ms | Loss: 0.580 | Acc: 83.333% (3840/4608)              
 [=============================>...................................] 19/40   Step: 416ms | Tot: 7s965ms | Loss: 0.578 | Acc: 83.409% (4057/4864)              
 [==============================>..................................] 20/40   Step: 413ms | Tot: 8s378ms | Loss: 0.581 | Acc: 83.320% (4266/5120)              
 [================================>................................] 21/40   Step: 421ms | Tot: 8s799ms | Loss: 0.577 | Acc: 83.445% (4486/5376)              
 [==================================>..............................] 22/40   Step: 412ms | Tot: 9s212ms | Loss: 0.578 | Acc: 83.345% (4694/5632)              
 [===================================>.............................] 23/40   Step: 412ms | Tot: 9s624ms | Loss: 0.581 | Acc: 83.322% (4906/5888)              
 [=====================================>...........................] 24/40   Step: 521ms | Tot: 10s145ms | Loss: 0.576 | Acc: 83.415% (5125/6144)              
 [=======================================>.........................] 25/40   Step: 415ms | Tot: 10s561ms | Loss: 0.580 | Acc: 83.328% (5333/6400)              
 [========================================>........................] 26/40   Step: 416ms | Tot: 10s977ms | Loss: 0.587 | Acc: 83.188% (5537/6656)              
 [==========================================>......................] 27/40   Step: 414ms | Tot: 11s392ms | Loss: 0.586 | Acc: 83.189% (5750/6912)              
 [===========================================>.....................] 28/40   Step: 414ms | Tot: 11s807ms | Loss: 0.586 | Acc: 83.189% (5963/7168)              
 [=============================================>...................] 29/40   Step: 518ms | Tot: 12s325ms | Loss: 0.592 | Acc: 83.068% (6167/7424)              
 [===============================================>.................] 30/40   Step: 416ms | Tot: 12s742ms | Loss: 0.588 | Acc: 83.164% (6387/7680)              
 [================================================>................] 31/40   Step: 425ms | Tot: 13s168ms | Loss: 0.589 | Acc: 83.153% (6599/7936)              
 [==================================================>..............] 32/40   Step: 412ms | Tot: 13s581ms | Loss: 0.587 | Acc: 83.240% (6819/8192)              
 [====================================================>............] 33/40   Step: 411ms | Tot: 13s992ms | Loss: 0.587 | Acc: 83.250% (7033/8448)              
 [=====================================================>...........] 34/40   Step: 412ms | Tot: 14s405ms | Loss: 0.583 | Acc: 83.318% (7252/8704)              
 [=======================================================>.........] 35/40   Step: 523ms | Tot: 14s928ms | Loss: 0.583 | Acc: 83.326% (7466/8960)              
 [========================================================>........] 36/40   Step: 375ms | Tot: 15s304ms | Loss: 0.587 | Acc: 83.247% (7672/9216)              
 [==========================================================>......] 37/40   Step: 370ms | Tot: 15s675ms | Loss: 0.586 | Acc: 83.298% (7890/9472)              
 [============================================================>....] 38/40   Step: 368ms | Tot: 16s43ms | Loss: 0.585 | Acc: 83.296% (8103/9728)              
 [=============================================================>...] 39/40   Step: 368ms | Tot: 16s412ms | Loss: 0.586 | Acc: 83.223% (8309/9984)              
 [===============================================================>.] 40/40   Step: 477ms | Tot: 16s890ms | Loss: 0.586 | Acc: 83.220% (8322/10000)
Saving with better validation accuracy model: 83.220..

Epoch: 3
 [>................................................................] 1/22   Step: 1s988ms | Tot: 0ms | Loss: 0.217 | Acc: 92.188% (236/256)              
 [==>..............................................................] 2/22   Step: 970ms | Tot: 970ms | Loss: 0.238 | Acc: 91.797% (470/512)              
 [=====>...........................................................] 3/22   Step: 980ms | Tot: 1s950ms | Loss: 0.225 | Acc: 91.667% (704/768)              
 [========>........................................................] 4/22   Step: 978ms | Tot: 2s929ms | Loss: 0.242 | Acc: 91.016% (932/1024)              
 [===========>.....................................................] 5/22   Step: 1s150ms | Tot: 4s79ms | Loss: 0.246 | Acc: 91.172% (1167/1280)              
 [==============>..................................................] 6/22   Step: 970ms | Tot: 5s50ms | Loss: 0.251 | Acc: 91.406% (1404/1536)              
 [=================>...............................................] 7/22   Step: 970ms | Tot: 6s20ms | Loss: 0.245 | Acc: 91.518% (1640/1792)              
 [====================>............................................] 8/22   Step: 974ms | Tot: 6s994ms | Loss: 0.247 | Acc: 91.504% (1874/2048)              
 [=======================>.........................................] 9/22   Step: 970ms | Tot: 7s965ms | Loss: 0.259 | Acc: 91.146% (2100/2304)              
 [==========================>......................................] 10/22   Step: 1s68ms | Tot: 9s34ms | Loss: 0.271 | Acc: 90.859% (2326/2560)              
