cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 1
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 6 percent samples
Select 24000 samples
Selected 24000 samples.
Use multiple GPU to train the network.
Use 150 epochs

Epoch: 0
 [>................................................................] 1/94   Step: 32s831ms | Tot: 0ms | Loss: 2.372 | Acc: 8.984% (23/256)              
 [>................................................................] 2/94   Step: 1s960ms | Tot: 1s960ms | Loss: 2.368 | Acc: 12.695% (65/512)              
 [=>...............................................................] 3/94   Step: 986ms | Tot: 2s947ms | Loss: 2.330 | Acc: 13.932% (107/768)              
 [==>..............................................................] 4/94   Step: 1s185ms | Tot: 4s132ms | Loss: 2.287 | Acc: 15.918% (163/1024)              
 [==>..............................................................] 5/94   Step: 978ms | Tot: 5s111ms | Loss: 2.263 | Acc: 16.250% (208/1280)              
 [===>.............................................................] 6/94   Step: 977ms | Tot: 6s89ms | Loss: 2.257 | Acc: 16.927% (260/1536)              
 [====>............................................................] 7/94   Step: 975ms | Tot: 7s65ms | Loss: 2.227 | Acc: 17.634% (316/1792)              
 [====>............................................................] 8/94   Step: 979ms | Tot: 8s44ms | Loss: 2.195 | Acc: 19.238% (394/2048)              
 [=====>...........................................................] 9/94   Step: 1s75ms | Tot: 9s120ms | Loss: 2.187 | Acc: 19.444% (448/2304)              
 [======>..........................................................] 10/94   Step: 976ms | Tot: 10s96ms | Loss: 2.168 | Acc: 20.156% (516/2560)              
 [======>..........................................................] 11/94   Step: 979ms | Tot: 11s76ms | Loss: 2.146 | Acc: 20.810% (586/2816)              
 [=======>.........................................................] 12/94   Step: 975ms | Tot: 12s51ms | Loss: 2.123 | Acc: 21.745% (668/3072)              
 [========>........................................................] 13/94   Step: 1s84ms | Tot: 13s135ms | Loss: 2.110 | Acc: 22.536% (750/3328)              
 [========>........................................................] 14/94   Step: 989ms | Tot: 14s124ms | Loss: 2.113 | Acc: 22.628% (811/3584)              
 [=========>.......................................................] 15/94   Step: 978ms | Tot: 15s103ms | Loss: 2.102 | Acc: 23.047% (885/3840)              
 [==========>......................................................] 16/94   Step: 978ms | Tot: 16s81ms | Loss: 2.099 | Acc: 23.291% (954/4096)              
 [===========>.....................................................] 17/94   Step: 994ms | Tot: 17s76ms | Loss: 2.086 | Acc: 23.897% (1040/4352)              
 [===========>.....................................................] 18/94   Step: 1s90ms | Tot: 18s167ms | Loss: 2.079 | Acc: 24.457% (1127/4608)              
 [============>....................................................] 19/94   Step: 971ms | Tot: 19s139ms | Loss: 2.069 | Acc: 24.959% (1214/4864)              
 [=============>...................................................] 20/94   Step: 980ms | Tot: 20s119ms | Loss: 2.078 | Acc: 24.961% (1278/5120)              
 [=============>...................................................] 21/94   Step: 984ms | Tot: 21s103ms | Loss: 2.065 | Acc: 25.372% (1364/5376)              
 [==============>..................................................] 22/94   Step: 982ms | Tot: 22s86ms | Loss: 2.066 | Acc: 25.621% (1443/5632)              
 [===============>.................................................] 23/94   Step: 1s130ms | Tot: 23s216ms | Loss: 2.059 | Acc: 25.900% (1525/5888)              
 [===============>.................................................] 24/94   Step: 985ms | Tot: 24s202ms | Loss: 2.049 | Acc: 26.237% (1612/6144)              
 [================>................................................] 25/94   Step: 974ms | Tot: 25s176ms | Loss: 2.044 | Acc: 26.391% (1689/6400)              
 [=================>...............................................] 26/94   Step: 975ms | Tot: 26s152ms | Loss: 2.031 | Acc: 26.833% (1786/6656)              
 [=================>...............................................] 27/94   Step: 1s81ms | Tot: 27s234ms | Loss: 2.025 | Acc: 27.040% (1869/6912)              
 [==================>..............................................] 28/94   Step: 983ms | Tot: 28s217ms | Loss: 2.027 | Acc: 27.162% (1947/7168)              
 [===================>.............................................] 29/94   Step: 971ms | Tot: 29s188ms | Loss: 2.023 | Acc: 27.344% (2030/7424)              
 [====================>............................................] 30/94   Step: 980ms | Tot: 30s169ms | Loss: 2.014 | Acc: 27.604% (2120/7680)              
 [====================>............................................] 31/94   Step: 975ms | Tot: 31s144ms | Loss: 2.013 | Acc: 27.848% (2210/7936)              
 [=====================>...........................................] 32/94   Step: 1s80ms | Tot: 32s224ms | Loss: 2.004 | Acc: 28.064% (2299/8192)              
 [======================>..........................................] 33/94   Step: 981ms | Tot: 33s206ms | Loss: 1.997 | Acc: 28.184% (2381/8448)              
 [======================>..........................................] 34/94   Step: 983ms | Tot: 34s189ms | Loss: 1.990 | Acc: 28.493% (2480/8704)              
 [=======================>.........................................] 35/94   Step: 976ms | Tot: 35s165ms | Loss: 1.984 | Acc: 28.839% (2584/8960)              
 [========================>........................................] 36/94   Step: 1s80ms | Tot: 36s246ms | Loss: 1.976 | Acc: 29.036% (2676/9216)              
 [========================>........................................] 37/94   Step: 973ms | Tot: 37s220ms | Loss: 1.972 | Acc: 29.181% (2764/9472)              
 [=========================>.......................................] 38/94   Step: 985ms | Tot: 38s206ms | Loss: 1.964 | Acc: 29.461% (2866/9728)              
 [==========================>......................................] 39/94   Step: 977ms | Tot: 39s183ms | Loss: 1.961 | Acc: 29.627% (2958/9984)              
