cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
2452 boundary samples
Select 7 percent samples
Select 28000 samples
Load selected sample idx
Selected 28000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 31s237ms | Tot: 0ms | Loss: 0.104 | Acc: 97.656% (250/256)              
 [>................................................................] 2/110   Step: 1s949ms | Tot: 1s949ms | Loss: 0.123 | Acc: 97.070% (497/512)              
 [=>...............................................................] 3/110   Step: 978ms | Tot: 2s927ms | Loss: 0.107 | Acc: 97.266% (747/768)              
 [=>...............................................................] 4/110   Step: 1s136ms | Tot: 4s64ms | Loss: 0.102 | Acc: 97.363% (997/1024)              
 [==>..............................................................] 5/110   Step: 965ms | Tot: 5s29ms | Loss: 0.107 | Acc: 97.109% (1243/1280)              
 [==>..............................................................] 6/110   Step: 955ms | Tot: 5s985ms | Loss: 0.108 | Acc: 96.875% (1488/1536)              
 [===>.............................................................] 7/110   Step: 960ms | Tot: 6s945ms | Loss: 0.107 | Acc: 96.763% (1734/1792)              
 [====>............................................................] 8/110   Step: 955ms | Tot: 7s901ms | Loss: 0.108 | Acc: 96.631% (1979/2048)              
 [====>............................................................] 9/110   Step: 1s75ms | Tot: 8s976ms | Loss: 0.102 | Acc: 96.875% (2232/2304)              
 [=====>...........................................................] 10/110   Step: 960ms | Tot: 9s937ms | Loss: 0.104 | Acc: 96.719% (2476/2560)              
 [=====>...........................................................] 11/110   Step: 961ms | Tot: 10s898ms | Loss: 0.104 | Acc: 96.555% (2719/2816)              
 [======>..........................................................] 12/110   Step: 965ms | Tot: 11s864ms | Loss: 0.102 | Acc: 96.615% (2968/3072)              
 [=======>.........................................................] 13/110   Step: 1s89ms | Tot: 12s953ms | Loss: 0.099 | Acc: 96.695% (3218/3328)              
 [=======>.........................................................] 14/110   Step: 961ms | Tot: 13s915ms | Loss: 0.096 | Acc: 96.819% (3470/3584)              
 [========>........................................................] 15/110   Step: 965ms | Tot: 14s880ms | Loss: 0.093 | Acc: 96.901% (3721/3840)              
 [========>........................................................] 16/110   Step: 962ms | Tot: 15s842ms | Loss: 0.093 | Acc: 96.875% (3968/4096)              
 [=========>.......................................................] 17/110   Step: 968ms | Tot: 16s810ms | Loss: 0.093 | Acc: 96.898% (4217/4352)              
 [===========================>.....................................] 47/110   Step: 953ms | Tot: 46s532ms | Loss: 0.070 | Acc: 97.665% (11751/12032)              
 [===========================>.....................................] 48/110   Step: 954ms | Tot: 47s487ms | Loss: 0.070 | Acc: 97.681% (12003/12288)              
 [============================>....................................] 49/110   Step: 969ms | Tot: 48s456ms | Loss: 0.069 | Acc: 97.712% (12257/12544)              
 [============================>....................................] 50/110   Step: 1s74ms | Tot: 49s531ms | Loss: 0.068 | Acc: 97.750% (12512/12800)              
 [=============================>...................................] 51/110   Step: 959ms | Tot: 50s491ms | Loss: 0.068 | Acc: 97.756% (12763/13056)              
 [==============================>..................................] 52/110   Step: 959ms | Tot: 51s450ms | Loss: 0.068 | Acc: 97.776% (13016/13312)              
 [==============================>..................................] 53/110   Step: 956ms | Tot: 52s406ms | Loss: 0.067 | Acc: 97.804% (13270/13568)              
 [===============================>.................................] 54/110   Step: 967ms | Tot: 53s374ms | Loss: 0.066 | Acc: 97.815% (13522/13824)              
 [===============================>.................................] 55/110   Step: 1s63ms | Tot: 54s438ms | Loss: 0.066 | Acc: 97.834% (13775/14080)              
 [================================>................................] 56/110   Step: 962ms | Tot: 55s400ms | Loss: 0.066 | Acc: 97.859% (14029/14336)              
 [=================================>...............................] 57/110   Step: 963ms | Tot: 56s364ms | Loss: 0.065 | Acc: 97.882% (14283/14592)              
 [=================================>...............................] 58/110   Step: 952ms | Tot: 57s316ms | Loss: 0.065 | Acc: 97.905% (14537/14848)              
 [==================================>..............................] 59/110   Step: 1s68ms | Tot: 58s385ms | Loss: 0.064 | Acc: 97.921% (14790/15104)              
 [==================================>..............................] 60/110   Step: 974ms | Tot: 59s359ms | Loss: 0.064 | Acc: 97.930% (15042/15360)              
 [===================================>.............................] 61/110   Step: 954ms | Tot: 1m313ms | Loss: 0.064 | Acc: 97.951% (15296/15616)              
 [====================================>............................] 62/110   Step: 959ms | Tot: 1m1s | Loss: 0.063 | Acc: 97.959% (15548/15872)              
 [====================================>............................] 63/110   Step: 951ms | Tot: 1m2s | Loss: 0.063 | Acc: 97.979% (15802/16128)              
 [=====================================>...........................] 64/110   Step: 1s75ms | Tot: 1m3s | Loss: 0.062 | Acc: 98.004% (16057/16384)              
 [=====================================>...........................] 65/110   Step: 954ms | Tot: 1m4s | Loss: 0.062 | Acc: 98.023% (16311/16640)              
 [======================================>..........................] 66/110   Step: 962ms | Tot: 1m5s | Loss: 0.061 | Acc: 98.041% (16565/16896)              
 [=======================================>.........................] 67/110   Step: 956ms | Tot: 1m6s | Loss: 0.061 | Acc: 98.059% (16819/17152)              
 [=======================================>.........................] 68/110   Step: 1s62ms | Tot: 1m7s | Loss: 0.060 | Acc: 98.081% (17074/17408)              
 [========================================>........................] 69/110   Step: 972ms | Tot: 1m8s | Loss: 0.060 | Acc: 98.075% (17324/17664)              
 [========================================>........................] 70/110   Step: 970ms | Tot: 1m9s | Loss: 0.060 | Acc: 98.080% (17576/17920)              
 [=========================================>.......................] 71/110   Step: 954ms | Tot: 1m10s | Loss: 0.060 | Acc: 98.085% (17828/18176)              
 [=========================================>.......................] 72/110   Step: 958ms | Tot: 1m11s | Loss: 0.060 | Acc: 98.090% (18080/18432)              
 [==========================================>......................] 73/110   Step: 1s84ms | Tot: 1m12s | Loss: 0.060 | Acc: 98.095% (18332/18688)              
 [===========================================>.....................] 74/110   Step: 969ms | Tot: 1m13s | Loss: 0.060 | Acc: 98.089% (18582/18944)              
 [===========================================>.....................] 75/110   Step: 962ms | Tot: 1m14s | Loss: 0.059 | Acc: 98.099% (18835/19200)              
 [============================================>....................] 76/110   Step: 965ms | Tot: 1m15s | Loss: 0.059 | Acc: 98.119% (19090/19456)              
 [============================================>....................] 77/110   Step: 953ms | Tot: 1m16s | Loss: 0.059 | Acc: 98.133% (19344/19712)              
 [=============================================>...................] 78/110   Step: 1s89ms | Tot: 1m17s | Loss: 0.059 | Acc: 98.137% (19596/19968)              
 [==============================================>..................] 79/110   Step: 962ms | Tot: 1m18s | Loss: 0.058 | Acc: 98.151% (19850/20224)              
 [==============================================>..................] 80/110   Step: 965ms | Tot: 1m19s | Loss: 0.058 | Acc: 98.154% (20102/20480)              
 [===============================================>.................] 81/110   Step: 956ms | Tot: 1m20s | Loss: 0.058 | Acc: 98.163% (20355/20736)              
 [===============================================>.................] 82/110   Step: 1s77ms | Tot: 1m21s | Loss: 0.057 | Acc: 98.180% (20610/20992)              
 [================================================>................] 83/110   Step: 958ms | Tot: 1m22s | Loss: 0.057 | Acc: 98.188% (20863/21248)              
 [=================================================>...............] 84/110   Step: 971ms | Tot: 1m23s | Loss: 0.057 | Acc: 98.186% (21114/21504)              
 [=================================================>...............] 85/110   Step: 956ms | Tot: 1m23s | Loss: 0.057 | Acc: 98.194% (21367/21760)              
 [==================================================>..............] 86/110   Step: 966ms | Tot: 1m24s | Loss: 0.057 | Acc: 98.201% (21620/22016)              
 [==================================================>..............] 87/110   Step: 1s61ms | Tot: 1m25s | Loss: 0.057 | Acc: 98.209% (21873/22272)              
 [===================================================>.............] 88/110   Step: 953ms | Tot: 1m26s | Loss: 0.056 | Acc: 98.224% (22128/22528)              
 [====================================================>............] 89/110   Step: 960ms | Tot: 1m27s | Loss: 0.056 | Acc: 98.240% (22383/22784)              
 [====================================================>............] 90/110   Step: 981ms | Tot: 1m28s | Loss: 0.056 | Acc: 98.247% (22636/23040)              
 [=====================================================>...........] 91/110   Step: 951ms | Tot: 1m29s | Loss: 0.056 | Acc: 98.244% (22887/23296)              
 [=====================================================>...........] 92/110   Step: 1s63ms | Tot: 1m30s | Loss: 0.056 | Acc: 98.242% (23138/23552)              
 [======================================================>..........] 93/110   Step: 955ms | Tot: 1m31s | Loss: 0.056 | Acc: 98.257% (23393/23808)              
 [======================================================>..........] 94/110   Step: 968ms | Tot: 1m32s | Loss: 0.055 | Acc: 98.263% (23646/24064)              
 [=======================================================>.........] 95/110   Step: 954ms | Tot: 1m33s | Loss: 0.055 | Acc: 98.281% (23902/24320)              
 [========================================================>........] 96/110   Step: 954ms | Tot: 1m34s | Loss: 0.055 | Acc: 98.283% (24154/24576)              
 [========================================================>........] 97/110   Step: 1s65ms | Tot: 1m35s | Loss: 0.055 | Acc: 98.293% (24408/24832)              
 [=========================================================>.......] 98/110   Step: 952ms | Tot: 1m36s | Loss: 0.055 | Acc: 98.298% (24661/25088)              
 [=========================================================>.......] 99/110   Step: 951ms | Tot: 1m37s | Loss: 0.054 | Acc: 98.299% (24913/25344)              
 [==========================================================>......] 100/110   Step: 963ms | Tot: 1m38s | Loss: 0.054 | Acc: 98.316% (25169/25600)              
 [===========================================================>.....] 101/110   Step: 958ms | Tot: 1m39s | Loss: 0.054 | Acc: 98.325% (25423/25856)              
 [===========================================================>.....] 102/110   Step: 1s60ms | Tot: 1m40s | Loss: 0.053 | Acc: 98.334% (25677/26112)              
 [============================================================>....] 103/110   Step: 955ms | Tot: 1m41s | Loss: 0.053 | Acc: 98.331% (25928/26368)              
 [============================================================>....] 104/110   Step: 964ms | Tot: 1m42s | Loss: 0.053 | Acc: 98.344% (26183/26624)              
 [=============================================================>...] 105/110   Step: 960ms | Tot: 1m43s | Loss: 0.053 | Acc: 98.356% (26438/26880)              
 [==============================================================>..] 106/110   Step: 994ms | Tot: 1m44s | Loss: 0.052 | Acc: 98.367% (26693/27136)              
 [==============================================================>..] 107/110   Step: 848ms | Tot: 1m45s | Loss: 0.052 | Acc: 98.364% (26944/27392)              
 [===============================================================>.] 108/110   Step: 846ms | Tot: 1m46s | Loss: 0.052 | Acc: 98.376% (27199/27648)              
 [===============================================================>.] 109/110   Step: 839ms | Tot: 1m47s | Loss: 0.052 | Acc: 98.391% (27455/27904)              
 [================================================================>] 110/110   Step: 7s948ms | Tot: 1m55s | Loss: 0.052 | Acc: 98.393% (27550/28000)
 [>................................................................] 1/40   Step: 1s350ms | Tot: 0ms | Loss: 0.117 | Acc: 96.484% (247/256)              
 [=>...............................................................] 2/40   Step: 437ms | Tot: 437ms | Loss: 0.209 | Acc: 94.531% (484/512)              
 [===>.............................................................] 3/40   Step: 610ms | Tot: 1s47ms | Loss: 0.204 | Acc: 94.271% (724/768)              
 [====>............................................................] 4/40   Step: 617ms | Tot: 1s665ms | Loss: 0.202 | Acc: 94.141% (964/1024)              
 [======>..........................................................] 5/40   Step: 425ms | Tot: 2s90ms | Loss: 0.190 | Acc: 94.453% (1209/1280)              
 [========>........................................................] 6/40   Step: 533ms | Tot: 2s623ms | Loss: 0.209 | Acc: 94.141% (1446/1536)              
 [=========>.......................................................] 7/40   Step: 419ms | Tot: 3s43ms | Loss: 0.209 | Acc: 94.252% (1689/1792)              
 [===========>.....................................................] 8/40   Step: 426ms | Tot: 3s470ms | Loss: 0.211 | Acc: 94.141% (1928/2048)              
 [=============>...................................................] 9/40   Step: 425ms | Tot: 3s895ms | Loss: 0.212 | Acc: 94.141% (2169/2304)              
 [==============>..................................................] 10/40   Step: 423ms | Tot: 4s318ms | Loss: 0.214 | Acc: 94.023% (2407/2560)              
 [================>................................................] 11/40   Step: 424ms | Tot: 4s743ms | Loss: 0.214 | Acc: 93.999% (2647/2816)              
 [=================>...............................................] 12/40   Step: 528ms | Tot: 5s271ms | Loss: 0.223 | Acc: 93.848% (2883/3072)              
 [===================>.............................................] 13/40   Step: 421ms | Tot: 5s693ms | Loss: 0.231 | Acc: 93.510% (3112/3328)              
 [=====================>...........................................] 14/40   Step: 427ms | Tot: 6s120ms | Loss: 0.227 | Acc: 93.583% (3354/3584)              
 [======================>..........................................] 15/40   Step: 430ms | Tot: 6s550ms | Loss: 0.228 | Acc: 93.568% (3593/3840)              
 [========================>........................................] 16/40   Step: 424ms | Tot: 6s975ms | Loss: 0.235 | Acc: 93.359% (3824/4096)              
 [==========================>......................................] 17/40   Step: 420ms | Tot: 7s395ms | Loss: 0.231 | Acc: 93.382% (4064/4352)              
 [===========================>.....................................] 18/40   Step: 528ms | Tot: 7s924ms | Loss: 0.238 | Acc: 93.164% (4293/4608)              
 [=============================>...................................] 19/40   Step: 423ms | Tot: 8s347ms | Loss: 0.236 | Acc: 93.236% (4535/4864)              
 [==============================>..................................] 20/40   Step: 423ms | Tot: 8s770ms | Loss: 0.236 | Acc: 93.281% (4776/5120)              
 [================================>................................] 21/40   Step: 420ms | Tot: 9s191ms | Loss: 0.236 | Acc: 93.285% (5015/5376)              
 [==================================>..............................] 22/40   Step: 419ms | Tot: 9s610ms | Loss: 0.236 | Acc: 93.306% (5255/5632)              
 [===================================>.............................] 23/40   Step: 421ms | Tot: 10s31ms | Loss: 0.237 | Acc: 93.139% (5484/5888)              
 [=====================================>...........................] 24/40   Step: 526ms | Tot: 10s558ms | Loss: 0.237 | Acc: 93.164% (5724/6144)              
 [=======================================>.........................] 25/40   Step: 422ms | Tot: 10s981ms | Loss: 0.240 | Acc: 93.062% (5956/6400)              
 [========================================>........................] 26/40   Step: 421ms | Tot: 11s402ms | Loss: 0.244 | Acc: 92.954% (6187/6656)              
 [==========================================>......................] 27/40   Step: 426ms | Tot: 11s828ms | Loss: 0.243 | Acc: 92.940% (6424/6912)              
 [===========================================>.....................] 28/40   Step: 432ms | Tot: 12s261ms | Loss: 0.243 | Acc: 92.955% (6663/7168)              
 [=============================================>...................] 29/40   Step: 425ms | Tot: 12s686ms | Loss: 0.244 | Acc: 92.969% (6902/7424)              
 [===============================================>.................] 30/40   Step: 526ms | Tot: 13s213ms | Loss: 0.240 | Acc: 93.008% (7143/7680)              
 [================================================>................] 31/40   Step: 419ms | Tot: 13s633ms | Loss: 0.241 | Acc: 93.044% (7384/7936)              
 [==================================================>..............] 32/40   Step: 419ms | Tot: 14s52ms | Loss: 0.240 | Acc: 93.054% (7623/8192)              
 [====================================================>............] 33/40   Step: 415ms | Tot: 14s468ms | Loss: 0.239 | Acc: 93.075% (7863/8448)              
 [=====================================================>...........] 34/40   Step: 417ms | Tot: 14s885ms | Loss: 0.238 | Acc: 93.061% (8100/8704)              
 [=======================================================>.........] 35/40   Step: 418ms | Tot: 15s304ms | Loss: 0.237 | Acc: 93.092% (8341/8960)              
 [========================================================>........] 36/40   Step: 484ms | Tot: 15s789ms | Loss: 0.242 | Acc: 93.034% (8574/9216)              
 [==========================================================>......] 37/40   Step: 376ms | Tot: 16s165ms | Loss: 0.240 | Acc: 93.074% (8816/9472)              
 [============================================================>....] 38/40   Step: 379ms | Tot: 16s545ms | Loss: 0.244 | Acc: 93.000% (9047/9728)              
 [=============================================================>...] 39/40   Step: 375ms | Tot: 16s920ms | Loss: 0.242 | Acc: 92.989% (9284/9984)              
 [===============================================================>.] 40/40   Step: 2s267ms | Tot: 19s188ms | Loss: 0.242 | Acc: 93.000% (9300/10000)
Saving with better validation accuracy model: 93.000..

Epoch: 1
 [>................................................................] 1/110   Step: 3s34ms | Tot: 0ms | Loss: 0.044 | Acc: 98.438% (252/256)              
 [>................................................................] 2/110   Step: 1s141ms | Tot: 1s141ms | Loss: 0.034 | Acc: 99.023% (507/512)              
 [=>...............................................................] 3/110   Step: 970ms | Tot: 2s112ms | Loss: 0.033 | Acc: 99.089% (761/768)              
 [=>...............................................................] 4/110   Step: 972ms | Tot: 3s84ms | Loss: 0.042 | Acc: 98.730% (1011/1024)              
 [==>..............................................................] 5/110   Step: 976ms | Tot: 4s61ms | Loss: 0.038 | Acc: 98.828% (1265/1280)              
 [==>..............................................................] 6/110   Step: 1s78ms | Tot: 5s140ms | Loss: 0.035 | Acc: 98.958% (1520/1536)              
 [===>.............................................................] 7/110   Step: 971ms | Tot: 6s111ms | Loss: 0.033 | Acc: 99.051% (1775/1792)              
 [====>............................................................] 8/110   Step: 967ms | Tot: 7s79ms | Loss: 0.032 | Acc: 99.121% (2030/2048)              
 [====>............................................................] 9/110   Step: 967ms | Tot: 8s46ms | Loss: 0.031 | Acc: 99.175% (2285/2304)              
 [=====>...........................................................] 10/110   Step: 960ms | Tot: 9s7ms | Loss: 0.032 | Acc: 99.102% (2537/2560)              
 [=====>...........................................................] 11/110   Step: 1s80ms | Tot: 10s87ms | Loss: 0.031 | Acc: 99.148% (2792/2816)              
 [======>..........................................................] 12/110   Step: 959ms | Tot: 11s46ms | Loss: 0.031 | Acc: 99.154% (3046/3072)              
 [=======>.........................................................] 13/110   Step: 960ms | Tot: 12s7ms | Loss: 0.030 | Acc: 99.159% (3300/3328)              
 [=======>.........................................................] 14/110   Step: 956ms | Tot: 12s964ms | Loss: 0.029 | Acc: 99.219% (3556/3584)              
 [========>........................................................] 15/110   Step: 961ms | Tot: 13s925ms | Loss: 0.030 | Acc: 99.167% (3808/3840)              
 [========>........................................................] 16/110   Step: 1s74ms | Tot: 15s | Loss: 0.030 | Acc: 99.194% (4063/4096)              
 [=========>.......................................................] 17/110   Step: 957ms | Tot: 15s958ms | Loss: 0.030 | Acc: 99.173% (4316/4352)              
 [==========>......................................................] 18/110   Step: 959ms | Tot: 16s917ms | Loss: 0.029 | Acc: 99.219% (4572/4608)              
 [==========>......................................................] 19/110   Step: 953ms | Tot: 17s870ms | Loss: 0.029 | Acc: 99.260% (4828/4864)              
 [===========>.....................................................] 20/110   Step: 954ms | Tot: 18s824ms | Loss: 0.028 | Acc: 99.258% (5082/5120)              
 [===========>.....................................................] 21/110   Step: 1s66ms | Tot: 19s890ms | Loss: 0.028 | Acc: 99.293% (5338/5376)              
 [============>....................................................] 22/110   Step: 962ms | Tot: 20s853ms | Loss: 0.027 | Acc: 99.308% (5593/5632)              
 [=============>...................................................] 23/110   Step: 961ms | Tot: 21s814ms | Loss: 0.027 | Acc: 99.321% (5848/5888)              
 [=============>...................................................] 24/110   Step: 954ms | Tot: 22s768ms | Loss: 0.027 | Acc: 99.333% (6103/6144)              
 [==============>..................................................] 25/110   Step: 1s65ms | Tot: 23s834ms | Loss: 0.027 | Acc: 99.328% (6357/6400)              
 [==============>..................................................] 26/110   Step: 966ms | Tot: 24s801ms | Loss: 0.027 | Acc: 99.324% (6611/6656)              
 [===============>.................................................] 27/110   Step: 958ms | Tot: 25s760ms | Loss: 0.027 | Acc: 99.306% (6864/6912)              
 [===============>.................................................] 28/110   Step: 962ms | Tot: 26s723ms | Loss: 0.027 | Acc: 99.316% (7119/7168)              
 [================>................................................] 29/110   Step: 956ms | Tot: 27s679ms | Loss: 0.027 | Acc: 99.327% (7374/7424)              
 [=================>...............................................] 30/110   Step: 1s62ms | Tot: 28s741ms | Loss: 0.027 | Acc: 99.336% (7629/7680)              
 [=================>...............................................] 31/110   Step: 958ms | Tot: 29s700ms | Loss: 0.026 | Acc: 99.345% (7884/7936)              
 [==================>..............................................] 32/110   Step: 963ms | Tot: 30s664ms | Loss: 0.026 | Acc: 99.353% (8139/8192)              
 [==================>..............................................] 33/110   Step: 962ms | Tot: 31s626ms | Loss: 0.026 | Acc: 99.361% (8394/8448)              
 [===================>.............................................] 34/110   Step: 956ms | Tot: 32s583ms | Loss: 0.026 | Acc: 99.357% (8648/8704)              
 [====================>............................................] 35/110   Step: 1s66ms | Tot: 33s649ms | Loss: 0.026 | Acc: 99.364% (8903/8960)              
 [====================>............................................] 36/110   Step: 968ms | Tot: 34s618ms | Loss: 0.026 | Acc: 99.349% (9156/9216)              
 [=====================>...........................................] 37/110   Step: 959ms | Tot: 35s578ms | Loss: 0.026 | Acc: 99.356% (9411/9472)              
 [=====================>...........................................] 38/110   Step: 958ms | Tot: 36s537ms | Loss: 0.026 | Acc: 99.363% (9666/9728)              
 [======================>..........................................] 39/110   Step: 1s60ms | Tot: 37s598ms | Loss: 0.026 | Acc: 99.359% (9920/9984)              
 [=======================>.........................................] 40/110   Step: 969ms | Tot: 38s567ms | Loss: 0.026 | Acc: 99.336% (10172/10240)              
 [=======================>.........................................] 41/110   Step: 960ms | Tot: 39s528ms | Loss: 0.026 | Acc: 99.304% (10423/10496)              
 [========================>........................................] 42/110   Step: 970ms | Tot: 40s498ms | Loss: 0.027 | Acc: 99.302% (10677/10752)              
 [========================>........................................] 43/110   Step: 960ms | Tot: 41s459ms | Loss: 0.027 | Acc: 99.319% (10933/11008)              
 [=========================>.......................................] 44/110   Step: 1s97ms | Tot: 42s557ms | Loss: 0.027 | Acc: 99.299% (11185/11264)              
 [==========================>......................................] 45/110   Step: 955ms | Tot: 43s512ms | Loss: 0.027 | Acc: 99.288% (11438/11520)              
 [==========================>......................................] 46/110   Step: 968ms | Tot: 44s481ms | Loss: 0.027 | Acc: 99.304% (11694/11776)              
 [===========================>.....................................] 47/110   Step: 958ms | Tot: 45s439ms | Loss: 0.027 | Acc: 99.302% (11948/12032)              
 [===========================>.....................................] 48/110   Step: 1s67ms | Tot: 46s507ms | Loss: 0.027 | Acc: 99.316% (12204/12288)              
 [============================>....................................] 49/110   Step: 959ms | Tot: 47s467ms | Loss: 0.027 | Acc: 99.330% (12460/12544)              
 [============================>....................................] 50/110   Step: 957ms | Tot: 48s424ms | Loss: 0.027 | Acc: 99.336% (12715/12800)              
 [=============================>...................................] 51/110   Step: 960ms | Tot: 49s384ms | Loss: 0.027 | Acc: 99.334% (12969/13056)              
 [==============================>..................................] 52/110   Step: 968ms | Tot: 50s353ms | Loss: 0.027 | Acc: 99.316% (13221/13312)              
 [==============================>..................................] 53/110   Step: 1s78ms | Tot: 51s431ms | Loss: 0.027 | Acc: 99.307% (13474/13568)              
 [===============================>.................................] 54/110   Step: 958ms | Tot: 52s389ms | Loss: 0.027 | Acc: 99.313% (13729/13824)              
