cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
2452 boundary samples
Load selected sample idx
Selected 36000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/141   Step: 37s807ms | Tot: 0ms | Loss: 0.179 | Acc: 94.141% (241/256)              
 [>................................................................] 2/141   Step: 2s103ms | Tot: 2s103ms | Loss: 0.139 | Acc: 95.117% (487/512)              
 [>................................................................] 3/141   Step: 1s4ms | Tot: 3s107ms | Loss: 0.146 | Acc: 94.531% (726/768)              
 [=>...............................................................] 4/141   Step: 1s185ms | Tot: 4s293ms | Loss: 0.150 | Acc: 94.434% (967/1024)              
 [=>...............................................................] 5/141   Step: 993ms | Tot: 5s286ms | Loss: 0.155 | Acc: 94.375% (1208/1280)              
 [==>..............................................................] 6/141   Step: 994ms | Tot: 6s280ms | Loss: 0.155 | Acc: 94.596% (1453/1536)              
 [==>..............................................................] 7/141   Step: 984ms | Tot: 7s265ms | Loss: 0.151 | Acc: 94.587% (1695/1792)              
 [===>.............................................................] 8/141   Step: 996ms | Tot: 8s261ms | Loss: 0.144 | Acc: 94.873% (1943/2048)              
 [===>.............................................................] 9/141   Step: 1s86ms | Tot: 9s348ms | Loss: 0.140 | Acc: 95.095% (2191/2304)              
 [====>............................................................] 10/141   Step: 986ms | Tot: 10s334ms | Loss: 0.137 | Acc: 95.156% (2436/2560)              
 [====>............................................................] 11/141   Step: 989ms | Tot: 11s324ms | Loss: 0.134 | Acc: 95.277% (2683/2816)              
 [=====>...........................................................] 12/141   Step: 991ms | Tot: 12s315ms | Loss: 0.130 | Acc: 95.378% (2930/3072)              
 [=====>...........................................................] 13/141   Step: 1s90ms | Tot: 13s406ms | Loss: 0.130 | Acc: 95.373% (3174/3328)              
 [=====>...........................................................] 14/141   Step: 988ms | Tot: 14s395ms | Loss: 0.128 | Acc: 95.452% (3421/3584)              
 [======>..........................................................] 15/141   Step: 992ms | Tot: 15s388ms | Loss: 0.127 | Acc: 95.625% (3672/3840)              
 [=======================>.........................................] 52/141   Step: 981ms | Tot: 52s947ms | Loss: 0.091 | Acc: 97.048% (12919/13312)              
 [=======================>.........................................] 53/141   Step: 984ms | Tot: 53s932ms | Loss: 0.091 | Acc: 97.074% (13171/13568)              
 [========================>........................................] 54/141   Step: 991ms | Tot: 54s924ms | Loss: 0.091 | Acc: 97.063% (13418/13824)              
 [========================>........................................] 55/141   Step: 1s101ms | Tot: 56s26ms | Loss: 0.091 | Acc: 97.074% (13668/14080)              
 [=========================>.......................................] 56/141   Step: 981ms | Tot: 57s7ms | Loss: 0.090 | Acc: 97.084% (13918/14336)              
 [=========================>.......................................] 57/141   Step: 991ms | Tot: 57s999ms | Loss: 0.091 | Acc: 97.067% (14164/14592)              
 [==========================>......................................] 58/141   Step: 991ms | Tot: 58s990ms | Loss: 0.091 | Acc: 97.084% (14415/14848)              
 [==========================>......................................] 59/141   Step: 983ms | Tot: 59s974ms | Loss: 0.090 | Acc: 97.100% (14666/15104)              
 [===========================>.....................................] 60/141   Step: 1s88ms | Tot: 1m1s | Loss: 0.090 | Acc: 97.116% (14917/15360)              
 [===========================>.....................................] 61/141   Step: 983ms | Tot: 1m2s | Loss: 0.089 | Acc: 97.138% (15169/15616)              
 [============================>....................................] 62/141   Step: 986ms | Tot: 1m3s | Loss: 0.089 | Acc: 97.140% (15418/15872)              
 [============================>....................................] 63/141   Step: 998ms | Tot: 1m4s | Loss: 0.089 | Acc: 97.185% (15674/16128)              
 [=============================>...................................] 64/141   Step: 1s102ms | Tot: 1m5s | Loss: 0.088 | Acc: 97.186% (15923/16384)              
 [=============================>...................................] 65/141   Step: 988ms | Tot: 1m6s | Loss: 0.088 | Acc: 97.206% (16175/16640)              
 [=============================>...................................] 66/141   Step: 989ms | Tot: 1m7s | Loss: 0.087 | Acc: 97.224% (16427/16896)              
 [==============================>..................................] 67/141   Step: 990ms | Tot: 1m8s | Loss: 0.087 | Acc: 97.242% (16679/17152)              
 [==============================>..................................] 68/141   Step: 988ms | Tot: 1m9s | Loss: 0.086 | Acc: 97.266% (16932/17408)              
 [===============================>.................................] 69/141   Step: 1s87ms | Tot: 1m10s | Loss: 0.086 | Acc: 97.288% (17185/17664)              
 [===============================>.................................] 70/141   Step: 989ms | Tot: 1m11s | Loss: 0.086 | Acc: 97.305% (17437/17920)              
 [================================>................................] 71/141   Step: 991ms | Tot: 1m12s | Loss: 0.085 | Acc: 97.315% (17688/18176)              
 [================================>................................] 72/141   Step: 985ms | Tot: 1m13s | Loss: 0.085 | Acc: 97.309% (17936/18432)              
 [=================================>...............................] 73/141   Step: 1s138ms | Tot: 1m14s | Loss: 0.085 | Acc: 97.330% (18189/18688)              
 [=================================>...............................] 74/141   Step: 988ms | Tot: 1m15s | Loss: 0.085 | Acc: 97.324% (18437/18944)              
 [==================================>..............................] 75/141   Step: 983ms | Tot: 1m16s | Loss: 0.084 | Acc: 97.339% (18689/19200)              
 [==================================>..............................] 76/141   Step: 985ms | Tot: 1m17s | Loss: 0.084 | Acc: 97.358% (18942/19456)              
 [===================================>.............................] 77/141   Step: 994ms | Tot: 1m18s | Loss: 0.083 | Acc: 97.382% (19196/19712)              
 [===================================>.............................] 78/141   Step: 1s91ms | Tot: 1m19s | Loss: 0.082 | Acc: 97.401% (19449/19968)              
 [===================================>.............................] 79/141   Step: 983ms | Tot: 1m20s | Loss: 0.082 | Acc: 97.414% (19701/20224)              
 [====================================>............................] 80/141   Step: 984ms | Tot: 1m21s | Loss: 0.082 | Acc: 97.427% (19953/20480)              
 [====================================>............................] 81/141   Step: 985ms | Tot: 1m22s | Loss: 0.081 | Acc: 97.444% (20206/20736)              
 [=====================================>...........................] 82/141   Step: 984ms | Tot: 1m23s | Loss: 0.081 | Acc: 97.461% (20459/20992)              
 [=====================================>...........................] 83/141   Step: 1s89ms | Tot: 1m24s | Loss: 0.080 | Acc: 97.482% (20713/21248)              
 [======================================>..........................] 84/141   Step: 985ms | Tot: 1m25s | Loss: 0.080 | Acc: 97.498% (20966/21504)              
 [======================================>..........................] 85/141   Step: 981ms | Tot: 1m26s | Loss: 0.080 | Acc: 97.505% (21217/21760)              
 [=======================================>.........................] 86/141   Step: 984ms | Tot: 1m27s | Loss: 0.080 | Acc: 97.515% (21469/22016)              
 [=======================================>.........................] 87/141   Step: 1s103ms | Tot: 1m28s | Loss: 0.079 | Acc: 97.540% (21724/22272)              
 [========================================>........................] 88/141   Step: 985ms | Tot: 1m29s | Loss: 0.078 | Acc: 97.559% (21978/22528)              
 [========================================>........................] 89/141   Step: 982ms | Tot: 1m30s | Loss: 0.078 | Acc: 97.573% (22231/22784)              
 [=========================================>.......................] 90/141   Step: 986ms | Tot: 1m31s | Loss: 0.078 | Acc: 97.587% (22484/23040)              
 [=========================================>.......................] 91/141   Step: 989ms | Tot: 1m32s | Loss: 0.078 | Acc: 97.596% (22736/23296)              
 [=========================================>.......................] 92/141   Step: 1s90ms | Tot: 1m33s | Loss: 0.077 | Acc: 97.618% (22991/23552)              
 [==========================================>......................] 93/141   Step: 988ms | Tot: 1m34s | Loss: 0.077 | Acc: 97.639% (23246/23808)              
 [==========================================>......................] 94/141   Step: 993ms | Tot: 1m35s | Loss: 0.077 | Acc: 97.644% (23497/24064)              
 [===========================================>.....................] 95/141   Step: 982ms | Tot: 1m36s | Loss: 0.076 | Acc: 97.656% (23750/24320)              
 [===========================================>.....................] 96/141   Step: 986ms | Tot: 1m37s | Loss: 0.076 | Acc: 97.668% (24003/24576)              
 [============================================>....................] 97/141   Step: 1s95ms | Tot: 1m38s | Loss: 0.076 | Acc: 97.676% (24255/24832)              
 [============================================>....................] 98/141   Step: 982ms | Tot: 1m39s | Loss: 0.076 | Acc: 97.680% (24506/25088)              
 [=============================================>...................] 99/141   Step: 982ms | Tot: 1m40s | Loss: 0.076 | Acc: 97.684% (24757/25344)              
 [=============================================>...................] 100/141   Step: 983ms | Tot: 1m41s | Loss: 0.076 | Acc: 97.684% (25007/25600)              
 [==============================================>..................] 101/141   Step: 1s110ms | Tot: 1m42s | Loss: 0.076 | Acc: 97.691% (25259/25856)              
 [==============================================>..................] 102/141   Step: 988ms | Tot: 1m43s | Loss: 0.076 | Acc: 97.691% (25509/26112)              
 [===============================================>.................] 103/141   Step: 991ms | Tot: 1m44s | Loss: 0.075 | Acc: 97.702% (25762/26368)              
 [===============================================>.................] 104/141   Step: 987ms | Tot: 1m45s | Loss: 0.075 | Acc: 97.709% (26014/26624)              
 [===============================================>.................] 105/141   Step: 981ms | Tot: 1m46s | Loss: 0.075 | Acc: 97.723% (26268/26880)              
 [================================================>................] 106/141   Step: 1s103ms | Tot: 1m47s | Loss: 0.075 | Acc: 97.730% (26520/27136)              
 [================================================>................] 107/141   Step: 995ms | Tot: 1m48s | Loss: 0.074 | Acc: 97.751% (26776/27392)              
 [=================================================>...............] 108/141   Step: 982ms | Tot: 1m49s | Loss: 0.074 | Acc: 97.761% (27029/27648)              
 [=================================================>...............] 109/141   Step: 985ms | Tot: 1m50s | Loss: 0.074 | Acc: 97.757% (27278/27904)              
 [==================================================>..............] 110/141   Step: 1s123ms | Tot: 1m51s | Loss: 0.073 | Acc: 97.770% (27532/28160)              
 [==================================================>..............] 111/141   Step: 988ms | Tot: 1m52s | Loss: 0.073 | Acc: 97.769% (27782/28416)              
 [===================================================>.............] 112/141   Step: 979ms | Tot: 1m53s | Loss: 0.073 | Acc: 97.771% (28033/28672)              
 [===================================================>.............] 113/141   Step: 992ms | Tot: 1m54s | Loss: 0.073 | Acc: 97.781% (28286/28928)              
 [====================================================>............] 114/141   Step: 985ms | Tot: 1m55s | Loss: 0.073 | Acc: 97.790% (28539/29184)              
 [====================================================>............] 115/141   Step: 1s109ms | Tot: 1m56s | Loss: 0.073 | Acc: 97.789% (28789/29440)              
 [=====================================================>...........] 116/141   Step: 989ms | Tot: 1m57s | Loss: 0.073 | Acc: 97.781% (29037/29696)              
 [=====================================================>...........] 117/141   Step: 987ms | Tot: 1m58s | Loss: 0.072 | Acc: 97.790% (29290/29952)              
 [=====================================================>...........] 118/141   Step: 983ms | Tot: 1m59s | Loss: 0.072 | Acc: 97.795% (29542/30208)              
 [======================================================>..........] 119/141   Step: 984ms | Tot: 2m689ms | Loss: 0.072 | Acc: 97.791% (29791/30464)              
 [======================================================>..........] 120/141   Step: 1s88ms | Tot: 2m1s | Loss: 0.072 | Acc: 97.799% (30044/30720)              
 [=======================================================>.........] 121/141   Step: 988ms | Tot: 2m2s | Loss: 0.072 | Acc: 97.811% (30298/30976)              
 [=======================================================>.........] 122/141   Step: 979ms | Tot: 2m3s | Loss: 0.072 | Acc: 97.816% (30550/31232)              
 [========================================================>........] 123/141   Step: 987ms | Tot: 2m4s | Loss: 0.071 | Acc: 97.825% (30803/31488)              
 [========================================================>........] 124/141   Step: 1s97ms | Tot: 2m5s | Loss: 0.071 | Acc: 97.826% (31054/31744)              
 [=========================================================>.......] 125/141   Step: 989ms | Tot: 2m6s | Loss: 0.071 | Acc: 97.828% (31305/32000)              
 [=========================================================>.......] 126/141   Step: 989ms | Tot: 2m7s | Loss: 0.071 | Acc: 97.830% (31556/32256)              
 [==========================================================>......] 127/141   Step: 991ms | Tot: 2m8s | Loss: 0.071 | Acc: 97.838% (31809/32512)              
 [==========================================================>......] 128/141   Step: 984ms | Tot: 2m9s | Loss: 0.071 | Acc: 97.845% (32062/32768)              
 [===========================================================>.....] 129/141   Step: 1s88ms | Tot: 2m10s | Loss: 0.070 | Acc: 97.856% (32316/33024)              
 [===========================================================>.....] 130/141   Step: 979ms | Tot: 2m11s | Loss: 0.070 | Acc: 97.858% (32567/33280)              
 [===========================================================>.....] 131/141   Step: 986ms | Tot: 2m12s | Loss: 0.070 | Acc: 97.856% (32817/33536)              
 [============================================================>....] 132/141   Step: 977ms | Tot: 2m13s | Loss: 0.070 | Acc: 97.863% (33070/33792)              
 [============================================================>....] 133/141   Step: 1s96ms | Tot: 2m14s | Loss: 0.070 | Acc: 97.859% (33319/34048)              
 [=============================================================>...] 134/141   Step: 984ms | Tot: 2m15s | Loss: 0.070 | Acc: 97.866% (33572/34304)              
 [=============================================================>...] 135/141   Step: 987ms | Tot: 2m16s | Loss: 0.070 | Acc: 97.873% (33825/34560)              
 [==============================================================>..] 136/141   Step: 990ms | Tot: 2m17s | Loss: 0.069 | Acc: 97.880% (34078/34816)              
 [==============================================================>..] 137/141   Step: 947ms | Tot: 2m18s | Loss: 0.070 | Acc: 97.882% (34329/35072)              
 [===============================================================>.] 138/141   Step: 983ms | Tot: 2m19s | Loss: 0.070 | Acc: 97.877% (34578/35328)              
 [===============================================================>.] 139/141   Step: 872ms | Tot: 2m20s | Loss: 0.069 | Acc: 97.890% (34833/35584)              
 [================================================================>] 140/141   Step: 876ms | Tot: 2m21s | Loss: 0.069 | Acc: 97.888% (35083/35840)              
 [================================================================>] 141/141   Step: 8s71ms | Tot: 2m29s | Loss: 0.069 | Acc: 97.894% (35242/36000)
 [>................................................................] 1/40   Step: 1s63ms | Tot: 0ms | Loss: 0.096 | Acc: 97.266% (249/256)              
 [=>...............................................................] 2/40   Step: 606ms | Tot: 606ms | Loss: 0.178 | Acc: 93.945% (481/512)              
 [===>.............................................................] 3/40   Step: 430ms | Tot: 1s37ms | Loss: 0.181 | Acc: 93.880% (721/768)              
 [====>............................................................] 4/40   Step: 431ms | Tot: 1s469ms | Loss: 0.171 | Acc: 94.629% (969/1024)              
 [======>..........................................................] 5/40   Step: 432ms | Tot: 1s901ms | Loss: 0.153 | Acc: 95.000% (1216/1280)              
 [========>........................................................] 6/40   Step: 427ms | Tot: 2s329ms | Loss: 0.157 | Acc: 94.792% (1456/1536)              
 [=========>.......................................................] 7/40   Step: 427ms | Tot: 2s757ms | Loss: 0.160 | Acc: 94.978% (1702/1792)              
 [===========>.....................................................] 8/40   Step: 431ms | Tot: 3s188ms | Loss: 0.153 | Acc: 95.068% (1947/2048)              
 [=============>...................................................] 9/40   Step: 536ms | Tot: 3s725ms | Loss: 0.154 | Acc: 94.922% (2187/2304)              
 [==============>..................................................] 10/40   Step: 438ms | Tot: 4s163ms | Loss: 0.149 | Acc: 95.078% (2434/2560)              
 [================>................................................] 11/40   Step: 434ms | Tot: 4s597ms | Loss: 0.153 | Acc: 94.993% (2675/2816)              
 [=================>...............................................] 12/40   Step: 439ms | Tot: 5s37ms | Loss: 0.160 | Acc: 94.759% (2911/3072)              
 [===================>.............................................] 13/40   Step: 434ms | Tot: 5s472ms | Loss: 0.165 | Acc: 94.591% (3148/3328)              
 [=====================>...........................................] 14/40   Step: 438ms | Tot: 5s910ms | Loss: 0.163 | Acc: 94.643% (3392/3584)              
 [======================>..........................................] 15/40   Step: 535ms | Tot: 6s445ms | Loss: 0.168 | Acc: 94.453% (3627/3840)              
 [========================>........................................] 16/40   Step: 432ms | Tot: 6s877ms | Loss: 0.173 | Acc: 94.336% (3864/4096)              
 [==========================>......................................] 17/40   Step: 438ms | Tot: 7s316ms | Loss: 0.172 | Acc: 94.278% (4103/4352)              
 [===========================>.....................................] 18/40   Step: 432ms | Tot: 7s748ms | Loss: 0.176 | Acc: 94.206% (4341/4608)              
 [=============================>...................................] 19/40   Step: 433ms | Tot: 8s181ms | Loss: 0.175 | Acc: 94.182% (4581/4864)              
 [==============================>..................................] 20/40   Step: 429ms | Tot: 8s610ms | Loss: 0.177 | Acc: 94.141% (4820/5120)              
 [================================>................................] 21/40   Step: 533ms | Tot: 9s144ms | Loss: 0.177 | Acc: 94.178% (5063/5376)              
 [==================================>..............................] 22/40   Step: 426ms | Tot: 9s571ms | Loss: 0.178 | Acc: 94.087% (5299/5632)              
 [===================================>.............................] 23/40   Step: 424ms | Tot: 9s995ms | Loss: 0.181 | Acc: 94.039% (5537/5888)              
 [=====================================>...........................] 24/40   Step: 428ms | Tot: 10s423ms | Loss: 0.181 | Acc: 94.092% (5781/6144)              
 [=======================================>.........................] 25/40   Step: 422ms | Tot: 10s846ms | Loss: 0.182 | Acc: 94.078% (6021/6400)              
 [========================================>........................] 26/40   Step: 425ms | Tot: 11s272ms | Loss: 0.186 | Acc: 93.990% (6256/6656)              
 [==========================================>......................] 27/40   Step: 529ms | Tot: 11s801ms | Loss: 0.185 | Acc: 93.996% (6497/6912)              
 [===========================================>.....................] 28/40   Step: 427ms | Tot: 12s229ms | Loss: 0.186 | Acc: 93.959% (6735/7168)              
 [=============================================>...................] 29/40   Step: 428ms | Tot: 12s657ms | Loss: 0.185 | Acc: 94.006% (6979/7424)              
 [===============================================>.................] 30/40   Step: 428ms | Tot: 13s86ms | Loss: 0.182 | Acc: 94.076% (7225/7680)              
 [================================================>................] 31/40   Step: 430ms | Tot: 13s516ms | Loss: 0.182 | Acc: 94.115% (7469/7936)              
 [==================================================>..............] 32/40   Step: 426ms | Tot: 13s942ms | Loss: 0.180 | Acc: 94.116% (7710/8192)              
 [====================================================>............] 33/40   Step: 528ms | Tot: 14s470ms | Loss: 0.180 | Acc: 94.152% (7954/8448)              
 [=====================================================>...........] 34/40   Step: 422ms | Tot: 14s893ms | Loss: 0.180 | Acc: 94.141% (8194/8704)              
 [=======================================================>.........] 35/40   Step: 421ms | Tot: 15s314ms | Loss: 0.182 | Acc: 94.118% (8433/8960)              
 [========================================================>........] 36/40   Step: 386ms | Tot: 15s700ms | Loss: 0.187 | Acc: 94.010% (8664/9216)              
 [==========================================================>......] 37/40   Step: 384ms | Tot: 16s85ms | Loss: 0.186 | Acc: 94.056% (8909/9472)              
 [============================================================>....] 38/40   Step: 382ms | Tot: 16s467ms | Loss: 0.189 | Acc: 93.986% (9143/9728)              
 [=============================================================>...] 39/40   Step: 493ms | Tot: 16s961ms | Loss: 0.189 | Acc: 94.010% (9386/9984)              
 [===============================================================>.] 40/40   Step: 2s210ms | Tot: 19s171ms | Loss: 0.189 | Acc: 94.010% (9401/10000)
Saving with better validation accuracy model: 94.010..

Epoch: 1
 [>................................................................] 1/141   Step: 2s970ms | Tot: 0ms | Loss: 0.047 | Acc: 99.219% (254/256)              
 [>................................................................] 2/141   Step: 988ms | Tot: 988ms | Loss: 0.049 | Acc: 98.438% (504/512)              
 [>................................................................] 3/141   Step: 1s187ms | Tot: 2s176ms | Loss: 0.048 | Acc: 98.438% (756/768)              
 [=>...............................................................] 4/141   Step: 997ms | Tot: 3s174ms | Loss: 0.044 | Acc: 98.633% (1010/1024)              
 [=>...............................................................] 5/141   Step: 998ms | Tot: 4s172ms | Loss: 0.048 | Acc: 98.438% (1260/1280)              
 [==>..............................................................] 6/141   Step: 1s6ms | Tot: 5s179ms | Loss: 0.047 | Acc: 98.438% (1512/1536)              
 [==>..............................................................] 7/141   Step: 1s8ms | Tot: 6s187ms | Loss: 0.043 | Acc: 98.605% (1767/1792)              
 [===>.............................................................] 8/141   Step: 1s118ms | Tot: 7s306ms | Loss: 0.042 | Acc: 98.730% (2022/2048)              
 [===>.............................................................] 9/141   Step: 1s12ms | Tot: 8s318ms | Loss: 0.041 | Acc: 98.828% (2277/2304)              
 [====>............................................................] 10/141   Step: 998ms | Tot: 9s316ms | Loss: 0.039 | Acc: 98.867% (2531/2560)              
 [====>............................................................] 11/141   Step: 992ms | Tot: 10s309ms | Loss: 0.040 | Acc: 98.828% (2783/2816)              
 [=====>...........................................................] 12/141   Step: 988ms | Tot: 11s297ms | Loss: 0.039 | Acc: 98.893% (3038/3072)              
 [=====>...........................................................] 13/141   Step: 1s97ms | Tot: 12s394ms | Loss: 0.039 | Acc: 98.888% (3291/3328)              
 [=====>...........................................................] 14/141   Step: 981ms | Tot: 13s376ms | Loss: 0.039 | Acc: 98.912% (3545/3584)              
 [======>..........................................................] 15/141   Step: 980ms | Tot: 14s357ms | Loss: 0.038 | Acc: 98.958% (3800/3840)              
 [======>..........................................................] 16/141   Step: 997ms | Tot: 15s354ms | Loss: 0.038 | Acc: 98.999% (4055/4096)              
 [=======>.........................................................] 17/141   Step: 1s89ms | Tot: 16s444ms | Loss: 0.038 | Acc: 98.989% (4308/4352)              
 [=======>.........................................................] 18/141   Step: 983ms | Tot: 17s427ms | Loss: 0.038 | Acc: 99.002% (4562/4608)              
 [========>........................................................] 19/141   Step: 982ms | Tot: 18s410ms | Loss: 0.039 | Acc: 98.972% (4814/4864)              
 [========>........................................................] 20/141   Step: 984ms | Tot: 19s394ms | Loss: 0.040 | Acc: 98.965% (5067/5120)              
 [=========>.......................................................] 21/141   Step: 984ms | Tot: 20s378ms | Loss: 0.039 | Acc: 98.996% (5322/5376)              
 [=========>.......................................................] 22/141   Step: 1s89ms | Tot: 21s467ms | Loss: 0.039 | Acc: 99.006% (5576/5632)              
 [==========>......................................................] 23/141   Step: 983ms | Tot: 22s451ms | Loss: 0.038 | Acc: 99.049% (5832/5888)              
 [==========>......................................................] 24/141   Step: 980ms | Tot: 23s431ms | Loss: 0.039 | Acc: 99.007% (6083/6144)              
 [===========>.....................................................] 25/141   Step: 984ms | Tot: 24s416ms | Loss: 0.039 | Acc: 98.984% (6335/6400)              
 [===========>.....................................................] 26/141   Step: 996ms | Tot: 25s412ms | Loss: 0.038 | Acc: 98.993% (6589/6656)              
