cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 1
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 7 percent samples
Select 28000 samples
Selected 28000 samples.
Use multiple GPU to train the network.
Use 150 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 50s140ms | Tot: 0ms | Loss: 2.323 | Acc: 9.375% (24/256)              
 [>................................................................] 2/110   Step: 2s65ms | Tot: 2s65ms | Loss: 2.324 | Acc: 10.156% (52/512)              
 [=>...............................................................] 3/110   Step: 975ms | Tot: 3s41ms | Loss: 2.331 | Acc: 12.760% (98/768)              
 [=>...............................................................] 4/110   Step: 1s156ms | Tot: 4s198ms | Loss: 2.351 | Acc: 14.258% (146/1024)              
 [==>..............................................................] 5/110   Step: 968ms | Tot: 5s166ms | Loss: 2.313 | Acc: 15.469% (198/1280)              
 [==>..............................................................] 6/110   Step: 964ms | Tot: 6s131ms | Loss: 2.283 | Acc: 16.732% (257/1536)              
 [===>.............................................................] 7/110   Step: 966ms | Tot: 7s97ms | Loss: 2.256 | Acc: 17.634% (316/1792)              
 [====>............................................................] 8/110   Step: 965ms | Tot: 8s62ms | Loss: 2.246 | Acc: 18.213% (373/2048)              
 [====>............................................................] 9/110   Step: 1s71ms | Tot: 9s133ms | Loss: 2.238 | Acc: 18.186% (419/2304)              
 [=====>...........................................................] 10/110   Step: 988ms | Tot: 10s122ms | Loss: 2.223 | Acc: 18.555% (475/2560)              
 [=====>...........................................................] 11/110   Step: 973ms | Tot: 11s95ms | Loss: 2.210 | Acc: 19.247% (542/2816)              
 [======>..........................................................] 12/110   Step: 963ms | Tot: 12s59ms | Loss: 2.212 | Acc: 19.954% (613/3072)              
 [=======>.........................................................] 13/110   Step: 1s73ms | Tot: 13s132ms | Loss: 2.199 | Acc: 20.523% (683/3328)              
 [=======>.........................................................] 14/110   Step: 960ms | Tot: 14s93ms | Loss: 2.185 | Acc: 21.205% (760/3584)              
 [=================>...............................................] 31/110   Step: 989ms | Tot: 30s972ms | Loss: 2.057 | Acc: 25.945% (2059/7936)              
 [==================>..............................................] 32/110   Step: 1s66ms | Tot: 32s39ms | Loss: 2.053 | Acc: 26.123% (2140/8192)              
 [==================>..............................................] 33/110   Step: 964ms | Tot: 33s3ms | Loss: 2.043 | Acc: 26.468% (2236/8448)              
 [===================>.............................................] 34/110   Step: 966ms | Tot: 33s969ms | Loss: 2.031 | Acc: 27.011% (2351/8704)              
 [====================>............................................] 35/110   Step: 964ms | Tot: 34s933ms | Loss: 2.032 | Acc: 27.165% (2434/8960)              
 [====================>............................................] 36/110   Step: 964ms | Tot: 35s897ms | Loss: 2.027 | Acc: 27.376% (2523/9216)              
 [=====================>...........................................] 37/110   Step: 1s72ms | Tot: 36s970ms | Loss: 2.024 | Acc: 27.544% (2609/9472)              
 [=====================>...........................................] 38/110   Step: 969ms | Tot: 37s939ms | Loss: 2.015 | Acc: 27.734% (2698/9728)              
 [======================>..........................................] 39/110   Step: 969ms | Tot: 38s909ms | Loss: 2.008 | Acc: 27.955% (2791/9984)              
 [=======================>.........................................] 40/110   Step: 986ms | Tot: 39s895ms | Loss: 2.003 | Acc: 28.213% (2889/10240)              
 [=======================>.........................................] 41/110   Step: 1s84ms | Tot: 40s980ms | Loss: 1.999 | Acc: 28.439% (2985/10496)              
 [========================>........................................] 42/110   Step: 961ms | Tot: 41s941ms | Loss: 1.993 | Acc: 28.609% (3076/10752)              
 [========================>........................................] 43/110   Step: 965ms | Tot: 42s907ms | Loss: 1.988 | Acc: 28.725% (3162/11008)              
 [=========================>.......................................] 44/110   Step: 967ms | Tot: 43s874ms | Loss: 1.980 | Acc: 29.022% (3269/11264)              
 [==========================>......................................] 45/110   Step: 965ms | Tot: 44s840ms | Loss: 1.973 | Acc: 29.184% (3362/11520)              
 [==========================>......................................] 46/110   Step: 1s96ms | Tot: 45s937ms | Loss: 1.968 | Acc: 29.339% (3455/11776)              
 [===========================>.....................................] 47/110   Step: 969ms | Tot: 46s906ms | Loss: 1.965 | Acc: 29.480% (3547/12032)              
 [===========================>.....................................] 48/110   Step: 964ms | Tot: 47s870ms | Loss: 1.958 | Acc: 29.704% (3650/12288)              
 [============================>....................................] 49/110   Step: 962ms | Tot: 48s832ms | Loss: 1.952 | Acc: 29.887% (3749/12544)              
 [============================>....................................] 50/110   Step: 1s116ms | Tot: 49s948ms | Loss: 1.945 | Acc: 30.109% (3854/12800)              
 [=============================>...................................] 51/110   Step: 981ms | Tot: 50s930ms | Loss: 1.938 | Acc: 30.331% (3960/13056)              
 [==============================>..................................] 52/110   Step: 963ms | Tot: 51s893ms | Loss: 1.934 | Acc: 30.454% (4054/13312)              
 [==============================>..................................] 53/110   Step: 964ms | Tot: 52s858ms | Loss: 1.930 | Acc: 30.660% (4160/13568)              
 [===============================>.................................] 54/110   Step: 959ms | Tot: 53s817ms | Loss: 1.924 | Acc: 30.830% (4262/13824)              
 [===============================>.................................] 55/110   Step: 1s65ms | Tot: 54s883ms | Loss: 1.921 | Acc: 31.009% (4366/14080)              
 [================================>................................] 56/110   Step: 967ms | Tot: 55s850ms | Loss: 1.914 | Acc: 31.194% (4472/14336)              
 [=================================>...............................] 57/110   Step: 960ms | Tot: 56s811ms | Loss: 1.910 | Acc: 31.325% (4571/14592)              
 [=================================>...............................] 58/110   Step: 962ms | Tot: 57s773ms | Loss: 1.905 | Acc: 31.479% (4674/14848)              
 [==================================>..............................] 59/110   Step: 1s71ms | Tot: 58s845ms | Loss: 1.900 | Acc: 31.680% (4785/15104)              
 [==================================>..............................] 60/110   Step: 994ms | Tot: 59s839ms | Loss: 1.895 | Acc: 31.842% (4891/15360)              
 [===================================>.............................] 61/110   Step: 980ms | Tot: 1m819ms | Loss: 1.890 | Acc: 32.012% (4999/15616)              
 [====================================>............................] 62/110   Step: 959ms | Tot: 1m1s | Loss: 1.884 | Acc: 32.195% (5110/15872)              
 [====================================>............................] 63/110   Step: 961ms | Tot: 1m2s | Loss: 1.878 | Acc: 32.292% (5208/16128)              
 [=====================================>...........................] 64/110   Step: 1s69ms | Tot: 1m3s | Loss: 1.872 | Acc: 32.513% (5327/16384)              
 [=====================================>...........................] 65/110   Step: 966ms | Tot: 1m4s | Loss: 1.865 | Acc: 32.698% (5441/16640)              
 [======================================>..........................] 66/110   Step: 961ms | Tot: 1m5s | Loss: 1.862 | Acc: 32.765% (5536/16896)              
 [=======================================>.........................] 67/110   Step: 959ms | Tot: 1m6s | Loss: 1.856 | Acc: 32.976% (5656/17152)              
 [=======================================>.........................] 68/110   Step: 960ms | Tot: 1m7s | Loss: 1.850 | Acc: 33.094% (5761/17408)              
 [========================================>........................] 69/110   Step: 1s72ms | Tot: 1m8s | Loss: 1.845 | Acc: 33.231% (5870/17664)              
 [========================================>........................] 70/110   Step: 992ms | Tot: 1m9s | Loss: 1.841 | Acc: 33.343% (5975/17920)              
 [=========================================>.......................] 71/110   Step: 988ms | Tot: 1m10s | Loss: 1.835 | Acc: 33.544% (6097/18176)              
 [=========================================>.......................] 72/110   Step: 964ms | Tot: 1m11s | Loss: 1.829 | Acc: 33.751% (6221/18432)              
 [==========================================>......................] 73/110   Step: 1s66ms | Tot: 1m12s | Loss: 1.824 | Acc: 33.931% (6341/18688)              
 [===========================================>.....................] 74/110   Step: 964ms | Tot: 1m13s | Loss: 1.819 | Acc: 34.095% (6459/18944)              
 [===========================================>.....................] 75/110   Step: 966ms | Tot: 1m14s | Loss: 1.814 | Acc: 34.198% (6566/19200)              
 [============================================>....................] 76/110   Step: 963ms | Tot: 1m15s | Loss: 1.808 | Acc: 34.411% (6695/19456)              
 [============================================>....................] 77/110   Step: 960ms | Tot: 1m16s | Loss: 1.801 | Acc: 34.654% (6831/19712)              
 [=============================================>...................] 78/110   Step: 1s95ms | Tot: 1m17s | Loss: 1.796 | Acc: 34.871% (6963/19968)              
 [==============================================>..................] 79/110   Step: 963ms | Tot: 1m18s | Loss: 1.791 | Acc: 35.067% (7092/20224)              
 [==============================================>..................] 80/110   Step: 996ms | Tot: 1m19s | Loss: 1.787 | Acc: 35.264% (7222/20480)              
 [===============================================>.................] 81/110   Step: 974ms | Tot: 1m20s | Loss: 1.782 | Acc: 35.421% (7345/20736)              
 [===============================================>.................] 82/110   Step: 959ms | Tot: 1m21s | Loss: 1.778 | Acc: 35.552% (7463/20992)              
 [================================================>................] 83/110   Step: 1s82ms | Tot: 1m22s | Loss: 1.774 | Acc: 35.688% (7583/21248)              
 [=================================================>...............] 84/110   Step: 968ms | Tot: 1m23s | Loss: 1.769 | Acc: 35.807% (7700/21504)              
 [=================================================>...............] 85/110   Step: 959ms | Tot: 1m24s | Loss: 1.765 | Acc: 35.933% (7819/21760)              
 [==================================================>..............] 86/110   Step: 962ms | Tot: 1m25s | Loss: 1.759 | Acc: 36.151% (7959/22016)              
 [==================================================>..............] 87/110   Step: 1s65ms | Tot: 1m26s | Loss: 1.756 | Acc: 36.315% (8088/22272)              
 [===================================================>.............] 88/110   Step: 960ms | Tot: 1m27s | Loss: 1.752 | Acc: 36.444% (8210/22528)              
 [====================================================>............] 89/110   Step: 967ms | Tot: 1m28s | Loss: 1.748 | Acc: 36.600% (8339/22784)              
 [====================================================>............] 90/110   Step: 984ms | Tot: 1m29s | Loss: 1.744 | Acc: 36.723% (8461/23040)              
 [=====================================================>...........] 91/110   Step: 977ms | Tot: 1m30s | Loss: 1.741 | Acc: 36.787% (8570/23296)              
 [=====================================================>...........] 92/110   Step: 1s67ms | Tot: 1m31s | Loss: 1.736 | Acc: 36.940% (8700/23552)              
 [======================================================>..........] 93/110   Step: 961ms | Tot: 1m32s | Loss: 1.732 | Acc: 37.093% (8831/23808)              
 [======================================================>..........] 94/110   Step: 959ms | Tot: 1m33s | Loss: 1.727 | Acc: 37.263% (8967/24064)              
 [=======================================================>.........] 95/110   Step: 964ms | Tot: 1m34s | Loss: 1.723 | Acc: 37.389% (9093/24320)              
 [========================================================>........] 96/110   Step: 1s68ms | Tot: 1m35s | Loss: 1.719 | Acc: 37.520% (9221/24576)              
 [========================================================>........] 97/110   Step: 957ms | Tot: 1m36s | Loss: 1.716 | Acc: 37.625% (9343/24832)              
 [=========================================================>.......] 98/110   Step: 964ms | Tot: 1m37s | Loss: 1.712 | Acc: 37.735% (9467/25088)              
 [=========================================================>.......] 99/110   Step: 957ms | Tot: 1m38s | Loss: 1.708 | Acc: 37.887% (9602/25344)              
 [==========================================================>......] 100/110   Step: 973ms | Tot: 1m39s | Loss: 1.705 | Acc: 37.965% (9719/25600)              
 [===========================================================>.....] 101/110   Step: 1s92ms | Tot: 1m40s | Loss: 1.702 | Acc: 38.092% (9849/25856)              
 [===========================================================>.....] 102/110   Step: 965ms | Tot: 1m41s | Loss: 1.700 | Acc: 38.182% (9970/26112)              
 [============================================================>....] 103/110   Step: 959ms | Tot: 1m42s | Loss: 1.695 | Acc: 38.372% (10118/26368)              
 [============================================================>....] 104/110   Step: 961ms | Tot: 1m43s | Loss: 1.690 | Acc: 38.540% (10261/26624)              
 [=============================================================>...] 105/110   Step: 1s69ms | Tot: 1m44s | Loss: 1.688 | Acc: 38.616% (10380/26880)              
 [==============================================================>..] 106/110   Step: 895ms | Tot: 1m45s | Loss: 1.684 | Acc: 38.753% (10516/27136)              
 [==============================================================>..] 107/110   Step: 846ms | Tot: 1m46s | Loss: 1.680 | Acc: 38.927% (10663/27392)              
 [===============================================================>.] 108/110   Step: 850ms | Tot: 1m47s | Loss: 1.676 | Acc: 39.095% (10809/27648)              
 [===============================================================>.] 109/110   Step: 849ms | Tot: 1m47s | Loss: 1.674 | Acc: 39.199% (10938/27904)              
 [================================================================>] 110/110   Step: 7s642ms | Tot: 1m55s | Loss: 1.673 | Acc: 39.236% (10986/28000)
 [>................................................................] 1/40   Step: 1s64ms | Tot: 0ms | Loss: 1.569 | Acc: 47.656% (122/256)              
 [=>...............................................................] 2/40   Step: 428ms | Tot: 429ms | Loss: 1.680 | Acc: 45.508% (233/512)              
 [===>.............................................................] 3/40   Step: 416ms | Tot: 845ms | Loss: 1.683 | Acc: 44.661% (343/768)              
 [====>............................................................] 4/40   Step: 415ms | Tot: 1s260ms | Loss: 1.676 | Acc: 45.410% (465/1024)              
 [======>..........................................................] 5/40   Step: 421ms | Tot: 1s682ms | Loss: 1.695 | Acc: 43.984% (563/1280)              
 [========>........................................................] 6/40   Step: 572ms | Tot: 2s254ms | Loss: 1.724 | Acc: 43.099% (662/1536)              
 [=========>.......................................................] 7/40   Step: 433ms | Tot: 2s687ms | Loss: 1.721 | Acc: 43.359% (777/1792)              
 [===========>.....................................................] 8/40   Step: 429ms | Tot: 3s117ms | Loss: 1.722 | Acc: 43.213% (885/2048)              
 [=============>...................................................] 9/40   Step: 417ms | Tot: 3s534ms | Loss: 1.725 | Acc: 43.273% (997/2304)              
 [==============>..................................................] 10/40   Step: 431ms | Tot: 3s965ms | Loss: 1.735 | Acc: 43.320% (1109/2560)              
 [================>................................................] 11/40   Step: 531ms | Tot: 4s497ms | Loss: 1.732 | Acc: 43.253% (1218/2816)              
 [=================>...............................................] 12/40   Step: 419ms | Tot: 4s917ms | Loss: 1.732 | Acc: 43.490% (1336/3072)              
 [===================>.............................................] 13/40   Step: 415ms | Tot: 5s332ms | Loss: 1.743 | Acc: 43.119% (1435/3328)              
 [=====================>...........................................] 14/40   Step: 417ms | Tot: 5s750ms | Loss: 1.736 | Acc: 43.220% (1549/3584)              
 [======================>..........................................] 15/40   Step: 421ms | Tot: 6s172ms | Loss: 1.744 | Acc: 42.969% (1650/3840)              
 [========================>........................................] 16/40   Step: 420ms | Tot: 6s592ms | Loss: 1.751 | Acc: 42.822% (1754/4096)              
 [==========================>......................................] 17/40   Step: 523ms | Tot: 7s115ms | Loss: 1.755 | Acc: 42.762% (1861/4352)              
 [===========================>.....................................] 18/40   Step: 419ms | Tot: 7s535ms | Loss: 1.755 | Acc: 42.600% (1963/4608)              
 [=============================>...................................] 19/40   Step: 421ms | Tot: 7s956ms | Loss: 1.747 | Acc: 42.722% (2078/4864)              
 [==============================>..................................] 20/40   Step: 414ms | Tot: 8s370ms | Loss: 1.747 | Acc: 42.637% (2183/5120)              
 [================================>................................] 21/40   Step: 416ms | Tot: 8s787ms | Loss: 1.746 | Acc: 42.653% (2293/5376)              
 [==================================>..............................] 22/40   Step: 526ms | Tot: 9s314ms | Loss: 1.740 | Acc: 42.702% (2405/5632)              
 [===================================>.............................] 23/40   Step: 413ms | Tot: 9s727ms | Loss: 1.745 | Acc: 42.765% (2518/5888)              
 [=====================================>...........................] 24/40   Step: 414ms | Tot: 10s142ms | Loss: 1.749 | Acc: 42.725% (2625/6144)              
 [=======================================>.........................] 25/40   Step: 421ms | Tot: 10s563ms | Loss: 1.747 | Acc: 42.781% (2738/6400)              
 [========================================>........................] 26/40   Step: 414ms | Tot: 10s977ms | Loss: 1.753 | Acc: 42.683% (2841/6656)              
 [==========================================>......................] 27/40   Step: 419ms | Tot: 11s397ms | Loss: 1.750 | Acc: 42.781% (2957/6912)              
 [===========================================>.....................] 28/40   Step: 519ms | Tot: 11s916ms | Loss: 1.757 | Acc: 42.732% (3063/7168)              
 [=============================================>...................] 29/40   Step: 416ms | Tot: 12s333ms | Loss: 1.759 | Acc: 42.659% (3167/7424)              
 [===============================================>.................] 30/40   Step: 428ms | Tot: 12s761ms | Loss: 1.753 | Acc: 42.930% (3297/7680)              
 [================================================>................] 31/40   Step: 427ms | Tot: 13s189ms | Loss: 1.754 | Acc: 42.906% (3405/7936)              
 [==================================================>..............] 32/40   Step: 425ms | Tot: 13s615ms | Loss: 1.755 | Acc: 42.786% (3505/8192)              
 [====================================================>............] 33/40   Step: 533ms | Tot: 14s148ms | Loss: 1.752 | Acc: 42.756% (3612/8448)              
 [=====================================================>...........] 34/40   Step: 418ms | Tot: 14s567ms | Loss: 1.749 | Acc: 42.877% (3732/8704)              
 [=======================================================>.........] 35/40   Step: 415ms | Tot: 14s983ms | Loss: 1.753 | Acc: 42.768% (3832/8960)              
 [========================================================>........] 36/40   Step: 376ms | Tot: 15s359ms | Loss: 1.753 | Acc: 42.795% (3944/9216)              
 [==========================================================>......] 37/40   Step: 371ms | Tot: 15s730ms | Loss: 1.753 | Acc: 42.768% (4051/9472)              
 [============================================================>....] 38/40   Step: 373ms | Tot: 16s103ms | Loss: 1.758 | Acc: 42.743% (4158/9728)              
 [=============================================================>...] 39/40   Step: 474ms | Tot: 16s578ms | Loss: 1.760 | Acc: 42.668% (4260/9984)              
 [===============================================================>.] 40/40   Step: 2s368ms | Tot: 18s946ms | Loss: 1.759 | Acc: 42.690% (4269/10000)
Saving with better validation accuracy model: 42.690..

Epoch: 1
 [>................................................................] 1/110   Step: 2s958ms | Tot: 0ms | Loss: 1.356 | Acc: 50.000% (128/256)              
 [>................................................................] 2/110   Step: 1s9ms | Tot: 1s9ms | Loss: 1.328 | Acc: 51.367% (263/512)              
 [=>...............................................................] 3/110   Step: 1s152ms | Tot: 2s162ms | Loss: 1.330 | Acc: 51.562% (396/768)              
 [=>...............................................................] 4/110   Step: 977ms | Tot: 3s139ms | Loss: 1.348 | Acc: 50.879% (521/1024)              
 [==>..............................................................] 5/110   Step: 972ms | Tot: 4s111ms | Loss: 1.326 | Acc: 51.328% (657/1280)              
 [==>..............................................................] 6/110   Step: 975ms | Tot: 5s87ms | Loss: 1.324 | Acc: 51.628% (793/1536)              
 [===>.............................................................] 7/110   Step: 973ms | Tot: 6s61ms | Loss: 1.313 | Acc: 52.232% (936/1792)              
 [====>............................................................] 8/110   Step: 1s99ms | Tot: 7s160ms | Loss: 1.301 | Acc: 52.441% (1074/2048)              
 [====>............................................................] 9/110   Step: 972ms | Tot: 8s133ms | Loss: 1.292 | Acc: 52.821% (1217/2304)              
 [=====>...........................................................] 10/110   Step: 964ms | Tot: 9s97ms | Loss: 1.292 | Acc: 52.969% (1356/2560)              
 [=====>...........................................................] 11/110   Step: 971ms | Tot: 10s69ms | Loss: 1.300 | Acc: 52.947% (1491/2816)              
 [======>..........................................................] 12/110   Step: 997ms | Tot: 11s66ms | Loss: 1.311 | Acc: 52.734% (1620/3072)              
 [=======>.........................................................] 13/110   Step: 1s104ms | Tot: 12s170ms | Loss: 1.308 | Acc: 52.704% (1754/3328)              
 [=======>.........................................................] 14/110   Step: 966ms | Tot: 13s136ms | Loss: 1.310 | Acc: 52.400% (1878/3584)              
 [========>........................................................] 15/110   Step: 971ms | Tot: 14s108ms | Loss: 1.309 | Acc: 52.396% (2012/3840)              
 [========>........................................................] 16/110   Step: 966ms | Tot: 15s75ms | Loss: 1.300 | Acc: 52.515% (2151/4096)              
 [=========>.......................................................] 17/110   Step: 1s69ms | Tot: 16s145ms | Loss: 1.302 | Acc: 52.367% (2279/4352)              
 [==========>......................................................] 18/110   Step: 962ms | Tot: 17s107ms | Loss: 1.302 | Acc: 52.279% (2409/4608)              
 [==========>......................................................] 19/110   Step: 957ms | Tot: 18s65ms | Loss: 1.298 | Acc: 52.405% (2549/4864)              
 [===========>.....................................................] 20/110   Step: 961ms | Tot: 19s26ms | Loss: 1.293 | Acc: 52.539% (2690/5120)              
 [===========>.....................................................] 21/110   Step: 957ms | Tot: 19s984ms | Loss: 1.295 | Acc: 52.400% (2817/5376)              
 [============>....................................................] 22/110   Step: 1s92ms | Tot: 21s76ms | Loss: 1.292 | Acc: 52.362% (2949/5632)              
 [=============>...................................................] 23/110   Step: 977ms | Tot: 22s53ms | Loss: 1.289 | Acc: 52.514% (3092/5888)              
 [=============>...................................................] 24/110   Step: 967ms | Tot: 23s21ms | Loss: 1.288 | Acc: 52.474% (3224/6144)              
 [==============>..................................................] 25/110   Step: 959ms | Tot: 23s980ms | Loss: 1.286 | Acc: 52.625% (3368/6400)              
 [==============>..................................................] 26/110   Step: 1s69ms | Tot: 25s50ms | Loss: 1.288 | Acc: 52.554% (3498/6656)              
 [===============>.................................................] 27/110   Step: 960ms | Tot: 26s10ms | Loss: 1.291 | Acc: 52.402% (3622/6912)              
 [===============>.................................................] 28/110   Step: 962ms | Tot: 26s973ms | Loss: 1.286 | Acc: 52.623% (3772/7168)              
 [================>................................................] 29/110   Step: 961ms | Tot: 27s934ms | Loss: 1.281 | Acc: 52.788% (3919/7424)              
 [=================>...............................................] 30/110   Step: 966ms | Tot: 28s900ms | Loss: 1.275 | Acc: 52.943% (4066/7680)              
 [=================>...............................................] 31/110   Step: 1s65ms | Tot: 29s966ms | Loss: 1.272 | Acc: 52.974% (4204/7936)              
 [==================>..............................................] 32/110   Step: 982ms | Tot: 30s949ms | Loss: 1.271 | Acc: 53.137% (4353/8192)              
 [==================>..............................................] 33/110   Step: 987ms | Tot: 31s936ms | Loss: 1.267 | Acc: 53.385% (4510/8448)              
 [===================>.............................................] 34/110   Step: 967ms | Tot: 32s903ms | Loss: 1.264 | Acc: 53.527% (4659/8704)              
 [====================>............................................] 35/110   Step: 1s66ms | Tot: 33s970ms | Loss: 1.262 | Acc: 53.717% (4813/8960)              
 [====================>............................................] 36/110   Step: 962ms | Tot: 34s932ms | Loss: 1.256 | Acc: 53.950% (4972/9216)              
 [=====================>...........................................] 37/110   Step: 960ms | Tot: 35s893ms | Loss: 1.252 | Acc: 54.107% (5125/9472)              
 [=====================>...........................................] 38/110   Step: 962ms | Tot: 36s856ms | Loss: 1.252 | Acc: 54.122% (5265/9728)              
 [======================>..........................................] 39/110   Step: 960ms | Tot: 37s816ms | Loss: 1.249 | Acc: 54.207% (5412/9984)              
 [=======================>.........................................] 40/110   Step: 1s70ms | Tot: 38s886ms | Loss: 1.248 | Acc: 54.150% (5545/10240)              
 [=======================>.........................................] 41/110   Step: 966ms | Tot: 39s853ms | Loss: 1.245 | Acc: 54.202% (5689/10496)              
 [========================>........................................] 42/110   Step: 979ms | Tot: 40s832ms | Loss: 1.244 | Acc: 54.343% (5843/10752)              
 [========================>........................................] 43/110   Step: 981ms | Tot: 41s814ms | Loss: 1.239 | Acc: 54.542% (6004/11008)              
 [=========================>.......................................] 44/110   Step: 970ms | Tot: 42s785ms | Loss: 1.236 | Acc: 54.634% (6154/11264)              
 [==========================>......................................] 45/110   Step: 1s65ms | Tot: 43s850ms | Loss: 1.235 | Acc: 54.740% (6306/11520)              
 [==========================>......................................] 46/110   Step: 964ms | Tot: 44s815ms | Loss: 1.235 | Acc: 54.696% (6441/11776)              
 [===========================>.....................................] 47/110   Step: 961ms | Tot: 45s777ms | Loss: 1.230 | Acc: 54.920% (6608/12032)              
 [===========================>.....................................] 48/110   Step: 963ms | Tot: 46s740ms | Loss: 1.226 | Acc: 55.062% (6766/12288)              
 [============================>....................................] 49/110   Step: 1s69ms | Tot: 47s810ms | Loss: 1.224 | Acc: 55.150% (6918/12544)              
 [============================>....................................] 50/110   Step: 963ms | Tot: 48s774ms | Loss: 1.221 | Acc: 55.273% (7075/12800)              
 [=============================>...................................] 51/110   Step: 960ms | Tot: 49s735ms | Loss: 1.219 | Acc: 55.354% (7227/13056)              
 [==============================>..................................] 52/110   Step: 971ms | Tot: 50s706ms | Loss: 1.216 | Acc: 55.439% (7380/13312)              
 [==============================>..................................] 53/110   Step: 982ms | Tot: 51s689ms | Loss: 1.212 | Acc: 55.609% (7545/13568)              
 [===============================>.................................] 54/110   Step: 1s74ms | Tot: 52s763ms | Loss: 1.210 | Acc: 55.621% (7689/13824)              
 [===============================>.................................] 55/110   Step: 958ms | Tot: 53s722ms | Loss: 1.207 | Acc: 55.810% (7858/14080)              
 [================================>................................] 56/110   Step: 958ms | Tot: 54s680ms | Loss: 1.203 | Acc: 55.971% (8024/14336)              
 [=================================>...............................] 57/110   Step: 961ms | Tot: 55s642ms | Loss: 1.202 | Acc: 56.024% (8175/14592)              
 [=================================>...............................] 58/110   Step: 1s66ms | Tot: 56s709ms | Loss: 1.202 | Acc: 56.082% (8327/14848)              
