cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 20000 samples
Load selected sample idx
Selected 20000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/79   Step: 40s372ms | Tot: 0ms | Loss: 0.003 | Acc: 100.000% (256/256)              
 [>................................................................] 2/79   Step: 1s958ms | Tot: 1s959ms | Loss: 0.002 | Acc: 100.000% (512/512)              
 [=>...............................................................] 3/79   Step: 980ms | Tot: 2s939ms | Loss: 0.004 | Acc: 100.000% (768/768)              
 [==>..............................................................] 4/79   Step: 1s160ms | Tot: 4s100ms | Loss: 0.004 | Acc: 100.000% (1024/1024)              
 [===>.............................................................] 5/79   Step: 965ms | Tot: 5s66ms | Loss: 0.004 | Acc: 100.000% (1280/1280)              
 [====>............................................................] 6/79   Step: 984ms | Tot: 6s50ms | Loss: 0.004 | Acc: 100.000% (1536/1536)              
 [====>............................................................] 7/79   Step: 967ms | Tot: 7s17ms | Loss: 0.004 | Acc: 100.000% (1792/1792)              
 [=====>...........................................................] 8/79   Step: 971ms | Tot: 7s989ms | Loss: 0.004 | Acc: 100.000% (2048/2048)              
 [======>..........................................................] 9/79   Step: 1s70ms | Tot: 9s59ms | Loss: 0.004 | Acc: 100.000% (2304/2304)              
 [=======>.........................................................] 10/79   Step: 963ms | Tot: 10s23ms | Loss: 0.004 | Acc: 100.000% (2560/2560)              
 [========>........................................................] 11/79   Step: 963ms | Tot: 10s987ms | Loss: 0.004 | Acc: 100.000% (2816/2816)              
 [=========>.......................................................] 12/79   Step: 967ms | Tot: 11s954ms | Loss: 0.004 | Acc: 100.000% (3072/3072)              
 [=========>.......................................................] 13/79   Step: 1s77ms | Tot: 13s32ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [==========>......................................................] 14/79   Step: 969ms | Tot: 14s2ms | Loss: 0.004 | Acc: 100.000% (3584/3584)              
 [===========>.....................................................] 15/79   Step: 964ms | Tot: 14s966ms | Loss: 0.004 | Acc: 100.000% (3840/3840)              
 [========>........................................................] 6/40   Step: 427ms | Tot: 2s310ms | Loss: 0.328 | Acc: 91.927% (1412/1536)              
 [=========>.......................................................] 7/40   Step: 426ms | Tot: 2s737ms | Loss: 0.316 | Acc: 92.188% (1652/1792)              
 [===========>.....................................................] 8/40   Step: 425ms | Tot: 3s162ms | Loss: 0.307 | Acc: 92.285% (1890/2048)              
 [=============>...................................................] 9/40   Step: 429ms | Tot: 3s592ms | Loss: 0.320 | Acc: 92.057% (2121/2304)              
 [==============>..................................................] 10/40   Step: 527ms | Tot: 4s119ms | Loss: 0.309 | Acc: 92.305% (2363/2560)              
 [================>................................................] 11/40   Step: 425ms | Tot: 4s545ms | Loss: 0.317 | Acc: 92.294% (2599/2816)              
 [=================>...............................................] 12/40   Step: 427ms | Tot: 4s972ms | Loss: 0.325 | Acc: 92.090% (2829/3072)              
 [===================>.............................................] 13/40   Step: 424ms | Tot: 5s397ms | Loss: 0.339 | Acc: 91.917% (3059/3328)              
 [=====================>...........................................] 14/40   Step: 421ms | Tot: 5s819ms | Loss: 0.324 | Acc: 92.188% (3304/3584)              
 [======================>..........................................] 15/40   Step: 528ms | Tot: 6s347ms | Loss: 0.326 | Acc: 92.057% (3535/3840)              
 [========================>........................................] 16/40   Step: 421ms | Tot: 6s769ms | Loss: 0.332 | Acc: 91.870% (3763/4096)              
 [==========================>......................................] 17/40   Step: 419ms | Tot: 7s189ms | Loss: 0.330 | Acc: 91.889% (3999/4352)              
 [===========================>.....................................] 18/40   Step: 419ms | Tot: 7s608ms | Loss: 0.334 | Acc: 91.840% (4232/4608)              
 [=============================>...................................] 19/40   Step: 417ms | Tot: 8s26ms | Loss: 0.334 | Acc: 91.859% (4468/4864)              
 [==============================>..................................] 20/40   Step: 421ms | Tot: 8s447ms | Loss: 0.333 | Acc: 91.992% (4710/5120)              
 [================================>................................] 21/40   Step: 526ms | Tot: 8s974ms | Loss: 0.332 | Acc: 91.983% (4945/5376)              
 [==================================>..............................] 22/40   Step: 422ms | Tot: 9s396ms | Loss: 0.336 | Acc: 91.903% (5176/5632)              
 [===================================>.............................] 23/40   Step: 418ms | Tot: 9s815ms | Loss: 0.340 | Acc: 91.814% (5406/5888)              
 [=====================================>...........................] 24/40   Step: 421ms | Tot: 10s237ms | Loss: 0.339 | Acc: 91.862% (5644/6144)              
 [=======================================>.........................] 25/40   Step: 438ms | Tot: 10s675ms | Loss: 0.339 | Acc: 91.891% (5881/6400)              
 [========================================>........................] 26/40   Step: 529ms | Tot: 11s204ms | Loss: 0.351 | Acc: 91.692% (6103/6656)              
 [==========================================>......................] 27/40   Step: 420ms | Tot: 11s625ms | Loss: 0.353 | Acc: 91.667% (6336/6912)              
 [===========================================>.....................] 28/40   Step: 420ms | Tot: 12s46ms | Loss: 0.349 | Acc: 91.699% (6573/7168)              
 [=============================================>...................] 29/40   Step: 425ms | Tot: 12s471ms | Loss: 0.351 | Acc: 91.662% (6805/7424)              
 [===============================================>.................] 30/40   Step: 418ms | Tot: 12s889ms | Loss: 0.347 | Acc: 91.810% (7051/7680)              
 [================================================>................] 31/40   Step: 418ms | Tot: 13s308ms | Loss: 0.345 | Acc: 91.797% (7285/7936)              
 [==================================================>..............] 32/40   Step: 523ms | Tot: 13s832ms | Loss: 0.343 | Acc: 91.821% (7522/8192)              
 [====================================================>............] 33/40   Step: 417ms | Tot: 14s249ms | Loss: 0.343 | Acc: 91.809% (7756/8448)              
 [=====================================================>...........] 34/40   Step: 417ms | Tot: 14s667ms | Loss: 0.341 | Acc: 91.820% (7992/8704)              
 [=======================================================>.........] 35/40   Step: 419ms | Tot: 15s86ms | Loss: 0.342 | Acc: 91.819% (8227/8960)              
 [========================================================>........] 36/40   Step: 376ms | Tot: 15s463ms | Loss: 0.348 | Acc: 91.764% (8457/9216)              
 [==========================================================>......] 37/40   Step: 481ms | Tot: 15s945ms | Loss: 0.348 | Acc: 91.786% (8694/9472)              
 [============================================================>....] 38/40   Step: 373ms | Tot: 16s318ms | Loss: 0.350 | Acc: 91.756% (8926/9728)              
 [=============================================================>...] 39/40   Step: 372ms | Tot: 16s691ms | Loss: 0.350 | Acc: 91.737% (9159/9984)              
 [===============================================================>.] 40/40   Step: 2s312ms | Tot: 19s3ms | Loss: 0.350 | Acc: 91.750% (9175/10000)
Saving with better validation accuracy model: 91.750..

Epoch: 1
 [>................................................................] 1/79   Step: 3s75ms | Tot: 0ms | Loss: 0.003 | Acc: 100.000% (256/256)              
 [>................................................................] 2/79   Step: 1s131ms | Tot: 1s131ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=>...............................................................] 3/79   Step: 976ms | Tot: 2s107ms | Loss: 0.003 | Acc: 100.000% (768/768)              
 [==>..............................................................] 4/79   Step: 974ms | Tot: 3s81ms | Loss: 0.003 | Acc: 100.000% (1024/1024)              
 [===>.............................................................] 5/79   Step: 973ms | Tot: 4s55ms | Loss: 0.004 | Acc: 100.000% (1280/1280)              
 [====>............................................................] 6/79   Step: 981ms | Tot: 5s36ms | Loss: 0.004 | Acc: 100.000% (1536/1536)              
 [====>............................................................] 7/79   Step: 1s86ms | Tot: 6s122ms | Loss: 0.004 | Acc: 100.000% (1792/1792)              
 [=====>...........................................................] 8/79   Step: 970ms | Tot: 7s93ms | Loss: 0.003 | Acc: 100.000% (2048/2048)              
 [======>..........................................................] 9/79   Step: 969ms | Tot: 8s62ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [=======>.........................................................] 10/79   Step: 979ms | Tot: 9s42ms | Loss: 0.003 | Acc: 100.000% (2560/2560)              
 [========>........................................................] 11/79   Step: 965ms | Tot: 10s8ms | Loss: 0.004 | Acc: 100.000% (2816/2816)              
 [=========>.......................................................] 12/79   Step: 1s79ms | Tot: 11s87ms | Loss: 0.004 | Acc: 99.967% (3071/3072)              
 [=========>.......................................................] 13/79   Step: 968ms | Tot: 12s55ms | Loss: 0.004 | Acc: 99.970% (3327/3328)              
 [==========>......................................................] 14/79   Step: 966ms | Tot: 13s22ms | Loss: 0.004 | Acc: 99.972% (3583/3584)              
 [===========>.....................................................] 15/79   Step: 964ms | Tot: 13s986ms | Loss: 0.004 | Acc: 99.974% (3839/3840)              
 [============>....................................................] 16/79   Step: 1s97ms | Tot: 15s84ms | Loss: 0.004 | Acc: 99.976% (4095/4096)              
 [=============>...................................................] 17/79   Step: 962ms | Tot: 16s46ms | Loss: 0.004 | Acc: 99.977% (4351/4352)              
 [=============>...................................................] 18/79   Step: 960ms | Tot: 17s7ms | Loss: 0.004 | Acc: 99.978% (4607/4608)              
 [==============>..................................................] 19/79   Step: 962ms | Tot: 17s970ms | Loss: 0.004 | Acc: 99.979% (4863/4864)              
 [===============>.................................................] 20/79   Step: 979ms | Tot: 18s949ms | Loss: 0.004 | Acc: 99.980% (5119/5120)              
 [================>................................................] 21/79   Step: 1s68ms | Tot: 20s17ms | Loss: 0.004 | Acc: 99.981% (5375/5376)              
 [=================>...............................................] 22/79   Step: 972ms | Tot: 20s990ms | Loss: 0.004 | Acc: 99.982% (5631/5632)              
 [==================>..............................................] 23/79   Step: 964ms | Tot: 21s954ms | Loss: 0.004 | Acc: 99.983% (5887/5888)              
 [==================>..............................................] 24/79   Step: 962ms | Tot: 22s916ms | Loss: 0.004 | Acc: 99.984% (6143/6144)              
 [===================>.............................................] 25/79   Step: 1s80ms | Tot: 23s997ms | Loss: 0.004 | Acc: 99.984% (6399/6400)              
 [====================>............................................] 26/79   Step: 963ms | Tot: 24s961ms | Loss: 0.004 | Acc: 99.985% (6655/6656)              
 [=====================>...........................................] 27/79   Step: 963ms | Tot: 25s924ms | Loss: 0.004 | Acc: 99.986% (6911/6912)              
 [======================>..........................................] 28/79   Step: 963ms | Tot: 26s888ms | Loss: 0.004 | Acc: 99.986% (7167/7168)              
 [=======================>.........................................] 29/79   Step: 965ms | Tot: 27s854ms | Loss: 0.004 | Acc: 99.987% (7423/7424)              
 [=======================>.........................................] 30/79   Step: 1s88ms | Tot: 28s942ms | Loss: 0.004 | Acc: 99.987% (7679/7680)              
 [========================>........................................] 31/79   Step: 963ms | Tot: 29s906ms | Loss: 0.004 | Acc: 99.987% (7935/7936)              
 [=========================>.......................................] 32/79   Step: 963ms | Tot: 30s870ms | Loss: 0.004 | Acc: 99.988% (8191/8192)              
 [==========================>......................................] 33/79   Step: 964ms | Tot: 31s835ms | Loss: 0.004 | Acc: 99.976% (8446/8448)              
 [===========================>.....................................] 34/79   Step: 963ms | Tot: 32s798ms | Loss: 0.004 | Acc: 99.977% (8702/8704)              
 [===========================>.....................................] 35/79   Step: 1s68ms | Tot: 33s867ms | Loss: 0.004 | Acc: 99.967% (8957/8960)              
 [============================>....................................] 36/79   Step: 965ms | Tot: 34s833ms | Loss: 0.004 | Acc: 99.967% (9213/9216)              
 [=============================>...................................] 37/79   Step: 962ms | Tot: 35s795ms | Loss: 0.004 | Acc: 99.968% (9469/9472)              
 [==============================>..................................] 38/79   Step: 962ms | Tot: 36s757ms | Loss: 0.004 | Acc: 99.959% (9724/9728)              
 [===============================>.................................] 39/79   Step: 1s70ms | Tot: 37s828ms | Loss: 0.004 | Acc: 99.960% (9980/9984)              
 [================================>................................] 40/79   Step: 976ms | Tot: 38s804ms | Loss: 0.004 | Acc: 99.961% (10236/10240)              
 [================================>................................] 41/79   Step: 964ms | Tot: 39s768ms | Loss: 0.004 | Acc: 99.952% (10491/10496)              
 [=================================>...............................] 42/79   Step: 968ms | Tot: 40s736ms | Loss: 0.004 | Acc: 99.944% (10746/10752)              
 [==================================>..............................] 43/79   Step: 960ms | Tot: 41s697ms | Loss: 0.004 | Acc: 99.945% (11002/11008)              
 [===================================>.............................] 44/79   Step: 1s73ms | Tot: 42s771ms | Loss: 0.004 | Acc: 99.947% (11258/11264)              
 [====================================>............................] 45/79   Step: 963ms | Tot: 43s735ms | Loss: 0.004 | Acc: 99.948% (11514/11520)              
 [=====================================>...........................] 46/79   Step: 962ms | Tot: 44s697ms | Loss: 0.004 | Acc: 99.949% (11770/11776)              
 [=====================================>...........................] 47/79   Step: 965ms | Tot: 45s663ms | Loss: 0.004 | Acc: 99.950% (12026/12032)              
 [======================================>..........................] 48/79   Step: 964ms | Tot: 46s627ms | Loss: 0.004 | Acc: 99.951% (12282/12288)              
 [=======================================>.........................] 49/79   Step: 1s70ms | Tot: 47s697ms | Loss: 0.004 | Acc: 99.952% (12538/12544)              
 [========================================>........................] 50/79   Step: 979ms | Tot: 48s677ms | Loss: 0.004 | Acc: 99.953% (12794/12800)              
 [=========================================>.......................] 51/79   Step: 962ms | Tot: 49s639ms | Loss: 0.004 | Acc: 99.954% (13050/13056)              
 [=========================================>.......................] 52/79   Step: 969ms | Tot: 50s609ms | Loss: 0.004 | Acc: 99.955% (13306/13312)              
 [==========================================>......................] 53/79   Step: 1s73ms | Tot: 51s683ms | Loss: 0.004 | Acc: 99.956% (13562/13568)              
 [===========================================>.....................] 54/79   Step: 961ms | Tot: 52s644ms | Loss: 0.004 | Acc: 99.957% (13818/13824)              
 [============================================>....................] 55/79   Step: 964ms | Tot: 53s608ms | Loss: 0.004 | Acc: 99.957% (14074/14080)              
 [=============================================>...................] 56/79   Step: 964ms | Tot: 54s573ms | Loss: 0.004 | Acc: 99.958% (14330/14336)              
 [==============================================>..................] 57/79   Step: 968ms | Tot: 55s542ms | Loss: 0.004 | Acc: 99.959% (14586/14592)              
 [==============================================>..................] 58/79   Step: 1s69ms | Tot: 56s611ms | Loss: 0.004 | Acc: 99.960% (14842/14848)              
 [===============================================>.................] 59/79   Step: 962ms | Tot: 57s574ms | Loss: 0.004 | Acc: 99.960% (15098/15104)              
 [================================================>................] 60/79   Step: 980ms | Tot: 58s554ms | Loss: 0.004 | Acc: 99.961% (15354/15360)              
 [=================================================>...............] 61/79   Step: 960ms | Tot: 59s515ms | Loss: 0.004 | Acc: 99.962% (15610/15616)              
 [==================================================>..............] 62/79   Step: 960ms | Tot: 1m475ms | Loss: 0.004 | Acc: 99.962% (15866/15872)              
 [===================================================>.............] 63/79   Step: 1s69ms | Tot: 1m1s | Loss: 0.004 | Acc: 99.963% (16122/16128)              
 [===================================================>.............] 64/79   Step: 962ms | Tot: 1m2s | Loss: 0.004 | Acc: 99.963% (16378/16384)              
 [====================================================>............] 65/79   Step: 963ms | Tot: 1m3s | Loss: 0.004 | Acc: 99.964% (16634/16640)              
 [=====================================================>...........] 66/79   Step: 963ms | Tot: 1m4s | Loss: 0.004 | Acc: 99.964% (16890/16896)              
 [======================================================>..........] 67/79   Step: 1s69ms | Tot: 1m5s | Loss: 0.004 | Acc: 99.965% (17146/17152)              
 [=======================================================>.........] 68/79   Step: 959ms | Tot: 1m6s | Loss: 0.004 | Acc: 99.966% (17402/17408)              
 [=======================================================>.........] 69/79   Step: 963ms | Tot: 1m7s | Loss: 0.004 | Acc: 99.966% (17658/17664)              
 [========================================================>........] 70/79   Step: 977ms | Tot: 1m8s | Loss: 0.004 | Acc: 99.967% (17914/17920)              
 [=========================================================>.......] 71/79   Step: 961ms | Tot: 1m9s | Loss: 0.004 | Acc: 99.961% (18169/18176)              
 [==========================================================>......] 72/79   Step: 1s70ms | Tot: 1m10s | Loss: 0.004 | Acc: 99.962% (18425/18432)              
 [===========================================================>.....] 73/79   Step: 961ms | Tot: 1m11s | Loss: 0.004 | Acc: 99.963% (18681/18688)              
 [============================================================>....] 74/79   Step: 969ms | Tot: 1m12s | Loss: 0.004 | Acc: 99.963% (18937/18944)              
 [============================================================>....] 75/79   Step: 868ms | Tot: 1m13s | Loss: 0.004 | Acc: 99.964% (19193/19200)              
 [=============================================================>...] 76/79   Step: 850ms | Tot: 1m14s | Loss: 0.004 | Acc: 99.964% (19449/19456)              
 [==============================================================>..] 77/79   Step: 957ms | Tot: 1m15s | Loss: 0.004 | Acc: 99.964% (19705/19712)              
 [===============================================================>.] 78/79   Step: 850ms | Tot: 1m15s | Loss: 0.004 | Acc: 99.965% (19961/19968)              
 [================================================================>] 79/79   Step: 915ms | Tot: 1m16s | Loss: 0.004 | Acc: 99.960% (19992/20000)
 [>................................................................] 1/40   Step: 1s60ms | Tot: 0ms | Loss: 0.266 | Acc: 92.578% (237/256)              
 [=>...............................................................] 2/40   Step: 604ms | Tot: 604ms | Loss: 0.375 | Acc: 91.211% (467/512)              
 [===>.............................................................] 3/40   Step: 421ms | Tot: 1s26ms | Loss: 0.365 | Acc: 91.016% (699/768)              
 [====>............................................................] 4/40   Step: 420ms | Tot: 1s446ms | Loss: 0.327 | Acc: 91.895% (941/1024)              
 [======>..........................................................] 5/40   Step: 424ms | Tot: 1s870ms | Loss: 0.307 | Acc: 92.422% (1183/1280)              
 [========>........................................................] 6/40   Step: 425ms | Tot: 2s295ms | Loss: 0.324 | Acc: 92.057% (1414/1536)              
 [=========>.......................................................] 7/40   Step: 423ms | Tot: 2s718ms | Loss: 0.313 | Acc: 92.188% (1652/1792)              
 [===========>.....................................................] 8/40   Step: 528ms | Tot: 3s247ms | Loss: 0.304 | Acc: 92.236% (1889/2048)              
 [=============>...................................................] 9/40   Step: 426ms | Tot: 3s673ms | Loss: 0.319 | Acc: 92.014% (2120/2304)              
