cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 20000 samples
Selected 20000 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/79   Step: 41s464ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [>................................................................] 2/79   Step: 1s963ms | Tot: 1s964ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=>...............................................................] 3/79   Step: 968ms | Tot: 2s932ms | Loss: 0.002 | Acc: 100.000% (768/768)              
 [==>..............................................................] 4/79   Step: 1s155ms | Tot: 4s87ms | Loss: 0.004 | Acc: 99.902% (1023/1024)              
 [===>.............................................................] 5/79   Step: 954ms | Tot: 5s42ms | Loss: 0.004 | Acc: 99.922% (1279/1280)              
 [====>............................................................] 6/79   Step: 976ms | Tot: 6s18ms | Loss: 0.004 | Acc: 99.935% (1535/1536)              
 [====>............................................................] 7/79   Step: 962ms | Tot: 6s980ms | Loss: 0.005 | Acc: 99.944% (1791/1792)              
 [=====>...........................................................] 8/79   Step: 963ms | Tot: 7s944ms | Loss: 0.004 | Acc: 99.951% (2047/2048)              
 [======>..........................................................] 9/79   Step: 1s69ms | Tot: 9s13ms | Loss: 0.004 | Acc: 99.957% (2303/2304)              
 [=======>.........................................................] 10/79   Step: 953ms | Tot: 9s966ms | Loss: 0.004 | Acc: 99.961% (2559/2560)              
 [========>........................................................] 11/79   Step: 963ms | Tot: 10s930ms | Loss: 0.004 | Acc: 99.964% (2815/2816)              
 [=========>.......................................................] 12/79   Step: 953ms | Tot: 11s883ms | Loss: 0.004 | Acc: 99.967% (3071/3072)              
 [=========>.......................................................] 13/79   Step: 1s66ms | Tot: 12s950ms | Loss: 0.004 | Acc: 99.970% (3327/3328)              
 [==========>......................................................] 14/79   Step: 952ms | Tot: 13s902ms | Loss: 0.004 | Acc: 99.972% (3583/3584)              
 [===========>.....................................................] 15/79   Step: 957ms | Tot: 14s859ms | Loss: 0.004 | Acc: 99.974% (3839/3840)              
 [============>....................................................] 16/79   Step: 969ms | Tot: 15s829ms | Loss: 0.004 | Acc: 99.976% (4095/4096)              
 [=============>...................................................] 17/79   Step: 959ms | Tot: 16s789ms | Loss: 0.004 | Acc: 99.977% (4351/4352)              
 [=============>...................................................] 18/79   Step: 1s72ms | Tot: 17s862ms | Loss: 0.004 | Acc: 99.978% (4607/4608)              
 [==============>..................................................] 19/79   Step: 975ms | Tot: 18s837ms | Loss: 0.004 | Acc: 99.979% (4863/4864)              
 [===============>.................................................] 20/79   Step: 962ms | Tot: 19s800ms | Loss: 0.004 | Acc: 99.980% (5119/5120)              
 [================>................................................] 21/79   Step: 964ms | Tot: 20s764ms | Loss: 0.004 | Acc: 99.963% (5374/5376)              
 [=================>...............................................] 22/79   Step: 1s94ms | Tot: 21s858ms | Loss: 0.004 | Acc: 99.964% (5630/5632)              
 [==================>..............................................] 23/79   Step: 962ms | Tot: 22s821ms | Loss: 0.004 | Acc: 99.966% (5886/5888)              
 [==================>..............................................] 24/79   Step: 956ms | Tot: 23s778ms | Loss: 0.003 | Acc: 99.967% (6142/6144)              
 [===================>.............................................] 25/79   Step: 955ms | Tot: 24s733ms | Loss: 0.003 | Acc: 99.969% (6398/6400)              
 [====================>............................................] 26/79   Step: 967ms | Tot: 25s701ms | Loss: 0.003 | Acc: 99.970% (6654/6656)              
 [=====================>...........................................] 27/79   Step: 1s78ms | Tot: 26s779ms | Loss: 0.003 | Acc: 99.971% (6910/6912)              
 [======================>..........................................] 28/79   Step: 961ms | Tot: 27s740ms | Loss: 0.003 | Acc: 99.972% (7166/7168)              
 [=======================>.........................................] 29/79   Step: 971ms | Tot: 28s711ms | Loss: 0.003 | Acc: 99.973% (7422/7424)              
 [=======================>.........................................] 30/79   Step: 953ms | Tot: 29s664ms | Loss: 0.003 | Acc: 99.974% (7678/7680)              
 [========================>........................................] 31/79   Step: 1s61ms | Tot: 30s726ms | Loss: 0.003 | Acc: 99.975% (7934/7936)              
 [=========================>.......................................] 32/79   Step: 955ms | Tot: 31s682ms | Loss: 0.004 | Acc: 99.963% (8189/8192)              
 [==========================>......................................] 33/79   Step: 954ms | Tot: 32s636ms | Loss: 0.004 | Acc: 99.953% (8444/8448)              
 [===========================>.....................................] 34/79   Step: 949ms | Tot: 33s586ms | Loss: 0.004 | Acc: 99.954% (8700/8704)              
 [===========================>.....................................] 35/79   Step: 954ms | Tot: 34s541ms | Loss: 0.004 | Acc: 99.955% (8956/8960)              
 [============================>....................................] 36/79   Step: 1s65ms | Tot: 35s606ms | Loss: 0.004 | Acc: 99.957% (9212/9216)              
 [=============================>...................................] 37/79   Step: 967ms | Tot: 36s574ms | Loss: 0.004 | Acc: 99.958% (9468/9472)              
 [==============================>..................................] 38/79   Step: 957ms | Tot: 37s531ms | Loss: 0.004 | Acc: 99.959% (9724/9728)              
 [===============================>.................................] 39/79   Step: 968ms | Tot: 38s499ms | Loss: 0.004 | Acc: 99.960% (9980/9984)              
 [================================>................................] 40/79   Step: 1s62ms | Tot: 39s562ms | Loss: 0.004 | Acc: 99.951% (10235/10240)              
 [================================>................................] 41/79   Step: 966ms | Tot: 40s528ms | Loss: 0.004 | Acc: 99.952% (10491/10496)              
 [=================================>...............................] 42/79   Step: 958ms | Tot: 41s486ms | Loss: 0.004 | Acc: 99.953% (10747/10752)              
 [==================================>..............................] 43/79   Step: 952ms | Tot: 42s439ms | Loss: 0.004 | Acc: 99.955% (11003/11008)              
 [===================================>.............................] 44/79   Step: 956ms | Tot: 43s396ms | Loss: 0.004 | Acc: 99.956% (11259/11264)              
 [====================================>............................] 45/79   Step: 1s104ms | Tot: 44s501ms | Loss: 0.004 | Acc: 99.957% (11515/11520)              
 [=====================================>...........................] 46/79   Step: 961ms | Tot: 45s462ms | Loss: 0.004 | Acc: 99.958% (11771/11776)              
 [=====================================>...........................] 47/79   Step: 961ms | Tot: 46s423ms | Loss: 0.004 | Acc: 99.958% (12027/12032)              
 [======================================>..........................] 48/79   Step: 957ms | Tot: 47s381ms | Loss: 0.004 | Acc: 99.959% (12283/12288)              
 [=======================================>.........................] 49/79   Step: 966ms | Tot: 48s348ms | Loss: 0.004 | Acc: 99.960% (12539/12544)              
 [========================================>........................] 50/79   Step: 1s59ms | Tot: 49s407ms | Loss: 0.004 | Acc: 99.961% (12795/12800)              
 [=========================================>.......................] 51/79   Step: 957ms | Tot: 50s365ms | Loss: 0.004 | Acc: 99.962% (13051/13056)              
 [=========================================>.......................] 52/79   Step: 953ms | Tot: 51s319ms | Loss: 0.004 | Acc: 99.962% (13307/13312)              
 [==========================================>......................] 53/79   Step: 955ms | Tot: 52s275ms | Loss: 0.004 | Acc: 99.963% (13563/13568)              
 [===========================================>.....................] 54/79   Step: 1s66ms | Tot: 53s341ms | Loss: 0.004 | Acc: 99.964% (13819/13824)              
 [============================================>....................] 55/79   Step: 953ms | Tot: 54s295ms | Loss: 0.004 | Acc: 99.964% (14075/14080)              
 [=============================================>...................] 56/79   Step: 954ms | Tot: 55s250ms | Loss: 0.004 | Acc: 99.965% (14331/14336)              
 [==============================================>..................] 57/79   Step: 963ms | Tot: 56s213ms | Loss: 0.004 | Acc: 99.966% (14587/14592)              
 [==============================================>..................] 58/79   Step: 956ms | Tot: 57s170ms | Loss: 0.004 | Acc: 99.966% (14843/14848)              
 [===============================================>.................] 59/79   Step: 1s75ms | Tot: 58s246ms | Loss: 0.004 | Acc: 99.967% (15099/15104)              
 [================================================>................] 60/79   Step: 955ms | Tot: 59s201ms | Loss: 0.004 | Acc: 99.967% (15355/15360)              
 [=================================================>...............] 61/79   Step: 961ms | Tot: 1m162ms | Loss: 0.004 | Acc: 99.968% (15611/15616)              
 [==================================================>..............] 62/79   Step: 964ms | Tot: 1m1s | Loss: 0.004 | Acc: 99.968% (15867/15872)              
 [===================================================>.............] 63/79   Step: 1s65ms | Tot: 1m2s | Loss: 0.004 | Acc: 99.969% (16123/16128)              
 [===================================================>.............] 64/79   Step: 956ms | Tot: 1m3s | Loss: 0.004 | Acc: 99.969% (16379/16384)              
 [====================================================>............] 65/79   Step: 953ms | Tot: 1m4s | Loss: 0.004 | Acc: 99.970% (16635/16640)              
 [=====================================================>...........] 66/79   Step: 949ms | Tot: 1m5s | Loss: 0.004 | Acc: 99.970% (16891/16896)              
 [======================================================>..........] 67/79   Step: 979ms | Tot: 1m6s | Loss: 0.004 | Acc: 99.971% (17147/17152)              
