cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
2452 boundary samples
Load selected sample idx
Selected 20000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/79   Step: 37s647ms | Tot: 0ms | Loss: 0.090 | Acc: 96.484% (247/256)              
 [>................................................................] 2/79   Step: 1s974ms | Tot: 1s974ms | Loss: 0.084 | Acc: 97.461% (499/512)              
 [=>...............................................................] 3/79   Step: 978ms | Tot: 2s952ms | Loss: 0.087 | Acc: 97.135% (746/768)              
 [==>..............................................................] 4/79   Step: 1s168ms | Tot: 4s121ms | Loss: 0.087 | Acc: 97.070% (994/1024)              
 [===>.............................................................] 5/79   Step: 966ms | Tot: 5s87ms | Loss: 0.080 | Acc: 97.500% (1248/1280)              
 [====>............................................................] 6/79   Step: 966ms | Tot: 6s53ms | Loss: 0.080 | Acc: 97.331% (1495/1536)              
 [====>............................................................] 7/79   Step: 979ms | Tot: 7s33ms | Loss: 0.080 | Acc: 97.433% (1746/1792)              
 [=====>...........................................................] 8/79   Step: 973ms | Tot: 8s6ms | Loss: 0.081 | Acc: 97.412% (1995/2048)              
 [======>..........................................................] 9/79   Step: 1s70ms | Tot: 9s76ms | Loss: 0.082 | Acc: 97.352% (2243/2304)              
 [=======>.........................................................] 10/79   Step: 955ms | Tot: 10s32ms | Loss: 0.080 | Acc: 97.461% (2495/2560)              
 [========>........................................................] 11/79   Step: 961ms | Tot: 10s994ms | Loss: 0.079 | Acc: 97.479% (2745/2816)              
 [=========>.......................................................] 12/79   Step: 971ms | Tot: 11s965ms | Loss: 0.077 | Acc: 97.526% (2996/3072)              
 [=========>.......................................................] 13/79   Step: 1s76ms | Tot: 13s42ms | Loss: 0.076 | Acc: 97.566% (3247/3328)              
 [==========>......................................................] 14/79   Step: 968ms | Tot: 14s10ms | Loss: 0.074 | Acc: 97.656% (3500/3584)              
 [===========>.....................................................] 15/79   Step: 962ms | Tot: 14s973ms | Loss: 0.074 | Acc: 97.656% (3750/3840)              
 [============>....................................................] 16/79   Step: 975ms | Tot: 15s948ms | Loss: 0.075 | Acc: 97.656% (4000/4096)              
 [=============>...................................................] 17/79   Step: 975ms | Tot: 16s924ms | Loss: 0.074 | Acc: 97.679% (4251/4352)              
 [=============>...................................................] 18/79   Step: 1s75ms | Tot: 17s999ms | Loss: 0.074 | Acc: 97.678% (4501/4608)              
 [==============>..................................................] 19/79   Step: 965ms | Tot: 18s965ms | Loss: 0.073 | Acc: 97.738% (4754/4864)              
 [===============>.................................................] 20/79   Step: 962ms | Tot: 19s928ms | Loss: 0.072 | Acc: 97.793% (5007/5120)              
 [================>................................................] 21/79   Step: 962ms | Tot: 20s890ms | Loss: 0.071 | Acc: 97.805% (5258/5376)              
 [=================>...............................................] 22/79   Step: 1s101ms | Tot: 21s992ms | Loss: 0.071 | Acc: 97.834% (5510/5632)              
 [==================>..............................................] 23/79   Step: 971ms | Tot: 22s963ms | Loss: 0.071 | Acc: 97.826% (5760/5888)              
 [==================>..............................................] 24/79   Step: 964ms | Tot: 23s927ms | Loss: 0.070 | Acc: 97.900% (6015/6144)              
 [===================>.............................................] 25/79   Step: 961ms | Tot: 24s888ms | Loss: 0.069 | Acc: 97.891% (6265/6400)              
 [====================>............................................] 26/79   Step: 965ms | Tot: 25s854ms | Loss: 0.069 | Acc: 97.897% (6516/6656)              
 [=====================>...........................................] 27/79   Step: 1s103ms | Tot: 26s958ms | Loss: 0.068 | Acc: 97.931% (6769/6912)              
 [======================>..........................................] 28/79   Step: 967ms | Tot: 27s925ms | Loss: 0.068 | Acc: 97.921% (7019/7168)              
 [=======================>.........................................] 29/79   Step: 960ms | Tot: 28s885ms | Loss: 0.067 | Acc: 97.926% (7270/7424)              
 [=======================>.........................................] 30/79   Step: 961ms | Tot: 29s847ms | Loss: 0.067 | Acc: 97.943% (7522/7680)              
 [========================>........................................] 31/79   Step: 1s68ms | Tot: 30s915ms | Loss: 0.066 | Acc: 97.971% (7775/7936)              
 [=========================>.......................................] 32/79   Step: 980ms | Tot: 31s896ms | Loss: 0.066 | Acc: 97.986% (8027/8192)              
