cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 1
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
2452 boundary samples
Save selected sample idx
Selected 5960 samples for a fair comparison.
Use multiple GPU to train the network.
Use 150 epochs

Epoch: 0
 [>................................................................] 1/24   Step: 39s515ms | Tot: 0ms | Loss: 2.320 | Acc: 12.500% (32/256)              
 [==>..............................................................] 2/24   Step: 1s997ms | Tot: 1s997ms | Loss: 2.302 | Acc: 15.234% (78/512)              
 [=====>...........................................................] 3/24   Step: 988ms | Tot: 2s986ms | Loss: 2.257 | Acc: 16.927% (130/768)              
 [========>........................................................] 4/24   Step: 1s186ms | Tot: 4s173ms | Loss: 2.215 | Acc: 18.945% (194/1024)              
 [==========>......................................................] 5/24   Step: 975ms | Tot: 5s149ms | Loss: 2.191 | Acc: 19.141% (245/1280)              
 [=============>...................................................] 6/24   Step: 978ms | Tot: 6s127ms | Loss: 2.178 | Acc: 19.922% (306/1536)              
 [================>................................................] 7/24   Step: 976ms | Tot: 7s103ms | Loss: 2.162 | Acc: 20.312% (364/1792)              
 [==================>..............................................] 8/24   Step: 976ms | Tot: 8s80ms | Loss: 2.162 | Acc: 20.752% (425/2048)              
 [=====================>...........................................] 9/24   Step: 1s76ms | Tot: 9s156ms | Loss: 2.168 | Acc: 20.703% (477/2304)              
 [========================>........................................] 10/24   Step: 973ms | Tot: 10s130ms | Loss: 2.178 | Acc: 20.703% (530/2560)              
 [===========================>.....................................] 11/24   Step: 976ms | Tot: 11s106ms | Loss: 2.164 | Acc: 21.271% (599/2816)              
 [=============================>...................................] 12/24   Step: 973ms | Tot: 12s80ms | Loss: 2.162 | Acc: 21.029% (646/3072)              
 [================================>................................] 13/24   Step: 1s78ms | Tot: 13s158ms | Loss: 2.160 | Acc: 21.154% (704/3328)              
 [===================================>.............................] 14/24   Step: 1s | Tot: 14s159ms | Loss: 2.169 | Acc: 21.150% (758/3584)              
 [=========>.......................................................] 7/40   Step: 425ms | Tot: 2s728ms | Loss: 2.556 | Acc: 21.205% (380/1792)              
 [===========>.....................................................] 8/40   Step: 422ms | Tot: 3s151ms | Loss: 2.563 | Acc: 20.752% (425/2048)              
 [=============>...................................................] 9/40   Step: 526ms | Tot: 3s677ms | Loss: 2.558 | Acc: 20.486% (472/2304)              
 [==============>..................................................] 10/40   Step: 424ms | Tot: 4s101ms | Loss: 2.555 | Acc: 20.820% (533/2560)              
 [================>................................................] 11/40   Step: 424ms | Tot: 4s525ms | Loss: 2.555 | Acc: 20.632% (581/2816)              
 [=================>...............................................] 12/40   Step: 423ms | Tot: 4s949ms | Loss: 2.556 | Acc: 20.443% (628/3072)              
 [===================>.............................................] 13/40   Step: 422ms | Tot: 5s371ms | Loss: 2.570 | Acc: 20.282% (675/3328)              
 [=====================>...........................................] 14/40   Step: 423ms | Tot: 5s795ms | Loss: 2.576 | Acc: 20.396% (731/3584)              
 [======================>..........................................] 15/40   Step: 521ms | Tot: 6s317ms | Loss: 2.574 | Acc: 20.677% (794/3840)              
 [========================>........................................] 16/40   Step: 425ms | Tot: 6s743ms | Loss: 2.570 | Acc: 20.483% (839/4096)              
 [==========================>......................................] 17/40   Step: 423ms | Tot: 7s167ms | Loss: 2.566 | Acc: 20.335% (885/4352)              
 [===========================>.....................................] 18/40   Step: 423ms | Tot: 7s591ms | Loss: 2.567 | Acc: 20.399% (940/4608)              
 [=============================>...................................] 19/40   Step: 424ms | Tot: 8s15ms | Loss: 2.567 | Acc: 20.580% (1001/4864)              
 [==============================>..................................] 20/40   Step: 523ms | Tot: 8s538ms | Loss: 2.572 | Acc: 20.371% (1043/5120)              
 [================================>................................] 21/40   Step: 422ms | Tot: 8s961ms | Loss: 2.571 | Acc: 20.554% (1105/5376)              
 [==================================>..............................] 22/40   Step: 425ms | Tot: 9s386ms | Loss: 2.578 | Acc: 20.384% (1148/5632)              
 [===================================>.............................] 23/40   Step: 423ms | Tot: 9s809ms | Loss: 2.581 | Acc: 20.346% (1198/5888)              
 [=====================================>...........................] 24/40   Step: 422ms | Tot: 10s232ms | Loss: 2.575 | Acc: 20.312% (1248/6144)              
 [=======================================>.........................] 25/40   Step: 422ms | Tot: 10s655ms | Loss: 2.578 | Acc: 20.422% (1307/6400)              
 [========================================>........................] 26/40   Step: 519ms | Tot: 11s175ms | Loss: 2.576 | Acc: 20.373% (1356/6656)              
 [==========================================>......................] 27/40   Step: 425ms | Tot: 11s600ms | Loss: 2.569 | Acc: 20.457% (1414/6912)              
 [===========================================>.....................] 28/40   Step: 434ms | Tot: 12s35ms | Loss: 2.562 | Acc: 20.438% (1465/7168)              
 [=============================================>...................] 29/40   Step: 429ms | Tot: 12s465ms | Loss: 2.562 | Acc: 20.541% (1525/7424)              
 [===============================================>.................] 30/40   Step: 422ms | Tot: 12s887ms | Loss: 2.562 | Acc: 20.547% (1578/7680)              
 [================================================>................] 31/40   Step: 523ms | Tot: 13s411ms | Loss: 2.554 | Acc: 20.615% (1636/7936)              
 [==================================================>..............] 32/40   Step: 421ms | Tot: 13s832ms | Loss: 2.559 | Acc: 20.605% (1688/8192)              
 [====================================================>............] 33/40   Step: 422ms | Tot: 14s254ms | Loss: 2.559 | Acc: 20.526% (1734/8448)              
 [=====================================================>...........] 34/40   Step: 422ms | Tot: 14s677ms | Loss: 2.561 | Acc: 20.496% (1784/8704)              
 [=======================================================>.........] 35/40   Step: 422ms | Tot: 15s99ms | Loss: 2.565 | Acc: 20.458% (1833/8960)              
 [========================================================>........] 36/40   Step: 384ms | Tot: 15s483ms | Loss: 2.560 | Acc: 20.464% (1886/9216)              
 [==========================================================>......] 37/40   Step: 477ms | Tot: 15s961ms | Loss: 2.558 | Acc: 20.513% (1943/9472)              
 [============================================================>....] 38/40   Step: 380ms | Tot: 16s342ms | Loss: 2.560 | Acc: 20.426% (1987/9728)              
 [=============================================================>...] 39/40   Step: 380ms | Tot: 16s722ms | Loss: 2.564 | Acc: 20.443% (2041/9984)              
 [===============================================================>.] 40/40   Step: 2s258ms | Tot: 18s980ms | Loss: 2.563 | Acc: 20.480% (2048/10000)
Saving with better validation accuracy model: 20.480..

Epoch: 1
 [>................................................................] 1/24   Step: 2s879ms | Tot: 0ms | Loss: 2.209 | Acc: 21.875% (56/256)              
 [==>..............................................................] 2/24   Step: 1s179ms | Tot: 1s179ms | Loss: 2.361 | Acc: 20.898% (107/512)              
 [=====>...........................................................] 3/24   Step: 976ms | Tot: 2s156ms | Loss: 2.223 | Acc: 24.609% (189/768)              
 [========>........................................................] 4/24   Step: 976ms | Tot: 3s133ms | Loss: 2.185 | Acc: 25.977% (266/1024)              
 [==========>......................................................] 5/24   Step: 981ms | Tot: 4s114ms | Loss: 2.146 | Acc: 26.641% (341/1280)              
 [=============>...................................................] 6/24   Step: 1s93ms | Tot: 5s207ms | Loss: 2.109 | Acc: 27.279% (419/1536)              
 [================>................................................] 7/24   Step: 983ms | Tot: 6s191ms | Loss: 2.071 | Acc: 27.567% (494/1792)              
 [==================>..............................................] 8/24   Step: 979ms | Tot: 7s170ms | Loss: 2.060 | Acc: 27.637% (566/2048)              
 [=====================>...........................................] 9/24   Step: 984ms | Tot: 8s155ms | Loss: 2.061 | Acc: 27.170% (626/2304)              
 [========================>........................................] 10/24   Step: 976ms | Tot: 9s132ms | Loss: 2.047 | Acc: 27.188% (696/2560)              
 [===========================>.....................................] 11/24   Step: 1s91ms | Tot: 10s223ms | Loss: 2.036 | Acc: 27.024% (761/2816)              
 [=============================>...................................] 12/24   Step: 975ms | Tot: 11s198ms | Loss: 2.022 | Acc: 26.823% (824/3072)              
 [================================>................................] 13/24   Step: 974ms | Tot: 12s173ms | Loss: 2.012 | Acc: 27.043% (900/3328)              
 [===================================>.............................] 14/24   Step: 974ms | Tot: 13s147ms | Loss: 2.006 | Acc: 27.400% (982/3584)              
 [=====================================>...........................] 15/24   Step: 1s79ms | Tot: 14s226ms | Loss: 2.001 | Acc: 27.708% (1064/3840)              
 [========================================>........................] 16/24   Step: 974ms | Tot: 15s201ms | Loss: 1.995 | Acc: 27.930% (1144/4096)              
 [===========================================>.....................] 17/24   Step: 972ms | Tot: 16s174ms | Loss: 1.986 | Acc: 28.240% (1229/4352)              
 [==============================================>..................] 18/24   Step: 976ms | Tot: 17s150ms | Loss: 1.992 | Acc: 27.908% (1286/4608)              
 [================================================>................] 19/24   Step: 977ms | Tot: 18s127ms | Loss: 1.985 | Acc: 27.940% (1359/4864)              
 [===================================================>.............] 20/24   Step: 1s1ms | Tot: 19s129ms | Loss: 1.976 | Acc: 27.988% (1433/5120)              
 [======================================================>..........] 21/24   Step: 865ms | Tot: 19s995ms | Loss: 1.972 | Acc: 28.125% (1512/5376)              
 [========================================================>........] 22/24   Step: 890ms | Tot: 20s885ms | Loss: 1.972 | Acc: 28.054% (1580/5632)              
 [===========================================================>.....] 23/24   Step: 866ms | Tot: 21s751ms | Loss: 1.967 | Acc: 28.040% (1651/5888)              
 [==============================================================>..] 24/24   Step: 985ms | Tot: 22s737ms | Loss: 1.968 | Acc: 28.037% (1671/5960)
 [>................................................................] 1/40   Step: 1s26ms | Tot: 0ms | Loss: 4.025 | Acc: 30.078% (77/256)              
 [=>...............................................................] 2/40   Step: 428ms | Tot: 429ms | Loss: 3.989 | Acc: 26.562% (136/512)              
 [===>.............................................................] 3/40   Step: 425ms | Tot: 854ms | Loss: 4.399 | Acc: 26.953% (207/768)              
 [====>............................................................] 4/40   Step: 425ms | Tot: 1s280ms | Loss: 4.409 | Acc: 27.637% (283/1024)              
 [======>..........................................................] 5/40   Step: 431ms | Tot: 1s711ms | Loss: 4.236 | Acc: 28.047% (359/1280)              
 [========>........................................................] 6/40   Step: 583ms | Tot: 2s295ms | Loss: 4.224 | Acc: 27.539% (423/1536)              
 [=========>.......................................................] 7/40   Step: 425ms | Tot: 2s720ms | Loss: 4.249 | Acc: 27.176% (487/1792)              
 [===========>.....................................................] 8/40   Step: 426ms | Tot: 3s147ms | Loss: 4.185 | Acc: 27.197% (557/2048)              
 [=============>...................................................] 9/40   Step: 425ms | Tot: 3s573ms | Loss: 4.154 | Acc: 27.257% (628/2304)              
 [==============>..................................................] 10/40   Step: 426ms | Tot: 3s999ms | Loss: 4.129 | Acc: 27.344% (700/2560)              
 [================>................................................] 11/40   Step: 528ms | Tot: 4s527ms | Loss: 4.110 | Acc: 27.486% (774/2816)              
 [=================>...............................................] 12/40   Step: 426ms | Tot: 4s953ms | Loss: 4.038 | Acc: 27.669% (850/3072)              
 [===================>.............................................] 13/40   Step: 424ms | Tot: 5s378ms | Loss: 3.972 | Acc: 27.945% (930/3328)              
 [=====================>...........................................] 14/40   Step: 425ms | Tot: 5s803ms | Loss: 4.034 | Acc: 27.679% (992/3584)              
 [======================>..........................................] 15/40   Step: 426ms | Tot: 6s230ms | Loss: 4.040 | Acc: 27.656% (1062/3840)              
 [========================>........................................] 16/40   Step: 441ms | Tot: 6s672ms | Loss: 4.014 | Acc: 27.539% (1128/4096)              
 [==========================>......................................] 17/40   Step: 526ms | Tot: 7s198ms | Loss: 3.943 | Acc: 27.574% (1200/4352)              
 [===========================>.....................................] 18/40   Step: 424ms | Tot: 7s623ms | Loss: 3.919 | Acc: 27.821% (1282/4608)              
 [=============================>...................................] 19/40   Step: 424ms | Tot: 8s47ms | Loss: 3.928 | Acc: 27.858% (1355/4864)              
 [==============================>..................................] 20/40   Step: 424ms | Tot: 8s472ms | Loss: 3.924 | Acc: 27.871% (1427/5120)              
 [================================>................................] 21/40   Step: 424ms | Tot: 8s896ms | Loss: 3.933 | Acc: 28.069% (1509/5376)              
 [==================================>..............................] 22/40   Step: 528ms | Tot: 9s424ms | Loss: 3.910 | Acc: 28.178% (1587/5632)              
 [===================================>.............................] 23/40   Step: 428ms | Tot: 9s853ms | Loss: 3.907 | Acc: 28.040% (1651/5888)              
 [=====================================>...........................] 24/40   Step: 424ms | Tot: 10s277ms | Loss: 3.931 | Acc: 28.125% (1728/6144)              
 [=======================================>.........................] 25/40   Step: 424ms | Tot: 10s702ms | Loss: 3.942 | Acc: 28.250% (1808/6400)              
 [========================================>........................] 26/40   Step: 424ms | Tot: 11s126ms | Loss: 3.935 | Acc: 28.245% (1880/6656)              
 [==========================================>......................] 27/40   Step: 424ms | Tot: 11s550ms | Loss: 3.958 | Acc: 28.270% (1954/6912)              
 [===========================================>.....................] 28/40   Step: 526ms | Tot: 12s77ms | Loss: 3.988 | Acc: 28.209% (2022/7168)              
 [=============================================>...................] 29/40   Step: 423ms | Tot: 12s501ms | Loss: 3.978 | Acc: 28.233% (2096/7424)              
 [===============================================>.................] 30/40   Step: 424ms | Tot: 12s925ms | Loss: 3.988 | Acc: 28.242% (2169/7680)              
 [================================================>................] 31/40   Step: 424ms | Tot: 13s349ms | Loss: 3.984 | Acc: 28.289% (2245/7936)              
 [==================================================>..............] 32/40   Step: 425ms | Tot: 13s775ms | Loss: 3.980 | Acc: 28.113% (2303/8192)              
 [====================================================>............] 33/40   Step: 528ms | Tot: 14s303ms | Loss: 3.987 | Acc: 28.232% (2385/8448)              
 [=====================================================>...........] 34/40   Step: 429ms | Tot: 14s733ms | Loss: 3.993 | Acc: 28.136% (2449/8704)              
 [=======================================================>.........] 35/40   Step: 424ms | Tot: 15s157ms | Loss: 4.000 | Acc: 28.125% (2520/8960)              
 [========================================================>........] 36/40   Step: 384ms | Tot: 15s542ms | Loss: 3.979 | Acc: 28.147% (2594/9216)              
 [==========================================================>......] 37/40   Step: 381ms | Tot: 15s924ms | Loss: 3.978 | Acc: 28.083% (2660/9472)              
 [============================================================>....] 38/40   Step: 382ms | Tot: 16s306ms | Loss: 3.964 | Acc: 28.269% (2750/9728)              
 [=============================================================>...] 39/40   Step: 497ms | Tot: 16s803ms | Loss: 3.986 | Acc: 28.265% (2822/9984)              
 [===============================================================>.] 40/40   Step: 386ms | Tot: 17s190ms | Loss: 3.988 | Acc: 28.250% (2825/10000)
Saving with better validation accuracy model: 28.250..

Epoch: 2
 [>................................................................] 1/24   Step: 1s853ms | Tot: 0ms | Loss: 1.867 | Acc: 28.125% (72/256)              
 [==>..............................................................] 2/24   Step: 980ms | Tot: 980ms | Loss: 1.868 | Acc: 28.320% (145/512)              
 [=====>...........................................................] 3/24   Step: 981ms | Tot: 1s962ms | Loss: 1.902 | Acc: 27.604% (212/768)              
 [========>........................................................] 4/24   Step: 1s175ms | Tot: 3s138ms | Loss: 1.892 | Acc: 28.906% (296/1024)              
 [==========>......................................................] 5/24   Step: 975ms | Tot: 4s113ms | Loss: 1.872 | Acc: 29.141% (373/1280)              
 [=============>...................................................] 6/24   Step: 977ms | Tot: 5s90ms | Loss: 1.866 | Acc: 29.622% (455/1536)              
 [================>................................................] 7/24   Step: 980ms | Tot: 6s70ms | Loss: 1.858 | Acc: 30.580% (548/1792)              
 [==================>..............................................] 8/24   Step: 1s78ms | Tot: 7s148ms | Loss: 1.852 | Acc: 31.055% (636/2048)              
 [=====================>...........................................] 9/24   Step: 998ms | Tot: 8s147ms | Loss: 1.847 | Acc: 31.337% (722/2304)              
 [========================>........................................] 10/24   Step: 976ms | Tot: 9s124ms | Loss: 1.845 | Acc: 31.289% (801/2560)              
 [===========================>.....................................] 11/24   Step: 977ms | Tot: 10s101ms | Loss: 1.837 | Acc: 31.925% (899/2816)              
 [=============================>...................................] 12/24   Step: 977ms | Tot: 11s79ms | Loss: 1.827 | Acc: 31.999% (983/3072)              
 [================================>................................] 13/24   Step: 1s72ms | Tot: 12s152ms | Loss: 1.827 | Acc: 32.272% (1074/3328)              
 [===================================>.............................] 14/24   Step: 971ms | Tot: 13s123ms | Loss: 1.820 | Acc: 32.561% (1167/3584)              
 [=====================================>...........................] 15/24   Step: 977ms | Tot: 14s100ms | Loss: 1.816 | Acc: 32.656% (1254/3840)              
 [========================================>........................] 16/24   Step: 973ms | Tot: 15s73ms | Loss: 1.810 | Acc: 32.959% (1350/4096)              
 [===========================================>.....................] 17/24   Step: 1s73ms | Tot: 16s147ms | Loss: 1.806 | Acc: 33.226% (1446/4352)              
 [==============================================>..................] 18/24   Step: 974ms | Tot: 17s121ms | Loss: 1.810 | Acc: 33.051% (1523/4608)              
 [================================================>................] 19/24   Step: 993ms | Tot: 18s115ms | Loss: 1.807 | Acc: 32.936% (1602/4864)              
 [===================================================>.............] 20/24   Step: 898ms | Tot: 19s14ms | Loss: 1.803 | Acc: 32.871% (1683/5120)              
 [======================================================>..........] 21/24   Step: 864ms | Tot: 19s878ms | Loss: 1.796 | Acc: 33.222% (1786/5376)              
 [========================================================>........] 22/24   Step: 969ms | Tot: 20s847ms | Loss: 1.793 | Acc: 33.150% (1867/5632)              
 [===========================================================>.....] 23/24   Step: 865ms | Tot: 21s713ms | Loss: 1.792 | Acc: 33.254% (1958/5888)              
 [==============================================================>..] 24/24   Step: 879ms | Tot: 22s593ms | Loss: 1.793 | Acc: 33.238% (1981/5960)
 [>................................................................] 1/40   Step: 1s26ms | Tot: 0ms | Loss: 2.089 | Acc: 37.109% (95/256)              
 [=>...............................................................] 2/40   Step: 429ms | Tot: 429ms | Loss: 2.108 | Acc: 35.547% (182/512)              
 [===>.............................................................] 3/40   Step: 582ms | Tot: 1s11ms | Loss: 2.377 | Acc: 36.849% (283/768)              
 [====>............................................................] 4/40   Step: 424ms | Tot: 1s436ms | Loss: 2.357 | Acc: 36.816% (377/1024)              
 [======>..........................................................] 5/40   Step: 434ms | Tot: 1s870ms | Loss: 2.351 | Acc: 36.250% (464/1280)              
 [========>........................................................] 6/40   Step: 425ms | Tot: 2s296ms | Loss: 2.291 | Acc: 36.003% (553/1536)              
 [=========>.......................................................] 7/40   Step: 424ms | Tot: 2s721ms | Loss: 2.316 | Acc: 36.440% (653/1792)              
 [===========>.....................................................] 8/40   Step: 527ms | Tot: 3s249ms | Loss: 2.282 | Acc: 35.596% (729/2048)              
 [=============>...................................................] 9/40   Step: 426ms | Tot: 3s675ms | Loss: 2.297 | Acc: 35.330% (814/2304)              
 [==============>..................................................] 10/40   Step: 440ms | Tot: 4s116ms | Loss: 2.284 | Acc: 35.469% (908/2560)              
 [================>................................................] 11/40   Step: 425ms | Tot: 4s541ms | Loss: 2.261 | Acc: 35.689% (1005/2816)              
 [=================>...............................................] 12/40   Step: 424ms | Tot: 4s965ms | Loss: 2.238 | Acc: 35.319% (1085/3072)              
 [===================>.............................................] 13/40   Step: 425ms | Tot: 5s391ms | Loss: 2.217 | Acc: 35.427% (1179/3328)              
 [=====================>...........................................] 14/40   Step: 525ms | Tot: 5s917ms | Loss: 2.230 | Acc: 35.045% (1256/3584)              
 [======================>..........................................] 15/40   Step: 426ms | Tot: 6s343ms | Loss: 2.237 | Acc: 35.260% (1354/3840)              
 [========================>........................................] 16/40   Step: 424ms | Tot: 6s767ms | Loss: 2.230 | Acc: 35.254% (1444/4096)              
 [==========================>......................................] 17/40   Step: 424ms | Tot: 7s192ms | Loss: 2.211 | Acc: 35.271% (1535/4352)              
 [===========================>.....................................] 18/40   Step: 423ms | Tot: 7s616ms | Loss: 2.205 | Acc: 35.004% (1613/4608)              
 [=============================>...................................] 19/40   Step: 529ms | Tot: 8s146ms | Loss: 2.210 | Acc: 35.156% (1710/4864)              
 [==============================>..................................] 20/40   Step: 423ms | Tot: 8s569ms | Loss: 2.200 | Acc: 35.039% (1794/5120)              
 [================================>................................] 21/40   Step: 427ms | Tot: 8s997ms | Loss: 2.198 | Acc: 35.305% (1898/5376)              
 [==================================>..............................] 22/40   Step: 425ms | Tot: 9s422ms | Loss: 2.188 | Acc: 35.582% (2004/5632)              
 [===================================>.............................] 23/40   Step: 428ms | Tot: 9s851ms | Loss: 2.198 | Acc: 35.462% (2088/5888)              
 [=====================================>...........................] 24/40   Step: 429ms | Tot: 10s280ms | Loss: 2.192 | Acc: 35.514% (2182/6144)              
 [=======================================>.........................] 25/40   Step: 532ms | Tot: 10s812ms | Loss: 2.191 | Acc: 35.531% (2274/6400)              
 [========================================>........................] 26/40   Step: 425ms | Tot: 11s237ms | Loss: 2.200 | Acc: 35.592% (2369/6656)              
 [==========================================>......................] 27/40   Step: 424ms | Tot: 11s662ms | Loss: 2.210 | Acc: 35.720% (2469/6912)              
 [===========================================>.....................] 28/40   Step: 423ms | Tot: 12s85ms | Loss: 2.216 | Acc: 35.658% (2556/7168)              
 [=============================================>...................] 29/40   Step: 424ms | Tot: 12s510ms | Loss: 2.215 | Acc: 35.641% (2646/7424)              
 [===============================================>.................] 30/40   Step: 526ms | Tot: 13s37ms | Loss: 2.217 | Acc: 35.833% (2752/7680)              
 [================================================>................] 31/40   Step: 425ms | Tot: 13s462ms | Loss: 2.210 | Acc: 35.975% (2855/7936)              
 [==================================================>..............] 32/40   Step: 445ms | Tot: 13s908ms | Loss: 2.207 | Acc: 36.011% (2950/8192)              
 [====================================================>............] 33/40   Step: 425ms | Tot: 14s334ms | Loss: 2.205 | Acc: 35.949% (3037/8448)              
 [=====================================================>...........] 34/40   Step: 423ms | Tot: 14s758ms | Loss: 2.196 | Acc: 35.777% (3114/8704)              
 [=======================================================>.........] 35/40   Step: 424ms | Tot: 15s182ms | Loss: 2.207 | Acc: 35.837% (3211/8960)              
 [========================================================>........] 36/40   Step: 485ms | Tot: 15s668ms | Loss: 2.199 | Acc: 35.862% (3305/9216)              
 [==========================================================>......] 37/40   Step: 386ms | Tot: 16s54ms | Loss: 2.201 | Acc: 35.758% (3387/9472)              
 [============================================================>....] 38/40   Step: 381ms | Tot: 16s436ms | Loss: 2.202 | Acc: 35.732% (3476/9728)              
 [=============================================================>...] 39/40   Step: 381ms | Tot: 16s817ms | Loss: 2.210 | Acc: 35.717% (3566/9984)              
 [===============================================================>.] 40/40   Step: 379ms | Tot: 17s197ms | Loss: 2.210 | Acc: 35.720% (3572/10000)
Saving with better validation accuracy model: 35.720..

Epoch: 3
 [>................................................................] 1/24   Step: 2s9ms | Tot: 0ms | Loss: 1.707 | Acc: 33.984% (87/256)              
 [==>..............................................................] 2/24   Step: 982ms | Tot: 982ms | Loss: 1.679 | Acc: 34.766% (178/512)              
 [=====>...........................................................] 3/24   Step: 981ms | Tot: 1s964ms | Loss: 1.673 | Acc: 36.589% (281/768)              
 [========>........................................................] 4/24   Step: 985ms | Tot: 2s949ms | Loss: 1.698 | Acc: 36.621% (375/1024)              
 [==========>......................................................] 5/24   Step: 983ms | Tot: 3s932ms | Loss: 1.718 | Acc: 36.016% (461/1280)              
 [=============>...................................................] 6/24   Step: 1s125ms | Tot: 5s58ms | Loss: 1.726 | Acc: 35.547% (546/1536)              
 [================>................................................] 7/24   Step: 975ms | Tot: 6s33ms | Loss: 1.723 | Acc: 36.161% (648/1792)              
 [==================>..............................................] 8/24   Step: 977ms | Tot: 7s11ms | Loss: 1.730 | Acc: 35.840% (734/2048)              
 [=====================>...........................................] 9/24   Step: 974ms | Tot: 7s985ms | Loss: 1.721 | Acc: 36.545% (842/2304)              
 [========================>........................................] 10/24   Step: 1s94ms | Tot: 9s79ms | Loss: 1.710 | Acc: 36.953% (946/2560)              
 [===========================>.....................................] 11/24   Step: 975ms | Tot: 10s55ms | Loss: 1.698 | Acc: 37.287% (1050/2816)              
 [=============================>...................................] 12/24   Step: 974ms | Tot: 11s30ms | Loss: 1.707 | Acc: 37.109% (1140/3072)              
 [================================>................................] 13/24   Step: 973ms | Tot: 12s4ms | Loss: 1.703 | Acc: 37.019% (1232/3328)              
 [===================================>.............................] 14/24   Step: 980ms | Tot: 12s984ms | Loss: 1.701 | Acc: 36.802% (1319/3584)              
 [=====================================>...........................] 15/24   Step: 1s77ms | Tot: 14s62ms | Loss: 1.695 | Acc: 37.057% (1423/3840)              
 [========================================>........................] 16/24   Step: 991ms | Tot: 15s53ms | Loss: 1.695 | Acc: 37.134% (1521/4096)              
