cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 5966 samples
Selected 5960 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/24   Step: 40s620ms | Tot: 0ms | Loss: 0.001 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 1s963ms | Tot: 1s963ms | Loss: 0.001 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 956ms | Tot: 2s919ms | Loss: 0.003 | Acc: 99.870% (767/768)              
 [========>........................................................] 4/24   Step: 1s150ms | Tot: 4s70ms | Loss: 0.003 | Acc: 99.902% (1023/1024)              
 [==========>......................................................] 5/24   Step: 941ms | Tot: 5s11ms | Loss: 0.003 | Acc: 99.922% (1279/1280)              
 [=============>...................................................] 6/24   Step: 946ms | Tot: 5s957ms | Loss: 0.003 | Acc: 99.935% (1535/1536)              
 [================>................................................] 7/24   Step: 944ms | Tot: 6s902ms | Loss: 0.003 | Acc: 99.944% (1791/1792)              
 [==================>..............................................] 8/24   Step: 944ms | Tot: 7s846ms | Loss: 0.002 | Acc: 99.951% (2047/2048)              
 [=====================>...........................................] 9/24   Step: 1s42ms | Tot: 8s889ms | Loss: 0.002 | Acc: 99.957% (2303/2304)              
 [========================>........................................] 10/24   Step: 942ms | Tot: 9s831ms | Loss: 0.003 | Acc: 99.961% (2559/2560)              
 [===========================>.....................................] 11/24   Step: 941ms | Tot: 10s772ms | Loss: 0.002 | Acc: 99.964% (2815/2816)              
 [=============================>...................................] 12/24   Step: 942ms | Tot: 11s714ms | Loss: 0.003 | Acc: 99.967% (3071/3072)              
 [================================>................................] 13/24   Step: 1s46ms | Tot: 12s761ms | Loss: 0.003 | Acc: 99.970% (3327/3328)              
 [===================================>.............................] 14/24   Step: 964ms | Tot: 13s725ms | Loss: 0.003 | Acc: 99.972% (3583/3584)              
 [=========>.......................................................] 7/40   Step: 419ms | Tot: 2s668ms | Loss: 0.637 | Acc: 83.761% (1501/1792)              
 [===========>.....................................................] 8/40   Step: 413ms | Tot: 3s82ms | Loss: 0.648 | Acc: 83.350% (1707/2048)              
 [=============>...................................................] 9/40   Step: 512ms | Tot: 3s594ms | Loss: 0.654 | Acc: 83.507% (1924/2304)              
 [==============>..................................................] 10/40   Step: 414ms | Tot: 4s9ms | Loss: 0.651 | Acc: 83.711% (2143/2560)              
 [================>................................................] 11/40   Step: 414ms | Tot: 4s424ms | Loss: 0.652 | Acc: 83.771% (2359/2816)              
 [=================>...............................................] 12/40   Step: 412ms | Tot: 4s836ms | Loss: 0.662 | Acc: 83.626% (2569/3072)              
 [===================>.............................................] 13/40   Step: 412ms | Tot: 5s248ms | Loss: 0.674 | Acc: 83.293% (2772/3328)              
 [=====================>...........................................] 14/40   Step: 516ms | Tot: 5s765ms | Loss: 0.657 | Acc: 83.789% (3003/3584)              
 [======================>..........................................] 15/40   Step: 412ms | Tot: 6s177ms | Loss: 0.669 | Acc: 83.594% (3210/3840)              
 [========================>........................................] 16/40   Step: 412ms | Tot: 6s590ms | Loss: 0.692 | Acc: 83.301% (3412/4096)              
 [==========================>......................................] 17/40   Step: 413ms | Tot: 7s3ms | Loss: 0.696 | Acc: 83.364% (3628/4352)              
 [===========================>.....................................] 18/40   Step: 414ms | Tot: 7s418ms | Loss: 0.708 | Acc: 83.268% (3837/4608)              
 [=============================>...................................] 19/40   Step: 412ms | Tot: 7s830ms | Loss: 0.710 | Acc: 83.244% (4049/4864)              
 [==============================>..................................] 20/40   Step: 513ms | Tot: 8s343ms | Loss: 0.712 | Acc: 83.164% (4258/5120)              
 [================================>................................] 21/40   Step: 413ms | Tot: 8s756ms | Loss: 0.710 | Acc: 83.185% (4472/5376)              
 [==================================>..............................] 22/40   Step: 412ms | Tot: 9s169ms | Loss: 0.715 | Acc: 83.132% (4682/5632)              
 [===================================>.............................] 23/40   Step: 413ms | Tot: 9s582ms | Loss: 0.719 | Acc: 82.982% (4886/5888)              
 [=====================================>...........................] 24/40   Step: 412ms | Tot: 9s994ms | Loss: 0.713 | Acc: 83.105% (5106/6144)              
 [=======================================>.........................] 25/40   Step: 515ms | Tot: 10s510ms | Loss: 0.708 | Acc: 83.094% (5318/6400)              
 [========================================>........................] 26/40   Step: 411ms | Tot: 10s922ms | Loss: 0.720 | Acc: 83.008% (5525/6656)              
 [==========================================>......................] 27/40   Step: 412ms | Tot: 11s335ms | Loss: 0.723 | Acc: 82.943% (5733/6912)              
 [===========================================>.....................] 28/40   Step: 414ms | Tot: 11s749ms | Loss: 0.726 | Acc: 82.868% (5940/7168)              
 [=============================================>...................] 29/40   Step: 414ms | Tot: 12s163ms | Loss: 0.732 | Acc: 82.812% (6148/7424)              
 [===============================================>.................] 30/40   Step: 428ms | Tot: 12s592ms | Loss: 0.728 | Acc: 82.904% (6367/7680)              
 [================================================>................] 31/40   Step: 512ms | Tot: 13s104ms | Loss: 0.728 | Acc: 82.951% (6583/7936)              
 [==================================================>..............] 32/40   Step: 412ms | Tot: 13s517ms | Loss: 0.730 | Acc: 82.922% (6793/8192)              
 [====================================================>............] 33/40   Step: 413ms | Tot: 13s930ms | Loss: 0.736 | Acc: 82.895% (7003/8448)              
 [=====================================================>...........] 34/40   Step: 412ms | Tot: 14s342ms | Loss: 0.731 | Acc: 83.008% (7225/8704)              
 [=======================================================>.........] 35/40   Step: 412ms | Tot: 14s755ms | Loss: 0.734 | Acc: 82.946% (7432/8960)              
 [========================================================>........] 36/40   Step: 475ms | Tot: 15s230ms | Loss: 0.734 | Acc: 82.910% (7641/9216)              
 [==========================================================>......] 37/40   Step: 367ms | Tot: 15s598ms | Loss: 0.734 | Acc: 82.929% (7855/9472)              
 [============================================================>....] 38/40   Step: 366ms | Tot: 15s964ms | Loss: 0.735 | Acc: 82.915% (8066/9728)              
 [=============================================================>...] 39/40   Step: 366ms | Tot: 16s331ms | Loss: 0.733 | Acc: 82.913% (8278/9984)              
 [===============================================================>.] 40/40   Step: 2s265ms | Tot: 18s596ms | Loss: 0.733 | Acc: 82.920% (8292/10000)
Saving with better validation accuracy model: 82.920..

Epoch: 1
 [>................................................................] 1/24   Step: 3s10ms | Tot: 0ms | Loss: 0.004 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 979ms | Tot: 979ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 951ms | Tot: 1s930ms | Loss: 0.002 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 952ms | Tot: 2s882ms | Loss: 0.002 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 944ms | Tot: 3s827ms | Loss: 0.002 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 1s81ms | Tot: 4s909ms | Loss: 0.002 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 948ms | Tot: 5s857ms | Loss: 0.002 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 943ms | Tot: 6s801ms | Loss: 0.002 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 945ms | Tot: 7s746ms | Loss: 0.002 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 944ms | Tot: 8s691ms | Loss: 0.002 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 1s61ms | Tot: 9s752ms | Loss: 0.002 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 959ms | Tot: 10s712ms | Loss: 0.002 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 939ms | Tot: 11s652ms | Loss: 0.002 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 943ms | Tot: 12s595ms | Loss: 0.002 | Acc: 100.000% (3584/3584)              
 [=====================================>...........................] 15/24   Step: 1s42ms | Tot: 13s637ms | Loss: 0.002 | Acc: 100.000% (3840/3840)              
 [========================================>........................] 16/24   Step: 942ms | Tot: 14s580ms | Loss: 0.002 | Acc: 100.000% (4096/4096)              
 [===========================================>.....................] 17/24   Step: 939ms | Tot: 15s519ms | Loss: 0.002 | Acc: 100.000% (4352/4352)              
 [==============================================>..................] 18/24   Step: 946ms | Tot: 16s466ms | Loss: 0.002 | Acc: 100.000% (4608/4608)              
 [================================================>................] 19/24   Step: 941ms | Tot: 17s408ms | Loss: 0.002 | Acc: 100.000% (4864/4864)              
 [===================================================>.............] 20/24   Step: 964ms | Tot: 18s372ms | Loss: 0.002 | Acc: 100.000% (5120/5120)              
 [======================================================>..........] 21/24   Step: 833ms | Tot: 19s206ms | Loss: 0.002 | Acc: 100.000% (5376/5376)              
 [========================================================>........] 22/24   Step: 833ms | Tot: 20s39ms | Loss: 0.002 | Acc: 100.000% (5632/5632)              
 [===========================================================>.....] 23/24   Step: 847ms | Tot: 20s887ms | Loss: 0.002 | Acc: 100.000% (5888/5888)              
 [==============================================================>..] 24/24   Step: 838ms | Tot: 21s725ms | Loss: 0.002 | Acc: 100.000% (5960/5960)
 [>................................................................] 1/40   Step: 1s174ms | Tot: 0ms | Loss: 0.511 | Acc: 85.156% (218/256)              
 [=>...............................................................] 2/40   Step: 413ms | Tot: 413ms | Loss: 0.657 | Acc: 83.008% (425/512)              
 [===>.............................................................] 3/40   Step: 596ms | Tot: 1s10ms | Loss: 0.658 | Acc: 83.203% (639/768)              
 [====>............................................................] 4/40   Step: 555ms | Tot: 1s565ms | Loss: 0.643 | Acc: 83.594% (856/1024)              
 [======>..........................................................] 5/40   Step: 412ms | Tot: 1s978ms | Loss: 0.592 | Acc: 84.531% (1082/1280)              
 [========>........................................................] 6/40   Step: 513ms | Tot: 2s491ms | Loss: 0.627 | Acc: 84.049% (1291/1536)              
 [=========>.......................................................] 7/40   Step: 411ms | Tot: 2s903ms | Loss: 0.630 | Acc: 84.096% (1507/1792)              
 [===========>.....................................................] 8/40   Step: 410ms | Tot: 3s314ms | Loss: 0.644 | Acc: 83.691% (1714/2048)              
 [=============>...................................................] 9/40   Step: 415ms | Tot: 3s729ms | Loss: 0.650 | Acc: 83.898% (1933/2304)              
 [==============>..................................................] 10/40   Step: 412ms | Tot: 4s142ms | Loss: 0.650 | Acc: 83.945% (2149/2560)              
 [================>................................................] 11/40   Step: 416ms | Tot: 4s558ms | Loss: 0.652 | Acc: 83.913% (2363/2816)              
 [=================>...............................................] 12/40   Step: 515ms | Tot: 5s73ms | Loss: 0.663 | Acc: 83.919% (2578/3072)              
 [===================>.............................................] 13/40   Step: 411ms | Tot: 5s485ms | Loss: 0.677 | Acc: 83.594% (2782/3328)              
 [=====================>...........................................] 14/40   Step: 412ms | Tot: 5s897ms | Loss: 0.661 | Acc: 83.956% (3009/3584)              
 [======================>..........................................] 15/40   Step: 412ms | Tot: 6s310ms | Loss: 0.671 | Acc: 83.776% (3217/3840)              
 [========================>........................................] 16/40   Step: 411ms | Tot: 6s721ms | Loss: 0.692 | Acc: 83.496% (3420/4096)              
 [==========================>......................................] 17/40   Step: 411ms | Tot: 7s133ms | Loss: 0.697 | Acc: 83.548% (3636/4352)              
 [===========================>.....................................] 18/40   Step: 514ms | Tot: 7s647ms | Loss: 0.710 | Acc: 83.355% (3841/4608)              
 [=============================>...................................] 19/40   Step: 430ms | Tot: 8s78ms | Loss: 0.711 | Acc: 83.347% (4054/4864)              
 [==============================>..................................] 20/40   Step: 414ms | Tot: 8s493ms | Loss: 0.714 | Acc: 83.320% (4266/5120)              
 [================================>................................] 21/40   Step: 414ms | Tot: 8s907ms | Loss: 0.712 | Acc: 83.315% (4479/5376)              
 [==================================>..............................] 22/40   Step: 415ms | Tot: 9s323ms | Loss: 0.717 | Acc: 83.221% (4687/5632)              
 [===================================>.............................] 23/40   Step: 419ms | Tot: 9s742ms | Loss: 0.722 | Acc: 83.101% (4893/5888)              
 [=====================================>...........................] 24/40   Step: 521ms | Tot: 10s264ms | Loss: 0.717 | Acc: 83.154% (5109/6144)              
 [=======================================>.........................] 25/40   Step: 413ms | Tot: 10s677ms | Loss: 0.711 | Acc: 83.156% (5322/6400)              
 [========================================>........................] 26/40   Step: 412ms | Tot: 11s89ms | Loss: 0.724 | Acc: 83.023% (5526/6656)              
 [==========================================>......................] 27/40   Step: 414ms | Tot: 11s503ms | Loss: 0.726 | Acc: 82.943% (5733/6912)              
 [===========================================>.....................] 28/40   Step: 417ms | Tot: 11s921ms | Loss: 0.729 | Acc: 82.882% (5941/7168)              
 [=============================================>...................] 29/40   Step: 412ms | Tot: 12s334ms | Loss: 0.734 | Acc: 82.826% (6149/7424)              
 [===============================================>.................] 30/40   Step: 515ms | Tot: 12s849ms | Loss: 0.731 | Acc: 82.930% (6369/7680)              
 [================================================>................] 31/40   Step: 412ms | Tot: 13s262ms | Loss: 0.733 | Acc: 82.951% (6583/7936)              
 [==================================================>..............] 32/40   Step: 412ms | Tot: 13s674ms | Loss: 0.734 | Acc: 82.922% (6793/8192)              
 [====================================================>............] 33/40   Step: 411ms | Tot: 14s85ms | Loss: 0.741 | Acc: 82.848% (6999/8448)              
 [=====================================================>...........] 34/40   Step: 413ms | Tot: 14s498ms | Loss: 0.735 | Acc: 82.939% (7219/8704)              
 [=======================================================>.........] 35/40   Step: 413ms | Tot: 14s911ms | Loss: 0.739 | Acc: 82.879% (7426/8960)              
 [========================================================>........] 36/40   Step: 475ms | Tot: 15s386ms | Loss: 0.738 | Acc: 82.823% (7633/9216)              
 [==========================================================>......] 37/40   Step: 368ms | Tot: 15s754ms | Loss: 0.738 | Acc: 82.834% (7846/9472)              
 [============================================================>....] 38/40   Step: 366ms | Tot: 16s121ms | Loss: 0.740 | Acc: 82.782% (8053/9728)              
 [=============================================================>...] 39/40   Step: 366ms | Tot: 16s488ms | Loss: 0.738 | Acc: 82.802% (8267/9984)              
 [===============================================================>.] 40/40   Step: 369ms | Tot: 16s858ms | Loss: 0.738 | Acc: 82.810% (8281/10000)

Epoch: 2
 [>................................................................] 1/24   Step: 1s846ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 1s107ms | Tot: 1s107ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 955ms | Tot: 2s62ms | Loss: 0.002 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 945ms | Tot: 3s8ms | Loss: 0.002 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 945ms | Tot: 3s953ms | Loss: 0.002 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 1s47ms | Tot: 5s1ms | Loss: 0.002 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 948ms | Tot: 5s949ms | Loss: 0.002 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 953ms | Tot: 6s902ms | Loss: 0.002 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 948ms | Tot: 7s850ms | Loss: 0.002 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 945ms | Tot: 8s796ms | Loss: 0.002 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 1s90ms | Tot: 9s887ms | Loss: 0.002 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 941ms | Tot: 10s828ms | Loss: 0.002 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 943ms | Tot: 11s772ms | Loss: 0.002 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 942ms | Tot: 12s714ms | Loss: 0.002 | Acc: 100.000% (3584/3584)              
 [=====================================>...........................] 15/24   Step: 948ms | Tot: 13s662ms | Loss: 0.002 | Acc: 100.000% (3840/3840)              
 [========================================>........................] 16/24   Step: 1s53ms | Tot: 14s716ms | Loss: 0.002 | Acc: 100.000% (4096/4096)              
 [===========================================>.....................] 17/24   Step: 943ms | Tot: 15s660ms | Loss: 0.002 | Acc: 100.000% (4352/4352)              
 [==============================================>..................] 18/24   Step: 943ms | Tot: 16s603ms | Loss: 0.002 | Acc: 100.000% (4608/4608)              
 [================================================>................] 19/24   Step: 941ms | Tot: 17s544ms | Loss: 0.002 | Acc: 100.000% (4864/4864)              
 [===================================================>.............] 20/24   Step: 964ms | Tot: 18s508ms | Loss: 0.002 | Acc: 100.000% (5120/5120)              
 [======================================================>..........] 21/24   Step: 853ms | Tot: 19s362ms | Loss: 0.002 | Acc: 100.000% (5376/5376)              
 [========================================================>........] 22/24   Step: 833ms | Tot: 20s195ms | Loss: 0.002 | Acc: 100.000% (5632/5632)              
 [===========================================================>.....] 23/24   Step: 830ms | Tot: 21s26ms | Loss: 0.002 | Acc: 100.000% (5888/5888)              
 [==============================================================>..] 24/24   Step: 839ms | Tot: 21s865ms | Loss: 0.002 | Acc: 100.000% (5960/5960)
 [>................................................................] 1/40   Step: 1s178ms | Tot: 0ms | Loss: 0.491 | Acc: 85.547% (219/256)              
 [=>...............................................................] 2/40   Step: 419ms | Tot: 419ms | Loss: 0.633 | Acc: 82.617% (423/512)              
 [===>.............................................................] 3/40   Step: 417ms | Tot: 837ms | Loss: 0.639 | Acc: 83.333% (640/768)              
 [====>............................................................] 4/40   Step: 413ms | Tot: 1s251ms | Loss: 0.629 | Acc: 83.691% (857/1024)              
 [======>..........................................................] 5/40   Step: 412ms | Tot: 1s663ms | Loss: 0.574 | Acc: 84.531% (1082/1280)              
 [========>........................................................] 6/40   Step: 516ms | Tot: 2s180ms | Loss: 0.612 | Acc: 83.919% (1289/1536)              
 [=========>.......................................................] 7/40   Step: 415ms | Tot: 2s595ms | Loss: 0.616 | Acc: 84.096% (1507/1792)              
 [===========>.....................................................] 8/40   Step: 412ms | Tot: 3s8ms | Loss: 0.629 | Acc: 83.789% (1716/2048)              
 [=============>...................................................] 9/40   Step: 412ms | Tot: 3s421ms | Loss: 0.634 | Acc: 84.028% (1936/2304)              
 [==============>..................................................] 10/40   Step: 411ms | Tot: 3s832ms | Loss: 0.634 | Acc: 84.180% (2155/2560)              
 [================>................................................] 11/40   Step: 414ms | Tot: 4s246ms | Loss: 0.634 | Acc: 84.233% (2372/2816)              
 [=================>...............................................] 12/40   Step: 514ms | Tot: 4s761ms | Loss: 0.645 | Acc: 84.245% (2588/3072)              
 [===================>.............................................] 13/40   Step: 418ms | Tot: 5s179ms | Loss: 0.659 | Acc: 83.984% (2795/3328)              
 [=====================>...........................................] 14/40   Step: 411ms | Tot: 5s591ms | Loss: 0.645 | Acc: 84.319% (3022/3584)              
 [======================>..........................................] 15/40   Step: 428ms | Tot: 6s20ms | Loss: 0.655 | Acc: 84.089% (3229/3840)              
 [========================>........................................] 16/40   Step: 414ms | Tot: 6s435ms | Loss: 0.677 | Acc: 83.838% (3434/4096)              
 [==========================>......................................] 17/40   Step: 411ms | Tot: 6s847ms | Loss: 0.682 | Acc: 83.892% (3651/4352)              
 [===========================>.....................................] 18/40   Step: 514ms | Tot: 7s361ms | Loss: 0.695 | Acc: 83.702% (3857/4608)              
 [=============================>...................................] 19/40   Step: 412ms | Tot: 7s774ms | Loss: 0.697 | Acc: 83.655% (4069/4864)              
 [==============================>..................................] 20/40   Step: 413ms | Tot: 8s187ms | Loss: 0.700 | Acc: 83.652% (4283/5120)              
 [================================>................................] 21/40   Step: 411ms | Tot: 8s598ms | Loss: 0.699 | Acc: 83.650% (4497/5376)              
 [==================================>..............................] 22/40   Step: 412ms | Tot: 9s11ms | Loss: 0.704 | Acc: 83.523% (4704/5632)              
 [===================================>.............................] 23/40   Step: 412ms | Tot: 9s424ms | Loss: 0.708 | Acc: 83.373% (4909/5888)              
 [=====================================>...........................] 24/40   Step: 515ms | Tot: 9s939ms | Loss: 0.703 | Acc: 83.431% (5126/6144)              
 [=======================================>.........................] 25/40   Step: 414ms | Tot: 10s354ms | Loss: 0.698 | Acc: 83.453% (5341/6400)              
 [========================================>........................] 26/40   Step: 412ms | Tot: 10s766ms | Loss: 0.710 | Acc: 83.353% (5548/6656)              
 [==========================================>......................] 27/40   Step: 412ms | Tot: 11s179ms | Loss: 0.712 | Acc: 83.304% (5758/6912)              
 [===========================================>.....................] 28/40   Step: 412ms | Tot: 11s591ms | Loss: 0.715 | Acc: 83.259% (5968/7168)              
 [=============================================>...................] 29/40   Step: 412ms | Tot: 12s4ms | Loss: 0.722 | Acc: 83.190% (6176/7424)              
 [===============================================>.................] 30/40   Step: 515ms | Tot: 12s519ms | Loss: 0.718 | Acc: 83.268% (6395/7680)              
 [================================================>................] 31/40   Step: 413ms | Tot: 12s932ms | Loss: 0.720 | Acc: 83.279% (6609/7936)              
 [==================================================>..............] 32/40   Step: 412ms | Tot: 13s345ms | Loss: 0.721 | Acc: 83.240% (6819/8192)              
 [====================================================>............] 33/40   Step: 411ms | Tot: 13s757ms | Loss: 0.727 | Acc: 83.132% (7023/8448)              
 [=====================================================>...........] 34/40   Step: 413ms | Tot: 14s171ms | Loss: 0.722 | Acc: 83.238% (7245/8704)              
 [=======================================================>.........] 35/40   Step: 411ms | Tot: 14s582ms | Loss: 0.725 | Acc: 83.192% (7454/8960)              
 [========================================================>........] 36/40   Step: 475ms | Tot: 15s58ms | Loss: 0.725 | Acc: 83.127% (7661/9216)              
 [==========================================================>......] 37/40   Step: 366ms | Tot: 15s424ms | Loss: 0.726 | Acc: 83.140% (7875/9472)              
 [============================================================>....] 38/40   Step: 367ms | Tot: 15s792ms | Loss: 0.727 | Acc: 83.100% (8084/9728)              
 [=============================================================>...] 39/40   Step: 382ms | Tot: 16s175ms | Loss: 0.726 | Acc: 83.123% (8299/9984)              
 [===============================================================>.] 40/40   Step: 369ms | Tot: 16s544ms | Loss: 0.726 | Acc: 83.130% (8313/10000)
Saving with better validation accuracy model: 83.130..

Epoch: 3
 [>................................................................] 1/24   Step: 1s825ms | Tot: 0ms | Loss: 0.004 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 1s104ms | Tot: 1s104ms | Loss: 0.004 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 944ms | Tot: 2s49ms | Loss: 0.005 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 943ms | Tot: 2s992ms | Loss: 0.004 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 943ms | Tot: 3s935ms | Loss: 0.004 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 1s41ms | Tot: 4s977ms | Loss: 0.003 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 945ms | Tot: 5s922ms | Loss: 0.003 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 943ms | Tot: 6s865ms | Loss: 0.003 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 968ms | Tot: 7s834ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 943ms | Tot: 8s777ms | Loss: 0.003 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 1s47ms | Tot: 9s825ms | Loss: 0.003 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 943ms | Tot: 10s768ms | Loss: 0.003 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 944ms | Tot: 11s712ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 947ms | Tot: 12s660ms | Loss: 0.004 | Acc: 99.972% (3583/3584)              
 [=====================================>...........................] 15/24   Step: 938ms | Tot: 13s598ms | Loss: 0.003 | Acc: 99.974% (3839/3840)              
 [========================================>........................] 16/24   Step: 1s42ms | Tot: 14s641ms | Loss: 0.003 | Acc: 99.976% (4095/4096)              
