cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 36000 samples
Load selected sample idx
Selected 36000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/141   Step: 1m30s | Tot: 0ms | Loss: 0.098 | Acc: 97.656% (250/256)              
 [>................................................................] 2/141   Step: 1s971ms | Tot: 1s971ms | Loss: 0.115 | Acc: 96.094% (492/512)              
 [>................................................................] 3/141   Step: 979ms | Tot: 2s950ms | Loss: 0.126 | Acc: 95.573% (734/768)              
 [=>...............................................................] 4/141   Step: 1s158ms | Tot: 4s109ms | Loss: 0.120 | Acc: 95.801% (981/1024)              
 [=>...............................................................] 5/141   Step: 969ms | Tot: 5s79ms | Loss: 0.114 | Acc: 96.016% (1229/1280)              
 [==>..............................................................] 6/141   Step: 966ms | Tot: 6s46ms | Loss: 0.113 | Acc: 96.094% (1476/1536)              
 [==>..............................................................] 7/141   Step: 962ms | Tot: 7s8ms | Loss: 0.119 | Acc: 95.982% (1720/1792)              
 [===>.............................................................] 8/141   Step: 964ms | Tot: 7s973ms | Loss: 0.115 | Acc: 96.045% (1967/2048)              
 [===>.............................................................] 9/141   Step: 1s70ms | Tot: 9s43ms | Loss: 0.111 | Acc: 96.224% (2217/2304)              
 [====>............................................................] 10/141   Step: 963ms | Tot: 10s7ms | Loss: 0.113 | Acc: 96.133% (2461/2560)              
 [====>............................................................] 11/141   Step: 963ms | Tot: 10s970ms | Loss: 0.114 | Acc: 96.165% (2708/2816)              
 [=====>...........................................................] 12/141   Step: 965ms | Tot: 11s936ms | Loss: 0.116 | Acc: 96.094% (2952/3072)              
 [=====>...........................................................] 13/141   Step: 1s73ms | Tot: 13s10ms | Loss: 0.116 | Acc: 96.064% (3197/3328)              
 [=====>...........................................................] 14/141   Step: 984ms | Tot: 13s995ms | Loss: 0.118 | Acc: 96.010% (3441/3584)              
 [======>..........................................................] 15/141   Step: 974ms | Tot: 14s969ms | Loss: 0.116 | Acc: 96.016% (3687/3840)              
 [======>..........................................................] 16/141   Step: 966ms | Tot: 15s935ms | Loss: 0.115 | Acc: 96.094% (3936/4096)              
 [=======>.........................................................] 17/141   Step: 980ms | Tot: 16s916ms | Loss: 0.111 | Acc: 96.278% (4190/4352)              
 [=======>.........................................................] 18/141   Step: 1s74ms | Tot: 17s990ms | Loss: 0.108 | Acc: 96.398% (4442/4608)              
 [========>........................................................] 19/141   Step: 967ms | Tot: 18s957ms | Loss: 0.107 | Acc: 96.443% (4691/4864)              
 [========>........................................................] 20/141   Step: 969ms | Tot: 19s926ms | Loss: 0.107 | Acc: 96.484% (4940/5120)              
 [=========>.......................................................] 21/141   Step: 966ms | Tot: 20s893ms | Loss: 0.106 | Acc: 96.540% (5190/5376)              
 [=========>.......................................................] 22/141   Step: 1s116ms | Tot: 22s9ms | Loss: 0.106 | Acc: 96.502% (5435/5632)              
 [==========>......................................................] 23/141   Step: 967ms | Tot: 22s977ms | Loss: 0.105 | Acc: 96.552% (5685/5888)              
 [==========>......................................................] 24/141   Step: 971ms | Tot: 23s948ms | Loss: 0.104 | Acc: 96.582% (5934/6144)              
 [===========>.....................................................] 25/141   Step: 984ms | Tot: 24s933ms | Loss: 0.104 | Acc: 96.578% (6181/6400)              
 [===========>.....................................................] 26/141   Step: 969ms | Tot: 25s902ms | Loss: 0.102 | Acc: 96.620% (6431/6656)              
 [===========>.....................................................] 27/141   Step: 1s70ms | Tot: 26s973ms | Loss: 0.102 | Acc: 96.658% (6681/6912)              
 [============>....................................................] 28/141   Step: 962ms | Tot: 27s936ms | Loss: 0.102 | Acc: 96.694% (6931/7168)              
 [============>....................................................] 29/141   Step: 965ms | Tot: 28s902ms | Loss: 0.100 | Acc: 96.740% (7182/7424)              
 [=============>...................................................] 30/141   Step: 965ms | Tot: 29s867ms | Loss: 0.100 | Acc: 96.784% (7433/7680)              
 [=============>...................................................] 31/141   Step: 1s74ms | Tot: 30s941ms | Loss: 0.099 | Acc: 96.799% (7682/7936)              
