cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 6 percent samples
Select 24000 samples
Load selected sample idx
Selected 24000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/94   Step: 31s668ms | Tot: 0ms | Loss: 0.004 | Acc: 100.000% (256/256)              
 [>................................................................] 2/94   Step: 1s966ms | Tot: 1s966ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=>...............................................................] 3/94   Step: 987ms | Tot: 2s953ms | Loss: 0.004 | Acc: 100.000% (768/768)              
 [==>..............................................................] 4/94   Step: 1s145ms | Tot: 4s98ms | Loss: 0.004 | Acc: 100.000% (1024/1024)              
 [==>..............................................................] 5/94   Step: 971ms | Tot: 5s70ms | Loss: 0.003 | Acc: 100.000% (1280/1280)              
 [===>.............................................................] 6/94   Step: 983ms | Tot: 6s54ms | Loss: 0.003 | Acc: 100.000% (1536/1536)              
 [====>............................................................] 7/94   Step: 970ms | Tot: 7s25ms | Loss: 0.003 | Acc: 100.000% (1792/1792)              
 [====>............................................................] 8/94   Step: 967ms | Tot: 7s992ms | Loss: 0.003 | Acc: 100.000% (2048/2048)              
 [=====>...........................................................] 9/94   Step: 1s76ms | Tot: 9s68ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [======>..........................................................] 10/94   Step: 968ms | Tot: 10s37ms | Loss: 0.003 | Acc: 100.000% (2560/2560)              
 [======>..........................................................] 11/94   Step: 972ms | Tot: 11s9ms | Loss: 0.003 | Acc: 100.000% (2816/2816)              
 [=======>.........................................................] 12/94   Step: 969ms | Tot: 11s978ms | Loss: 0.003 | Acc: 100.000% (3072/3072)              
 [========>........................................................] 13/94   Step: 1s79ms | Tot: 13s57ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [========>........................................................] 14/94   Step: 969ms | Tot: 14s27ms | Loss: 0.003 | Acc: 100.000% (3584/3584)              
 [=========>.......................................................] 15/94   Step: 971ms | Tot: 14s998ms | Loss: 0.003 | Acc: 100.000% (3840/3840)              
 [==========>......................................................] 16/94   Step: 989ms | Tot: 15s987ms | Loss: 0.003 | Acc: 100.000% (4096/4096)              
 [==========================>......................................] 40/94   Step: 971ms | Tot: 40s64ms | Loss: 0.003 | Acc: 99.980% (10238/10240)              
 [===========================>.....................................] 41/94   Step: 1s118ms | Tot: 41s183ms | Loss: 0.003 | Acc: 99.981% (10494/10496)              
 [============================>....................................] 42/94   Step: 970ms | Tot: 42s153ms | Loss: 0.003 | Acc: 99.981% (10750/10752)              
 [=============================>...................................] 43/94   Step: 970ms | Tot: 43s124ms | Loss: 0.003 | Acc: 99.982% (11006/11008)              
 [=============================>...................................] 44/94   Step: 967ms | Tot: 44s91ms | Loss: 0.003 | Acc: 99.982% (11262/11264)              
 [==============================>..................................] 45/94   Step: 1s78ms | Tot: 45s169ms | Loss: 0.003 | Acc: 99.983% (11518/11520)              
 [===============================>.................................] 46/94   Step: 984ms | Tot: 46s153ms | Loss: 0.003 | Acc: 99.983% (11774/11776)              
 [===============================>.................................] 47/94   Step: 972ms | Tot: 47s126ms | Loss: 0.003 | Acc: 99.983% (12030/12032)              
 [================================>................................] 48/94   Step: 966ms | Tot: 48s93ms | Loss: 0.003 | Acc: 99.984% (12286/12288)              
 [=================================>...............................] 49/94   Step: 976ms | Tot: 49s70ms | Loss: 0.003 | Acc: 99.984% (12542/12544)              
 [=================================>...............................] 50/94   Step: 1s77ms | Tot: 50s147ms | Loss: 0.003 | Acc: 99.984% (12798/12800)              
 [==================================>..............................] 51/94   Step: 970ms | Tot: 51s118ms | Loss: 0.003 | Acc: 99.985% (13054/13056)              
 [===================================>.............................] 52/94   Step: 970ms | Tot: 52s88ms | Loss: 0.003 | Acc: 99.985% (13310/13312)              
 [===================================>.............................] 53/94   Step: 970ms | Tot: 53s59ms | Loss: 0.003 | Acc: 99.978% (13565/13568)              
 [====================================>............................] 54/94   Step: 1s77ms | Tot: 54s136ms | Loss: 0.003 | Acc: 99.978% (13821/13824)              
 [=====================================>...........................] 55/94   Step: 977ms | Tot: 55s114ms | Loss: 0.003 | Acc: 99.972% (14076/14080)              
 [======================================>..........................] 56/94   Step: 982ms | Tot: 56s97ms | Loss: 0.003 | Acc: 99.972% (14332/14336)              
 [======================================>..........................] 57/94   Step: 977ms | Tot: 57s74ms | Loss: 0.003 | Acc: 99.973% (14588/14592)              
 [=======================================>.........................] 58/94   Step: 972ms | Tot: 58s47ms | Loss: 0.003 | Acc: 99.973% (14844/14848)              
 [========================================>........................] 59/94   Step: 1s77ms | Tot: 59s124ms | Loss: 0.003 | Acc: 99.974% (15100/15104)              
 [========================================>........................] 60/94   Step: 965ms | Tot: 1m90ms | Loss: 0.003 | Acc: 99.974% (15356/15360)              
 [=========================================>.......................] 61/94   Step: 976ms | Tot: 1m1s | Loss: 0.003 | Acc: 99.974% (15612/15616)              
 [==========================================>......................] 62/94   Step: 970ms | Tot: 1m2s | Loss: 0.003 | Acc: 99.975% (15868/15872)              
 [==========================================>......................] 63/94   Step: 968ms | Tot: 1m3s | Loss: 0.003 | Acc: 99.975% (16124/16128)              
 [===========================================>.....................] 64/94   Step: 1s80ms | Tot: 1m4s | Loss: 0.003 | Acc: 99.976% (16380/16384)              
 [============================================>....................] 65/94   Step: 974ms | Tot: 1m5s | Loss: 0.003 | Acc: 99.976% (16636/16640)              
 [============================================>....................] 66/94   Step: 986ms | Tot: 1m6s | Loss: 0.003 | Acc: 99.976% (16892/16896)              
 [=============================================>...................] 67/94   Step: 969ms | Tot: 1m7s | Loss: 0.003 | Acc: 99.977% (17148/17152)              
 [==============================================>..................] 68/94   Step: 970ms | Tot: 1m7s | Loss: 0.003 | Acc: 99.977% (17404/17408)              
 [===============================================>.................] 69/94   Step: 1s105ms | Tot: 1m9s | Loss: 0.003 | Acc: 99.977% (17660/17664)              
 [===============================================>.................] 70/94   Step: 972ms | Tot: 1m10s | Loss: 0.003 | Acc: 99.978% (17916/17920)              
 [================================================>................] 71/94   Step: 968ms | Tot: 1m11s | Loss: 0.003 | Acc: 99.978% (18172/18176)              
 [=================================================>...............] 72/94   Step: 965ms | Tot: 1m11s | Loss: 0.003 | Acc: 99.978% (18428/18432)              
 [=================================================>...............] 73/94   Step: 967ms | Tot: 1m12s | Loss: 0.003 | Acc: 99.973% (18683/18688)              
 [==================================================>..............] 74/94   Step: 1s86ms | Tot: 1m14s | Loss: 0.003 | Acc: 99.974% (18939/18944)              
 [===================================================>.............] 75/94   Step: 976ms | Tot: 1m15s | Loss: 0.003 | Acc: 99.974% (19195/19200)              
 [===================================================>.............] 76/94   Step: 988ms | Tot: 1m16s | Loss: 0.003 | Acc: 99.974% (19451/19456)              
 [====================================================>............] 77/94   Step: 972ms | Tot: 1m16s | Loss: 0.003 | Acc: 99.975% (19707/19712)              
 [=====================================================>...........] 78/94   Step: 1s78ms | Tot: 1m18s | Loss: 0.003 | Acc: 99.975% (19963/19968)              
 [=====================================================>...........] 79/94   Step: 971ms | Tot: 1m19s | Loss: 0.003 | Acc: 99.975% (20219/20224)              
 [======================================================>..........] 80/94   Step: 970ms | Tot: 1m20s | Loss: 0.003 | Acc: 99.976% (20475/20480)              
 [=======================================================>.........] 81/94   Step: 969ms | Tot: 1m20s | Loss: 0.003 | Acc: 99.976% (20731/20736)              
 [========================================================>........] 82/94   Step: 967ms | Tot: 1m21s | Loss: 0.003 | Acc: 99.976% (20987/20992)              
 [========================================================>........] 83/94   Step: 1s76ms | Tot: 1m23s | Loss: 0.003 | Acc: 99.976% (21243/21248)              
 [=========================================================>.......] 84/94   Step: 966ms | Tot: 1m23s | Loss: 0.003 | Acc: 99.977% (21499/21504)              
 [==========================================================>......] 85/94   Step: 971ms | Tot: 1m24s | Loss: 0.003 | Acc: 99.977% (21755/21760)              
 [==========================================================>......] 86/94   Step: 989ms | Tot: 1m25s | Loss: 0.003 | Acc: 99.977% (22011/22016)              
 [===========================================================>.....] 87/94   Step: 998ms | Tot: 1m26s | Loss: 0.003 | Acc: 99.978% (22267/22272)              
 [============================================================>....] 88/94   Step: 1s102ms | Tot: 1m28s | Loss: 0.003 | Acc: 99.978% (22523/22528)              
 [============================================================>....] 89/94   Step: 992ms | Tot: 1m29s | Loss: 0.003 | Acc: 99.978% (22779/22784)              
 [=============================================================>...] 90/94   Step: 957ms | Tot: 1m30s | Loss: 0.003 | Acc: 99.978% (23035/23040)              
 [==============================================================>..] 91/94   Step: 881ms | Tot: 1m30s | Loss: 0.003 | Acc: 99.979% (23291/23296)              
 [==============================================================>..] 92/94   Step: 984ms | Tot: 1m31s | Loss: 0.003 | Acc: 99.979% (23547/23552)              
 [===============================================================>.] 93/94   Step: 876ms | Tot: 1m32s | Loss: 0.003 | Acc: 99.975% (23802/23808)              
 [================================================================>] 94/94   Step: 8s643ms | Tot: 1m41s | Loss: 0.003 | Acc: 99.975% (23994/24000)
 [>................................................................] 1/40   Step: 1s100ms | Tot: 0ms | Loss: 0.223 | Acc: 95.312% (244/256)              
 [=>...............................................................] 2/40   Step: 434ms | Tot: 434ms | Loss: 0.282 | Acc: 93.359% (478/512)              
 [===>.............................................................] 3/40   Step: 584ms | Tot: 1s19ms | Loss: 0.263 | Acc: 93.490% (718/768)              
 [====>............................................................] 4/40   Step: 425ms | Tot: 1s444ms | Loss: 0.245 | Acc: 93.652% (959/1024)              
 [======>..........................................................] 5/40   Step: 421ms | Tot: 1s866ms | Loss: 0.233 | Acc: 93.906% (1202/1280)              
 [========>........................................................] 6/40   Step: 425ms | Tot: 2s291ms | Loss: 0.240 | Acc: 93.945% (1443/1536)              
 [=========>.......................................................] 7/40   Step: 421ms | Tot: 2s712ms | Loss: 0.239 | Acc: 94.141% (1687/1792)              
 [===========>.....................................................] 8/40   Step: 438ms | Tot: 3s151ms | Loss: 0.249 | Acc: 93.994% (1925/2048)              
 [=============>...................................................] 9/40   Step: 527ms | Tot: 3s679ms | Loss: 0.248 | Acc: 93.924% (2164/2304)              
 [==============>..................................................] 10/40   Step: 427ms | Tot: 4s106ms | Loss: 0.253 | Acc: 93.906% (2404/2560)              
 [================>................................................] 11/40   Step: 419ms | Tot: 4s525ms | Loss: 0.254 | Acc: 93.963% (2646/2816)              
 [=================>...............................................] 12/40   Step: 428ms | Tot: 4s954ms | Loss: 0.258 | Acc: 93.783% (2881/3072)              
 [===================>.............................................] 13/40   Step: 424ms | Tot: 5s378ms | Loss: 0.268 | Acc: 93.450% (3110/3328)              
 [=====================>...........................................] 14/40   Step: 534ms | Tot: 5s913ms | Loss: 0.255 | Acc: 93.722% (3359/3584)              
 [======================>..........................................] 15/40   Step: 425ms | Tot: 6s339ms | Loss: 0.262 | Acc: 93.620% (3595/3840)              
 [========================>........................................] 16/40   Step: 434ms | Tot: 6s773ms | Loss: 0.271 | Acc: 93.506% (3830/4096)              
 [==========================>......................................] 17/40   Step: 432ms | Tot: 7s205ms | Loss: 0.267 | Acc: 93.520% (4070/4352)              
 [===========================>.....................................] 18/40   Step: 429ms | Tot: 7s635ms | Loss: 0.270 | Acc: 93.555% (4311/4608)              
 [=============================>...................................] 19/40   Step: 429ms | Tot: 8s64ms | Loss: 0.269 | Acc: 93.627% (4554/4864)              
 [==============================>..................................] 20/40   Step: 560ms | Tot: 8s624ms | Loss: 0.273 | Acc: 93.574% (4791/5120)              
 [================================>................................] 21/40   Step: 416ms | Tot: 9s41ms | Loss: 0.271 | Acc: 93.620% (5033/5376)              
 [==================================>..............................] 22/40   Step: 416ms | Tot: 9s458ms | Loss: 0.277 | Acc: 93.519% (5267/5632)              
 [===================================>.............................] 23/40   Step: 417ms | Tot: 9s875ms | Loss: 0.278 | Acc: 93.461% (5503/5888)              
 [=====================================>...........................] 24/40   Step: 416ms | Tot: 10s292ms | Loss: 0.276 | Acc: 93.506% (5745/6144)              
 [=======================================>.........................] 25/40   Step: 521ms | Tot: 10s813ms | Loss: 0.279 | Acc: 93.469% (5982/6400)              
 [========================================>........................] 26/40   Step: 415ms | Tot: 11s229ms | Loss: 0.283 | Acc: 93.404% (6217/6656)              
 [==========================================>......................] 27/40   Step: 416ms | Tot: 11s645ms | Loss: 0.283 | Acc: 93.330% (6451/6912)              
 [===========================================>.....................] 28/40   Step: 422ms | Tot: 12s68ms | Loss: 0.283 | Acc: 93.318% (6689/7168)              
 [=============================================>...................] 29/40   Step: 416ms | Tot: 12s485ms | Loss: 0.286 | Acc: 93.279% (6925/7424)              
 [===============================================>.................] 30/40   Step: 425ms | Tot: 12s910ms | Loss: 0.283 | Acc: 93.307% (7166/7680)              
 [================================================>................] 31/40   Step: 524ms | Tot: 13s434ms | Loss: 0.281 | Acc: 93.334% (7407/7936)              
 [==================================================>..............] 32/40   Step: 416ms | Tot: 13s850ms | Loss: 0.278 | Acc: 93.335% (7646/8192)              
 [====================================================>............] 33/40   Step: 416ms | Tot: 14s267ms | Loss: 0.278 | Acc: 93.348% (7886/8448)              
 [=====================================================>...........] 34/40   Step: 417ms | Tot: 14s684ms | Loss: 0.277 | Acc: 93.348% (8125/8704)              
 [=======================================================>.........] 35/40   Step: 418ms | Tot: 15s103ms | Loss: 0.277 | Acc: 93.359% (8365/8960)              
 [========================================================>........] 36/40   Step: 489ms | Tot: 15s592ms | Loss: 0.281 | Acc: 93.327% (8601/9216)              
 [==========================================================>......] 37/40   Step: 375ms | Tot: 15s968ms | Loss: 0.281 | Acc: 93.370% (8844/9472)              
 [============================================================>....] 38/40   Step: 375ms | Tot: 16s344ms | Loss: 0.284 | Acc: 93.329% (9079/9728)              
 [=============================================================>...] 39/40   Step: 374ms | Tot: 16s718ms | Loss: 0.282 | Acc: 93.339% (9319/9984)              
 [===============================================================>.] 40/40   Step: 2s404ms | Tot: 19s123ms | Loss: 0.282 | Acc: 93.350% (9335/10000)
Saving with better validation accuracy model: 93.350..

Epoch: 1
 [>................................................................] 1/94   Step: 3s125ms | Tot: 0ms | Loss: 0.004 | Acc: 100.000% (256/256)              
 [>................................................................] 2/94   Step: 999ms | Tot: 999ms | Loss: 0.005 | Acc: 99.805% (511/512)              
 [=>...............................................................] 3/94   Step: 992ms | Tot: 1s991ms | Loss: 0.004 | Acc: 99.870% (767/768)              
 [==>..............................................................] 4/94   Step: 975ms | Tot: 2s967ms | Loss: 0.004 | Acc: 99.902% (1023/1024)              
 [==>..............................................................] 5/94   Step: 971ms | Tot: 3s939ms | Loss: 0.003 | Acc: 99.922% (1279/1280)              
 [===>.............................................................] 6/94   Step: 1s74ms | Tot: 5s14ms | Loss: 0.003 | Acc: 99.935% (1535/1536)              
 [====>............................................................] 7/94   Step: 953ms | Tot: 5s968ms | Loss: 0.004 | Acc: 99.888% (1790/1792)              
 [====>............................................................] 8/94   Step: 954ms | Tot: 6s922ms | Loss: 0.004 | Acc: 99.902% (2046/2048)              
 [=====>...........................................................] 9/94   Step: 955ms | Tot: 7s877ms | Loss: 0.004 | Acc: 99.913% (2302/2304)              
 [======>..........................................................] 10/94   Step: 955ms | Tot: 8s833ms | Loss: 0.003 | Acc: 99.922% (2558/2560)              
 [======>..........................................................] 11/94   Step: 1s63ms | Tot: 9s896ms | Loss: 0.003 | Acc: 99.929% (2814/2816)              
 [=======>.........................................................] 12/94   Step: 971ms | Tot: 10s868ms | Loss: 0.004 | Acc: 99.902% (3069/3072)              
 [========>........................................................] 13/94   Step: 955ms | Tot: 11s824ms | Loss: 0.004 | Acc: 99.910% (3325/3328)              
 [========>........................................................] 14/94   Step: 955ms | Tot: 12s779ms | Loss: 0.004 | Acc: 99.916% (3581/3584)              
 [=========>.......................................................] 15/94   Step: 954ms | Tot: 13s733ms | Loss: 0.004 | Acc: 99.922% (3837/3840)              
 [==========>......................................................] 16/94   Step: 1s64ms | Tot: 14s797ms | Loss: 0.004 | Acc: 99.927% (4093/4096)              
 [===========>.....................................................] 17/94   Step: 956ms | Tot: 15s754ms | Loss: 0.003 | Acc: 99.931% (4349/4352)              
 [===========>.....................................................] 18/94   Step: 956ms | Tot: 16s710ms | Loss: 0.003 | Acc: 99.935% (4605/4608)              
 [============>....................................................] 19/94   Step: 952ms | Tot: 17s663ms | Loss: 0.003 | Acc: 99.938% (4861/4864)              
 [=============>...................................................] 20/94   Step: 957ms | Tot: 18s621ms | Loss: 0.003 | Acc: 99.941% (5117/5120)              
 [=============>...................................................] 21/94   Step: 1s57ms | Tot: 19s678ms | Loss: 0.003 | Acc: 99.944% (5373/5376)              
 [==============>..................................................] 22/94   Step: 970ms | Tot: 20s649ms | Loss: 0.003 | Acc: 99.947% (5629/5632)              
 [===============>.................................................] 23/94   Step: 961ms | Tot: 21s610ms | Loss: 0.003 | Acc: 99.949% (5885/5888)              
 [===============>.................................................] 24/94   Step: 955ms | Tot: 22s565ms | Loss: 0.003 | Acc: 99.951% (6141/6144)              
 [================>................................................] 25/94   Step: 1s57ms | Tot: 23s623ms | Loss: 0.003 | Acc: 99.953% (6397/6400)              
 [=================>...............................................] 26/94   Step: 956ms | Tot: 24s579ms | Loss: 0.003 | Acc: 99.955% (6653/6656)              
 [=================>...............................................] 27/94   Step: 952ms | Tot: 25s532ms | Loss: 0.003 | Acc: 99.957% (6909/6912)              
 [==================>..............................................] 28/94   Step: 956ms | Tot: 26s488ms | Loss: 0.003 | Acc: 99.958% (7165/7168)              
 [===================>.............................................] 29/94   Step: 956ms | Tot: 27s445ms | Loss: 0.003 | Acc: 99.960% (7421/7424)              
 [====================>............................................] 30/94   Step: 1s64ms | Tot: 28s510ms | Loss: 0.003 | Acc: 99.961% (7677/7680)              
 [====================>............................................] 31/94   Step: 956ms | Tot: 29s466ms | Loss: 0.003 | Acc: 99.962% (7933/7936)              
 [=====================>...........................................] 32/94   Step: 956ms | Tot: 30s423ms | Loss: 0.003 | Acc: 99.963% (8189/8192)              
 [======================>..........................................] 33/94   Step: 972ms | Tot: 31s395ms | Loss: 0.003 | Acc: 99.964% (8445/8448)              
 [======================>..........................................] 34/94   Step: 956ms | Tot: 32s352ms | Loss: 0.003 | Acc: 99.966% (8701/8704)              
 [=======================>.........................................] 35/94   Step: 1s63ms | Tot: 33s415ms | Loss: 0.003 | Acc: 99.967% (8957/8960)              
 [========================>........................................] 36/94   Step: 953ms | Tot: 34s369ms | Loss: 0.003 | Acc: 99.967% (9213/9216)              
 [========================>........................................] 37/94   Step: 957ms | Tot: 35s327ms | Loss: 0.003 | Acc: 99.968% (9469/9472)              
 [=========================>.......................................] 38/94   Step: 960ms | Tot: 36s287ms | Loss: 0.003 | Acc: 99.969% (9725/9728)              
 [==========================>......................................] 39/94   Step: 1s59ms | Tot: 37s347ms | Loss: 0.003 | Acc: 99.970% (9981/9984)              
 [==========================>......................................] 40/94   Step: 1s157ms | Tot: 38s504ms | Loss: 0.003 | Acc: 99.971% (10237/10240)              
 [===========================>.....................................] 41/94   Step: 1s118ms | Tot: 39s622ms | Loss: 0.003 | Acc: 99.971% (10493/10496)              
 [============================>....................................] 42/94   Step: 959ms | Tot: 40s582ms | Loss: 0.003 | Acc: 99.972% (10749/10752)              
 [=============================>...................................] 43/94   Step: 967ms | Tot: 41s550ms | Loss: 0.003 | Acc: 99.973% (11005/11008)              
 [=============================>...................................] 44/94   Step: 1s61ms | Tot: 42s612ms | Loss: 0.003 | Acc: 99.973% (11261/11264)              
 [==============================>..................................] 45/94   Step: 955ms | Tot: 43s567ms | Loss: 0.003 | Acc: 99.974% (11517/11520)              
 [===============================>.................................] 46/94   Step: 955ms | Tot: 44s523ms | Loss: 0.003 | Acc: 99.966% (11772/11776)              
 [===============================>.................................] 47/94   Step: 955ms | Tot: 45s478ms | Loss: 0.003 | Acc: 99.967% (12028/12032)              
 [================================>................................] 48/94   Step: 957ms | Tot: 46s436ms | Loss: 0.003 | Acc: 99.967% (12284/12288)              
 [=================================>...............................] 49/94   Step: 1s61ms | Tot: 47s497ms | Loss: 0.003 | Acc: 99.968% (12540/12544)              
 [=================================>...............................] 50/94   Step: 953ms | Tot: 48s450ms | Loss: 0.003 | Acc: 99.969% (12796/12800)              
 [==================================>..............................] 51/94   Step: 955ms | Tot: 49s406ms | Loss: 0.003 | Acc: 99.969% (13052/13056)              
 [===================================>.............................] 52/94   Step: 960ms | Tot: 50s367ms | Loss: 0.003 | Acc: 99.970% (13308/13312)              
 [===================================>.............................] 53/94   Step: 1s73ms | Tot: 51s440ms | Loss: 0.003 | Acc: 99.971% (13564/13568)              
 [====================================>............................] 54/94   Step: 957ms | Tot: 52s398ms | Loss: 0.003 | Acc: 99.971% (13820/13824)              
 [=====================================>...........................] 55/94   Step: 954ms | Tot: 53s352ms | Loss: 0.003 | Acc: 99.972% (14076/14080)              
 [======================================>..........................] 56/94   Step: 957ms | Tot: 54s310ms | Loss: 0.003 | Acc: 99.972% (14332/14336)              
 [======================================>..........................] 57/94   Step: 955ms | Tot: 55s265ms | Loss: 0.003 | Acc: 99.973% (14588/14592)              
 [=======================================>.........................] 58/94   Step: 1s62ms | Tot: 56s328ms | Loss: 0.003 | Acc: 99.973% (14844/14848)              
 [========================================>........................] 59/94   Step: 962ms | Tot: 57s291ms | Loss: 0.003 | Acc: 99.967% (15099/15104)              
 [========================================>........................] 60/94   Step: 958ms | Tot: 58s250ms | Loss: 0.003 | Acc: 99.967% (15355/15360)              
 [=========================================>.......................] 61/94   Step: 951ms | Tot: 59s201ms | Loss: 0.003 | Acc: 99.968% (15611/15616)              
 [==========================================>......................] 62/94   Step: 960ms | Tot: 1m162ms | Loss: 0.003 | Acc: 99.968% (15867/15872)              
 [==========================================>......................] 63/94   Step: 1s85ms | Tot: 1m1s | Loss: 0.003 | Acc: 99.969% (16123/16128)              
 [===========================================>.....................] 64/94   Step: 963ms | Tot: 1m2s | Loss: 0.003 | Acc: 99.969% (16379/16384)              
 [============================================>....................] 65/94   Step: 953ms | Tot: 1m3s | Loss: 0.003 | Acc: 99.970% (16635/16640)              
 [============================================>....................] 66/94   Step: 954ms | Tot: 1m4s | Loss: 0.003 | Acc: 99.970% (16891/16896)              
 [=============================================>...................] 67/94   Step: 1s91ms | Tot: 1m5s | Loss: 0.003 | Acc: 99.971% (17147/17152)              
 [==============================================>..................] 68/94   Step: 958ms | Tot: 1m6s | Loss: 0.003 | Acc: 99.971% (17403/17408)              
 [===============================================>.................] 69/94   Step: 955ms | Tot: 1m7s | Loss: 0.003 | Acc: 99.972% (17659/17664)              
 [===============================================>.................] 70/94   Step: 956ms | Tot: 1m8s | Loss: 0.003 | Acc: 99.972% (17915/17920)              
 [================================================>................] 71/94   Step: 958ms | Tot: 1m9s | Loss: 0.003 | Acc: 99.967% (18170/18176)              
