cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
2452 boundary samples
Select 7 percent samples
Select 28000 samples
Load selected sample idx
Selected 28000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 31s222ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [>................................................................] 2/110   Step: 1s933ms | Tot: 1s933ms | Loss: 0.002 | Acc: 100.000% (512/512)              
 [=>...............................................................] 3/110   Step: 971ms | Tot: 2s905ms | Loss: 0.004 | Acc: 99.870% (767/768)              
 [=>...............................................................] 4/110   Step: 1s144ms | Tot: 4s49ms | Loss: 0.003 | Acc: 99.902% (1023/1024)              
 [==>..............................................................] 5/110   Step: 961ms | Tot: 5s11ms | Loss: 0.004 | Acc: 99.844% (1278/1280)              
 [==>..............................................................] 6/110   Step: 987ms | Tot: 5s999ms | Loss: 0.004 | Acc: 99.870% (1534/1536)              
 [===>.............................................................] 7/110   Step: 965ms | Tot: 6s964ms | Loss: 0.003 | Acc: 99.888% (1790/1792)              
 [====>............................................................] 8/110   Step: 956ms | Tot: 7s920ms | Loss: 0.004 | Acc: 99.854% (2045/2048)              
 [====>............................................................] 9/110   Step: 1s63ms | Tot: 8s984ms | Loss: 0.004 | Acc: 99.870% (2301/2304)              
 [=====>...........................................................] 10/110   Step: 960ms | Tot: 9s945ms | Loss: 0.004 | Acc: 99.883% (2557/2560)              
 [=====>...........................................................] 11/110   Step: 961ms | Tot: 10s906ms | Loss: 0.004 | Acc: 99.893% (2813/2816)              
 [======>..........................................................] 12/110   Step: 960ms | Tot: 11s866ms | Loss: 0.004 | Acc: 99.902% (3069/3072)              
 [=======>.........................................................] 13/110   Step: 1s70ms | Tot: 12s936ms | Loss: 0.004 | Acc: 99.910% (3325/3328)              
 [=======>.........................................................] 14/110   Step: 970ms | Tot: 13s907ms | Loss: 0.004 | Acc: 99.916% (3581/3584)              
 [========>........................................................] 15/110   Step: 962ms | Tot: 14s870ms | Loss: 0.004 | Acc: 99.922% (3837/3840)              
 [========>........................................................] 16/110   Step: 974ms | Tot: 15s844ms | Loss: 0.004 | Acc: 99.927% (4093/4096)              
 [=========>.......................................................] 17/110   Step: 963ms | Tot: 16s808ms | Loss: 0.004 | Acc: 99.931% (4349/4352)              
 [==================================================>..............] 87/110   Step: 963ms | Tot: 1m25s | Loss: 0.004 | Acc: 99.960% (22263/22272)              
 [===================================================>.............] 88/110   Step: 1s75ms | Tot: 1m27s | Loss: 0.004 | Acc: 99.960% (22519/22528)              
 [====================================================>............] 89/110   Step: 953ms | Tot: 1m27s | Loss: 0.004 | Acc: 99.960% (22775/22784)              
 [====================================================>............] 90/110   Step: 955ms | Tot: 1m28s | Loss: 0.004 | Acc: 99.961% (23031/23040)              
 [=====================================================>...........] 91/110   Step: 955ms | Tot: 1m29s | Loss: 0.004 | Acc: 99.961% (23287/23296)              
 [=====================================================>...........] 92/110   Step: 1s71ms | Tot: 1m30s | Loss: 0.004 | Acc: 99.962% (23543/23552)              
 [======================================================>..........] 93/110   Step: 955ms | Tot: 1m31s | Loss: 0.004 | Acc: 99.962% (23799/23808)              
 [======================================================>..........] 94/110   Step: 957ms | Tot: 1m32s | Loss: 0.004 | Acc: 99.963% (24055/24064)              
 [=======================================================>.........] 95/110   Step: 968ms | Tot: 1m33s | Loss: 0.004 | Acc: 99.963% (24311/24320)              
 [========================================================>........] 96/110   Step: 960ms | Tot: 1m34s | Loss: 0.004 | Acc: 99.963% (24567/24576)              
 [========================================================>........] 97/110   Step: 1s65ms | Tot: 1m35s | Loss: 0.004 | Acc: 99.964% (24823/24832)              
 [=========================================================>.......] 98/110   Step: 956ms | Tot: 1m36s | Loss: 0.004 | Acc: 99.960% (25078/25088)              
 [=========================================================>.......] 99/110   Step: 970ms | Tot: 1m37s | Loss: 0.004 | Acc: 99.961% (25334/25344)              
 [==========================================================>......] 100/110   Step: 966ms | Tot: 1m38s | Loss: 0.004 | Acc: 99.957% (25589/25600)              
 [===========================================================>.....] 101/110   Step: 1s62ms | Tot: 1m39s | Loss: 0.004 | Acc: 99.957% (25845/25856)              
 [===========================================================>.....] 102/110   Step: 965ms | Tot: 1m40s | Loss: 0.004 | Acc: 99.958% (26101/26112)              
 [============================================================>....] 103/110   Step: 956ms | Tot: 1m41s | Loss: 0.004 | Acc: 99.958% (26357/26368)              
 [============================================================>....] 104/110   Step: 967ms | Tot: 1m42s | Loss: 0.004 | Acc: 99.959% (26613/26624)              
 [=============================================================>...] 105/110   Step: 968ms | Tot: 1m43s | Loss: 0.004 | Acc: 99.959% (26869/26880)              
 [==============================================================>..] 106/110   Step: 1s2ms | Tot: 1m44s | Loss: 0.004 | Acc: 99.959% (27125/27136)              
 [==============================================================>..] 107/110   Step: 845ms | Tot: 1m45s | Loss: 0.004 | Acc: 99.960% (27381/27392)              
 [===============================================================>.] 108/110   Step: 852ms | Tot: 1m46s | Loss: 0.004 | Acc: 99.960% (27637/27648)              
 [===============================================================>.] 109/110   Step: 856ms | Tot: 1m47s | Loss: 0.004 | Acc: 99.961% (27893/27904)              
 [================================================================>] 110/110   Step: 8s61ms | Tot: 1m55s | Loss: 0.004 | Acc: 99.961% (27989/28000)
 [>................................................................] 1/40   Step: 1s139ms | Tot: 0ms | Loss: 0.194 | Acc: 94.922% (243/256)              
 [=>...............................................................] 2/40   Step: 439ms | Tot: 439ms | Loss: 0.275 | Acc: 93.164% (477/512)              
 [===>.............................................................] 3/40   Step: 424ms | Tot: 864ms | Loss: 0.265 | Acc: 93.620% (719/768)              
 [====>............................................................] 4/40   Step: 417ms | Tot: 1s281ms | Loss: 0.241 | Acc: 94.336% (966/1024)              
 [======>..........................................................] 5/40   Step: 418ms | Tot: 1s699ms | Loss: 0.220 | Acc: 94.688% (1212/1280)              
 [========>........................................................] 6/40   Step: 575ms | Tot: 2s275ms | Loss: 0.237 | Acc: 94.596% (1453/1536)              
 [=========>.......................................................] 7/40   Step: 422ms | Tot: 2s698ms | Loss: 0.238 | Acc: 94.531% (1694/1792)              
 [===========>.....................................................] 8/40   Step: 421ms | Tot: 3s119ms | Loss: 0.245 | Acc: 94.531% (1936/2048)              
 [=============>...................................................] 9/40   Step: 419ms | Tot: 3s539ms | Loss: 0.243 | Acc: 94.661% (2181/2304)              
 [==============>..................................................] 10/40   Step: 416ms | Tot: 3s956ms | Loss: 0.248 | Acc: 94.531% (2420/2560)              
 [================>................................................] 11/40   Step: 532ms | Tot: 4s488ms | Loss: 0.254 | Acc: 94.460% (2660/2816)              
 [=================>...............................................] 12/40   Step: 417ms | Tot: 4s905ms | Loss: 0.259 | Acc: 94.303% (2897/3072)              
 [===================>.............................................] 13/40   Step: 420ms | Tot: 5s326ms | Loss: 0.266 | Acc: 94.020% (3129/3328)              
 [=====================>...........................................] 14/40   Step: 418ms | Tot: 5s744ms | Loss: 0.255 | Acc: 94.224% (3377/3584)              
 [======================>..........................................] 15/40   Step: 418ms | Tot: 6s163ms | Loss: 0.258 | Acc: 94.115% (3614/3840)              
 [========================>........................................] 16/40   Step: 419ms | Tot: 6s583ms | Loss: 0.263 | Acc: 93.994% (3850/4096)              
 [==========================>......................................] 17/40   Step: 531ms | Tot: 7s114ms | Loss: 0.258 | Acc: 94.026% (4092/4352)              
 [===========================>.....................................] 18/40   Step: 419ms | Tot: 7s534ms | Loss: 0.265 | Acc: 93.967% (4330/4608)              
 [=============================>...................................] 19/40   Step: 418ms | Tot: 7s953ms | Loss: 0.263 | Acc: 94.017% (4573/4864)              
 [==============================>..................................] 20/40   Step: 422ms | Tot: 8s376ms | Loss: 0.264 | Acc: 94.023% (4814/5120)              
 [================================>................................] 21/40   Step: 420ms | Tot: 8s796ms | Loss: 0.262 | Acc: 94.066% (5057/5376)              
 [==================================>..............................] 22/40   Step: 529ms | Tot: 9s326ms | Loss: 0.263 | Acc: 94.087% (5299/5632)              
 [===================================>.............................] 23/40   Step: 419ms | Tot: 9s745ms | Loss: 0.265 | Acc: 94.090% (5540/5888)              
 [=====================================>...........................] 24/40   Step: 416ms | Tot: 10s162ms | Loss: 0.263 | Acc: 94.141% (5784/6144)              
 [=======================================>.........................] 25/40   Step: 421ms | Tot: 10s583ms | Loss: 0.266 | Acc: 94.078% (6021/6400)              
 [========================================>........................] 26/40   Step: 411ms | Tot: 10s994ms | Loss: 0.273 | Acc: 93.975% (6255/6656)              
 [==========================================>......................] 27/40   Step: 410ms | Tot: 11s405ms | Loss: 0.275 | Acc: 93.909% (6491/6912)              
 [===========================================>.....................] 28/40   Step: 516ms | Tot: 11s921ms | Loss: 0.275 | Acc: 93.876% (6729/7168)              
 [=============================================>...................] 29/40   Step: 410ms | Tot: 12s332ms | Loss: 0.276 | Acc: 93.844% (6967/7424)              
 [===============================================>.................] 30/40   Step: 410ms | Tot: 12s742ms | Loss: 0.274 | Acc: 93.880% (7210/7680)              
 [================================================>................] 31/40   Step: 412ms | Tot: 13s154ms | Loss: 0.274 | Acc: 93.876% (7450/7936)              
 [==================================================>..............] 32/40   Step: 416ms | Tot: 13s570ms | Loss: 0.274 | Acc: 93.835% (7687/8192)              
 [====================================================>............] 33/40   Step: 521ms | Tot: 14s92ms | Loss: 0.273 | Acc: 93.868% (7930/8448)              
 [=====================================================>...........] 34/40   Step: 414ms | Tot: 14s507ms | Loss: 0.273 | Acc: 93.842% (8168/8704)              
 [=======================================================>.........] 35/40   Step: 412ms | Tot: 14s920ms | Loss: 0.273 | Acc: 93.828% (8407/8960)              
 [========================================================>........] 36/40   Step: 375ms | Tot: 15s295ms | Loss: 0.277 | Acc: 93.739% (8639/9216)              
 [==========================================================>......] 37/40   Step: 368ms | Tot: 15s664ms | Loss: 0.275 | Acc: 93.771% (8882/9472)              
 [============================================================>....] 38/40   Step: 368ms | Tot: 16s32ms | Loss: 0.276 | Acc: 93.760% (9121/9728)              
 [=============================================================>...] 39/40   Step: 472ms | Tot: 16s505ms | Loss: 0.275 | Acc: 93.740% (9359/9984)              
 [===============================================================>.] 40/40   Step: 2s336ms | Tot: 18s842ms | Loss: 0.274 | Acc: 93.750% (9375/10000)
Saving with better validation accuracy model: 93.750..

Epoch: 1
 [>................................................................] 1/110   Step: 2s996ms | Tot: 0ms | Loss: 0.003 | Acc: 100.000% (256/256)              
 [>................................................................] 2/110   Step: 973ms | Tot: 973ms | Loss: 0.006 | Acc: 99.805% (511/512)              
 [=>...............................................................] 3/110   Step: 974ms | Tot: 1s948ms | Loss: 0.005 | Acc: 99.870% (767/768)              
 [=>...............................................................] 4/110   Step: 1s139ms | Tot: 3s88ms | Loss: 0.005 | Acc: 99.902% (1023/1024)              
 [==>..............................................................] 5/110   Step: 972ms | Tot: 4s60ms | Loss: 0.004 | Acc: 99.922% (1279/1280)              
 [==>..............................................................] 6/110   Step: 976ms | Tot: 5s36ms | Loss: 0.004 | Acc: 99.935% (1535/1536)              
 [===>.............................................................] 7/110   Step: 971ms | Tot: 6s8ms | Loss: 0.004 | Acc: 99.944% (1791/1792)              
 [====>............................................................] 8/110   Step: 1s84ms | Tot: 7s92ms | Loss: 0.005 | Acc: 99.902% (2046/2048)              
 [====>............................................................] 9/110   Step: 973ms | Tot: 8s66ms | Loss: 0.005 | Acc: 99.913% (2302/2304)              
 [=====>...........................................................] 10/110   Step: 980ms | Tot: 9s47ms | Loss: 0.004 | Acc: 99.922% (2558/2560)              
 [=====>...........................................................] 11/110   Step: 967ms | Tot: 10s14ms | Loss: 0.004 | Acc: 99.929% (2814/2816)              
 [======>..........................................................] 12/110   Step: 955ms | Tot: 10s970ms | Loss: 0.004 | Acc: 99.935% (3070/3072)              
 [=======>.........................................................] 13/110   Step: 1s68ms | Tot: 12s38ms | Loss: 0.004 | Acc: 99.940% (3326/3328)              
 [=======>.........................................................] 14/110   Step: 960ms | Tot: 12s999ms | Loss: 0.004 | Acc: 99.944% (3582/3584)              
 [========>........................................................] 15/110   Step: 955ms | Tot: 13s954ms | Loss: 0.004 | Acc: 99.948% (3838/3840)              
 [========>........................................................] 16/110   Step: 960ms | Tot: 14s915ms | Loss: 0.004 | Acc: 99.951% (4094/4096)              
 [=========>.......................................................] 17/110   Step: 961ms | Tot: 15s876ms | Loss: 0.004 | Acc: 99.954% (4350/4352)              
 [==========>......................................................] 18/110   Step: 1s65ms | Tot: 16s941ms | Loss: 0.004 | Acc: 99.957% (4606/4608)              
 [==========>......................................................] 19/110   Step: 958ms | Tot: 17s900ms | Loss: 0.004 | Acc: 99.959% (4862/4864)              
 [===========>.....................................................] 20/110   Step: 970ms | Tot: 18s870ms | Loss: 0.004 | Acc: 99.961% (5118/5120)              
 [===========>.....................................................] 21/110   Step: 958ms | Tot: 19s828ms | Loss: 0.004 | Acc: 99.963% (5374/5376)              
 [============>....................................................] 22/110   Step: 1s66ms | Tot: 20s895ms | Loss: 0.005 | Acc: 99.947% (5629/5632)              
 [=============>...................................................] 23/110   Step: 958ms | Tot: 21s854ms | Loss: 0.005 | Acc: 99.949% (5885/5888)              
 [=============>...................................................] 24/110   Step: 963ms | Tot: 22s817ms | Loss: 0.004 | Acc: 99.951% (6141/6144)              
 [==============>..................................................] 25/110   Step: 958ms | Tot: 23s775ms | Loss: 0.004 | Acc: 99.953% (6397/6400)              
 [==============>..................................................] 26/110   Step: 955ms | Tot: 24s731ms | Loss: 0.004 | Acc: 99.955% (6653/6656)              
 [===============>.................................................] 27/110   Step: 1s77ms | Tot: 25s808ms | Loss: 0.004 | Acc: 99.957% (6909/6912)              
 [===============>.................................................] 28/110   Step: 960ms | Tot: 26s769ms | Loss: 0.004 | Acc: 99.958% (7165/7168)              
 [================>................................................] 29/110   Step: 956ms | Tot: 27s726ms | Loss: 0.004 | Acc: 99.946% (7420/7424)              
 [=================>...............................................] 30/110   Step: 964ms | Tot: 28s691ms | Loss: 0.004 | Acc: 99.948% (7676/7680)              
 [=================>...............................................] 31/110   Step: 958ms | Tot: 29s649ms | Loss: 0.004 | Acc: 99.950% (7932/7936)              
 [==================>..............................................] 32/110   Step: 1s66ms | Tot: 30s716ms | Loss: 0.004 | Acc: 99.951% (8188/8192)              
 [==================>..............................................] 33/110   Step: 958ms | Tot: 31s674ms | Loss: 0.004 | Acc: 99.953% (8444/8448)              
 [===================>.............................................] 34/110   Step: 961ms | Tot: 32s636ms | Loss: 0.004 | Acc: 99.943% (8699/8704)              
 [====================>............................................] 35/110   Step: 967ms | Tot: 33s603ms | Loss: 0.004 | Acc: 99.944% (8955/8960)              
 [====================>............................................] 36/110   Step: 1s69ms | Tot: 34s672ms | Loss: 0.004 | Acc: 99.946% (9211/9216)              
 [=====================>...........................................] 37/110   Step: 964ms | Tot: 35s637ms | Loss: 0.004 | Acc: 99.937% (9466/9472)              
 [=====================>...........................................] 38/110   Step: 963ms | Tot: 36s601ms | Loss: 0.004 | Acc: 99.938% (9722/9728)              
 [======================>..........................................] 39/110   Step: 957ms | Tot: 37s558ms | Loss: 0.004 | Acc: 99.940% (9978/9984)              
 [=======================>.........................................] 40/110   Step: 966ms | Tot: 38s525ms | Loss: 0.004 | Acc: 99.941% (10234/10240)              
 [=======================>.........................................] 41/110   Step: 1s71ms | Tot: 39s597ms | Loss: 0.004 | Acc: 99.943% (10490/10496)              
 [========================>........................................] 42/110   Step: 960ms | Tot: 40s558ms | Loss: 0.004 | Acc: 99.944% (10746/10752)              
 [========================>........................................] 43/110   Step: 957ms | Tot: 41s515ms | Loss: 0.004 | Acc: 99.945% (11002/11008)              
 [=========================>.......................................] 44/110   Step: 965ms | Tot: 42s481ms | Loss: 0.004 | Acc: 99.938% (11257/11264)              
 [==========================>......................................] 45/110   Step: 961ms | Tot: 43s442ms | Loss: 0.004 | Acc: 99.939% (11513/11520)              
 [==========================>......................................] 46/110   Step: 1s66ms | Tot: 44s508ms | Loss: 0.004 | Acc: 99.941% (11769/11776)              
 [===========================>.....................................] 47/110   Step: 963ms | Tot: 45s472ms | Loss: 0.004 | Acc: 99.934% (12024/12032)              
 [===========================>.....................................] 48/110   Step: 966ms | Tot: 46s439ms | Loss: 0.004 | Acc: 99.935% (12280/12288)              
 [============================>....................................] 49/110   Step: 960ms | Tot: 47s400ms | Loss: 0.004 | Acc: 99.928% (12535/12544)              
 [============================>....................................] 50/110   Step: 954ms | Tot: 48s354ms | Loss: 0.004 | Acc: 99.930% (12791/12800)              
 [=============================>...................................] 51/110   Step: 1s99ms | Tot: 49s454ms | Loss: 0.004 | Acc: 99.931% (13047/13056)              
 [==============================>..................................] 52/110   Step: 957ms | Tot: 50s411ms | Loss: 0.004 | Acc: 99.932% (13303/13312)              
 [==============================>..................................] 53/110   Step: 965ms | Tot: 51s376ms | Loss: 0.004 | Acc: 99.934% (13559/13568)              
 [===============================>.................................] 54/110   Step: 965ms | Tot: 52s342ms | Loss: 0.004 | Acc: 99.935% (13815/13824)              
