cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 1
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 6 percent samples
Select 24000 samples
Save selected sample idx
Selected 24000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 150 epochs

Epoch: 0
 [>................................................................] 1/94   Step: 31s29ms | Tot: 0ms | Loss: 2.371 | Acc: 8.203% (21/256)              
 [>................................................................] 2/94   Step: 1s953ms | Tot: 1s954ms | Loss: 2.395 | Acc: 9.570% (49/512)              
 [=>...............................................................] 3/94   Step: 962ms | Tot: 2s916ms | Loss: 2.381 | Acc: 11.979% (92/768)              
 [==>..............................................................] 4/94   Step: 1s133ms | Tot: 4s50ms | Loss: 2.311 | Acc: 14.941% (153/1024)              
 [==>..............................................................] 5/94   Step: 948ms | Tot: 4s998ms | Loss: 2.303 | Acc: 15.781% (202/1280)              
 [===>.............................................................] 6/94   Step: 954ms | Tot: 5s953ms | Loss: 2.292 | Acc: 15.885% (244/1536)              
 [====>............................................................] 7/94   Step: 950ms | Tot: 6s903ms | Loss: 2.287 | Acc: 16.629% (298/1792)              
 [====>............................................................] 8/94   Step: 949ms | Tot: 7s852ms | Loss: 2.282 | Acc: 17.334% (355/2048)              
 [=====>...........................................................] 9/94   Step: 1s54ms | Tot: 8s906ms | Loss: 2.260 | Acc: 18.229% (420/2304)              
 [======>..........................................................] 10/94   Step: 966ms | Tot: 9s873ms | Loss: 2.257 | Acc: 19.023% (487/2560)              
 [======>..........................................................] 11/94   Step: 965ms | Tot: 10s839ms | Loss: 2.240 | Acc: 19.602% (552/2816)              
 [=======>.........................................................] 12/94   Step: 964ms | Tot: 11s803ms | Loss: 2.221 | Acc: 20.052% (616/3072)              
 [========>........................................................] 13/94   Step: 1s51ms | Tot: 12s854ms | Loss: 2.211 | Acc: 20.192% (672/3328)              
 [========>........................................................] 14/94   Step: 947ms | Tot: 13s802ms | Loss: 2.187 | Acc: 20.787% (745/3584)              
 [=========>.......................................................] 15/94   Step: 952ms | Tot: 14s755ms | Loss: 2.191 | Acc: 21.042% (808/3840)              
 [========================>........................................] 36/94   Step: 1s57ms | Tot: 35s377ms | Loss: 2.040 | Acc: 26.009% (2397/9216)              
 [========================>........................................] 37/94   Step: 957ms | Tot: 36s334ms | Loss: 2.035 | Acc: 26.267% (2488/9472)              
 [=========================>.......................................] 38/94   Step: 947ms | Tot: 37s282ms | Loss: 2.028 | Acc: 26.480% (2576/9728)              
 [==========================>......................................] 39/94   Step: 949ms | Tot: 38s231ms | Loss: 2.020 | Acc: 26.623% (2658/9984)              
 [==========================>......................................] 40/94   Step: 947ms | Tot: 39s179ms | Loss: 2.014 | Acc: 26.807% (2745/10240)              
 [===========================>.....................................] 41/94   Step: 1s108ms | Tot: 40s287ms | Loss: 2.008 | Acc: 26.963% (2830/10496)              
 [============================>....................................] 42/94   Step: 959ms | Tot: 41s247ms | Loss: 2.000 | Acc: 27.130% (2917/10752)              
 [=============================>...................................] 43/94   Step: 959ms | Tot: 42s206ms | Loss: 1.995 | Acc: 27.253% (3000/11008)              
 [=============================>...................................] 44/94   Step: 954ms | Tot: 43s161ms | Loss: 1.988 | Acc: 27.548% (3103/11264)              
 [==============================>..................................] 45/94   Step: 948ms | Tot: 44s109ms | Loss: 1.981 | Acc: 27.821% (3205/11520)              
 [===============================>.................................] 46/94   Step: 1s59ms | Tot: 45s169ms | Loss: 1.976 | Acc: 28.006% (3298/11776)              
 [===============================>.................................] 47/94   Step: 944ms | Tot: 46s114ms | Loss: 1.970 | Acc: 28.158% (3388/12032)              
 [================================>................................] 48/94   Step: 944ms | Tot: 47s58ms | Loss: 1.962 | Acc: 28.353% (3484/12288)              
 [=================================>...............................] 49/94   Step: 946ms | Tot: 48s4ms | Loss: 1.957 | Acc: 28.428% (3566/12544)              
 [=================================>...............................] 50/94   Step: 946ms | Tot: 48s951ms | Loss: 1.951 | Acc: 28.625% (3664/12800)              
 [==================================>..............................] 51/94   Step: 1s70ms | Tot: 50s21ms | Loss: 1.946 | Acc: 28.799% (3760/13056)              
 [===================================>.............................] 52/94   Step: 952ms | Tot: 50s974ms | Loss: 1.941 | Acc: 28.981% (3858/13312)              
 [===================================>.............................] 53/94   Step: 965ms | Tot: 51s939ms | Loss: 1.936 | Acc: 29.172% (3958/13568)              
 [====================================>............................] 54/94   Step: 945ms | Tot: 52s885ms | Loss: 1.928 | Acc: 29.470% (4074/13824)              
 [=====================================>...........................] 55/94   Step: 1s57ms | Tot: 53s943ms | Loss: 1.923 | Acc: 29.709% (4183/14080)              
 [======================================>..........................] 56/94   Step: 948ms | Tot: 54s891ms | Loss: 1.919 | Acc: 29.925% (4290/14336)              
 [======================================>..........................] 57/94   Step: 950ms | Tot: 55s841ms | Loss: 1.914 | Acc: 30.160% (4401/14592)              
 [=======================================>.........................] 58/94   Step: 952ms | Tot: 56s794ms | Loss: 1.911 | Acc: 30.260% (4493/14848)              
 [========================================>........................] 59/94   Step: 947ms | Tot: 57s741ms | Loss: 1.906 | Acc: 30.436% (4597/15104)              
 [========================================>........................] 60/94   Step: 1s51ms | Tot: 58s792ms | Loss: 1.899 | Acc: 30.658% (4709/15360)              
 [=========================================>.......................] 61/94   Step: 950ms | Tot: 59s743ms | Loss: 1.897 | Acc: 30.718% (4797/15616)              
 [==========================================>......................] 62/94   Step: 958ms | Tot: 1m702ms | Loss: 1.892 | Acc: 30.929% (4909/15872)              
 [==========================================>......................] 63/94   Step: 972ms | Tot: 1m1s | Loss: 1.889 | Acc: 31.052% (5008/16128)              
 [===========================================>.....................] 64/94   Step: 1s51ms | Tot: 1m2s | Loss: 1.886 | Acc: 31.152% (5104/16384)              
 [============================================>....................] 65/94   Step: 946ms | Tot: 1m3s | Loss: 1.881 | Acc: 31.304% (5209/16640)              
 [============================================>....................] 66/94   Step: 964ms | Tot: 1m4s | Loss: 1.876 | Acc: 31.380% (5302/16896)              
 [=============================================>...................] 67/94   Step: 947ms | Tot: 1m5s | Loss: 1.874 | Acc: 31.413% (5388/17152)              
 [==============================================>..................] 68/94   Step: 951ms | Tot: 1m6s | Loss: 1.870 | Acc: 31.554% (5493/17408)              
 [===============================================>.................] 69/94   Step: 1s55ms | Tot: 1m7s | Loss: 1.866 | Acc: 31.743% (5607/17664)              
 [===============================================>.................] 70/94   Step: 945ms | Tot: 1m8s | Loss: 1.864 | Acc: 31.825% (5703/17920)              
 [================================================>................] 71/94   Step: 947ms | Tot: 1m9s | Loss: 1.862 | Acc: 31.905% (5799/18176)              
 [=================================================>...............] 72/94   Step: 975ms | Tot: 1m10s | Loss: 1.857 | Acc: 32.048% (5907/18432)              
 [=================================================>...............] 73/94   Step: 964ms | Tot: 1m11s | Loss: 1.856 | Acc: 32.117% (6002/18688)              
 [==================================================>..............] 74/94   Step: 1s84ms | Tot: 1m12s | Loss: 1.854 | Acc: 32.163% (6093/18944)              
 [===================================================>.............] 75/94   Step: 944ms | Tot: 1m13s | Loss: 1.850 | Acc: 32.339% (6209/19200)              
 [===================================================>.............] 76/94   Step: 943ms | Tot: 1m14s | Loss: 1.848 | Acc: 32.478% (6319/19456)              
 [====================================================>............] 77/94   Step: 949ms | Tot: 1m15s | Loss: 1.844 | Acc: 32.650% (6436/19712)              
 [=====================================================>...........] 78/94   Step: 1s53ms | Tot: 1m16s | Loss: 1.843 | Acc: 32.662% (6522/19968)              
 [=====================================================>...........] 79/94   Step: 946ms | Tot: 1m17s | Loss: 1.840 | Acc: 32.773% (6628/20224)              
 [======================================================>..........] 80/94   Step: 944ms | Tot: 1m18s | Loss: 1.837 | Acc: 32.910% (6740/20480)              
 [=======================================================>.........] 81/94   Step: 951ms | Tot: 1m19s | Loss: 1.833 | Acc: 33.054% (6854/20736)              
 [========================================================>........] 82/94   Step: 973ms | Tot: 1m20s | Loss: 1.830 | Acc: 33.208% (6971/20992)              
 [========================================================>........] 83/94   Step: 1s64ms | Tot: 1m21s | Loss: 1.828 | Acc: 33.278% (7071/21248)              
 [=========================================================>.......] 84/94   Step: 962ms | Tot: 1m22s | Loss: 1.824 | Acc: 33.445% (7192/21504)              
 [==========================================================>......] 85/94   Step: 946ms | Tot: 1m23s | Loss: 1.821 | Acc: 33.589% (7309/21760)              
 [==========================================================>......] 86/94   Step: 943ms | Tot: 1m24s | Loss: 1.817 | Acc: 33.680% (7415/22016)              
 [===========================================================>.....] 87/94   Step: 1s53ms | Tot: 1m25s | Loss: 1.813 | Acc: 33.778% (7523/22272)              
 [============================================================>....] 88/94   Step: 945ms | Tot: 1m26s | Loss: 1.810 | Acc: 33.869% (7630/22528)              
 [============================================================>....] 89/94   Step: 943ms | Tot: 1m27s | Loss: 1.806 | Acc: 33.976% (7741/22784)              
 [=============================================================>...] 90/94   Step: 916ms | Tot: 1m27s | Loss: 1.803 | Acc: 34.084% (7853/23040)              
 [==============================================================>..] 91/94   Step: 838ms | Tot: 1m28s | Loss: 1.799 | Acc: 34.238% (7976/23296)              
 [==============================================================>..] 92/94   Step: 945ms | Tot: 1m29s | Loss: 1.797 | Acc: 34.333% (8086/23552)              
 [===============================================================>.] 93/94   Step: 852ms | Tot: 1m30s | Loss: 1.793 | Acc: 34.434% (8198/23808)              
 [================================================================>] 94/94   Step: 8s809ms | Tot: 1m39s | Loss: 1.791 | Acc: 34.521% (8285/24000)
 [>................................................................] 1/40   Step: 1s197ms | Tot: 0ms | Loss: 1.555 | Acc: 44.922% (115/256)              
 [=>...............................................................] 2/40   Step: 442ms | Tot: 442ms | Loss: 1.625 | Acc: 42.969% (220/512)              
 [===>.............................................................] 3/40   Step: 576ms | Tot: 1s18ms | Loss: 1.630 | Acc: 43.099% (331/768)              
 [====>............................................................] 4/40   Step: 421ms | Tot: 1s440ms | Loss: 1.625 | Acc: 43.066% (441/1024)              
 [======>..........................................................] 5/40   Step: 421ms | Tot: 1s861ms | Loss: 1.629 | Acc: 43.047% (551/1280)              
 [========>........................................................] 6/40   Step: 420ms | Tot: 2s281ms | Loss: 1.642 | Acc: 42.773% (657/1536)              
 [=========>.......................................................] 7/40   Step: 421ms | Tot: 2s702ms | Loss: 1.640 | Acc: 43.080% (772/1792)              
 [===========>.....................................................] 8/40   Step: 561ms | Tot: 3s264ms | Loss: 1.641 | Acc: 43.359% (888/2048)              
 [=============>...................................................] 9/40   Step: 425ms | Tot: 3s689ms | Loss: 1.652 | Acc: 43.142% (994/2304)              
 [==============>..................................................] 10/40   Step: 423ms | Tot: 4s113ms | Loss: 1.660 | Acc: 42.891% (1098/2560)              
 [================>................................................] 11/40   Step: 421ms | Tot: 4s535ms | Loss: 1.664 | Acc: 42.614% (1200/2816)              
 [=================>...............................................] 12/40   Step: 419ms | Tot: 4s954ms | Loss: 1.671 | Acc: 42.383% (1302/3072)              
 [===================>.............................................] 13/40   Step: 425ms | Tot: 5s379ms | Loss: 1.674 | Acc: 42.428% (1412/3328)              
 [=====================>...........................................] 14/40   Step: 526ms | Tot: 5s905ms | Loss: 1.673 | Acc: 42.243% (1514/3584)              
 [======================>..........................................] 15/40   Step: 421ms | Tot: 6s327ms | Loss: 1.677 | Acc: 42.109% (1617/3840)              
 [========================>........................................] 16/40   Step: 418ms | Tot: 6s746ms | Loss: 1.676 | Acc: 42.090% (1724/4096)              
 [==========================>......................................] 17/40   Step: 421ms | Tot: 7s167ms | Loss: 1.680 | Acc: 42.188% (1836/4352)              
 [===========================>.....................................] 18/40   Step: 418ms | Tot: 7s585ms | Loss: 1.683 | Acc: 42.122% (1941/4608)              
 [=============================>...................................] 19/40   Step: 418ms | Tot: 8s4ms | Loss: 1.681 | Acc: 42.373% (2061/4864)              
 [==============================>..................................] 20/40   Step: 525ms | Tot: 8s530ms | Loss: 1.679 | Acc: 42.422% (2172/5120)              
 [================================>................................] 21/40   Step: 422ms | Tot: 8s952ms | Loss: 1.676 | Acc: 42.522% (2286/5376)              
 [==================================>..............................] 22/40   Step: 437ms | Tot: 9s389ms | Loss: 1.670 | Acc: 42.489% (2393/5632)              
 [===================================>.............................] 23/40   Step: 418ms | Tot: 9s808ms | Loss: 1.675 | Acc: 42.357% (2494/5888)              
 [=====================================>...........................] 24/40   Step: 422ms | Tot: 10s230ms | Loss: 1.676 | Acc: 42.383% (2604/6144)              
 [=======================================>.........................] 25/40   Step: 432ms | Tot: 10s662ms | Loss: 1.676 | Acc: 42.344% (2710/6400)              
 [========================================>........................] 26/40   Step: 524ms | Tot: 11s187ms | Loss: 1.682 | Acc: 42.218% (2810/6656)              
 [==========================================>......................] 27/40   Step: 423ms | Tot: 11s610ms | Loss: 1.676 | Acc: 42.433% (2933/6912)              
 [===========================================>.....................] 28/40   Step: 415ms | Tot: 12s26ms | Loss: 1.680 | Acc: 42.355% (3036/7168)              
 [=============================================>...................] 29/40   Step: 414ms | Tot: 12s441ms | Loss: 1.680 | Acc: 42.322% (3142/7424)              
 [===============================================>.................] 30/40   Step: 414ms | Tot: 12s855ms | Loss: 1.678 | Acc: 42.474% (3262/7680)              
 [================================================>................] 31/40   Step: 413ms | Tot: 13s268ms | Loss: 1.676 | Acc: 42.566% (3378/7936)              
 [==================================================>..............] 32/40   Step: 518ms | Tot: 13s787ms | Loss: 1.679 | Acc: 42.639% (3493/8192)              
 [====================================================>............] 33/40   Step: 414ms | Tot: 14s201ms | Loss: 1.677 | Acc: 42.649% (3603/8448)              
 [=====================================================>...........] 34/40   Step: 416ms | Tot: 14s617ms | Loss: 1.674 | Acc: 42.762% (3722/8704)              
 [=======================================================>.........] 35/40   Step: 412ms | Tot: 15s30ms | Loss: 1.673 | Acc: 42.835% (3838/8960)              
 [========================================================>........] 36/40   Step: 375ms | Tot: 15s405ms | Loss: 1.675 | Acc: 42.893% (3953/9216)              
 [==========================================================>......] 37/40   Step: 369ms | Tot: 15s775ms | Loss: 1.677 | Acc: 42.673% (4042/9472)              
 [============================================================>....] 38/40   Step: 475ms | Tot: 16s251ms | Loss: 1.680 | Acc: 42.650% (4149/9728)              
 [=============================================================>...] 39/40   Step: 370ms | Tot: 16s621ms | Loss: 1.683 | Acc: 42.588% (4252/9984)              
 [===============================================================>.] 40/40   Step: 2s383ms | Tot: 19s4ms | Loss: 1.682 | Acc: 42.600% (4260/10000)
Saving with better validation accuracy model: 42.600..

Epoch: 1
 [>................................................................] 1/94   Step: 3s17ms | Tot: 0ms | Loss: 1.511 | Acc: 44.531% (114/256)              
 [>................................................................] 2/94   Step: 967ms | Tot: 967ms | Loss: 1.564 | Acc: 41.602% (213/512)              
 [=>...............................................................] 3/94   Step: 1s127ms | Tot: 2s95ms | Loss: 1.492 | Acc: 45.312% (348/768)              
 [==>..............................................................] 4/94   Step: 966ms | Tot: 3s61ms | Loss: 1.492 | Acc: 45.410% (465/1024)              
 [==>..............................................................] 5/94   Step: 968ms | Tot: 4s30ms | Loss: 1.475 | Acc: 45.234% (579/1280)              
 [===>.............................................................] 6/94   Step: 962ms | Tot: 4s992ms | Loss: 1.476 | Acc: 44.922% (690/1536)              
 [====>............................................................] 7/94   Step: 949ms | Tot: 5s942ms | Loss: 1.470 | Acc: 45.592% (817/1792)              
 [====>............................................................] 8/94   Step: 1s51ms | Tot: 6s993ms | Loss: 1.462 | Acc: 45.850% (939/2048)              
 [=====>...........................................................] 9/94   Step: 968ms | Tot: 7s962ms | Loss: 1.457 | Acc: 46.398% (1069/2304)              
 [======>..........................................................] 10/94   Step: 966ms | Tot: 8s928ms | Loss: 1.469 | Acc: 45.703% (1170/2560)              
 [======>..........................................................] 11/94   Step: 945ms | Tot: 9s874ms | Loss: 1.460 | Acc: 46.200% (1301/2816)              
 [=======>.........................................................] 12/94   Step: 1s48ms | Tot: 10s923ms | Loss: 1.460 | Acc: 46.289% (1422/3072)              
 [========>........................................................] 13/94   Step: 943ms | Tot: 11s866ms | Loss: 1.455 | Acc: 46.394% (1544/3328)              
 [========>........................................................] 14/94   Step: 947ms | Tot: 12s813ms | Loss: 1.450 | Acc: 46.652% (1672/3584)              
 [=========>.......................................................] 15/94   Step: 944ms | Tot: 13s758ms | Loss: 1.436 | Acc: 47.031% (1806/3840)              
 [==========>......................................................] 16/94   Step: 945ms | Tot: 14s704ms | Loss: 1.434 | Acc: 46.973% (1924/4096)              
 [===========>.....................................................] 17/94   Step: 1s51ms | Tot: 15s755ms | Loss: 1.433 | Acc: 47.197% (2054/4352)              
 [===========>.....................................................] 18/94   Step: 942ms | Tot: 16s698ms | Loss: 1.426 | Acc: 47.331% (2181/4608)              
 [============>....................................................] 19/94   Step: 969ms | Tot: 17s667ms | Loss: 1.424 | Acc: 47.389% (2305/4864)              
 [=============>...................................................] 20/94   Step: 961ms | Tot: 18s628ms | Loss: 1.420 | Acc: 47.715% (2443/5120)              
 [=============>...................................................] 21/94   Step: 957ms | Tot: 19s586ms | Loss: 1.417 | Acc: 47.749% (2567/5376)              
 [==============>..................................................] 22/94   Step: 1s48ms | Tot: 20s634ms | Loss: 1.418 | Acc: 47.745% (2689/5632)              
 [===============>.................................................] 23/94   Step: 946ms | Tot: 21s580ms | Loss: 1.412 | Acc: 47.843% (2817/5888)              
 [===============>.................................................] 24/94   Step: 948ms | Tot: 22s529ms | Loss: 1.403 | Acc: 48.242% (2964/6144)              
 [================>................................................] 25/94   Step: 942ms | Tot: 23s471ms | Loss: 1.402 | Acc: 48.375% (3096/6400)              
 [=================>...............................................] 26/94   Step: 1s50ms | Tot: 24s521ms | Loss: 1.398 | Acc: 48.588% (3234/6656)              
 [=================>...............................................] 27/94   Step: 944ms | Tot: 25s466ms | Loss: 1.391 | Acc: 48.712% (3367/6912)              
 [==================>..............................................] 28/94   Step: 948ms | Tot: 26s415ms | Loss: 1.387 | Acc: 48.758% (3495/7168)              
 [===================>.............................................] 29/94   Step: 967ms | Tot: 27s382ms | Loss: 1.386 | Acc: 48.909% (3631/7424)              
 [====================>............................................] 30/94   Step: 951ms | Tot: 28s334ms | Loss: 1.388 | Acc: 48.841% (3751/7680)              
 [====================>............................................] 31/94   Step: 1s60ms | Tot: 29s394ms | Loss: 1.390 | Acc: 48.677% (3863/7936)              
 [=====================>...........................................] 32/94   Step: 948ms | Tot: 30s342ms | Loss: 1.393 | Acc: 48.706% (3990/8192)              
 [======================>..........................................] 33/94   Step: 947ms | Tot: 31s289ms | Loss: 1.392 | Acc: 48.722% (4116/8448)              
 [======================>..........................................] 34/94   Step: 948ms | Tot: 32s238ms | Loss: 1.390 | Acc: 48.840% (4251/8704)              
 [=======================>.........................................] 35/94   Step: 1s54ms | Tot: 33s293ms | Loss: 1.386 | Acc: 48.962% (4387/8960)              
 [========================>........................................] 36/94   Step: 946ms | Tot: 34s239ms | Loss: 1.387 | Acc: 48.937% (4510/9216)              
 [========================>........................................] 37/94   Step: 947ms | Tot: 35s186ms | Loss: 1.388 | Acc: 48.923% (4634/9472)              
 [=========================>.......................................] 38/94   Step: 943ms | Tot: 36s130ms | Loss: 1.388 | Acc: 48.777% (4745/9728)              
 [==========================>......................................] 39/94   Step: 953ms | Tot: 37s83ms | Loss: 1.390 | Acc: 48.708% (4863/9984)              
 [==========================>......................................] 40/94   Step: 1s74ms | Tot: 38s158ms | Loss: 1.391 | Acc: 48.623% (4979/10240)              
 [===========================>.....................................] 41/94   Step: 963ms | Tot: 39s121ms | Loss: 1.392 | Acc: 48.609% (5102/10496)              
 [============================>....................................] 42/94   Step: 949ms | Tot: 40s70ms | Loss: 1.393 | Acc: 48.624% (5228/10752)              
 [=============================>...................................] 43/94   Step: 949ms | Tot: 41s20ms | Loss: 1.391 | Acc: 48.710% (5362/11008)              
 [=============================>...................................] 44/94   Step: 1s57ms | Tot: 42s77ms | Loss: 1.393 | Acc: 48.748% (5491/11264)              
 [==============================>..................................] 45/94   Step: 950ms | Tot: 43s27ms | Loss: 1.390 | Acc: 48.880% (5631/11520)              
 [===============================>.................................] 46/94   Step: 958ms | Tot: 43s986ms | Loss: 1.388 | Acc: 48.956% (5765/11776)              
 [===============================>.................................] 47/94   Step: 949ms | Tot: 44s935ms | Loss: 1.388 | Acc: 48.969% (5892/12032)              
 [================================>................................] 48/94   Step: 947ms | Tot: 45s882ms | Loss: 1.390 | Acc: 48.975% (6018/12288)              
 [=================================>...............................] 49/94   Step: 1s54ms | Tot: 46s937ms | Loss: 1.388 | Acc: 49.035% (6151/12544)              
 [=================================>...............................] 50/94   Step: 972ms | Tot: 47s910ms | Loss: 1.388 | Acc: 49.031% (6276/12800)              
 [==================================>..............................] 51/94   Step: 968ms | Tot: 48s879ms | Loss: 1.386 | Acc: 49.165% (6419/13056)              
 [===================================>.............................] 52/94   Step: 952ms | Tot: 49s832ms | Loss: 1.385 | Acc: 49.279% (6560/13312)              
 [===================================>.............................] 53/94   Step: 943ms | Tot: 50s776ms | Loss: 1.385 | Acc: 49.241% (6681/13568)              
 [====================================>............................] 54/94   Step: 1s67ms | Tot: 51s843ms | Loss: 1.385 | Acc: 49.204% (6802/13824)              
 [=====================================>...........................] 55/94   Step: 946ms | Tot: 52s790ms | Loss: 1.384 | Acc: 49.283% (6939/14080)              
 [======================================>..........................] 56/94   Step: 947ms | Tot: 53s738ms | Loss: 1.381 | Acc: 49.400% (7082/14336)              
 [======================================>..........................] 57/94   Step: 950ms | Tot: 54s688ms | Loss: 1.381 | Acc: 49.520% (7226/14592)              
 [=======================================>.........................] 58/94   Step: 1s58ms | Tot: 55s746ms | Loss: 1.380 | Acc: 49.562% (7359/14848)              
 [========================================>........................] 59/94   Step: 946ms | Tot: 56s692ms | Loss: 1.379 | Acc: 49.563% (7486/15104)              
 [========================================>........................] 60/94   Step: 968ms | Tot: 57s661ms | Loss: 1.381 | Acc: 49.492% (7602/15360)              
 [=========================================>.......................] 61/94   Step: 959ms | Tot: 58s621ms | Loss: 1.379 | Acc: 49.641% (7752/15616)              
 [==========================================>......................] 62/94   Step: 946ms | Tot: 59s567ms | Loss: 1.378 | Acc: 49.710% (7890/15872)              
 [==========================================>......................] 63/94   Step: 1s48ms | Tot: 1m616ms | Loss: 1.377 | Acc: 49.783% (8029/16128)              
 [===========================================>.....................] 64/94   Step: 945ms | Tot: 1m1s | Loss: 1.377 | Acc: 49.774% (8155/16384)              
 [============================================>....................] 65/94   Step: 943ms | Tot: 1m2s | Loss: 1.374 | Acc: 49.886% (8301/16640)              
 [============================================>....................] 66/94   Step: 947ms | Tot: 1m3s | Loss: 1.371 | Acc: 50.006% (8449/16896)              
 [=============================================>...................] 67/94   Step: 1s56ms | Tot: 1m4s | Loss: 1.369 | Acc: 50.099% (8593/17152)              
 [==============================================>..................] 68/94   Step: 944ms | Tot: 1m5s | Loss: 1.370 | Acc: 50.103% (8722/17408)              
 [===============================================>.................] 69/94   Step: 943ms | Tot: 1m6s | Loss: 1.370 | Acc: 50.079% (8846/17664)              
 [===============================================>.................] 70/94   Step: 966ms | Tot: 1m7s | Loss: 1.370 | Acc: 50.173% (8991/17920)              
 [================================================>................] 71/94   Step: 951ms | Tot: 1m8s | Loss: 1.368 | Acc: 50.220% (9128/18176)              
 [=================================================>...............] 72/94   Step: 1s66ms | Tot: 1m9s | Loss: 1.366 | Acc: 50.282% (9268/18432)              
 [=================================================>...............] 73/94   Step: 943ms | Tot: 1m10s | Loss: 1.366 | Acc: 50.294% (9399/18688)              
