cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
2452 boundary samples
Load selected sample idx
Selected 5960 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/24   Step: 39s210ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 1s982ms | Tot: 1s982ms | Loss: 0.002 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 982ms | Tot: 2s965ms | Loss: 0.002 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 1s169ms | Tot: 4s134ms | Loss: 0.002 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 968ms | Tot: 5s102ms | Loss: 0.002 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 971ms | Tot: 6s74ms | Loss: 0.002 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 955ms | Tot: 7s30ms | Loss: 0.003 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 958ms | Tot: 7s988ms | Loss: 0.002 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 1s70ms | Tot: 9s59ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 962ms | Tot: 10s21ms | Loss: 0.002 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 962ms | Tot: 10s984ms | Loss: 0.002 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 958ms | Tot: 11s942ms | Loss: 0.002 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 1s71ms | Tot: 13s13ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 972ms | Tot: 13s986ms | Loss: 0.003 | Acc: 100.000% (3584/3584)              
 [=====================================>...........................] 15/24   Step: 966ms | Tot: 14s952ms | Loss: 0.003 | Acc: 100.000% (3840/3840)              
 [=============================================>...................] 29/40   Step: 419ms | Tot: 12s288ms | Loss: 0.780 | Acc: 80.994% (6013/7424)              
 [===============================================>.................] 30/40   Step: 420ms | Tot: 12s708ms | Loss: 0.783 | Acc: 80.885% (6212/7680)              
 [================================================>................] 31/40   Step: 526ms | Tot: 13s235ms | Loss: 0.779 | Acc: 80.935% (6423/7936)              
 [==================================================>..............] 32/40   Step: 420ms | Tot: 13s656ms | Loss: 0.778 | Acc: 80.872% (6625/8192)              
 [====================================================>............] 33/40   Step: 421ms | Tot: 14s77ms | Loss: 0.779 | Acc: 80.871% (6832/8448)              
 [=====================================================>...........] 34/40   Step: 421ms | Tot: 14s499ms | Loss: 0.778 | Acc: 80.974% (7048/8704)              
 [=======================================================>.........] 35/40   Step: 419ms | Tot: 14s919ms | Loss: 0.777 | Acc: 80.960% (7254/8960)              
 [========================================================>........] 36/40   Step: 382ms | Tot: 15s301ms | Loss: 0.779 | Acc: 80.924% (7458/9216)              
 [==========================================================>......] 37/40   Step: 491ms | Tot: 15s792ms | Loss: 0.774 | Acc: 81.028% (7675/9472)              
 [============================================================>....] 38/40   Step: 376ms | Tot: 16s169ms | Loss: 0.774 | Acc: 81.003% (7880/9728)              
 [=============================================================>...] 39/40   Step: 383ms | Tot: 16s553ms | Loss: 0.768 | Acc: 81.120% (8099/9984)              
 [===============================================================>.] 40/40   Step: 376ms | Tot: 16s929ms | Loss: 0.768 | Acc: 81.130% (8113/10000)
Saving with better validation accuracy model: 81.130..

Epoch: 2
 [>................................................................] 1/24   Step: 1s941ms | Tot: 0ms | Loss: 0.004 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 1s132ms | Tot: 1s132ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 960ms | Tot: 2s93ms | Loss: 0.003 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 973ms | Tot: 3s66ms | Loss: 0.003 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 969ms | Tot: 4s36ms | Loss: 0.003 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 967ms | Tot: 5s3ms | Loss: 0.003 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 1s98ms | Tot: 6s101ms | Loss: 0.003 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 962ms | Tot: 7s63ms | Loss: 0.003 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 965ms | Tot: 8s29ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 972ms | Tot: 9s2ms | Loss: 0.003 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 970ms | Tot: 9s973ms | Loss: 0.003 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 1s77ms | Tot: 11s50ms | Loss: 0.003 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 956ms | Tot: 12s6ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 975ms | Tot: 12s982ms | Loss: 0.003 | Acc: 100.000% (3584/3584)              
 [=====================================>...........................] 15/24   Step: 956ms | Tot: 13s938ms | Loss: 0.003 | Acc: 100.000% (3840/3840)              
 [========================================>........................] 16/24   Step: 1s66ms | Tot: 15s5ms | Loss: 0.003 | Acc: 100.000% (4096/4096)              
 [===========================================>.....................] 17/24   Step: 959ms | Tot: 15s965ms | Loss: 0.003 | Acc: 100.000% (4352/4352)              
 [==============================================>..................] 18/24   Step: 960ms | Tot: 16s926ms | Loss: 0.003 | Acc: 100.000% (4608/4608)              
 [================================================>................] 19/24   Step: 962ms | Tot: 17s889ms | Loss: 0.003 | Acc: 100.000% (4864/4864)              
 [===================================================>.............] 20/24   Step: 884ms | Tot: 18s774ms | Loss: 0.003 | Acc: 100.000% (5120/5120)              
 [======================================================>..........] 21/24   Step: 963ms | Tot: 19s737ms | Loss: 0.003 | Acc: 100.000% (5376/5376)              
 [========================================================>........] 22/24   Step: 853ms | Tot: 20s591ms | Loss: 0.003 | Acc: 100.000% (5632/5632)              
 [===========================================================>.....] 23/24   Step: 847ms | Tot: 21s438ms | Loss: 0.003 | Acc: 100.000% (5888/5888)              
 [==============================================================>..] 24/24   Step: 864ms | Tot: 22s302ms | Loss: 0.003 | Acc: 99.966% (5958/5960)
 [>................................................................] 1/40   Step: 1s108ms | Tot: 0ms | Loss: 0.806 | Acc: 81.250% (208/256)              
 [=>...............................................................] 2/40   Step: 586ms | Tot: 586ms | Loss: 0.810 | Acc: 80.859% (414/512)              
 [===>.............................................................] 3/40   Step: 421ms | Tot: 1s7ms | Loss: 0.787 | Acc: 80.859% (621/768)              
 [====>............................................................] 4/40   Step: 420ms | Tot: 1s427ms | Loss: 0.797 | Acc: 79.980% (819/1024)              
 [======>..........................................................] 5/40   Step: 422ms | Tot: 1s849ms | Loss: 0.776 | Acc: 81.172% (1039/1280)              
 [========>........................................................] 6/40   Step: 420ms | Tot: 2s270ms | Loss: 0.785 | Acc: 80.729% (1240/1536)              
 [=========>.......................................................] 7/40   Step: 529ms | Tot: 2s800ms | Loss: 0.770 | Acc: 81.027% (1452/1792)              
 [===========>.....................................................] 8/40   Step: 424ms | Tot: 3s224ms | Loss: 0.779 | Acc: 80.908% (1657/2048)              
 [=============>...................................................] 9/40   Step: 428ms | Tot: 3s652ms | Loss: 0.785 | Acc: 80.729% (1860/2304)              
 [==============>..................................................] 10/40   Step: 428ms | Tot: 4s80ms | Loss: 0.760 | Acc: 81.055% (2075/2560)              
 [================>................................................] 11/40   Step: 421ms | Tot: 4s502ms | Loss: 0.747 | Acc: 81.357% (2291/2816)              
 [=================>...............................................] 12/40   Step: 424ms | Tot: 4s927ms | Loss: 0.745 | Acc: 81.283% (2497/3072)              
 [===================>.............................................] 13/40   Step: 536ms | Tot: 5s463ms | Loss: 0.750 | Acc: 81.220% (2703/3328)              
 [=====================>...........................................] 14/40   Step: 426ms | Tot: 5s890ms | Loss: 0.743 | Acc: 81.362% (2916/3584)              
 [======================>..........................................] 15/40   Step: 422ms | Tot: 6s312ms | Loss: 0.743 | Acc: 81.380% (3125/3840)              
 [========================>........................................] 16/40   Step: 424ms | Tot: 6s737ms | Loss: 0.743 | Acc: 81.226% (3327/4096)              
 [==========================>......................................] 17/40   Step: 420ms | Tot: 7s158ms | Loss: 0.750 | Acc: 81.250% (3536/4352)              
 [===========================>.....................................] 18/40   Step: 420ms | Tot: 7s579ms | Loss: 0.754 | Acc: 81.207% (3742/4608)              
 [=============================>...................................] 19/40   Step: 527ms | Tot: 8s106ms | Loss: 0.753 | Acc: 81.291% (3954/4864)              
 [==============================>..................................] 20/40   Step: 424ms | Tot: 8s530ms | Loss: 0.752 | Acc: 81.250% (4160/5120)              
 [================================>................................] 21/40   Step: 433ms | Tot: 8s964ms | Loss: 0.757 | Acc: 81.157% (4363/5376)              
 [==================================>..............................] 22/40   Step: 424ms | Tot: 9s389ms | Loss: 0.758 | Acc: 81.019% (4563/5632)              
 [===================================>.............................] 23/40   Step: 421ms | Tot: 9s810ms | Loss: 0.759 | Acc: 81.012% (4770/5888)              
 [=====================================>...........................] 24/40   Step: 424ms | Tot: 10s235ms | Loss: 0.757 | Acc: 81.022% (4978/6144)              
 [=======================================>.........................] 25/40   Step: 531ms | Tot: 10s766ms | Loss: 0.758 | Acc: 81.016% (5185/6400)              
 [========================================>........................] 26/40   Step: 425ms | Tot: 11s192ms | Loss: 0.764 | Acc: 80.919% (5386/6656)              
 [==========================================>......................] 27/40   Step: 423ms | Tot: 11s615ms | Loss: 0.767 | Acc: 80.859% (5589/6912)              
 [===========================================>.....................] 28/40   Step: 420ms | Tot: 12s36ms | Loss: 0.769 | Acc: 80.776% (5790/7168)              
 [=============================================>...................] 29/40   Step: 420ms | Tot: 12s456ms | Loss: 0.774 | Acc: 80.765% (5996/7424)              
 [===============================================>.................] 30/40   Step: 419ms | Tot: 12s875ms | Loss: 0.777 | Acc: 80.677% (6196/7680)              
 [================================================>................] 31/40   Step: 529ms | Tot: 13s405ms | Loss: 0.775 | Acc: 80.721% (6406/7936)              
 [==================================================>..............] 32/40   Step: 418ms | Tot: 13s823ms | Loss: 0.774 | Acc: 80.664% (6608/8192)              
 [====================================================>............] 33/40   Step: 427ms | Tot: 14s251ms | Loss: 0.774 | Acc: 80.705% (6818/8448)              
 [=====================================================>...........] 34/40   Step: 420ms | Tot: 14s671ms | Loss: 0.773 | Acc: 80.825% (7035/8704)              
 [=======================================================>.........] 35/40   Step: 421ms | Tot: 15s93ms | Loss: 0.772 | Acc: 80.815% (7241/8960)              
 [========================================================>........] 36/40   Step: 388ms | Tot: 15s482ms | Loss: 0.774 | Acc: 80.762% (7443/9216)              
 [==========================================================>......] 37/40   Step: 486ms | Tot: 15s969ms | Loss: 0.770 | Acc: 80.880% (7661/9472)              
 [============================================================>....] 38/40   Step: 380ms | Tot: 16s349ms | Loss: 0.770 | Acc: 80.870% (7867/9728)              
 [=============================================================>...] 39/40   Step: 380ms | Tot: 16s730ms | Loss: 0.764 | Acc: 80.960% (8083/9984)              
 [===============================================================>.] 40/40   Step: 374ms | Tot: 17s105ms | Loss: 0.763 | Acc: 80.960% (8096/10000)

Epoch: 3
 [>................................................................] 1/24   Step: 1s927ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 963ms | Tot: 963ms | Loss: 0.002 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 1s118ms | Tot: 2s81ms | Loss: 0.002 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 965ms | Tot: 3s47ms | Loss: 0.002 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 964ms | Tot: 4s12ms | Loss: 0.002 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 965ms | Tot: 4s977ms | Loss: 0.002 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 1s78ms | Tot: 6s55ms | Loss: 0.002 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 973ms | Tot: 7s29ms | Loss: 0.002 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 965ms | Tot: 7s995ms | Loss: 0.002 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 963ms | Tot: 8s958ms | Loss: 0.002 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 973ms | Tot: 9s931ms | Loss: 0.003 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 1s67ms | Tot: 10s998ms | Loss: 0.003 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 956ms | Tot: 11s955ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 971ms | Tot: 12s927ms | Loss: 0.003 | Acc: 100.000% (3584/3584)              
 [=====================================>...........................] 15/24   Step: 963ms | Tot: 13s890ms | Loss: 0.003 | Acc: 100.000% (3840/3840)              
 [========================================>........................] 16/24   Step: 966ms | Tot: 14s857ms | Loss: 0.003 | Acc: 100.000% (4096/4096)              
