cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 1
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
2452 boundary samples
Save selected sample idx
Selected 28000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 150 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 38s746ms | Tot: 0ms | Loss: 2.333 | Acc: 14.062% (36/256)              
 [>................................................................] 2/110   Step: 1s972ms | Tot: 1s972ms | Loss: 2.301 | Acc: 15.039% (77/512)              
 [=>...............................................................] 3/110   Step: 975ms | Tot: 2s947ms | Loss: 2.288 | Acc: 16.016% (123/768)              
 [=>...............................................................] 4/110   Step: 1s162ms | Tot: 4s110ms | Loss: 2.268 | Acc: 15.918% (163/1024)              
 [==>..............................................................] 5/110   Step: 965ms | Tot: 5s76ms | Loss: 2.247 | Acc: 16.797% (215/1280)              
 [==>..............................................................] 6/110   Step: 979ms | Tot: 6s55ms | Loss: 2.235 | Acc: 16.927% (260/1536)              
 [===>.............................................................] 7/110   Step: 971ms | Tot: 7s26ms | Loss: 2.223 | Acc: 17.690% (317/1792)              
 [====>............................................................] 8/110   Step: 961ms | Tot: 7s988ms | Loss: 2.214 | Acc: 18.457% (378/2048)              
 [====>............................................................] 9/110   Step: 1s74ms | Tot: 9s62ms | Loss: 2.202 | Acc: 18.924% (436/2304)              
 [=====>...........................................................] 10/110   Step: 974ms | Tot: 10s37ms | Loss: 2.199 | Acc: 19.375% (496/2560)              
 [=====>...........................................................] 11/110   Step: 979ms | Tot: 11s16ms | Loss: 2.182 | Acc: 19.886% (560/2816)              
 [======>..........................................................] 12/110   Step: 961ms | Tot: 11s978ms | Loss: 2.171 | Acc: 20.605% (633/3072)              
 [=======>.........................................................] 13/110   Step: 1s67ms | Tot: 13s45ms | Loss: 2.169 | Acc: 20.944% (697/3328)              
 [=======>.........................................................] 14/110   Step: 969ms | Tot: 14s15ms | Loss: 2.150 | Acc: 21.875% (784/3584)              
 [========>........................................................] 15/110   Step: 965ms | Tot: 14s980ms | Loss: 2.149 | Acc: 22.214% (853/3840)              
 [========>........................................................] 16/110   Step: 983ms | Tot: 15s964ms | Loss: 2.139 | Acc: 22.632% (927/4096)              
 [=========>.......................................................] 17/110   Step: 973ms | Tot: 16s937ms | Loss: 2.122 | Acc: 23.162% (1008/4352)              
 [==========>......................................................] 18/110   Step: 1s72ms | Tot: 18s10ms | Loss: 2.118 | Acc: 23.264% (1072/4608)              
 [==========>......................................................] 19/110   Step: 972ms | Tot: 18s982ms | Loss: 2.106 | Acc: 23.623% (1149/4864)              
 [===========>.....................................................] 20/110   Step: 976ms | Tot: 19s959ms | Loss: 2.095 | Acc: 23.906% (1224/5120)              
 [===========>.....................................................] 21/110   Step: 974ms | Tot: 20s933ms | Loss: 2.091 | Acc: 24.051% (1293/5376)              
 [============>....................................................] 22/110   Step: 972ms | Tot: 21s906ms | Loss: 2.082 | Acc: 24.290% (1368/5632)              
 [=============>...................................................] 23/110   Step: 1s116ms | Tot: 23s23ms | Loss: 2.074 | Acc: 24.643% (1451/5888)              
 [=============>...................................................] 24/110   Step: 962ms | Tot: 23s985ms | Loss: 2.077 | Acc: 24.674% (1516/6144)              
 [==============>..................................................] 25/110   Step: 964ms | Tot: 24s949ms | Loss: 2.070 | Acc: 25.031% (1602/6400)              
 [==============>..................................................] 26/110   Step: 974ms | Tot: 25s924ms | Loss: 2.063 | Acc: 25.210% (1678/6656)              
 [===============>.................................................] 27/110   Step: 959ms | Tot: 26s884ms | Loss: 2.056 | Acc: 25.521% (1764/6912)              
 [===============>.................................................] 28/110   Step: 1s64ms | Tot: 27s948ms | Loss: 2.052 | Acc: 25.739% (1845/7168)              
 [================>................................................] 29/110   Step: 966ms | Tot: 28s915ms | Loss: 2.049 | Acc: 25.795% (1915/7424)              
 [=================>...............................................] 30/110   Step: 974ms | Tot: 29s889ms | Loss: 2.044 | Acc: 25.898% (1989/7680)              
 [=================>...............................................] 31/110   Step: 976ms | Tot: 30s866ms | Loss: 2.040 | Acc: 26.058% (2068/7936)              
 [==================>..............................................] 32/110   Step: 1s70ms | Tot: 31s936ms | Loss: 2.034 | Acc: 26.331% (2157/8192)              
 [==================>..............................................] 33/110   Step: 960ms | Tot: 32s897ms | Loss: 2.030 | Acc: 26.503% (2239/8448)              
 [===================>.............................................] 34/110   Step: 963ms | Tot: 33s861ms | Loss: 2.027 | Acc: 26.781% (2331/8704)              
 [====================>............................................] 35/110   Step: 963ms | Tot: 34s824ms | Loss: 2.024 | Acc: 26.920% (2412/8960)              
 [====================>............................................] 36/110   Step: 968ms | Tot: 35s793ms | Loss: 2.022 | Acc: 26.986% (2487/9216)              
 [=====================>...........................................] 37/110   Step: 1s78ms | Tot: 36s871ms | Loss: 2.016 | Acc: 27.196% (2576/9472)              
 [=====================>...........................................] 38/110   Step: 965ms | Tot: 37s837ms | Loss: 2.010 | Acc: 27.333% (2659/9728)              
 [======================>..........................................] 39/110   Step: 965ms | Tot: 38s803ms | Loss: 2.003 | Acc: 27.604% (2756/9984)              
 [=======================>.........................................] 40/110   Step: 974ms | Tot: 39s777ms | Loss: 2.000 | Acc: 27.715% (2838/10240)              
 [=======================>.........................................] 41/110   Step: 1s112ms | Tot: 40s889ms | Loss: 1.996 | Acc: 27.820% (2920/10496)              
 [========================>........................................] 42/110   Step: 958ms | Tot: 41s848ms | Loss: 1.990 | Acc: 27.911% (3001/10752)              
 [========================>........................................] 43/110   Step: 966ms | Tot: 42s814ms | Loss: 1.987 | Acc: 27.998% (3082/11008)              
 [=========================>.......................................] 44/110   Step: 969ms | Tot: 43s783ms | Loss: 1.986 | Acc: 28.036% (3158/11264)              
 [==========================>......................................] 45/110   Step: 958ms | Tot: 44s742ms | Loss: 1.978 | Acc: 28.160% (3244/11520)              
 [==========================>......................................] 46/110   Step: 1s83ms | Tot: 45s825ms | Loss: 1.973 | Acc: 28.261% (3328/11776)              
 [===========================>.....................................] 47/110   Step: 962ms | Tot: 46s788ms | Loss: 1.968 | Acc: 28.333% (3409/12032)              
 [===========================>.....................................] 48/110   Step: 961ms | Tot: 47s749ms | Loss: 1.961 | Acc: 28.556% (3509/12288)              
 [============================>....................................] 49/110   Step: 965ms | Tot: 48s715ms | Loss: 1.954 | Acc: 28.755% (3607/12544)              
 [============================>....................................] 50/110   Step: 1s78ms | Tot: 49s794ms | Loss: 1.948 | Acc: 28.875% (3696/12800)              
