cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 1
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 8 percent samples
Select 32000 samples
Save selected sample idx
Selected 32000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 150 epochs

Epoch: 0
 [>................................................................] 1/125   Step: 32s290ms | Tot: 0ms | Loss: 2.312 | Acc: 8.594% (22/256)              
 [>................................................................] 2/125   Step: 1s963ms | Tot: 1s963ms | Loss: 2.320 | Acc: 12.305% (63/512)              
 [=>...............................................................] 3/125   Step: 993ms | Tot: 2s956ms | Loss: 2.315 | Acc: 13.542% (104/768)              
 [=>...............................................................] 4/125   Step: 1s178ms | Tot: 4s135ms | Loss: 2.260 | Acc: 15.625% (160/1024)              
 [==>..............................................................] 5/125   Step: 997ms | Tot: 5s132ms | Loss: 2.235 | Acc: 17.344% (222/1280)              
 [==>..............................................................] 6/125   Step: 977ms | Tot: 6s109ms | Loss: 2.235 | Acc: 18.555% (285/1536)              
 [===>.............................................................] 7/125   Step: 975ms | Tot: 7s84ms | Loss: 2.237 | Acc: 19.141% (343/1792)              
 [===>.............................................................] 8/125   Step: 987ms | Tot: 8s72ms | Loss: 2.272 | Acc: 19.141% (392/2048)              
 [====>............................................................] 9/125   Step: 1s75ms | Tot: 9s147ms | Loss: 2.285 | Acc: 19.314% (445/2304)              
 [====>............................................................] 10/125   Step: 977ms | Tot: 10s125ms | Loss: 2.276 | Acc: 19.883% (509/2560)              
 [=====>...........................................................] 11/125   Step: 971ms | Tot: 11s97ms | Loss: 2.283 | Acc: 19.886% (560/2816)              
 [=====>...........................................................] 12/125   Step: 971ms | Tot: 12s68ms | Loss: 2.258 | Acc: 20.671% (635/3072)              
 [======>..........................................................] 13/125   Step: 1s91ms | Tot: 13s160ms | Loss: 2.249 | Acc: 20.853% (694/3328)              
 [======>..........................................................] 14/125   Step: 979ms | Tot: 14s139ms | Loss: 2.237 | Acc: 21.540% (772/3584)              
 [=======>.........................................................] 15/125   Step: 993ms | Tot: 15s132ms | Loss: 2.240 | Acc: 21.589% (829/3840)              
 [==========================>......................................] 51/125   Step: 969ms | Tot: 51s299ms | Loss: 1.984 | Acc: 29.174% (3809/13056)              
 [==========================>......................................] 52/125   Step: 976ms | Tot: 52s276ms | Loss: 1.979 | Acc: 29.402% (3914/13312)              
 [===========================>.....................................] 53/125   Step: 986ms | Tot: 53s262ms | Loss: 1.973 | Acc: 29.584% (4014/13568)              
 [===========================>.....................................] 54/125   Step: 1s93ms | Tot: 54s355ms | Loss: 1.971 | Acc: 29.695% (4105/13824)              
 [============================>....................................] 55/125   Step: 981ms | Tot: 55s337ms | Loss: 1.966 | Acc: 29.830% (4200/14080)              
 [============================>....................................] 56/125   Step: 976ms | Tot: 56s313ms | Loss: 1.960 | Acc: 30.043% (4307/14336)              
 [=============================>...................................] 57/125   Step: 971ms | Tot: 57s285ms | Loss: 1.955 | Acc: 30.160% (4401/14592)              
 [=============================>...................................] 58/125   Step: 984ms | Tot: 58s269ms | Loss: 1.952 | Acc: 30.240% (4490/14848)              
 [==============================>..................................] 59/125   Step: 1s72ms | Tot: 59s341ms | Loss: 1.948 | Acc: 30.363% (4586/15104)              
 [==============================>..................................] 60/125   Step: 975ms | Tot: 1m317ms | Loss: 1.943 | Acc: 30.527% (4689/15360)              
 [===============================>.................................] 61/125   Step: 986ms | Tot: 1m1s | Loss: 1.935 | Acc: 30.770% (4805/15616)              
 [===============================>.................................] 62/125   Step: 979ms | Tot: 1m2s | Loss: 1.930 | Acc: 30.954% (4913/15872)              
 [================================>................................] 63/125   Step: 976ms | Tot: 1m3s | Loss: 1.925 | Acc: 31.114% (5018/16128)              
 [================================>................................] 64/125   Step: 1s100ms | Tot: 1m4s | Loss: 1.920 | Acc: 31.256% (5121/16384)              
 [=================================>...............................] 65/125   Step: 979ms | Tot: 1m5s | Loss: 1.916 | Acc: 31.370% (5220/16640)              
 [=================================>...............................] 66/125   Step: 973ms | Tot: 1m6s | Loss: 1.911 | Acc: 31.546% (5330/16896)              
 [==================================>..............................] 67/125   Step: 970ms | Tot: 1m7s | Loss: 1.904 | Acc: 31.775% (5450/17152)              
 [==================================>..............................] 68/125   Step: 982ms | Tot: 1m8s | Loss: 1.900 | Acc: 31.865% (5547/17408)              
 [===================================>.............................] 69/125   Step: 1s88ms | Tot: 1m9s | Loss: 1.894 | Acc: 32.020% (5656/17664)              
 [===================================>.............................] 70/125   Step: 974ms | Tot: 1m10s | Loss: 1.889 | Acc: 32.204% (5771/17920)              
 [====================================>............................] 71/125   Step: 968ms | Tot: 1m11s | Loss: 1.883 | Acc: 32.389% (5887/18176)              
 [====================================>............................] 72/125   Step: 972ms | Tot: 1m12s | Loss: 1.878 | Acc: 32.530% (5996/18432)              
 [=====================================>...........................] 73/125   Step: 1s105ms | Tot: 1m13s | Loss: 1.874 | Acc: 32.609% (6094/18688)              
 [=====================================>...........................] 74/125   Step: 985ms | Tot: 1m14s | Loss: 1.871 | Acc: 32.760% (6206/18944)              
 [======================================>..........................] 75/125   Step: 978ms | Tot: 1m15s | Loss: 1.867 | Acc: 32.865% (6310/19200)              
 [=======================================>.........................] 76/125   Step: 978ms | Tot: 1m16s | Loss: 1.862 | Acc: 32.992% (6419/19456)              
 [=======================================>.........................] 77/125   Step: 973ms | Tot: 1m17s | Loss: 1.858 | Acc: 33.127% (6530/19712)              
 [========================================>........................] 78/125   Step: 1s97ms | Tot: 1m18s | Loss: 1.854 | Acc: 33.263% (6642/19968)              
 [========================================>........................] 79/125   Step: 971ms | Tot: 1m19s | Loss: 1.850 | Acc: 33.371% (6749/20224)              
 [=========================================>.......................] 80/125   Step: 975ms | Tot: 1m20s | Loss: 1.846 | Acc: 33.550% (6871/20480)              
 [=========================================>.......................] 81/125   Step: 971ms | Tot: 1m21s | Loss: 1.841 | Acc: 33.671% (6982/20736)              
 [==========================================>......................] 82/125   Step: 1s79ms | Tot: 1m22s | Loss: 1.838 | Acc: 33.741% (7083/20992)              
 [==========================================>......................] 83/125   Step: 981ms | Tot: 1m23s | Loss: 1.835 | Acc: 33.867% (7196/21248)              
 [===========================================>.....................] 84/125   Step: 983ms | Tot: 1m24s | Loss: 1.831 | Acc: 33.994% (7310/21504)              
 [===========================================>.....................] 85/125   Step: 978ms | Tot: 1m25s | Loss: 1.827 | Acc: 34.136% (7428/21760)              
 [============================================>....................] 86/125   Step: 980ms | Tot: 1m26s | Loss: 1.823 | Acc: 34.289% (7549/22016)              
 [============================================>....................] 87/125   Step: 1s79ms | Tot: 1m27s | Loss: 1.821 | Acc: 34.362% (7653/22272)              
 [=============================================>...................] 88/125   Step: 986ms | Tot: 1m28s | Loss: 1.817 | Acc: 34.477% (7767/22528)              
 [=============================================>...................] 89/125   Step: 969ms | Tot: 1m29s | Loss: 1.812 | Acc: 34.652% (7895/22784)              
 [==============================================>..................] 90/125   Step: 974ms | Tot: 1m30s | Loss: 1.810 | Acc: 34.674% (7989/23040)              
 [==============================================>..................] 91/125   Step: 971ms | Tot: 1m31s | Loss: 1.807 | Acc: 34.757% (8097/23296)              
 [===============================================>.................] 92/125   Step: 1s77ms | Tot: 1m32s | Loss: 1.804 | Acc: 34.821% (8201/23552)              
 [===============================================>.................] 93/125   Step: 976ms | Tot: 1m33s | Loss: 1.801 | Acc: 34.896% (8308/23808)              
 [================================================>................] 94/125   Step: 982ms | Tot: 1m34s | Loss: 1.798 | Acc: 34.961% (8413/24064)              
 [================================================>................] 95/125   Step: 978ms | Tot: 1m35s | Loss: 1.793 | Acc: 35.078% (8531/24320)              
