cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Start to select 14546 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/57   Step: 39s759ms | Tot: 0ms | Loss: 0.155 | Acc: 96.875% (248/256)              
 [=>...............................................................] 2/57   Step: 1s958ms | Tot: 1s958ms | Loss: 0.167 | Acc: 96.094% (492/512)              
 [==>..............................................................] 3/57   Step: 959ms | Tot: 2s917ms | Loss: 0.142 | Acc: 96.745% (743/768)              
 [===>.............................................................] 4/57   Step: 1s144ms | Tot: 4s62ms | Loss: 0.134 | Acc: 96.680% (990/1024)              
 [====>............................................................] 5/57   Step: 947ms | Tot: 5s9ms | Loss: 0.146 | Acc: 96.562% (1236/1280)              
 [=====>...........................................................] 6/57   Step: 956ms | Tot: 5s966ms | Loss: 0.142 | Acc: 96.549% (1483/1536)              
 [======>..........................................................] 7/57   Step: 953ms | Tot: 6s920ms | Loss: 0.138 | Acc: 96.540% (1730/1792)              
 [=======>.........................................................] 8/57   Step: 942ms | Tot: 7s863ms | Loss: 0.141 | Acc: 96.484% (1976/2048)              
 [=========>.......................................................] 9/57   Step: 1s51ms | Tot: 8s915ms | Loss: 0.135 | Acc: 96.658% (2227/2304)              
 [==========>......................................................] 10/57   Step: 943ms | Tot: 9s858ms | Loss: 0.136 | Acc: 96.641% (2474/2560)              
 [===========>.....................................................] 11/57   Step: 940ms | Tot: 10s798ms | Loss: 0.138 | Acc: 96.484% (2717/2816)              
 [============>....................................................] 12/57   Step: 945ms | Tot: 11s744ms | Loss: 0.140 | Acc: 96.419% (2962/3072)              
 [=============>...................................................] 13/57   Step: 1s53ms | Tot: 12s797ms | Loss: 0.150 | Acc: 96.244% (3203/3328)              
 [======================================>..........................] 35/57   Step: 941ms | Tot: 34s145ms | Loss: 0.132 | Acc: 96.652% (8660/8960)              
 [=======================================>.........................] 36/57   Step: 948ms | Tot: 35s94ms | Loss: 0.131 | Acc: 96.669% (8909/9216)              
 [=========================================>.......................] 37/57   Step: 1s65ms | Tot: 36s159ms | Loss: 0.130 | Acc: 96.706% (9160/9472)              
 [==========================================>......................] 38/57   Step: 960ms | Tot: 37s119ms | Loss: 0.128 | Acc: 96.741% (9411/9728)              
 [===========================================>.....................] 39/57   Step: 941ms | Tot: 38s61ms | Loss: 0.129 | Acc: 96.745% (9659/9984)              
 [============================================>....................] 40/57   Step: 950ms | Tot: 39s11ms | Loss: 0.128 | Acc: 96.729% (9905/10240)              
 [=============================================>...................] 41/57   Step: 948ms | Tot: 39s959ms | Loss: 0.127 | Acc: 96.742% (10154/10496)              
 [==============================================>..................] 42/57   Step: 1s66ms | Tot: 41s26ms | Loss: 0.128 | Acc: 96.745% (10402/10752)              
 [===============================================>.................] 43/57   Step: 945ms | Tot: 41s972ms | Loss: 0.129 | Acc: 96.721% (10647/11008)              
 [=================================================>...............] 44/57   Step: 944ms | Tot: 42s916ms | Loss: 0.128 | Acc: 96.751% (10898/11264)              
 [==================================================>..............] 45/57   Step: 944ms | Tot: 43s861ms | Loss: 0.128 | Acc: 96.745% (11145/11520)              
 [===================================================>.............] 46/57   Step: 1s90ms | Tot: 44s951ms | Loss: 0.128 | Acc: 96.731% (11391/11776)              
 [====================================================>............] 47/57   Step: 968ms | Tot: 45s920ms | Loss: 0.129 | Acc: 96.717% (11637/12032)              
 [=====================================================>...........] 48/57   Step: 955ms | Tot: 46s875ms | Loss: 0.128 | Acc: 96.737% (11887/12288)              
 [======================================================>..........] 49/57   Step: 947ms | Tot: 47s822ms | Loss: 0.128 | Acc: 96.739% (12135/12544)              
 [=======================================================>.........] 50/57   Step: 950ms | Tot: 48s772ms | Loss: 0.128 | Acc: 96.727% (12381/12800)              
 [=========================================================>.......] 51/57   Step: 1s53ms | Tot: 49s826ms | Loss: 0.128 | Acc: 96.737% (12630/13056)              
 [==========================================================>......] 52/57   Step: 938ms | Tot: 50s764ms | Loss: 0.128 | Acc: 96.725% (12876/13312)              
 [===========================================================>.....] 53/57   Step: 919ms | Tot: 51s684ms | Loss: 0.129 | Acc: 96.698% (13120/13568)              
 [============================================================>....] 54/57   Step: 839ms | Tot: 52s523ms | Loss: 0.128 | Acc: 96.723% (13371/13824)              
 [=============================================================>...] 55/57   Step: 938ms | Tot: 53s462ms | Loss: 0.128 | Acc: 96.726% (13619/14080)              
 [==============================================================>..] 56/57   Step: 835ms | Tot: 54s298ms | Loss: 0.128 | Acc: 96.735% (13868/14336)              
 [===============================================================>.] 57/57   Step: 9s442ms | Tot: 1m3s | Loss: 0.129 | Acc: 96.693% (14065/14546)
 [>................................................................] 1/40   Step: 1s75ms | Tot: 0ms | Loss: 0.240 | Acc: 92.578% (237/256)              
 [=>...............................................................] 2/40   Step: 434ms | Tot: 434ms | Loss: 0.357 | Acc: 90.820% (465/512)              
 [===>.............................................................] 3/40   Step: 414ms | Tot: 849ms | Loss: 0.322 | Acc: 91.146% (700/768)              
 [====>............................................................] 4/40   Step: 585ms | Tot: 1s435ms | Loss: 0.303 | Acc: 91.406% (936/1024)              
 [======>..........................................................] 5/40   Step: 418ms | Tot: 1s854ms | Loss: 0.277 | Acc: 92.266% (1181/1280)              
 [========>........................................................] 6/40   Step: 412ms | Tot: 2s266ms | Loss: 0.293 | Acc: 91.992% (1413/1536)              
 [=========>.......................................................] 7/40   Step: 410ms | Tot: 2s677ms | Loss: 0.294 | Acc: 92.132% (1651/1792)              
 [===========>.....................................................] 8/40   Step: 412ms | Tot: 3s90ms | Loss: 0.284 | Acc: 92.383% (1892/2048)              
 [=============>...................................................] 9/40   Step: 518ms | Tot: 3s608ms | Loss: 0.287 | Acc: 92.231% (2125/2304)              
 [==============>..................................................] 10/40   Step: 419ms | Tot: 4s27ms | Loss: 0.279 | Acc: 92.383% (2365/2560)              
 [================>................................................] 11/40   Step: 413ms | Tot: 4s441ms | Loss: 0.280 | Acc: 92.472% (2604/2816)              
 [=================>...............................................] 12/40   Step: 417ms | Tot: 4s859ms | Loss: 0.289 | Acc: 92.448% (2840/3072)              
 [===================>.............................................] 13/40   Step: 413ms | Tot: 5s272ms | Loss: 0.304 | Acc: 92.188% (3068/3328)              
 [=====================>...........................................] 14/40   Step: 411ms | Tot: 5s684ms | Loss: 0.294 | Acc: 92.355% (3310/3584)              
 [======================>..........................................] 15/40   Step: 515ms | Tot: 6s200ms | Loss: 0.295 | Acc: 92.266% (3543/3840)              
 [========================>........................................] 16/40   Step: 413ms | Tot: 6s613ms | Loss: 0.300 | Acc: 92.261% (3779/4096)              
 [==========================>......................................] 17/40   Step: 416ms | Tot: 7s30ms | Loss: 0.300 | Acc: 92.325% (4018/4352)              
 [===========================>.....................................] 18/40   Step: 414ms | Tot: 7s444ms | Loss: 0.308 | Acc: 92.188% (4248/4608)              
 [=============================>...................................] 19/40   Step: 417ms | Tot: 7s862ms | Loss: 0.307 | Acc: 92.249% (4487/4864)              
 [==============================>..................................] 20/40   Step: 520ms | Tot: 8s382ms | Loss: 0.307 | Acc: 92.305% (4726/5120)              
 [================================>................................] 21/40   Step: 412ms | Tot: 8s794ms | Loss: 0.303 | Acc: 92.374% (4966/5376)              
 [==================================>..............................] 22/40   Step: 414ms | Tot: 9s209ms | Loss: 0.303 | Acc: 92.365% (5202/5632)              
 [===================================>.............................] 23/40   Step: 422ms | Tot: 9s632ms | Loss: 0.308 | Acc: 92.272% (5433/5888)              
 [=====================================>...........................] 24/40   Step: 410ms | Tot: 10s42ms | Loss: 0.303 | Acc: 92.399% (5677/6144)              
 [=======================================>.........................] 25/40   Step: 414ms | Tot: 10s456ms | Loss: 0.308 | Acc: 92.281% (5906/6400)              
 [========================================>........................] 26/40   Step: 512ms | Tot: 10s969ms | Loss: 0.316 | Acc: 92.127% (6132/6656)              
 [==========================================>......................] 27/40   Step: 418ms | Tot: 11s387ms | Loss: 0.315 | Acc: 92.144% (6369/6912)              
 [===========================================>.....................] 28/40   Step: 417ms | Tot: 11s805ms | Loss: 0.316 | Acc: 92.104% (6602/7168)              
 [=============================================>...................] 29/40   Step: 407ms | Tot: 12s212ms | Loss: 0.318 | Acc: 92.039% (6833/7424)              
 [===============================================>.................] 30/40   Step: 407ms | Tot: 12s620ms | Loss: 0.314 | Acc: 92.083% (7072/7680)              
 [================================================>................] 31/40   Step: 516ms | Tot: 13s136ms | Loss: 0.314 | Acc: 92.099% (7309/7936)              
 [==================================================>..............] 32/40   Step: 413ms | Tot: 13s550ms | Loss: 0.311 | Acc: 92.151% (7549/8192)              
 [====================================================>............] 33/40   Step: 415ms | Tot: 13s965ms | Loss: 0.311 | Acc: 92.164% (7786/8448)              
 [=====================================================>...........] 34/40   Step: 416ms | Tot: 14s382ms | Loss: 0.311 | Acc: 92.188% (8024/8704)              
 [=======================================================>.........] 35/40   Step: 412ms | Tot: 14s795ms | Loss: 0.309 | Acc: 92.210% (8262/8960)              
 [========================================================>........] 36/40   Step: 373ms | Tot: 15s169ms | Loss: 0.314 | Acc: 92.112% (8489/9216)              
 [==========================================================>......] 37/40   Step: 480ms | Tot: 15s650ms | Loss: 0.313 | Acc: 92.198% (8733/9472)              
 [============================================================>....] 38/40   Step: 366ms | Tot: 16s16ms | Loss: 0.316 | Acc: 92.167% (8966/9728)              
 [=============================================================>...] 39/40   Step: 363ms | Tot: 16s379ms | Loss: 0.316 | Acc: 92.167% (9202/9984)              
 [===============================================================>.] 40/40   Step: 2s314ms | Tot: 18s694ms | Loss: 0.315 | Acc: 92.180% (9218/10000)
Saving with better validation accuracy model: 92.180..

Epoch: 1
 [>................................................................] 1/57   Step: 3s | Tot: 0ms | Loss: 0.146 | Acc: 96.875% (248/256)              
 [=>...............................................................] 2/57   Step: 1s141ms | Tot: 1s141ms | Loss: 0.141 | Acc: 96.484% (494/512)              
 [==>..............................................................] 3/57   Step: 947ms | Tot: 2s88ms | Loss: 0.103 | Acc: 97.266% (747/768)              
 [===>.............................................................] 4/57   Step: 950ms | Tot: 3s39ms | Loss: 0.109 | Acc: 97.266% (996/1024)              
 [====>............................................................] 5/57   Step: 945ms | Tot: 3s984ms | Loss: 0.108 | Acc: 97.344% (1246/1280)              
 [=====>...........................................................] 6/57   Step: 1s56ms | Tot: 5s41ms | Loss: 0.102 | Acc: 97.396% (1496/1536)              
 [======>..........................................................] 7/57   Step: 946ms | Tot: 5s987ms | Loss: 0.104 | Acc: 97.210% (1742/1792)              
 [=======>.........................................................] 8/57   Step: 946ms | Tot: 6s934ms | Loss: 0.105 | Acc: 97.217% (1991/2048)              
 [=========>.......................................................] 9/57   Step: 944ms | Tot: 7s878ms | Loss: 0.102 | Acc: 97.222% (2240/2304)              
 [==========>......................................................] 10/57   Step: 950ms | Tot: 8s828ms | Loss: 0.109 | Acc: 97.148% (2487/2560)              
 [===========>.....................................................] 11/57   Step: 1s85ms | Tot: 9s913ms | Loss: 0.106 | Acc: 97.195% (2737/2816)              
 [============>....................................................] 12/57   Step: 949ms | Tot: 10s863ms | Loss: 0.102 | Acc: 97.233% (2987/3072)              
 [=============>...................................................] 13/57   Step: 949ms | Tot: 11s812ms | Loss: 0.099 | Acc: 97.326% (3239/3328)              
 [==============>..................................................] 14/57   Step: 955ms | Tot: 12s767ms | Loss: 0.094 | Acc: 97.377% (3490/3584)              
 [===============>.................................................] 15/57   Step: 1s57ms | Tot: 13s825ms | Loss: 0.094 | Acc: 97.422% (3741/3840)              
 [=================>...............................................] 16/57   Step: 943ms | Tot: 14s768ms | Loss: 0.094 | Acc: 97.388% (3989/4096)              
 [==================>..............................................] 17/57   Step: 950ms | Tot: 15s718ms | Loss: 0.098 | Acc: 97.243% (4232/4352)              
 [===================>.............................................] 18/57   Step: 945ms | Tot: 16s664ms | Loss: 0.095 | Acc: 97.309% (4484/4608)              
 [====================>............................................] 19/57   Step: 944ms | Tot: 17s608ms | Loss: 0.098 | Acc: 97.266% (4731/4864)              
 [=====================>...........................................] 20/57   Step: 1s61ms | Tot: 18s669ms | Loss: 0.097 | Acc: 97.266% (4980/5120)              
 [======================>..........................................] 21/57   Step: 950ms | Tot: 19s619ms | Loss: 0.097 | Acc: 97.266% (5229/5376)              
 [=======================>.........................................] 22/57   Step: 956ms | Tot: 20s575ms | Loss: 0.097 | Acc: 97.266% (5478/5632)              
 [=========================>.......................................] 23/57   Step: 946ms | Tot: 21s522ms | Loss: 0.097 | Acc: 97.266% (5727/5888)              
 [==========================>......................................] 24/57   Step: 1s60ms | Tot: 22s582ms | Loss: 0.096 | Acc: 97.282% (5977/6144)              
 [===========================>.....................................] 25/57   Step: 950ms | Tot: 23s533ms | Loss: 0.095 | Acc: 97.328% (6229/6400)              
 [============================>....................................] 26/57   Step: 949ms | Tot: 24s483ms | Loss: 0.094 | Acc: 97.356% (6480/6656)              
 [=============================>...................................] 27/57   Step: 957ms | Tot: 25s441ms | Loss: 0.094 | Acc: 97.352% (6729/6912)              
 [==============================>..................................] 28/57   Step: 948ms | Tot: 26s390ms | Loss: 0.093 | Acc: 97.377% (6980/7168)              
 [===============================>.................................] 29/57   Step: 1s50ms | Tot: 27s440ms | Loss: 0.092 | Acc: 97.414% (7232/7424)              
 [=================================>...............................] 30/57   Step: 946ms | Tot: 28s387ms | Loss: 0.092 | Acc: 97.435% (7483/7680)              
 [==================================>..............................] 31/57   Step: 949ms | Tot: 29s336ms | Loss: 0.092 | Acc: 97.467% (7735/7936)              
 [===================================>.............................] 32/57   Step: 961ms | Tot: 30s298ms | Loss: 0.093 | Acc: 97.473% (7985/8192)              
 [====================================>............................] 33/57   Step: 935ms | Tot: 31s233ms | Loss: 0.093 | Acc: 97.467% (8234/8448)              
 [=====================================>...........................] 34/57   Step: 1s50ms | Tot: 32s283ms | Loss: 0.092 | Acc: 97.484% (8485/8704)              
 [======================================>..........................] 35/57   Step: 943ms | Tot: 33s226ms | Loss: 0.092 | Acc: 97.489% (8735/8960)              
 [=======================================>.........................] 36/57   Step: 939ms | Tot: 34s166ms | Loss: 0.091 | Acc: 97.493% (8985/9216)              
 [=========================================>.......................] 37/57   Step: 940ms | Tot: 35s106ms | Loss: 0.093 | Acc: 97.466% (9232/9472)              
 [==========================================>......................] 38/57   Step: 1s49ms | Tot: 36s156ms | Loss: 0.092 | Acc: 97.461% (9481/9728)              
 [===========================================>.....................] 39/57   Step: 940ms | Tot: 37s96ms | Loss: 0.093 | Acc: 97.456% (9730/9984)              
 [============================================>....................] 40/57   Step: 945ms | Tot: 38s41ms | Loss: 0.093 | Acc: 97.441% (9978/10240)              
 [=============================================>...................] 41/57   Step: 951ms | Tot: 38s993ms | Loss: 0.094 | Acc: 97.437% (10227/10496)              
 [==============================================>..................] 42/57   Step: 961ms | Tot: 39s955ms | Loss: 0.093 | Acc: 97.424% (10475/10752)              
 [===============================================>.................] 43/57   Step: 1s52ms | Tot: 41s7ms | Loss: 0.094 | Acc: 97.429% (10725/11008)              
 [=================================================>...............] 44/57   Step: 943ms | Tot: 41s951ms | Loss: 0.095 | Acc: 97.399% (10971/11264)              
 [==================================================>..............] 45/57   Step: 945ms | Tot: 42s896ms | Loss: 0.096 | Acc: 97.378% (11218/11520)              
 [===================================================>.............] 46/57   Step: 939ms | Tot: 43s836ms | Loss: 0.094 | Acc: 97.401% (11470/11776)              
 [====================================================>............] 47/57   Step: 1s49ms | Tot: 44s886ms | Loss: 0.093 | Acc: 97.424% (11722/12032)              
 [=====================================================>...........] 48/57   Step: 947ms | Tot: 45s834ms | Loss: 0.093 | Acc: 97.420% (11971/12288)              
 [======================================================>..........] 49/57   Step: 937ms | Tot: 46s771ms | Loss: 0.094 | Acc: 97.425% (12221/12544)              
 [=======================================================>.........] 50/57   Step: 940ms | Tot: 47s711ms | Loss: 0.093 | Acc: 97.422% (12470/12800)              
 [=========================================================>.......] 51/57   Step: 955ms | Tot: 48s666ms | Loss: 0.093 | Acc: 97.426% (12720/13056)              
 [==========================================================>......] 52/57   Step: 1s74ms | Tot: 49s741ms | Loss: 0.094 | Acc: 97.393% (12965/13312)              
 [===========================================================>.....] 53/57   Step: 926ms | Tot: 50s667ms | Loss: 0.095 | Acc: 97.361% (13210/13568)              
 [============================================================>....] 54/57   Step: 834ms | Tot: 51s501ms | Loss: 0.096 | Acc: 97.338% (13456/13824)              
 [=============================================================>...] 55/57   Step: 837ms | Tot: 52s339ms | Loss: 0.096 | Acc: 97.344% (13706/14080)              
 [==============================================================>..] 56/57   Step: 958ms | Tot: 53s297ms | Loss: 0.096 | Acc: 97.342% (13955/14336)              
 [===============================================================>.] 57/57   Step: 841ms | Tot: 54s139ms | Loss: 0.096 | Acc: 97.360% (14162/14546)
 [>................................................................] 1/40   Step: 1s19ms | Tot: 0ms | Loss: 0.232 | Acc: 92.578% (237/256)              
 [=>...............................................................] 2/40   Step: 412ms | Tot: 412ms | Loss: 0.337 | Acc: 90.625% (464/512)              
 [===>.............................................................] 3/40   Step: 414ms | Tot: 826ms | Loss: 0.304 | Acc: 90.885% (698/768)              
 [====>............................................................] 4/40   Step: 408ms | Tot: 1s235ms | Loss: 0.287 | Acc: 91.309% (935/1024)              
 [======>..........................................................] 5/40   Step: 572ms | Tot: 1s807ms | Loss: 0.263 | Acc: 92.031% (1178/1280)              
 [========>........................................................] 6/40   Step: 407ms | Tot: 2s215ms | Loss: 0.272 | Acc: 91.862% (1411/1536)              
 [=========>.......................................................] 7/40   Step: 412ms | Tot: 2s627ms | Loss: 0.272 | Acc: 92.076% (1650/1792)              
 [===========>.....................................................] 8/40   Step: 420ms | Tot: 3s48ms | Loss: 0.262 | Acc: 92.432% (1893/2048)              
 [=============>...................................................] 9/40   Step: 411ms | Tot: 3s459ms | Loss: 0.265 | Acc: 92.231% (2125/2304)              
 [==============>..................................................] 10/40   Step: 531ms | Tot: 3s990ms | Loss: 0.259 | Acc: 92.422% (2366/2560)              
 [================>................................................] 11/40   Step: 418ms | Tot: 4s409ms | Loss: 0.260 | Acc: 92.472% (2604/2816)              
 [=================>...............................................] 12/40   Step: 423ms | Tot: 4s832ms | Loss: 0.267 | Acc: 92.350% (2837/3072)              
 [===================>.............................................] 13/40   Step: 418ms | Tot: 5s250ms | Loss: 0.280 | Acc: 92.097% (3065/3328)              
 [=====================>...........................................] 14/40   Step: 412ms | Tot: 5s663ms | Loss: 0.269 | Acc: 92.271% (3307/3584)              
 [======================>..........................................] 15/40   Step: 412ms | Tot: 6s75ms | Loss: 0.272 | Acc: 92.240% (3542/3840)              
 [========================>........................................] 16/40   Step: 522ms | Tot: 6s597ms | Loss: 0.276 | Acc: 92.212% (3777/4096)              
 [==========================>......................................] 17/40   Step: 414ms | Tot: 7s12ms | Loss: 0.277 | Acc: 92.210% (4013/4352)              
 [===========================>.....................................] 18/40   Step: 417ms | Tot: 7s429ms | Loss: 0.283 | Acc: 92.144% (4246/4608)              
 [=============================>...................................] 19/40   Step: 413ms | Tot: 7s842ms | Loss: 0.282 | Acc: 92.208% (4485/4864)              
 [==============================>..................................] 20/40   Step: 412ms | Tot: 8s255ms | Loss: 0.282 | Acc: 92.246% (4723/5120)              
 [================================>................................] 21/40   Step: 410ms | Tot: 8s665ms | Loss: 0.279 | Acc: 92.318% (4963/5376)              
 [==================================>..............................] 22/40   Step: 523ms | Tot: 9s189ms | Loss: 0.278 | Acc: 92.330% (5200/5632)              
 [===================================>.............................] 23/40   Step: 410ms | Tot: 9s599ms | Loss: 0.283 | Acc: 92.238% (5431/5888)              
 [=====================================>...........................] 24/40   Step: 412ms | Tot: 10s12ms | Loss: 0.279 | Acc: 92.350% (5674/6144)              
 [=======================================>.........................] 25/40   Step: 414ms | Tot: 10s426ms | Loss: 0.283 | Acc: 92.219% (5902/6400)              
 [========================================>........................] 26/40   Step: 413ms | Tot: 10s839ms | Loss: 0.290 | Acc: 92.037% (6126/6656)              
 [==========================================>......................] 27/40   Step: 413ms | Tot: 11s252ms | Loss: 0.288 | Acc: 92.086% (6365/6912)              
 [===========================================>.....................] 28/40   Step: 522ms | Tot: 11s775ms | Loss: 0.289 | Acc: 92.076% (6600/7168)              
 [=============================================>...................] 29/40   Step: 413ms | Tot: 12s189ms | Loss: 0.291 | Acc: 92.026% (6832/7424)              
 [===============================================>.................] 30/40   Step: 417ms | Tot: 12s606ms | Loss: 0.288 | Acc: 92.096% (7073/7680)              
 [================================================>................] 31/40   Step: 415ms | Tot: 13s21ms | Loss: 0.288 | Acc: 92.099% (7309/7936)              
 [==================================================>..............] 32/40   Step: 419ms | Tot: 13s441ms | Loss: 0.285 | Acc: 92.163% (7550/8192)              
 [====================================================>............] 33/40   Step: 410ms | Tot: 13s852ms | Loss: 0.286 | Acc: 92.199% (7789/8448)              
 [=====================================================>...........] 34/40   Step: 524ms | Tot: 14s376ms | Loss: 0.286 | Acc: 92.199% (8025/8704)              
 [=======================================================>.........] 35/40   Step: 449ms | Tot: 14s825ms | Loss: 0.284 | Acc: 92.221% (8263/8960)              
 [========================================================>........] 36/40   Step: 377ms | Tot: 15s203ms | Loss: 0.288 | Acc: 92.133% (8491/9216)              
 [==========================================================>......] 37/40   Step: 371ms | Tot: 15s574ms | Loss: 0.288 | Acc: 92.219% (8735/9472)              
 [============================================================>....] 38/40   Step: 366ms | Tot: 15s941ms | Loss: 0.291 | Acc: 92.188% (8968/9728)              
 [=============================================================>...] 39/40   Step: 363ms | Tot: 16s305ms | Loss: 0.291 | Acc: 92.188% (9204/9984)              
 [===============================================================>.] 40/40   Step: 478ms | Tot: 16s783ms | Loss: 0.290 | Acc: 92.200% (9220/10000)
Saving with better validation accuracy model: 92.200..

Epoch: 2
 [>................................................................] 1/57   Step: 1s858ms | Tot: 0ms | Loss: 0.069 | Acc: 97.266% (249/256)              
 [=>...............................................................] 2/57   Step: 945ms | Tot: 945ms | Loss: 0.071 | Acc: 97.656% (500/512)              
 [==>..............................................................] 3/57   Step: 952ms | Tot: 1s897ms | Loss: 0.077 | Acc: 97.656% (750/768)              
 [===>.............................................................] 4/57   Step: 944ms | Tot: 2s842ms | Loss: 0.076 | Acc: 97.754% (1001/1024)              
 [====>............................................................] 5/57   Step: 1s109ms | Tot: 3s951ms | Loss: 0.071 | Acc: 97.969% (1254/1280)              
 [=====>...........................................................] 6/57   Step: 959ms | Tot: 4s911ms | Loss: 0.070 | Acc: 97.982% (1505/1536)              
 [======>..........................................................] 7/57   Step: 960ms | Tot: 5s871ms | Loss: 0.072 | Acc: 97.991% (1756/1792)              
 [=======>.........................................................] 8/57   Step: 955ms | Tot: 6s827ms | Loss: 0.078 | Acc: 97.900% (2005/2048)              
 [=========>.......................................................] 9/57   Step: 947ms | Tot: 7s775ms | Loss: 0.074 | Acc: 98.003% (2258/2304)              
 [==========>......................................................] 10/57   Step: 1s55ms | Tot: 8s830ms | Loss: 0.072 | Acc: 98.008% (2509/2560)              
 [===========>.....................................................] 11/57   Step: 947ms | Tot: 9s778ms | Loss: 0.070 | Acc: 98.047% (2761/2816)              
 [============>....................................................] 12/57   Step: 945ms | Tot: 10s723ms | Loss: 0.071 | Acc: 97.982% (3010/3072)              
 [=============>...................................................] 13/57   Step: 945ms | Tot: 11s669ms | Loss: 0.073 | Acc: 97.867% (3257/3328)              
 [==============>..................................................] 14/57   Step: 1s56ms | Tot: 12s726ms | Loss: 0.076 | Acc: 97.768% (3504/3584)              
