cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the egdis selected dataset.
Now try to run the algorithm EGDIS with the generated sample dataset.
Selected 5966 samples
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/24   Step: 38s107ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 1s969ms | Tot: 1s969ms | Loss: 0.002 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 962ms | Tot: 2s932ms | Loss: 0.002 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 1s162ms | Tot: 4s95ms | Loss: 0.002 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 953ms | Tot: 5s49ms | Loss: 0.002 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 960ms | Tot: 6s10ms | Loss: 0.002 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 949ms | Tot: 6s959ms | Loss: 0.002 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 951ms | Tot: 7s911ms | Loss: 0.002 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 1s59ms | Tot: 8s971ms | Loss: 0.002 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 954ms | Tot: 9s925ms | Loss: 0.002 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 954ms | Tot: 10s879ms | Loss: 0.003 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 945ms | Tot: 11s825ms | Loss: 0.003 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 1s55ms | Tot: 12s881ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [========>........................................................] 4/24   Step: 956ms | Tot: 3s55ms | Loss: 0.003 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 965ms | Tot: 4s20ms | Loss: 0.003 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 1s66ms | Tot: 5s87ms | Loss: 0.003 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 969ms | Tot: 6s56ms | Loss: 0.003 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 959ms | Tot: 7s16ms | Loss: 0.003 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 961ms | Tot: 7s977ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 961ms | Tot: 8s939ms | Loss: 0.003 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 1s66ms | Tot: 10s6ms | Loss: 0.003 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 969ms | Tot: 10s975ms | Loss: 0.003 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 956ms | Tot: 11s931ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 949ms | Tot: 12s880ms | Loss: 0.003 | Acc: 100.000% (3584/3584)              
 [=====================================>...........................] 15/24   Step: 962ms | Tot: 13s843ms | Loss: 0.003 | Acc: 100.000% (3840/3840)              
 [========================================>........................] 16/24   Step: 1s77ms | Tot: 14s920ms | Loss: 0.003 | Acc: 100.000% (4096/4096)              
 [===========================================>.....................] 17/24   Step: 971ms | Tot: 15s892ms | Loss: 0.003 | Acc: 100.000% (4352/4352)              
 [==============================================>..................] 18/24   Step: 965ms | Tot: 16s857ms | Loss: 0.003 | Acc: 100.000% (4608/4608)              
 [================================================>................] 19/24   Step: 958ms | Tot: 17s815ms | Loss: 0.003 | Acc: 100.000% (4864/4864)              
 [===================================================>.............] 20/24   Step: 871ms | Tot: 18s686ms | Loss: 0.003 | Acc: 100.000% (5120/5120)              
 [======================================================>..........] 21/24   Step: 951ms | Tot: 19s638ms | Loss: 0.003 | Acc: 100.000% (5376/5376)              
 [========================================================>........] 22/24   Step: 851ms | Tot: 20s490ms | Loss: 0.003 | Acc: 100.000% (5632/5632)              
 [===========================================================>.....] 23/24   Step: 846ms | Tot: 21s336ms | Loss: 0.003 | Acc: 100.000% (5888/5888)              
 [==============================================================>..] 24/24   Step: 855ms | Tot: 22s192ms | Loss: 0.003 | Acc: 100.000% (5966/5966)
 [>................................................................] 1/40   Step: 1s20ms | Tot: 0ms | Loss: 0.786 | Acc: 82.031% (210/256)              
 [=>...............................................................] 2/40   Step: 606ms | Tot: 606ms | Loss: 0.864 | Acc: 80.078% (410/512)              
 [===>.............................................................] 3/40   Step: 413ms | Tot: 1s19ms | Loss: 0.821 | Acc: 81.380% (625/768)              
 [====>............................................................] 4/40   Step: 417ms | Tot: 1s437ms | Loss: 0.832 | Acc: 81.055% (830/1024)              
 [======>..........................................................] 5/40   Step: 413ms | Tot: 1s851ms | Loss: 0.796 | Acc: 81.484% (1043/1280)              
 [========>........................................................] 6/40   Step: 420ms | Tot: 2s271ms | Loss: 0.822 | Acc: 80.664% (1239/1536)              
 [=========>.......................................................] 7/40   Step: 538ms | Tot: 2s809ms | Loss: 0.791 | Acc: 81.362% (1458/1792)              
 [===========>.....................................................] 8/40   Step: 418ms | Tot: 3s228ms | Loss: 0.812 | Acc: 80.957% (1658/2048)              
 [=============>...................................................] 9/40   Step: 415ms | Tot: 3s644ms | Loss: 0.806 | Acc: 80.729% (1860/2304)              
 [==============>..................................................] 10/40   Step: 413ms | Tot: 4s58ms | Loss: 0.799 | Acc: 80.742% (2067/2560)              
 [================>................................................] 11/40   Step: 417ms | Tot: 4s475ms | Loss: 0.789 | Acc: 80.930% (2279/2816)              
 [=================>...............................................] 12/40   Step: 417ms | Tot: 4s892ms | Loss: 0.789 | Acc: 80.827% (2483/3072)              
 [===================>.............................................] 13/40   Step: 519ms | Tot: 5s412ms | Loss: 0.785 | Acc: 80.919% (2693/3328)              
 [=====================>...........................................] 14/40   Step: 444ms | Tot: 5s857ms | Loss: 0.775 | Acc: 81.166% (2909/3584)              
 [======================>..........................................] 15/40   Step: 413ms | Tot: 6s270ms | Loss: 0.772 | Acc: 81.198% (3118/3840)              
 [========================>........................................] 16/40   Step: 414ms | Tot: 6s684ms | Loss: 0.766 | Acc: 81.177% (3325/4096)              
 [==========================>......................................] 17/40   Step: 426ms | Tot: 7s111ms | Loss: 0.774 | Acc: 81.204% (3534/4352)              
 [===========================>.....................................] 18/40   Step: 414ms | Tot: 7s525ms | Loss: 0.776 | Acc: 81.055% (3735/4608)              
 [=============================>...................................] 19/40   Step: 523ms | Tot: 8s48ms | Loss: 0.780 | Acc: 81.188% (3949/4864)              
 [==============================>..................................] 20/40   Step: 412ms | Tot: 8s461ms | Loss: 0.784 | Acc: 81.133% (4154/5120)              
 [================================>................................] 21/40   Step: 413ms | Tot: 8s874ms | Loss: 0.788 | Acc: 81.138% (4362/5376)              
 [==================================>..............................] 22/40   Step: 414ms | Tot: 9s289ms | Loss: 0.790 | Acc: 81.072% (4566/5632)              
 [===================================>.............................] 23/40   Step: 416ms | Tot: 9s705ms | Loss: 0.792 | Acc: 81.046% (4772/5888)              
 [=====================================>...........................] 24/40   Step: 416ms | Tot: 10s121ms | Loss: 0.787 | Acc: 81.104% (4983/6144)              
 [=======================================>.........................] 25/40   Step: 520ms | Tot: 10s641ms | Loss: 0.788 | Acc: 81.078% (5189/6400)              
 [========================================>........................] 26/40   Step: 417ms | Tot: 11s58ms | Loss: 0.794 | Acc: 81.010% (5392/6656)              
 [==========================================>......................] 27/40   Step: 417ms | Tot: 11s475ms | Loss: 0.794 | Acc: 81.019% (5600/6912)              
 [===========================================>.....................] 28/40   Step: 417ms | Tot: 11s893ms | Loss: 0.793 | Acc: 81.055% (5810/7168)              
 [=============================================>...................] 29/40   Step: 418ms | Tot: 12s311ms | Loss: 0.796 | Acc: 81.048% (6017/7424)              
 [===============================================>.................] 30/40   Step: 417ms | Tot: 12s729ms | Loss: 0.799 | Acc: 81.042% (6224/7680)              
 [================================================>................] 31/40   Step: 521ms | Tot: 13s251ms | Loss: 0.799 | Acc: 81.162% (6441/7936)              
 [==================================================>..............] 32/40   Step: 420ms | Tot: 13s671ms | Loss: 0.796 | Acc: 81.165% (6649/8192)              
 [====================================================>............] 33/40   Step: 414ms | Tot: 14s86ms | Loss: 0.795 | Acc: 81.309% (6869/8448)              
 [=====================================================>...........] 34/40   Step: 415ms | Tot: 14s501ms | Loss: 0.792 | Acc: 81.376% (7083/8704)              
 [=======================================================>.........] 35/40   Step: 417ms | Tot: 14s919ms | Loss: 0.795 | Acc: 81.339% (7288/8960)              
 [========================================================>........] 36/40   Step: 374ms | Tot: 15s293ms | Loss: 0.799 | Acc: 81.261% (7489/9216)              
 [==========================================================>......] 37/40   Step: 478ms | Tot: 15s771ms | Loss: 0.797 | Acc: 81.303% (7701/9472)              
 [============================================================>....] 38/40   Step: 370ms | Tot: 16s142ms | Loss: 0.794 | Acc: 81.322% (7911/9728)              
 [=============================================================>...] 39/40   Step: 372ms | Tot: 16s515ms | Loss: 0.791 | Acc: 81.340% (8121/9984)              
 [===============================================================>.] 40/40   Step: 395ms | Tot: 16s911ms | Loss: 0.790 | Acc: 81.370% (8137/10000)
Saving with better validation accuracy model: 81.370..

Epoch: 2
 [>................................................................] 1/24   Step: 1s865ms | Tot: 0ms | Loss: 0.004 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 1s127ms | Tot: 1s127ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 956ms | Tot: 2s84ms | Loss: 0.003 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 966ms | Tot: 3s51ms | Loss: 0.004 | Acc: 99.902% (1023/1024)              
 [==========>......................................................] 5/24   Step: 964ms | Tot: 4s16ms | Loss: 0.004 | Acc: 99.922% (1279/1280)              
 [=============>...................................................] 6/24   Step: 965ms | Tot: 4s982ms | Loss: 0.004 | Acc: 99.935% (1535/1536)              
 [================>................................................] 7/24   Step: 1s73ms | Tot: 6s55ms | Loss: 0.003 | Acc: 99.944% (1791/1792)              
 [==================>..............................................] 8/24   Step: 957ms | Tot: 7s12ms | Loss: 0.003 | Acc: 99.951% (2047/2048)              
 [=====================>...........................................] 9/24   Step: 958ms | Tot: 7s971ms | Loss: 0.003 | Acc: 99.957% (2303/2304)              
 [========================>........................................] 10/24   Step: 967ms | Tot: 8s938ms | Loss: 0.003 | Acc: 99.961% (2559/2560)              
 [===========================>.....................................] 11/24   Step: 955ms | Tot: 9s894ms | Loss: 0.003 | Acc: 99.964% (2815/2816)              
 [=============================>...................................] 12/24   Step: 1s66ms | Tot: 10s960ms | Loss: 0.003 | Acc: 99.967% (3071/3072)              
 [================================>................................] 13/24   Step: 960ms | Tot: 11s921ms | Loss: 0.003 | Acc: 99.970% (3327/3328)              
 [===================================>.............................] 14/24   Step: 960ms | Tot: 12s881ms | Loss: 0.003 | Acc: 99.972% (3583/3584)              
 [=====================================>...........................] 15/24   Step: 965ms | Tot: 13s847ms | Loss: 0.003 | Acc: 99.974% (3839/3840)              
 [========================================>........................] 16/24   Step: 1s71ms | Tot: 14s918ms | Loss: 0.003 | Acc: 99.976% (4095/4096)              
 [===========================================>.....................] 17/24   Step: 957ms | Tot: 15s876ms | Loss: 0.003 | Acc: 99.977% (4351/4352)              
 [==============================================>..................] 18/24   Step: 957ms | Tot: 16s833ms | Loss: 0.003 | Acc: 99.978% (4607/4608)              
 [================================================>................] 19/24   Step: 951ms | Tot: 17s784ms | Loss: 0.003 | Acc: 99.979% (4863/4864)              
 [===================================================>.............] 20/24   Step: 886ms | Tot: 18s671ms | Loss: 0.003 | Acc: 99.980% (5119/5120)              
 [======================================================>..........] 21/24   Step: 948ms | Tot: 19s619ms | Loss: 0.003 | Acc: 99.981% (5375/5376)              
 [========================================================>........] 22/24   Step: 840ms | Tot: 20s459ms | Loss: 0.003 | Acc: 99.982% (5631/5632)              
 [===========================================================>.....] 23/24   Step: 842ms | Tot: 21s302ms | Loss: 0.003 | Acc: 99.983% (5887/5888)              
 [==============================================================>..] 24/24   Step: 855ms | Tot: 22s158ms | Loss: 0.003 | Acc: 99.983% (5965/5966)
 [>................................................................] 1/40   Step: 1s13ms | Tot: 0ms | Loss: 0.789 | Acc: 82.812% (212/256)              
 [=>...............................................................] 2/40   Step: 424ms | Tot: 424ms | Loss: 0.864 | Acc: 80.469% (412/512)              
 [===>.............................................................] 3/40   Step: 581ms | Tot: 1s6ms | Loss: 0.831 | Acc: 81.380% (625/768)              
 [====>............................................................] 4/40   Step: 423ms | Tot: 1s429ms | Loss: 0.848 | Acc: 80.957% (829/1024)              
 [======>..........................................................] 5/40   Step: 415ms | Tot: 1s845ms | Loss: 0.819 | Acc: 81.172% (1039/1280)              
 [========>........................................................] 6/40   Step: 413ms | Tot: 2s259ms | Loss: 0.846 | Acc: 80.208% (1232/1536)              
 [=========>.......................................................] 7/40   Step: 415ms | Tot: 2s675ms | Loss: 0.815 | Acc: 80.804% (1448/1792)              
 [===========>.....................................................] 8/40   Step: 523ms | Tot: 3s198ms | Loss: 0.836 | Acc: 80.664% (1652/2048)              
 [=============>...................................................] 9/40   Step: 415ms | Tot: 3s614ms | Loss: 0.827 | Acc: 80.556% (1856/2304)              
 [==============>..................................................] 10/40   Step: 413ms | Tot: 4s28ms | Loss: 0.819 | Acc: 80.508% (2061/2560)              
 [================>................................................] 11/40   Step: 412ms | Tot: 4s440ms | Loss: 0.809 | Acc: 80.824% (2276/2816)              
 [=================>...............................................] 12/40   Step: 419ms | Tot: 4s860ms | Loss: 0.803 | Acc: 80.794% (2482/3072)              
 [===================>.............................................] 13/40   Step: 420ms | Tot: 5s281ms | Loss: 0.798 | Acc: 80.679% (2685/3328)              
 [=====================>...........................................] 14/40   Step: 523ms | Tot: 5s804ms | Loss: 0.789 | Acc: 80.776% (2895/3584)              
 [======================>..........................................] 15/40   Step: 412ms | Tot: 6s217ms | Loss: 0.784 | Acc: 80.807% (3103/3840)              
 [========================>........................................] 16/40   Step: 415ms | Tot: 6s632ms | Loss: 0.781 | Acc: 80.762% (3308/4096)              
 [==========================>......................................] 17/40   Step: 413ms | Tot: 7s46ms | Loss: 0.791 | Acc: 80.744% (3514/4352)              
 [===========================>.....................................] 18/40   Step: 411ms | Tot: 7s458ms | Loss: 0.794 | Acc: 80.621% (3715/4608)              
 [=============================>...................................] 19/40   Step: 413ms | Tot: 7s871ms | Loss: 0.798 | Acc: 80.777% (3929/4864)              
 [==============================>..................................] 20/40   Step: 526ms | Tot: 8s398ms | Loss: 0.799 | Acc: 80.723% (4133/5120)              
 [================================>................................] 21/40   Step: 412ms | Tot: 8s810ms | Loss: 0.804 | Acc: 80.748% (4341/5376)              
 [==================================>..............................] 22/40   Step: 412ms | Tot: 9s222ms | Loss: 0.804 | Acc: 80.700% (4545/5632)              
 [===================================>.............................] 23/40   Step: 414ms | Tot: 9s637ms | Loss: 0.807 | Acc: 80.690% (4751/5888)              
 [=====================================>...........................] 24/40   Step: 438ms | Tot: 10s76ms | Loss: 0.803 | Acc: 80.729% (4960/6144)              
 [=======================================>.........................] 25/40   Step: 421ms | Tot: 10s497ms | Loss: 0.804 | Acc: 80.734% (5167/6400)              
 [========================================>........................] 26/40   Step: 522ms | Tot: 11s20ms | Loss: 0.808 | Acc: 80.724% (5373/6656)              
 [==========================================>......................] 27/40   Step: 421ms | Tot: 11s441ms | Loss: 0.807 | Acc: 80.715% (5579/6912)              
 [===========================================>.....................] 28/40   Step: 414ms | Tot: 11s856ms | Loss: 0.807 | Acc: 80.706% (5785/7168)              
 [=============================================>...................] 29/40   Step: 410ms | Tot: 12s266ms | Loss: 0.812 | Acc: 80.671% (5989/7424)              
 [===============================================>.................] 30/40   Step: 411ms | Tot: 12s678ms | Loss: 0.813 | Acc: 80.677% (6196/7680)              
 [================================================>................] 31/40   Step: 413ms | Tot: 13s91ms | Loss: 0.815 | Acc: 80.721% (6406/7936)              
 [==================================================>..............] 32/40   Step: 518ms | Tot: 13s610ms | Loss: 0.811 | Acc: 80.737% (6614/8192)              
 [====================================================>............] 33/40   Step: 415ms | Tot: 14s25ms | Loss: 0.810 | Acc: 80.883% (6833/8448)              
 [=====================================================>...........] 34/40   Step: 415ms | Tot: 14s441ms | Loss: 0.807 | Acc: 80.940% (7045/8704)              
 [=======================================================>.........] 35/40   Step: 417ms | Tot: 14s858ms | Loss: 0.810 | Acc: 80.893% (7248/8960)              
 [========================================================>........] 36/40   Step: 383ms | Tot: 15s242ms | Loss: 0.813 | Acc: 80.827% (7449/9216)              
 [==========================================================>......] 37/40   Step: 375ms | Tot: 15s617ms | Loss: 0.812 | Acc: 80.891% (7662/9472)              
 [============================================================>....] 38/40   Step: 484ms | Tot: 16s101ms | Loss: 0.809 | Acc: 80.880% (7868/9728)              
 [=============================================================>...] 39/40   Step: 370ms | Tot: 16s472ms | Loss: 0.805 | Acc: 80.940% (8081/9984)              
 [===============================================================>.] 40/40   Step: 393ms | Tot: 16s866ms | Loss: 0.804 | Acc: 80.960% (8096/10000)

Epoch: 3
 [>................................................................] 1/24   Step: 1s859ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 961ms | Tot: 961ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 968ms | Tot: 1s929ms | Loss: 0.003 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 1s133ms | Tot: 3s63ms | Loss: 0.003 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 958ms | Tot: 4s22ms | Loss: 0.003 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 962ms | Tot: 4s984ms | Loss: 0.003 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 952ms | Tot: 5s936ms | Loss: 0.003 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 1s103ms | Tot: 7s40ms | Loss: 0.003 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 952ms | Tot: 7s993ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 953ms | Tot: 8s946ms | Loss: 0.003 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 969ms | Tot: 9s916ms | Loss: 0.003 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 957ms | Tot: 10s873ms | Loss: 0.003 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 1s82ms | Tot: 11s956ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 975ms | Tot: 12s931ms | Loss: 0.003 | Acc: 100.000% (3584/3584)              
 [=====================================>...........................] 15/24   Step: 953ms | Tot: 13s885ms | Loss: 0.003 | Acc: 100.000% (3840/3840)              
 [========================================>........................] 16/24   Step: 961ms | Tot: 14s846ms | Loss: 0.002 | Acc: 100.000% (4096/4096)              
 [===========================================>.....................] 17/24   Step: 1s65ms | Tot: 15s912ms | Loss: 0.002 | Acc: 100.000% (4352/4352)              
