cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 4000 samples
Selected 4000 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/16   Step: 32s974ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [====>............................................................] 2/16   Step: 2s62ms | Tot: 2s62ms | Loss: 0.002 | Acc: 100.000% (512/512)              
 [========>........................................................] 3/16   Step: 980ms | Tot: 3s42ms | Loss: 0.002 | Acc: 100.000% (768/768)              
 [============>....................................................] 4/16   Step: 1s169ms | Tot: 4s212ms | Loss: 0.002 | Acc: 100.000% (1024/1024)              
 [================>................................................] 5/16   Step: 962ms | Tot: 5s174ms | Loss: 0.002 | Acc: 100.000% (1280/1280)              
 [====================>............................................] 6/16   Step: 970ms | Tot: 6s145ms | Loss: 0.002 | Acc: 100.000% (1536/1536)              
 [========================>........................................] 7/16   Step: 964ms | Tot: 7s110ms | Loss: 0.002 | Acc: 100.000% (1792/1792)              
 [============================>....................................] 8/16   Step: 967ms | Tot: 8s77ms | Loss: 0.002 | Acc: 100.000% (2048/2048)              
 [================================>................................] 9/16   Step: 1s61ms | Tot: 9s139ms | Loss: 0.002 | Acc: 100.000% (2304/2304)              
 [====================================>............................] 10/16   Step: 962ms | Tot: 10s101ms | Loss: 0.002 | Acc: 100.000% (2560/2560)              
 [========================================>........................] 11/16   Step: 977ms | Tot: 11s79ms | Loss: 0.002 | Acc: 100.000% (2816/2816)              
 [============================================>....................] 12/16   Step: 921ms | Tot: 12s1ms | Loss: 0.002 | Acc: 100.000% (3072/3072)              
 [================================================>................] 13/16   Step: 967ms | Tot: 12s968ms | Loss: 0.002 | Acc: 100.000% (3328/3328)              
 [====================================================>............] 14/16   Step: 860ms | Tot: 13s828ms | Loss: 0.002 | Acc: 100.000% (3584/3584)              
 [========================================================>........] 15/16   Step: 848ms | Tot: 14s676ms | Loss: 0.002 | Acc: 100.000% (3840/3840)              
 [============================================================>....] 16/16   Step: 8s620ms | Tot: 23s297ms | Loss: 0.002 | Acc: 100.000% (4000/4000)
 [>................................................................] 1/40   Step: 1s121ms | Tot: 0ms | Loss: 0.726 | Acc: 81.641% (209/256)              
 [=>...............................................................] 2/40   Step: 643ms | Tot: 643ms | Loss: 0.873 | Acc: 79.492% (407/512)              
 [===>.............................................................] 3/40   Step: 425ms | Tot: 1s69ms | Loss: 0.884 | Acc: 79.297% (609/768)              
 [====>............................................................] 4/40   Step: 427ms | Tot: 1s496ms | Loss: 0.882 | Acc: 79.980% (819/1024)              
 [======>..........................................................] 5/40   Step: 425ms | Tot: 1s922ms | Loss: 0.828 | Acc: 80.859% (1035/1280)              
 [========>........................................................] 6/40   Step: 424ms | Tot: 2s346ms | Loss: 0.873 | Acc: 79.688% (1224/1536)              
 [=========>.......................................................] 7/40   Step: 532ms | Tot: 2s879ms | Loss: 0.886 | Acc: 79.297% (1421/1792)              
 [===========>.....................................................] 8/40   Step: 427ms | Tot: 3s307ms | Loss: 0.903 | Acc: 79.297% (1624/2048)              
 [=============>...................................................] 9/40   Step: 430ms | Tot: 3s737ms | Loss: 0.898 | Acc: 79.601% (1834/2304)              
 [==============>..................................................] 10/40   Step: 427ms | Tot: 4s164ms | Loss: 0.902 | Acc: 79.570% (2037/2560)              
 [================>................................................] 11/40   Step: 430ms | Tot: 4s595ms | Loss: 0.904 | Acc: 79.652% (2243/2816)              
 [=================>...............................................] 12/40   Step: 426ms | Tot: 5s21ms | Loss: 0.918 | Acc: 79.199% (2433/3072)              
 [===================>.............................................] 13/40   Step: 532ms | Tot: 5s553ms | Loss: 0.927 | Acc: 79.026% (2630/3328)              
 [=====================>...........................................] 14/40   Step: 428ms | Tot: 5s982ms | Loss: 0.919 | Acc: 79.018% (2832/3584)              
 [======================>..........................................] 15/40   Step: 432ms | Tot: 6s415ms | Loss: 0.941 | Acc: 78.750% (3024/3840)              
 [========================>........................................] 16/40   Step: 427ms | Tot: 6s842ms | Loss: 0.958 | Acc: 78.418% (3212/4096)              
 [==========================>......................................] 17/40   Step: 419ms | Tot: 7s261ms | Loss: 0.954 | Acc: 78.516% (3417/4352)              
 [===========================>.....................................] 18/40   Step: 530ms | Tot: 7s792ms | Loss: 0.968 | Acc: 78.190% (3603/4608)              
 [=============================>...................................] 19/40   Step: 425ms | Tot: 8s217ms | Loss: 0.974 | Acc: 78.063% (3797/4864)              
 [==============================>..................................] 20/40   Step: 427ms | Tot: 8s645ms | Loss: 0.978 | Acc: 77.812% (3984/5120)              
 [================================>................................] 21/40   Step: 419ms | Tot: 9s64ms | Loss: 0.976 | Acc: 77.809% (4183/5376)              
 [==================================>..............................] 22/40   Step: 416ms | Tot: 9s481ms | Loss: 0.978 | Acc: 77.788% (4381/5632)              
 [===================================>.............................] 23/40   Step: 415ms | Tot: 9s896ms | Loss: 0.983 | Acc: 77.632% (4571/5888)              
 [=====================================>...........................] 24/40   Step: 520ms | Tot: 10s416ms | Loss: 0.975 | Acc: 77.734% (4776/6144)              
 [=======================================>.........................] 25/40   Step: 414ms | Tot: 10s831ms | Loss: 0.979 | Acc: 77.656% (4970/6400)              
 [========================================>........................] 26/40   Step: 420ms | Tot: 11s252ms | Loss: 0.990 | Acc: 77.539% (5161/6656)              
