cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 1
Train with the bwcl selected dataset.
Now try to run the BWCL algorithm
2452 boundary samples
Select 6 percent samples
Select 24000 samples
Save selected sample idx
Selected 24000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 150 epochs

Epoch: 0
 [>................................................................] 1/94   Step: 30s938ms | Tot: 0ms | Loss: 2.378 | Acc: 11.328% (29/256)              
 [>................................................................] 2/94   Step: 1s963ms | Tot: 1s963ms | Loss: 2.347 | Acc: 11.328% (58/512)              
 [=>...............................................................] 3/94   Step: 970ms | Tot: 2s934ms | Loss: 2.314 | Acc: 14.714% (113/768)              
 [==>..............................................................] 4/94   Step: 1s130ms | Tot: 4s64ms | Loss: 2.280 | Acc: 15.234% (156/1024)              
 [==>..............................................................] 5/94   Step: 962ms | Tot: 5s27ms | Loss: 2.249 | Acc: 16.797% (215/1280)              
 [===>.............................................................] 6/94   Step: 990ms | Tot: 6s17ms | Loss: 2.227 | Acc: 18.229% (280/1536)              
 [====>............................................................] 7/94   Step: 976ms | Tot: 6s993ms | Loss: 2.219 | Acc: 18.192% (326/1792)              
 [====>............................................................] 8/94   Step: 955ms | Tot: 7s948ms | Loss: 2.223 | Acc: 18.604% (381/2048)              
 [=====>...........................................................] 9/94   Step: 1s62ms | Tot: 9s10ms | Loss: 2.226 | Acc: 19.010% (438/2304)              
 [======>..........................................................] 10/94   Step: 959ms | Tot: 9s969ms | Loss: 2.199 | Acc: 19.688% (504/2560)              
 [======>..........................................................] 11/94   Step: 959ms | Tot: 10s928ms | Loss: 2.195 | Acc: 19.957% (562/2816)              
 [=======>.........................................................] 12/94   Step: 957ms | Tot: 11s886ms | Loss: 2.182 | Acc: 20.052% (616/3072)              
 [========>........................................................] 13/94   Step: 1s63ms | Tot: 12s949ms | Loss: 2.156 | Acc: 20.883% (695/3328)              
 [========>........................................................] 14/94   Step: 959ms | Tot: 13s909ms | Loss: 2.137 | Acc: 21.596% (774/3584)              
 [=========>.......................................................] 15/94   Step: 964ms | Tot: 14s874ms | Loss: 2.111 | Acc: 22.448% (862/3840)              
 [==========>......................................................] 16/94   Step: 985ms | Tot: 15s860ms | Loss: 2.105 | Acc: 22.900% (938/4096)              
 [============================================>....................] 66/94   Step: 973ms | Tot: 1m5s | Loss: 1.826 | Acc: 33.511% (5662/16896)              
 [=============================================>...................] 67/94   Step: 982ms | Tot: 1m6s | Loss: 1.822 | Acc: 33.675% (5776/17152)              
 [==============================================>..................] 68/94   Step: 972ms | Tot: 1m7s | Loss: 1.819 | Acc: 33.783% (5881/17408)              
 [===============================================>.................] 69/94   Step: 1s68ms | Tot: 1m8s | Loss: 1.818 | Acc: 33.888% (5986/17664)              
 [===============================================>.................] 70/94   Step: 957ms | Tot: 1m9s | Loss: 1.815 | Acc: 34.012% (6095/17920)              
 [================================================>................] 71/94   Step: 963ms | Tot: 1m10s | Loss: 1.812 | Acc: 34.138% (6205/18176)              
 [=================================================>...............] 72/94   Step: 955ms | Tot: 1m11s | Loss: 1.809 | Acc: 34.283% (6319/18432)              
 [=================================================>...............] 73/94   Step: 957ms | Tot: 1m12s | Loss: 1.806 | Acc: 34.343% (6418/18688)              
 [==================================================>..............] 74/94   Step: 1s59ms | Tot: 1m13s | Loss: 1.802 | Acc: 34.470% (6530/18944)              
 [===================================================>.............] 75/94   Step: 965ms | Tot: 1m14s | Loss: 1.798 | Acc: 34.583% (6640/19200)              
 [===================================================>.............] 76/94   Step: 974ms | Tot: 1m15s | Loss: 1.796 | Acc: 34.653% (6742/19456)              
 [====================================================>............] 77/94   Step: 982ms | Tot: 1m16s | Loss: 1.793 | Acc: 34.740% (6848/19712)              
 [=====================================================>...........] 78/94   Step: 1s122ms | Tot: 1m17s | Loss: 1.789 | Acc: 34.841% (6957/19968)              
 [=====================================================>...........] 79/94   Step: 957ms | Tot: 1m18s | Loss: 1.786 | Acc: 34.988% (7076/20224)              
 [======================================================>..........] 80/94   Step: 954ms | Tot: 1m19s | Loss: 1.783 | Acc: 35.088% (7186/20480)              
 [=======================================================>.........] 81/94   Step: 955ms | Tot: 1m20s | Loss: 1.778 | Acc: 35.224% (7304/20736)              
 [========================================================>........] 82/94   Step: 958ms | Tot: 1m21s | Loss: 1.773 | Acc: 35.452% (7442/20992)              
 [========================================================>........] 83/94   Step: 1s63ms | Tot: 1m22s | Loss: 1.768 | Acc: 35.599% (7564/21248)              
 [=========================================================>.......] 84/94   Step: 956ms | Tot: 1m23s | Loss: 1.768 | Acc: 35.593% (7654/21504)              
 [==========================================================>......] 85/94   Step: 959ms | Tot: 1m24s | Loss: 1.765 | Acc: 35.726% (7774/21760)              
 [==========================================================>......] 86/94   Step: 955ms | Tot: 1m25s | Loss: 1.762 | Acc: 35.865% (7896/22016)              
 [===========================================================>.....] 87/94   Step: 979ms | Tot: 1m26s | Loss: 1.758 | Acc: 35.978% (8013/22272)              
 [============================================================>....] 88/94   Step: 1s72ms | Tot: 1m27s | Loss: 1.754 | Acc: 36.102% (8133/22528)              
 [============================================================>....] 89/94   Step: 965ms | Tot: 1m28s | Loss: 1.751 | Acc: 36.183% (8244/22784)              
 [=============================================================>...] 90/94   Step: 929ms | Tot: 1m29s | Loss: 1.748 | Acc: 36.337% (8372/23040)              
 [==============================================================>..] 91/94   Step: 849ms | Tot: 1m29s | Loss: 1.744 | Acc: 36.487% (8500/23296)              
 [==============================================================>..] 92/94   Step: 955ms | Tot: 1m30s | Loss: 1.740 | Acc: 36.600% (8620/23552)              
 [===============================================================>.] 93/94   Step: 850ms | Tot: 1m31s | Loss: 1.738 | Acc: 36.685% (8734/23808)              
 [================================================================>] 94/94   Step: 8s799ms | Tot: 1m40s | Loss: 1.737 | Acc: 36.725% (8814/24000)
 [>................................................................] 1/40   Step: 1s105ms | Tot: 0ms | Loss: 1.738 | Acc: 36.328% (93/256)              
 [=>...............................................................] 2/40   Step: 436ms | Tot: 436ms | Loss: 1.871 | Acc: 33.398% (171/512)              
 [===>.............................................................] 3/40   Step: 421ms | Tot: 858ms | Loss: 1.864 | Acc: 34.245% (263/768)              
 [====>............................................................] 4/40   Step: 592ms | Tot: 1s451ms | Loss: 1.850 | Acc: 35.059% (359/1024)              
 [======>..........................................................] 5/40   Step: 425ms | Tot: 1s876ms | Loss: 1.826 | Acc: 35.547% (455/1280)              
 [========>........................................................] 6/40   Step: 424ms | Tot: 2s300ms | Loss: 1.827 | Acc: 35.742% (549/1536)              
 [=========>.......................................................] 7/40   Step: 423ms | Tot: 2s724ms | Loss: 1.785 | Acc: 36.663% (657/1792)              
 [===========>.....................................................] 8/40   Step: 425ms | Tot: 3s149ms | Loss: 1.770 | Acc: 36.768% (753/2048)              
 [=============>...................................................] 9/40   Step: 428ms | Tot: 3s578ms | Loss: 1.759 | Acc: 37.109% (855/2304)              
 [==============>..................................................] 10/40   Step: 548ms | Tot: 4s126ms | Loss: 1.769 | Acc: 37.266% (954/2560)              
 [================>................................................] 11/40   Step: 423ms | Tot: 4s549ms | Loss: 1.764 | Acc: 37.464% (1055/2816)              
 [=================>...............................................] 12/40   Step: 432ms | Tot: 4s982ms | Loss: 1.771 | Acc: 37.077% (1139/3072)              
 [===================>.............................................] 13/40   Step: 425ms | Tot: 5s407ms | Loss: 1.784 | Acc: 37.200% (1238/3328)              
 [=====================>...........................................] 14/40   Step: 429ms | Tot: 5s837ms | Loss: 1.803 | Acc: 36.970% (1325/3584)              
 [======================>..........................................] 15/40   Step: 425ms | Tot: 6s262ms | Loss: 1.816 | Acc: 36.589% (1405/3840)              
 [========================>........................................] 16/40   Step: 532ms | Tot: 6s795ms | Loss: 1.817 | Acc: 36.743% (1505/4096)              
 [==========================>......................................] 17/40   Step: 430ms | Tot: 7s225ms | Loss: 1.816 | Acc: 36.811% (1602/4352)              
 [===========================>.....................................] 18/40   Step: 425ms | Tot: 7s651ms | Loss: 1.818 | Acc: 36.654% (1689/4608)              
 [=============================>...................................] 19/40   Step: 419ms | Tot: 8s70ms | Loss: 1.823 | Acc: 36.472% (1774/4864)              
 [==============================>..................................] 20/40   Step: 414ms | Tot: 8s485ms | Loss: 1.823 | Acc: 36.406% (1864/5120)              
 [================================>................................] 21/40   Step: 414ms | Tot: 8s900ms | Loss: 1.823 | Acc: 36.403% (1957/5376)              
 [==================================>..............................] 22/40   Step: 521ms | Tot: 9s422ms | Loss: 1.822 | Acc: 36.346% (2047/5632)              
 [===================================>.............................] 23/40   Step: 414ms | Tot: 9s836ms | Loss: 1.828 | Acc: 36.413% (2144/5888)              
 [=====================================>...........................] 24/40   Step: 413ms | Tot: 10s249ms | Loss: 1.833 | Acc: 36.475% (2241/6144)              
 [=======================================>.........................] 25/40   Step: 415ms | Tot: 10s665ms | Loss: 1.831 | Acc: 36.406% (2330/6400)              
 [========================================>........................] 26/40   Step: 414ms | Tot: 11s79ms | Loss: 1.839 | Acc: 36.328% (2418/6656)              
 [==========================================>......................] 27/40   Step: 412ms | Tot: 11s492ms | Loss: 1.839 | Acc: 36.487% (2522/6912)              
 [===========================================>.....................] 28/40   Step: 518ms | Tot: 12s10ms | Loss: 1.844 | Acc: 36.384% (2608/7168)              
 [=============================================>...................] 29/40   Step: 415ms | Tot: 12s426ms | Loss: 1.844 | Acc: 36.382% (2701/7424)              
 [===============================================>.................] 30/40   Step: 418ms | Tot: 12s844ms | Loss: 1.843 | Acc: 36.419% (2797/7680)              
 [================================================>................] 31/40   Step: 414ms | Tot: 13s258ms | Loss: 1.833 | Acc: 36.479% (2895/7936)              
 [==================================================>..............] 32/40   Step: 423ms | Tot: 13s682ms | Loss: 1.833 | Acc: 36.548% (2994/8192)              
 [====================================================>............] 33/40   Step: 427ms | Tot: 14s109ms | Loss: 1.829 | Acc: 36.837% (3112/8448)              
 [=====================================================>...........] 34/40   Step: 523ms | Tot: 14s632ms | Loss: 1.824 | Acc: 36.937% (3215/8704)              
 [=======================================================>.........] 35/40   Step: 422ms | Tot: 15s55ms | Loss: 1.824 | Acc: 36.942% (3310/8960)              
 [========================================================>........] 36/40   Step: 378ms | Tot: 15s433ms | Loss: 1.824 | Acc: 36.925% (3403/9216)              
 [==========================================================>......] 37/40   Step: 372ms | Tot: 15s806ms | Loss: 1.828 | Acc: 36.856% (3491/9472)              
 [============================================================>....] 38/40   Step: 370ms | Tot: 16s176ms | Loss: 1.830 | Acc: 36.780% (3578/9728)              
 [=============================================================>...] 39/40   Step: 371ms | Tot: 16s547ms | Loss: 1.833 | Acc: 36.669% (3661/9984)              
 [===============================================================>.] 40/40   Step: 2s478ms | Tot: 19s26ms | Loss: 1.833 | Acc: 36.650% (3665/10000)
Saving with better validation accuracy model: 36.650..

Epoch: 1
 [>................................................................] 1/94   Step: 3s2ms | Tot: 0ms | Loss: 1.395 | Acc: 48.828% (125/256)              
 [>................................................................] 2/94   Step: 980ms | Tot: 980ms | Loss: 1.407 | Acc: 50.195% (257/512)              
 [=>...............................................................] 3/94   Step: 1s13ms | Tot: 1s994ms | Loss: 1.437 | Acc: 48.698% (374/768)              
 [==>..............................................................] 4/94   Step: 990ms | Tot: 2s984ms | Loss: 1.426 | Acc: 48.145% (493/1024)              
 [==>..............................................................] 5/94   Step: 1s166ms | Tot: 4s151ms | Loss: 1.439 | Acc: 47.266% (605/1280)              
 [===>.............................................................] 6/94   Step: 971ms | Tot: 5s123ms | Loss: 1.428 | Acc: 47.917% (736/1536)              
 [====>............................................................] 7/94   Step: 971ms | Tot: 6s94ms | Loss: 1.434 | Acc: 47.656% (854/1792)              
 [====>............................................................] 8/94   Step: 978ms | Tot: 7s73ms | Loss: 1.437 | Acc: 47.510% (973/2048)              
 [=====>...........................................................] 9/94   Step: 1s72ms | Tot: 8s145ms | Loss: 1.420 | Acc: 48.524% (1118/2304)              
 [======>..........................................................] 10/94   Step: 967ms | Tot: 9s113ms | Loss: 1.416 | Acc: 48.477% (1241/2560)              
 [======>..........................................................] 11/94   Step: 953ms | Tot: 10s67ms | Loss: 1.406 | Acc: 48.864% (1376/2816)              
 [=======>.........................................................] 12/94   Step: 961ms | Tot: 11s28ms | Loss: 1.407 | Acc: 48.763% (1498/3072)              
 [========>........................................................] 13/94   Step: 984ms | Tot: 12s13ms | Loss: 1.407 | Acc: 48.738% (1622/3328)              
 [========>........................................................] 14/94   Step: 1s90ms | Tot: 13s103ms | Loss: 1.403 | Acc: 48.996% (1756/3584)              
 [=========>.......................................................] 15/94   Step: 955ms | Tot: 14s58ms | Loss: 1.397 | Acc: 48.906% (1878/3840)              
 [==========>......................................................] 16/94   Step: 953ms | Tot: 15s12ms | Loss: 1.392 | Acc: 49.072% (2010/4096)              
 [===========>.....................................................] 17/94   Step: 954ms | Tot: 15s967ms | Loss: 1.384 | Acc: 49.472% (2153/4352)              
 [===========>.....................................................] 18/94   Step: 1s58ms | Tot: 17s26ms | Loss: 1.383 | Acc: 49.718% (2291/4608)              
 [============>....................................................] 19/94   Step: 953ms | Tot: 17s980ms | Loss: 1.377 | Acc: 49.959% (2430/4864)              
 [=============>...................................................] 20/94   Step: 953ms | Tot: 18s934ms | Loss: 1.385 | Acc: 49.668% (2543/5120)              
 [=============>...................................................] 21/94   Step: 952ms | Tot: 19s887ms | Loss: 1.380 | Acc: 49.777% (2676/5376)              
 [==============>..................................................] 22/94   Step: 961ms | Tot: 20s848ms | Loss: 1.380 | Acc: 49.822% (2806/5632)              
 [===============>.................................................] 23/94   Step: 1s86ms | Tot: 21s935ms | Loss: 1.377 | Acc: 49.983% (2943/5888)              
 [===============>.................................................] 24/94   Step: 965ms | Tot: 22s900ms | Loss: 1.374 | Acc: 50.114% (3079/6144)              
 [================>................................................] 25/94   Step: 957ms | Tot: 23s857ms | Loss: 1.373 | Acc: 50.219% (3214/6400)              
 [=================>...............................................] 26/94   Step: 957ms | Tot: 24s815ms | Loss: 1.373 | Acc: 50.195% (3341/6656)              
 [=================>...............................................] 27/94   Step: 1s60ms | Tot: 25s875ms | Loss: 1.374 | Acc: 50.333% (3479/6912)              
 [==================>..............................................] 28/94   Step: 958ms | Tot: 26s833ms | Loss: 1.370 | Acc: 50.544% (3623/7168)              
 [===================>.............................................] 29/94   Step: 957ms | Tot: 27s791ms | Loss: 1.366 | Acc: 50.593% (3756/7424)              
 [====================>............................................] 30/94   Step: 959ms | Tot: 28s750ms | Loss: 1.367 | Acc: 50.547% (3882/7680)              
 [====================>............................................] 31/94   Step: 953ms | Tot: 29s704ms | Loss: 1.363 | Acc: 50.718% (4025/7936)              
 [=====================>...........................................] 32/94   Step: 1s60ms | Tot: 30s764ms | Loss: 1.363 | Acc: 50.732% (4156/8192)              
 [======================>..........................................] 33/94   Step: 974ms | Tot: 31s739ms | Loss: 1.362 | Acc: 50.698% (4283/8448)              
 [======================>..........................................] 34/94   Step: 975ms | Tot: 32s715ms | Loss: 1.359 | Acc: 50.724% (4415/8704)              
 [=======================>.........................................] 35/94   Step: 964ms | Tot: 33s679ms | Loss: 1.362 | Acc: 50.547% (4529/8960)              
 [========================>........................................] 36/94   Step: 955ms | Tot: 34s635ms | Loss: 1.360 | Acc: 50.532% (4657/9216)              
 [========================>........................................] 37/94   Step: 1s59ms | Tot: 35s695ms | Loss: 1.356 | Acc: 50.697% (4802/9472)              
 [=========================>.......................................] 38/94   Step: 956ms | Tot: 36s651ms | Loss: 1.353 | Acc: 50.781% (4940/9728)              
 [==========================>......................................] 39/94   Step: 954ms | Tot: 37s606ms | Loss: 1.351 | Acc: 50.761% (5068/9984)              
 [==========================>......................................] 40/94   Step: 955ms | Tot: 38s562ms | Loss: 1.352 | Acc: 50.859% (5208/10240)              
 [===========================>.....................................] 41/94   Step: 1s61ms | Tot: 39s623ms | Loss: 1.349 | Acc: 50.915% (5344/10496)              
 [============================>....................................] 42/94   Step: 959ms | Tot: 40s582ms | Loss: 1.349 | Acc: 50.958% (5479/10752)              
 [=============================>...................................] 43/94   Step: 961ms | Tot: 41s544ms | Loss: 1.349 | Acc: 50.927% (5606/11008)              
 [=============================>...................................] 44/94   Step: 979ms | Tot: 42s523ms | Loss: 1.345 | Acc: 51.065% (5752/11264)              
 [==============================>..................................] 45/94   Step: 970ms | Tot: 43s493ms | Loss: 1.342 | Acc: 51.128% (5890/11520)              
 [===============================>.................................] 46/94   Step: 1s58ms | Tot: 44s552ms | Loss: 1.339 | Acc: 51.189% (6028/11776)              
 [===============================>.................................] 47/94   Step: 956ms | Tot: 45s509ms | Loss: 1.335 | Acc: 51.305% (6173/12032)              
 [================================>................................] 48/94   Step: 956ms | Tot: 46s465ms | Loss: 1.334 | Acc: 51.416% (6318/12288)              
 [=================================>...............................] 49/94   Step: 961ms | Tot: 47s427ms | Loss: 1.332 | Acc: 51.475% (6457/12544)              
 [=================================>...............................] 50/94   Step: 1s64ms | Tot: 48s491ms | Loss: 1.331 | Acc: 51.578% (6602/12800)              
 [==================================>..............................] 51/94   Step: 953ms | Tot: 49s445ms | Loss: 1.328 | Acc: 51.677% (6747/13056)              
 [===================================>.............................] 52/94   Step: 955ms | Tot: 50s401ms | Loss: 1.327 | Acc: 51.818% (6898/13312)              
 [===================================>.............................] 53/94   Step: 964ms | Tot: 51s366ms | Loss: 1.326 | Acc: 51.857% (7036/13568)              
 [====================================>............................] 54/94   Step: 981ms | Tot: 52s348ms | Loss: 1.323 | Acc: 51.975% (7185/13824)              
 [=====================================>...........................] 55/94   Step: 1s72ms | Tot: 53s420ms | Loss: 1.325 | Acc: 51.889% (7306/14080)              
 [======================================>..........................] 56/94   Step: 964ms | Tot: 54s385ms | Loss: 1.322 | Acc: 52.002% (7455/14336)              
 [======================================>..........................] 57/94   Step: 955ms | Tot: 55s341ms | Loss: 1.320 | Acc: 52.042% (7594/14592)              
 [=======================================>.........................] 58/94   Step: 956ms | Tot: 56s297ms | Loss: 1.319 | Acc: 52.041% (7727/14848)              
 [========================================>........................] 59/94   Step: 1s62ms | Tot: 57s359ms | Loss: 1.317 | Acc: 52.178% (7881/15104)              
 [========================================>........................] 60/94   Step: 956ms | Tot: 58s316ms | Loss: 1.314 | Acc: 52.344% (8040/15360)              
 [=========================================>.......................] 61/94   Step: 953ms | Tot: 59s270ms | Loss: 1.312 | Acc: 52.395% (8182/15616)              
 [==========================================>......................] 62/94   Step: 955ms | Tot: 1m225ms | Loss: 1.311 | Acc: 52.438% (8323/15872)              
 [==========================================>......................] 63/94   Step: 958ms | Tot: 1m1s | Loss: 1.308 | Acc: 52.548% (8475/16128)              
 [===========================================>.....................] 64/94   Step: 1s96ms | Tot: 1m2s | Loss: 1.307 | Acc: 52.576% (8614/16384)              
 [============================================>....................] 65/94   Step: 974ms | Tot: 1m3s | Loss: 1.307 | Acc: 52.662% (8763/16640)              
 [============================================>....................] 66/94   Step: 961ms | Tot: 1m4s | Loss: 1.303 | Acc: 52.865% (8932/16896)              
 [=============================================>...................] 67/94   Step: 958ms | Tot: 1m5s | Loss: 1.301 | Acc: 52.962% (9084/17152)              
 [==============================================>..................] 68/94   Step: 957ms | Tot: 1m6s | Loss: 1.298 | Acc: 53.114% (9246/17408)              
 [===============================================>.................] 69/94   Step: 1s59ms | Tot: 1m7s | Loss: 1.298 | Acc: 53.102% (9380/17664)              
 [===============================================>.................] 70/94   Step: 956ms | Tot: 1m8s | Loss: 1.296 | Acc: 53.158% (9526/17920)              
 [================================================>................] 71/94   Step: 954ms | Tot: 1m9s | Loss: 1.293 | Acc: 53.274% (9683/18176)              
 [=================================================>...............] 72/94   Step: 954ms | Tot: 1m10s | Loss: 1.292 | Acc: 53.364% (9836/18432)              
