cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 5966 samples
Load selected sample idx
Selected 5960 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/24   Step: 37s829ms | Tot: 0ms | Loss: 0.059 | Acc: 98.438% (252/256)              
 [==>..............................................................] 2/24   Step: 1s976ms | Tot: 1s976ms | Loss: 0.055 | Acc: 98.047% (502/512)              
 [=====>...........................................................] 3/24   Step: 972ms | Tot: 2s949ms | Loss: 0.066 | Acc: 97.786% (751/768)              
 [========>........................................................] 4/24   Step: 1s161ms | Tot: 4s110ms | Loss: 0.067 | Acc: 97.559% (999/1024)              
 [==========>......................................................] 5/24   Step: 962ms | Tot: 5s73ms | Loss: 0.073 | Acc: 97.500% (1248/1280)              
 [=============>...................................................] 6/24   Step: 961ms | Tot: 6s35ms | Loss: 0.065 | Acc: 97.786% (1502/1536)              
 [================>................................................] 7/24   Step: 959ms | Tot: 6s995ms | Loss: 0.061 | Acc: 97.991% (1756/1792)              
 [==================>..............................................] 8/24   Step: 961ms | Tot: 7s956ms | Loss: 0.058 | Acc: 98.145% (2010/2048)              
 [=====================>...........................................] 9/24   Step: 1s63ms | Tot: 9s19ms | Loss: 0.060 | Acc: 98.090% (2260/2304)              
 [========================>........................................] 10/24   Step: 980ms | Tot: 10s | Loss: 0.057 | Acc: 98.242% (2515/2560)              
 [===========================>.....................................] 11/24   Step: 962ms | Tot: 10s963ms | Loss: 0.055 | Acc: 98.295% (2768/2816)              
 [=============================>...................................] 12/24   Step: 962ms | Tot: 11s925ms | Loss: 0.055 | Acc: 98.307% (3020/3072)              
 [================================>................................] 13/24   Step: 1s69ms | Tot: 12s994ms | Loss: 0.053 | Acc: 98.347% (3273/3328)              
 [===================================>.............................] 14/24   Step: 963ms | Tot: 13s958ms | Loss: 0.052 | Acc: 98.410% (3527/3584)              
 [=====================================>...........................] 15/24   Step: 962ms | Tot: 14s921ms | Loss: 0.050 | Acc: 98.490% (3782/3840)              
 [========================================>........................] 16/24   Step: 962ms | Tot: 15s884ms | Loss: 0.049 | Acc: 98.560% (4037/4096)              
 [===========================================>.....................] 17/24   Step: 960ms | Tot: 16s844ms | Loss: 0.048 | Acc: 98.575% (4290/4352)              
 [==============================================>..................] 18/24   Step: 1s77ms | Tot: 17s922ms | Loss: 0.046 | Acc: 98.611% (4544/4608)              
 [================================================>................] 19/24   Step: 968ms | Tot: 18s890ms | Loss: 0.047 | Acc: 98.540% (4793/4864)              
 [===================================================>.............] 20/24   Step: 886ms | Tot: 19s777ms | Loss: 0.045 | Acc: 98.613% (5049/5120)              
 [======================================================>..........] 21/24   Step: 869ms | Tot: 20s647ms | Loss: 0.044 | Acc: 98.642% (5303/5376)              
 [========================================================>........] 22/24   Step: 852ms | Tot: 21s499ms | Loss: 0.043 | Acc: 98.651% (5556/5632)              
 [===========================================================>.....] 23/24   Step: 989ms | Tot: 22s489ms | Loss: 0.043 | Acc: 98.675% (5810/5888)              
 [==============================================================>..] 24/24   Step: 7s779ms | Tot: 30s268ms | Loss: 0.044 | Acc: 98.607% (5877/5960)
 [>................................................................] 1/40   Step: 1s79ms | Tot: 0ms | Loss: 0.665 | Acc: 83.594% (214/256)              
 [=>...............................................................] 2/40   Step: 434ms | Tot: 434ms | Loss: 0.733 | Acc: 81.445% (417/512)              
 [===>.............................................................] 3/40   Step: 427ms | Tot: 862ms | Loss: 0.724 | Acc: 81.771% (628/768)              
 [====>............................................................] 4/40   Step: 593ms | Tot: 1s455ms | Loss: 0.712 | Acc: 81.836% (838/1024)              
 [======>..........................................................] 5/40   Step: 423ms | Tot: 1s878ms | Loss: 0.649 | Acc: 83.281% (1066/1280)              
 [========>........................................................] 6/40   Step: 426ms | Tot: 2s305ms | Loss: 0.691 | Acc: 82.227% (1263/1536)              
 [=========>.......................................................] 7/40   Step: 423ms | Tot: 2s728ms | Loss: 0.674 | Acc: 82.589% (1480/1792)              
 [===========>.....................................................] 8/40   Step: 424ms | Tot: 3s153ms | Loss: 0.677 | Acc: 82.520% (1690/2048)              
 [=============>...................................................] 9/40   Step: 531ms | Tot: 3s684ms | Loss: 0.682 | Acc: 82.465% (1900/2304)              
 [==============>..................................................] 10/40   Step: 423ms | Tot: 4s107ms | Loss: 0.681 | Acc: 82.422% (2110/2560)              
 [================>................................................] 11/40   Step: 420ms | Tot: 4s527ms | Loss: 0.688 | Acc: 82.457% (2322/2816)              
 [=================>...............................................] 12/40   Step: 421ms | Tot: 4s949ms | Loss: 0.699 | Acc: 82.259% (2527/3072)              
 [===================>.............................................] 13/40   Step: 422ms | Tot: 5s372ms | Loss: 0.714 | Acc: 81.941% (2727/3328)              
 [=====================>...........................................] 14/40   Step: 420ms | Tot: 5s792ms | Loss: 0.700 | Acc: 82.087% (2942/3584)              
 [======================>..........................................] 15/40   Step: 523ms | Tot: 6s315ms | Loss: 0.692 | Acc: 82.240% (3158/3840)              
 [========================>........................................] 16/40   Step: 419ms | Tot: 6s735ms | Loss: 0.707 | Acc: 82.007% (3359/4096)              
 [==========================>......................................] 17/40   Step: 421ms | Tot: 7s156ms | Loss: 0.712 | Acc: 81.939% (3566/4352)              
 [===========================>.....................................] 18/40   Step: 418ms | Tot: 7s575ms | Loss: 0.721 | Acc: 81.836% (3771/4608)              
 [=============================>...................................] 19/40   Step: 417ms | Tot: 7s993ms | Loss: 0.722 | Acc: 81.928% (3985/4864)              
 [==============================>..................................] 20/40   Step: 540ms | Tot: 8s533ms | Loss: 0.725 | Acc: 82.012% (4199/5120)              
 [================================>................................] 21/40   Step: 421ms | Tot: 8s954ms | Loss: 0.730 | Acc: 81.994% (4408/5376)              
 [==================================>..............................] 22/40   Step: 419ms | Tot: 9s374ms | Loss: 0.734 | Acc: 81.854% (4610/5632)              
 [===================================>.............................] 23/40   Step: 416ms | Tot: 9s791ms | Loss: 0.741 | Acc: 81.726% (4812/5888)              
 [=====================================>...........................] 24/40   Step: 413ms | Tot: 10s204ms | Loss: 0.737 | Acc: 81.787% (5025/6144)              
 [=======================================>.........................] 25/40   Step: 411ms | Tot: 10s616ms | Loss: 0.745 | Acc: 81.672% (5227/6400)              
 [========================================>........................] 26/40   Step: 517ms | Tot: 11s134ms | Loss: 0.752 | Acc: 81.520% (5426/6656)              
 [==========================================>......................] 27/40   Step: 415ms | Tot: 11s550ms | Loss: 0.750 | Acc: 81.554% (5637/6912)              
 [===========================================>.....................] 28/40   Step: 413ms | Tot: 11s963ms | Loss: 0.753 | Acc: 81.473% (5840/7168)              
 [=============================================>...................] 29/40   Step: 412ms | Tot: 12s375ms | Loss: 0.755 | Acc: 81.412% (6044/7424)              
 [===============================================>.................] 30/40   Step: 412ms | Tot: 12s787ms | Loss: 0.754 | Acc: 81.549% (6263/7680)              
 [================================================>................] 31/40   Step: 519ms | Tot: 13s307ms | Loss: 0.749 | Acc: 81.691% (6483/7936)              
 [==================================================>..............] 32/40   Step: 412ms | Tot: 13s720ms | Loss: 0.747 | Acc: 81.665% (6690/8192)              
 [====================================================>............] 33/40   Step: 413ms | Tot: 14s133ms | Loss: 0.746 | Acc: 81.629% (6896/8448)              
 [=====================================================>...........] 34/40   Step: 412ms | Tot: 14s545ms | Loss: 0.745 | Acc: 81.595% (7102/8704)              
 [=======================================================>.........] 35/40   Step: 413ms | Tot: 14s959ms | Loss: 0.749 | Acc: 81.607% (7312/8960)              
 [========================================================>........] 36/40   Step: 374ms | Tot: 15s333ms | Loss: 0.755 | Acc: 81.510% (7512/9216)              
 [==========================================================>......] 37/40   Step: 475ms | Tot: 15s809ms | Loss: 0.754 | Acc: 81.524% (7722/9472)              
 [============================================================>....] 38/40   Step: 371ms | Tot: 16s180ms | Loss: 0.754 | Acc: 81.486% (7927/9728)              
 [=============================================================>...] 39/40   Step: 370ms | Tot: 16s551ms | Loss: 0.757 | Acc: 81.390% (8126/9984)              
 [===============================================================>.] 40/40   Step: 2s292ms | Tot: 18s843ms | Loss: 0.757 | Acc: 81.400% (8140/10000)
Saving with better validation accuracy model: 81.400..

Epoch: 1
 [>................................................................] 1/24   Step: 2s972ms | Tot: 0ms | Loss: 0.017 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 1s173ms | Tot: 1s174ms | Loss: 0.027 | Acc: 99.609% (510/512)              
 [=====>...........................................................] 3/24   Step: 973ms | Tot: 2s147ms | Loss: 0.023 | Acc: 99.740% (766/768)              
 [========>........................................................] 4/24   Step: 975ms | Tot: 3s123ms | Loss: 0.025 | Acc: 99.609% (1020/1024)              
 [==========>......................................................] 5/24   Step: 972ms | Tot: 4s96ms | Loss: 0.024 | Acc: 99.688% (1276/1280)              
 [=============>...................................................] 6/24   Step: 1s95ms | Tot: 5s192ms | Loss: 0.023 | Acc: 99.674% (1531/1536)              
 [================>................................................] 7/24   Step: 971ms | Tot: 6s163ms | Loss: 0.022 | Acc: 99.721% (1787/1792)              
 [==================>..............................................] 8/24   Step: 987ms | Tot: 7s150ms | Loss: 0.022 | Acc: 99.707% (2042/2048)              
 [=====================>...........................................] 9/24   Step: 965ms | Tot: 8s116ms | Loss: 0.021 | Acc: 99.696% (2297/2304)              
 [========================>........................................] 10/24   Step: 972ms | Tot: 9s89ms | Loss: 0.021 | Acc: 99.727% (2553/2560)              
