cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 38300 samples
Selected 38300 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/150   Step: 51s101ms | Tot: 0ms | Loss: 0.100 | Acc: 96.094% (246/256)              
 [>................................................................] 2/150   Step: 1s979ms | Tot: 1s979ms | Loss: 0.114 | Acc: 95.508% (489/512)              
 [>................................................................] 3/150   Step: 989ms | Tot: 2s969ms | Loss: 0.108 | Acc: 95.964% (737/768)              
 [=>...............................................................] 4/150   Step: 1s183ms | Tot: 4s152ms | Loss: 0.119 | Acc: 95.801% (981/1024)              
 [=>...............................................................] 5/150   Step: 979ms | Tot: 5s132ms | Loss: 0.128 | Acc: 95.469% (1222/1280)              
 [==>..............................................................] 6/150   Step: 980ms | Tot: 6s112ms | Loss: 0.121 | Acc: 95.833% (1472/1536)              
 [==>..............................................................] 7/150   Step: 975ms | Tot: 7s88ms | Loss: 0.113 | Acc: 96.261% (1725/1792)              
 [===>.............................................................] 8/150   Step: 993ms | Tot: 8s82ms | Loss: 0.111 | Acc: 96.387% (1974/2048)              
 [===>.............................................................] 9/150   Step: 1s79ms | Tot: 9s161ms | Loss: 0.115 | Acc: 96.181% (2216/2304)              
 [===>.............................................................] 10/150   Step: 982ms | Tot: 10s144ms | Loss: 0.112 | Acc: 96.367% (2467/2560)              
 [====>............................................................] 11/150   Step: 984ms | Tot: 11s128ms | Loss: 0.108 | Acc: 96.555% (2719/2816)              
 [====>............................................................] 12/150   Step: 980ms | Tot: 12s109ms | Loss: 0.106 | Acc: 96.549% (2966/3072)              
 [=====>...........................................................] 13/150   Step: 1s88ms | Tot: 13s197ms | Loss: 0.107 | Acc: 96.544% (3213/3328)              
 [=====>...........................................................] 14/150   Step: 987ms | Tot: 14s185ms | Loss: 0.104 | Acc: 96.680% (3465/3584)              
 [======>..........................................................] 15/150   Step: 989ms | Tot: 15s175ms | Loss: 0.103 | Acc: 96.771% (3716/3840)              
 [======>..........................................................] 16/150   Step: 988ms | Tot: 16s163ms | Loss: 0.101 | Acc: 96.875% (3968/4096)              
 [======>..........................................................] 17/150   Step: 984ms | Tot: 17s147ms | Loss: 0.102 | Acc: 96.852% (4215/4352)              
 [=======>.........................................................] 18/150   Step: 1s103ms | Tot: 18s251ms | Loss: 0.101 | Acc: 96.897% (4465/4608)              
 [=======>.........................................................] 19/150   Step: 987ms | Tot: 19s238ms | Loss: 0.099 | Acc: 96.978% (4717/4864)              
 [========>........................................................] 20/150   Step: 987ms | Tot: 20s225ms | Loss: 0.098 | Acc: 96.973% (4965/5120)              
 [========>........................................................] 21/150   Step: 988ms | Tot: 21s214ms | Loss: 0.096 | Acc: 97.042% (5217/5376)              
 [=========>.......................................................] 22/150   Step: 1s86ms | Tot: 22s300ms | Loss: 0.095 | Acc: 97.053% (5466/5632)              
 [=========>.......................................................] 23/150   Step: 982ms | Tot: 23s283ms | Loss: 0.094 | Acc: 96.977% (5710/5888)              
 [=========>.......................................................] 24/150   Step: 983ms | Tot: 24s266ms | Loss: 0.095 | Acc: 96.940% (5956/6144)              
 [==========>......................................................] 25/150   Step: 985ms | Tot: 25s251ms | Loss: 0.093 | Acc: 96.984% (6207/6400)              
 [==========>......................................................] 26/150   Step: 985ms | Tot: 26s237ms | Loss: 0.093 | Acc: 96.995% (6456/6656)              
 [===========>.....................................................] 27/150   Step: 1s136ms | Tot: 27s373ms | Loss: 0.092 | Acc: 97.049% (6708/6912)              
 [===========>.....................................................] 28/150   Step: 988ms | Tot: 28s362ms | Loss: 0.090 | Acc: 97.126% (6962/7168)              
 [============>....................................................] 29/150   Step: 983ms | Tot: 29s346ms | Loss: 0.090 | Acc: 97.144% (7212/7424)              
 [============>....................................................] 30/150   Step: 979ms | Tot: 30s325ms | Loss: 0.088 | Acc: 97.201% (7465/7680)              
 [=============>...................................................] 31/150   Step: 1s83ms | Tot: 31s409ms | Loss: 0.088 | Acc: 97.190% (7713/7936)              
 [=============>...................................................] 32/150   Step: 984ms | Tot: 32s394ms | Loss: 0.088 | Acc: 97.168% (7960/8192)              
 [=============>...................................................] 33/150   Step: 984ms | Tot: 33s378ms | Loss: 0.086 | Acc: 97.218% (8213/8448)              
 [==============>..................................................] 34/150   Step: 982ms | Tot: 34s360ms | Loss: 0.086 | Acc: 97.231% (8463/8704)              
 [==============>..................................................] 35/150   Step: 977ms | Tot: 35s338ms | Loss: 0.086 | Acc: 97.266% (8715/8960)              
 [===============>.................................................] 36/150   Step: 1s81ms | Tot: 36s419ms | Loss: 0.084 | Acc: 97.320% (8969/9216)              
 [===============>.................................................] 37/150   Step: 991ms | Tot: 37s410ms | Loss: 0.084 | Acc: 97.329% (9219/9472)              
 [================>................................................] 38/150   Step: 988ms | Tot: 38s399ms | Loss: 0.084 | Acc: 97.348% (9470/9728)              
 [================>................................................] 39/150   Step: 990ms | Tot: 39s390ms | Loss: 0.084 | Acc: 97.366% (9721/9984)              
