cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 38000 samples
Selected 38000 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/149   Step: 53s183ms | Tot: 0ms | Loss: 0.020 | Acc: 99.219% (254/256)              
 [>................................................................] 2/149   Step: 2s3ms | Tot: 2s3ms | Loss: 0.012 | Acc: 99.609% (510/512)              
 [>................................................................] 3/149   Step: 980ms | Tot: 2s983ms | Loss: 0.013 | Acc: 99.479% (764/768)              
 [=>...............................................................] 4/149   Step: 1s178ms | Tot: 4s162ms | Loss: 0.014 | Acc: 99.414% (1018/1024)              
 [=>...............................................................] 5/149   Step: 970ms | Tot: 5s133ms | Loss: 0.012 | Acc: 99.531% (1274/1280)              
 [==>..............................................................] 6/149   Step: 975ms | Tot: 6s108ms | Loss: 0.014 | Acc: 99.544% (1529/1536)              
 [==>..............................................................] 7/149   Step: 984ms | Tot: 7s92ms | Loss: 0.016 | Acc: 99.442% (1782/1792)              
 [===>.............................................................] 8/149   Step: 973ms | Tot: 8s66ms | Loss: 0.015 | Acc: 99.463% (2037/2048)              
 [===>.............................................................] 9/149   Step: 1s70ms | Tot: 9s136ms | Loss: 0.014 | Acc: 99.523% (2293/2304)              
 [===>.............................................................] 10/149   Step: 969ms | Tot: 10s106ms | Loss: 0.015 | Acc: 99.453% (2546/2560)              
 [====>............................................................] 11/149   Step: 963ms | Tot: 11s70ms | Loss: 0.014 | Acc: 99.503% (2802/2816)              
 [====>............................................................] 12/149   Step: 971ms | Tot: 12s41ms | Loss: 0.015 | Acc: 99.512% (3057/3072)              
 [=====>...........................................................] 13/149   Step: 1s76ms | Tot: 13s118ms | Loss: 0.014 | Acc: 99.549% (3313/3328)              
 [=====>...........................................................] 14/149   Step: 972ms | Tot: 14s90ms | Loss: 0.013 | Acc: 99.554% (3568/3584)              
 [==============>..................................................] 34/149   Step: 977ms | Tot: 34s50ms | Loss: 0.010 | Acc: 99.747% (8682/8704)              
 [==============>..................................................] 35/149   Step: 974ms | Tot: 35s24ms | Loss: 0.010 | Acc: 99.754% (8938/8960)              
 [===============>.................................................] 36/149   Step: 1s78ms | Tot: 36s102ms | Loss: 0.009 | Acc: 99.761% (9194/9216)              
 [===============>.................................................] 37/149   Step: 990ms | Tot: 37s93ms | Loss: 0.010 | Acc: 99.757% (9449/9472)              
 [================>................................................] 38/149   Step: 981ms | Tot: 38s74ms | Loss: 0.010 | Acc: 99.764% (9705/9728)              
 [================>................................................] 39/149   Step: 969ms | Tot: 39s44ms | Loss: 0.010 | Acc: 99.750% (9959/9984)              
 [=================>...............................................] 40/149   Step: 970ms | Tot: 40s15ms | Loss: 0.010 | Acc: 99.756% (10215/10240)              
 [=================>...............................................] 41/149   Step: 1s83ms | Tot: 41s98ms | Loss: 0.009 | Acc: 99.762% (10471/10496)              
 [=================>...............................................] 42/149   Step: 975ms | Tot: 42s73ms | Loss: 0.010 | Acc: 99.749% (10725/10752)              
 [==================>..............................................] 43/149   Step: 980ms | Tot: 43s53ms | Loss: 0.010 | Acc: 99.737% (10979/11008)              
 [==================>..............................................] 44/149   Step: 979ms | Tot: 44s33ms | Loss: 0.010 | Acc: 99.743% (11235/11264)              
 [===================>.............................................] 45/149   Step: 1s119ms | Tot: 45s152ms | Loss: 0.010 | Acc: 99.740% (11490/11520)              
 [===================>.............................................] 46/149   Step: 967ms | Tot: 46s119ms | Loss: 0.010 | Acc: 99.737% (11745/11776)              
 [====================>............................................] 47/149   Step: 986ms | Tot: 47s106ms | Loss: 0.010 | Acc: 99.734% (12000/12032)              
 [====================>............................................] 48/149   Step: 980ms | Tot: 48s87ms | Loss: 0.010 | Acc: 99.731% (12255/12288)              
 [====================>............................................] 49/149   Step: 981ms | Tot: 49s68ms | Loss: 0.010 | Acc: 99.737% (12511/12544)              
 [=====================>...........................................] 50/149   Step: 1s74ms | Tot: 50s143ms | Loss: 0.010 | Acc: 99.734% (12766/12800)              
 [=====================>...........................................] 51/149   Step: 971ms | Tot: 51s114ms | Loss: 0.010 | Acc: 99.740% (13022/13056)              
 [======================>..........................................] 52/149   Step: 963ms | Tot: 52s78ms | Loss: 0.010 | Acc: 99.745% (13278/13312)              
 [======================>..........................................] 53/149   Step: 967ms | Tot: 53s46ms | Loss: 0.010 | Acc: 99.749% (13534/13568)              
 [=======================>.........................................] 54/149   Step: 970ms | Tot: 54s16ms | Loss: 0.009 | Acc: 99.754% (13790/13824)              
 [=======================>.........................................] 55/149   Step: 1s76ms | Tot: 55s92ms | Loss: 0.009 | Acc: 99.759% (14046/14080)              
 [=======================>.........................................] 56/149   Step: 967ms | Tot: 56s60ms | Loss: 0.009 | Acc: 99.763% (14302/14336)              
 [========================>........................................] 57/149   Step: 988ms | Tot: 57s48ms | Loss: 0.009 | Acc: 99.767% (14558/14592)              
 [========================>........................................] 58/149   Step: 970ms | Tot: 58s19ms | Loss: 0.009 | Acc: 99.764% (14813/14848)              
 [=========================>.......................................] 59/149   Step: 973ms | Tot: 58s992ms | Loss: 0.009 | Acc: 99.762% (15068/15104)              
 [=========================>.......................................] 60/149   Step: 1s77ms | Tot: 1m69ms | Loss: 0.009 | Acc: 99.766% (15324/15360)              
 [==========================>......................................] 61/149   Step: 967ms | Tot: 1m1s | Loss: 0.009 | Acc: 99.763% (15579/15616)              
 [==========================>......................................] 62/149   Step: 970ms | Tot: 1m2s | Loss: 0.009 | Acc: 99.767% (15835/15872)              
 [===========================>.....................................] 63/149   Step: 978ms | Tot: 1m2s | Loss: 0.009 | Acc: 99.771% (16091/16128)              
 [===========================>.....................................] 64/149   Step: 1s79ms | Tot: 1m4s | Loss: 0.009 | Acc: 99.768% (16346/16384)              
 [===========================>.....................................] 65/149   Step: 969ms | Tot: 1m5s | Loss: 0.009 | Acc: 99.772% (16602/16640)              
 [============================>....................................] 66/149   Step: 980ms | Tot: 1m6s | Loss: 0.009 | Acc: 99.775% (16858/16896)              
 [============================>....................................] 67/149   Step: 999ms | Tot: 1m7s | Loss: 0.009 | Acc: 99.778% (17114/17152)              
 [=============================>...................................] 68/149   Step: 972ms | Tot: 1m7s | Loss: 0.009 | Acc: 99.782% (17370/17408)              
 [=============================>...................................] 69/149   Step: 1s100ms | Tot: 1m9s | Loss: 0.009 | Acc: 99.785% (17626/17664)              
 [==============================>..................................] 70/149   Step: 963ms | Tot: 1m10s | Loss: 0.009 | Acc: 99.777% (17880/17920)              
 [==============================>..................................] 71/149   Step: 966ms | Tot: 1m11s | Loss: 0.009 | Acc: 99.780% (18136/18176)              
 [==============================>..................................] 72/149   Step: 963ms | Tot: 1m11s | Loss: 0.009 | Acc: 99.783% (18392/18432)              
 [===============================>.................................] 73/149   Step: 1s91ms | Tot: 1m13s | Loss: 0.009 | Acc: 99.786% (18648/18688)              
 [===============================>.................................] 74/149   Step: 964ms | Tot: 1m14s | Loss: 0.009 | Acc: 99.789% (18904/18944)              
 [================================>................................] 75/149   Step: 978ms | Tot: 1m15s | Loss: 0.009 | Acc: 99.792% (19160/19200)              
 [================================>................................] 76/149   Step: 981ms | Tot: 1m16s | Loss: 0.009 | Acc: 99.794% (19416/19456)              
 [=================================>...............................] 77/149   Step: 985ms | Tot: 1m16s | Loss: 0.009 | Acc: 99.797% (19672/19712)              
 [=================================>...............................] 78/149   Step: 1s73ms | Tot: 1m18s | Loss: 0.009 | Acc: 99.800% (19928/19968)              
 [==================================>..............................] 79/149   Step: 967ms | Tot: 1m19s | Loss: 0.008 | Acc: 99.802% (20184/20224)              
 [==================================>..............................] 80/149   Step: 968ms | Tot: 1m19s | Loss: 0.008 | Acc: 99.805% (20440/20480)              
 [==================================>..............................] 81/149   Step: 966ms | Tot: 1m20s | Loss: 0.008 | Acc: 99.802% (20695/20736)              
 [===================================>.............................] 82/149   Step: 968ms | Tot: 1m21s | Loss: 0.009 | Acc: 99.800% (20950/20992)              
 [===================================>.............................] 83/149   Step: 1s73ms | Tot: 1m23s | Loss: 0.008 | Acc: 99.802% (21206/21248)              
 [====================================>............................] 84/149   Step: 965ms | Tot: 1m23s | Loss: 0.008 | Acc: 99.805% (21462/21504)              
 [====================================>............................] 85/149   Step: 965ms | Tot: 1m24s | Loss: 0.008 | Acc: 99.802% (21717/21760)              
 [=====================================>...........................] 86/149   Step: 970ms | Tot: 1m25s | Loss: 0.008 | Acc: 99.805% (21973/22016)              
 [=====================================>...........................] 87/149   Step: 1s94ms | Tot: 1m27s | Loss: 0.008 | Acc: 99.807% (22229/22272)              
 [=====================================>...........................] 88/149   Step: 964ms | Tot: 1m27s | Loss: 0.008 | Acc: 99.809% (22485/22528)              
 [======================================>..........................] 89/149   Step: 968ms | Tot: 1m28s | Loss: 0.008 | Acc: 99.811% (22741/22784)              
 [======================================>..........................] 90/149   Step: 970ms | Tot: 1m29s | Loss: 0.008 | Acc: 99.813% (22997/23040)              
 [=======================================>.........................] 91/149   Step: 969ms | Tot: 1m30s | Loss: 0.008 | Acc: 99.811% (23252/23296)              
 [=======================================>.........................] 92/149   Step: 1s75ms | Tot: 1m31s | Loss: 0.008 | Acc: 99.809% (23507/23552)              
 [========================================>........................] 93/149   Step: 964ms | Tot: 1m32s | Loss: 0.008 | Acc: 99.811% (23763/23808)              
 [========================================>........................] 94/149   Step: 969ms | Tot: 1m33s | Loss: 0.008 | Acc: 99.809% (24018/24064)              
 [=========================================>.......................] 95/149   Step: 971ms | Tot: 1m34s | Loss: 0.008 | Acc: 99.803% (24272/24320)              
 [=========================================>.......................] 96/149   Step: 1s71ms | Tot: 1m35s | Loss: 0.008 | Acc: 99.805% (24528/24576)              
 [=========================================>.......................] 97/149   Step: 984ms | Tot: 1m36s | Loss: 0.008 | Acc: 99.807% (24784/24832)              
 [==========================================>......................] 98/149   Step: 978ms | Tot: 1m37s | Loss: 0.008 | Acc: 99.809% (25040/25088)              
 [==========================================>......................] 99/149   Step: 968ms | Tot: 1m38s | Loss: 0.008 | Acc: 99.807% (25295/25344)              
 [===========================================>.....................] 100/149   Step: 971ms | Tot: 1m39s | Loss: 0.008 | Acc: 99.805% (25550/25600)              
 [===========================================>.....................] 101/149   Step: 1s76ms | Tot: 1m40s | Loss: 0.008 | Acc: 99.807% (25806/25856)              
 [============================================>....................] 102/149   Step: 964ms | Tot: 1m41s | Loss: 0.008 | Acc: 99.809% (26062/26112)              
 [============================================>....................] 103/149   Step: 969ms | Tot: 1m42s | Loss: 0.008 | Acc: 99.810% (26318/26368)              
 [============================================>....................] 104/149   Step: 979ms | Tot: 1m43s | Loss: 0.008 | Acc: 99.808% (26573/26624)              
 [=============================================>...................] 105/149   Step: 1s71ms | Tot: 1m44s | Loss: 0.008 | Acc: 99.810% (26829/26880)              
 [=============================================>...................] 106/149   Step: 970ms | Tot: 1m45s | Loss: 0.008 | Acc: 99.812% (27085/27136)              
 [==============================================>..................] 107/149   Step: 986ms | Tot: 1m46s | Loss: 0.008 | Acc: 99.814% (27341/27392)              
 [==============================================>..................] 108/149   Step: 970ms | Tot: 1m47s | Loss: 0.008 | Acc: 99.816% (27597/27648)              
 [===============================================>.................] 109/149   Step: 964ms | Tot: 1m48s | Loss: 0.008 | Acc: 99.817% (27853/27904)              
 [===============================================>.................] 110/149   Step: 1s103ms | Tot: 1m49s | Loss: 0.008 | Acc: 99.819% (28109/28160)              
 [===============================================>.................] 111/149   Step: 967ms | Tot: 1m50s | Loss: 0.008 | Acc: 99.817% (28364/28416)              
 [================================================>................] 112/149   Step: 966ms | Tot: 1m51s | Loss: 0.008 | Acc: 99.815% (28619/28672)              
 [================================================>................] 113/149   Step: 974ms | Tot: 1m52s | Loss: 0.008 | Acc: 99.813% (28874/28928)              
 [=================================================>...............] 114/149   Step: 967ms | Tot: 1m53s | Loss: 0.008 | Acc: 99.812% (29129/29184)              
 [=================================================>...............] 115/149   Step: 1s82ms | Tot: 1m54s | Loss: 0.008 | Acc: 99.810% (29384/29440)              
 [==================================================>..............] 116/149   Step: 965ms | Tot: 1m55s | Loss: 0.008 | Acc: 99.811% (29640/29696)              
 [==================================================>..............] 117/149   Step: 984ms | Tot: 1m56s | Loss: 0.008 | Acc: 99.810% (29895/29952)              
 [===================================================>.............] 118/149   Step: 993ms | Tot: 1m57s | Loss: 0.008 | Acc: 99.811% (30151/30208)              
 [===================================================>.............] 119/149   Step: 1s72ms | Tot: 1m58s | Loss: 0.008 | Acc: 99.810% (30406/30464)              
 [===================================================>.............] 120/149   Step: 968ms | Tot: 1m59s | Loss: 0.008 | Acc: 99.811% (30662/30720)              
 [====================================================>............] 121/149   Step: 969ms | Tot: 2m799ms | Loss: 0.008 | Acc: 99.813% (30918/30976)              
 [====================================================>............] 122/149   Step: 969ms | Tot: 2m1s | Loss: 0.008 | Acc: 99.814% (31174/31232)              
 [=====================================================>...........] 123/149   Step: 967ms | Tot: 2m2s | Loss: 0.008 | Acc: 99.816% (31430/31488)              
 [=====================================================>...........] 124/149   Step: 1s77ms | Tot: 2m3s | Loss: 0.008 | Acc: 99.817% (31686/31744)              
 [======================================================>..........] 125/149   Step: 972ms | Tot: 2m4s | Loss: 0.008 | Acc: 99.816% (31941/32000)              
 [======================================================>..........] 126/149   Step: 965ms | Tot: 2m5s | Loss: 0.008 | Acc: 99.817% (32197/32256)              
 [======================================================>..........] 127/149   Step: 972ms | Tot: 2m6s | Loss: 0.008 | Acc: 99.819% (32453/32512)              
 [=======================================================>.........] 128/149   Step: 981ms | Tot: 2m7s | Loss: 0.008 | Acc: 99.817% (32708/32768)              
 [=======================================================>.........] 129/149   Step: 1s71ms | Tot: 2m8s | Loss: 0.008 | Acc: 99.818% (32964/33024)              
 [========================================================>........] 130/149   Step: 964ms | Tot: 2m9s | Loss: 0.008 | Acc: 99.820% (33220/33280)              
 [========================================================>........] 131/149   Step: 965ms | Tot: 2m10s | Loss: 0.008 | Acc: 99.815% (33474/33536)              
 [=========================================================>.......] 132/149   Step: 965ms | Tot: 2m11s | Loss: 0.008 | Acc: 99.817% (33730/33792)              
 [=========================================================>.......] 133/149   Step: 1s77ms | Tot: 2m12s | Loss: 0.008 | Acc: 99.818% (33986/34048)              
 [==========================================================>......] 134/149   Step: 965ms | Tot: 2m13s | Loss: 0.008 | Acc: 99.819% (34242/34304)              
 [==========================================================>......] 135/149   Step: 969ms | Tot: 2m14s | Loss: 0.008 | Acc: 99.818% (34497/34560)              
 [==========================================================>......] 136/149   Step: 969ms | Tot: 2m15s | Loss: 0.008 | Acc: 99.816% (34752/34816)              
 [===========================================================>.....] 137/149   Step: 966ms | Tot: 2m16s | Loss: 0.008 | Acc: 99.818% (35008/35072)              
 [===========================================================>.....] 138/149   Step: 1s86ms | Tot: 2m17s | Loss: 0.008 | Acc: 99.816% (35263/35328)              
 [============================================================>....] 139/149   Step: 965ms | Tot: 2m18s | Loss: 0.008 | Acc: 99.817% (35519/35584)              
 [============================================================>....] 140/149   Step: 969ms | Tot: 2m19s | Loss: 0.008 | Acc: 99.819% (35775/35840)              
 [=============================================================>...] 141/149   Step: 965ms | Tot: 2m20s | Loss: 0.008 | Acc: 99.820% (36031/36096)              
 [=============================================================>...] 142/149   Step: 1s73ms | Tot: 2m21s | Loss: 0.008 | Acc: 99.821% (36287/36352)              
 [=============================================================>...] 143/149   Step: 964ms | Tot: 2m22s | Loss: 0.008 | Acc: 99.822% (36543/36608)              
 [==============================================================>..] 144/149   Step: 967ms | Tot: 2m23s | Loss: 0.008 | Acc: 99.824% (36799/36864)              
 [==============================================================>..] 145/149   Step: 917ms | Tot: 2m24s | Loss: 0.008 | Acc: 99.825% (37055/37120)              
 [===============================================================>.] 146/149   Step: 864ms | Tot: 2m25s | Loss: 0.008 | Acc: 99.826% (37311/37376)              
 [===============================================================>.] 147/149   Step: 966ms | Tot: 2m26s | Loss: 0.008 | Acc: 99.827% (37567/37632)              
 [================================================================>] 148/149   Step: 879ms | Tot: 2m27s | Loss: 0.007 | Acc: 99.828% (37823/37888)              
 [================================================================>] 149/149   Step: 8s131ms | Tot: 2m35s | Loss: 0.007 | Acc: 99.829% (37935/38000)
 [>................................................................] 1/40   Step: 1s91ms | Tot: 0ms | Loss: 0.187 | Acc: 95.312% (244/256)              
 [=>...............................................................] 2/40   Step: 439ms | Tot: 439ms | Loss: 0.216 | Acc: 93.945% (481/512)              
 [===>.............................................................] 3/40   Step: 586ms | Tot: 1s26ms | Loss: 0.209 | Acc: 94.271% (724/768)              
 [====>............................................................] 4/40   Step: 427ms | Tot: 1s453ms | Loss: 0.204 | Acc: 94.434% (967/1024)              
 [======>..........................................................] 5/40   Step: 417ms | Tot: 1s870ms | Loss: 0.180 | Acc: 95.000% (1216/1280)              
 [========>........................................................] 6/40   Step: 416ms | Tot: 2s287ms | Loss: 0.186 | Acc: 94.987% (1459/1536)              
 [=========>.......................................................] 7/40   Step: 417ms | Tot: 2s704ms | Loss: 0.186 | Acc: 95.145% (1705/1792)              
 [===========>.....................................................] 8/40   Step: 416ms | Tot: 3s121ms | Loss: 0.180 | Acc: 95.264% (1951/2048)              
 [=============>...................................................] 9/40   Step: 555ms | Tot: 3s676ms | Loss: 0.182 | Acc: 95.226% (2194/2304)              
 [==============>..................................................] 10/40   Step: 417ms | Tot: 4s93ms | Loss: 0.181 | Acc: 95.312% (2440/2560)              
 [================>................................................] 11/40   Step: 419ms | Tot: 4s513ms | Loss: 0.183 | Acc: 95.277% (2683/2816)              
 [=================>...............................................] 12/40   Step: 417ms | Tot: 4s930ms | Loss: 0.191 | Acc: 95.150% (2923/3072)              
 [===================>.............................................] 13/40   Step: 417ms | Tot: 5s348ms | Loss: 0.202 | Acc: 94.952% (3160/3328)              
 [=====================>...........................................] 14/40   Step: 524ms | Tot: 5s872ms | Loss: 0.195 | Acc: 95.089% (3408/3584)              
 [======================>..........................................] 15/40   Step: 417ms | Tot: 6s290ms | Loss: 0.197 | Acc: 94.922% (3645/3840)              
 [========================>........................................] 16/40   Step: 416ms | Tot: 6s707ms | Loss: 0.202 | Acc: 94.824% (3884/4096)              
 [==========================>......................................] 17/40   Step: 416ms | Tot: 7s124ms | Loss: 0.199 | Acc: 94.853% (4128/4352)              
 [===========================>.....................................] 18/40   Step: 418ms | Tot: 7s542ms | Loss: 0.207 | Acc: 94.835% (4370/4608)              
 [=============================>...................................] 19/40   Step: 416ms | Tot: 7s958ms | Loss: 0.209 | Acc: 94.819% (4612/4864)              
 [==============================>..................................] 20/40   Step: 522ms | Tot: 8s480ms | Loss: 0.210 | Acc: 94.824% (4855/5120)              
 [================================>................................] 21/40   Step: 416ms | Tot: 8s897ms | Loss: 0.207 | Acc: 94.903% (5102/5376)              
 [==================================>..............................] 22/40   Step: 417ms | Tot: 9s315ms | Loss: 0.211 | Acc: 94.798% (5339/5632)              
 [===================================>.............................] 23/40   Step: 422ms | Tot: 9s737ms | Loss: 0.211 | Acc: 94.803% (5582/5888)              
 [=====================================>...........................] 24/40   Step: 417ms | Tot: 10s154ms | Loss: 0.208 | Acc: 94.889% (5830/6144)              
 [=======================================>.........................] 25/40   Step: 551ms | Tot: 10s706ms | Loss: 0.211 | Acc: 94.828% (6069/6400)              
 [========================================>........................] 26/40   Step: 415ms | Tot: 11s122ms | Loss: 0.219 | Acc: 94.787% (6309/6656)              
 [==========================================>......................] 27/40   Step: 416ms | Tot: 11s538ms | Loss: 0.220 | Acc: 94.719% (6547/6912)              
 [===========================================>.....................] 28/40   Step: 416ms | Tot: 11s955ms | Loss: 0.219 | Acc: 94.713% (6789/7168)              
 [=============================================>...................] 29/40   Step: 414ms | Tot: 12s370ms | Loss: 0.219 | Acc: 94.733% (7033/7424)              
 [===============================================>.................] 30/40   Step: 414ms | Tot: 12s784ms | Loss: 0.217 | Acc: 94.766% (7278/7680)              
 [================================================>................] 31/40   Step: 520ms | Tot: 13s305ms | Loss: 0.216 | Acc: 94.720% (7517/7936)              
 [==================================================>..............] 32/40   Step: 416ms | Tot: 13s721ms | Loss: 0.214 | Acc: 94.739% (7761/8192)              
 [====================================================>............] 33/40   Step: 414ms | Tot: 14s136ms | Loss: 0.215 | Acc: 94.744% (8004/8448)              
 [=====================================================>...........] 34/40   Step: 416ms | Tot: 14s553ms | Loss: 0.217 | Acc: 94.738% (8246/8704)              
 [=======================================================>.........] 35/40   Step: 415ms | Tot: 14s969ms | Loss: 0.218 | Acc: 94.721% (8487/8960)              
 [========================================================>........] 36/40   Step: 484ms | Tot: 15s453ms | Loss: 0.220 | Acc: 94.661% (8724/9216)              
 [==========================================================>......] 37/40   Step: 372ms | Tot: 15s826ms | Loss: 0.219 | Acc: 94.711% (8971/9472)              
 [============================================================>....] 38/40   Step: 371ms | Tot: 16s197ms | Loss: 0.222 | Acc: 94.665% (9209/9728)              
 [=============================================================>...] 39/40   Step: 371ms | Tot: 16s568ms | Loss: 0.220 | Acc: 94.702% (9455/9984)              
 [===============================================================>.] 40/40   Step: 2s320ms | Tot: 18s889ms | Loss: 0.220 | Acc: 94.710% (9471/10000)
Saving with better validation accuracy model: 94.710..

Epoch: 1
 [>................................................................] 1/149   Step: 3s127ms | Tot: 0ms | Loss: 0.004 | Acc: 100.000% (256/256)              
 [>................................................................] 2/149   Step: 1s138ms | Tot: 1s138ms | Loss: 0.004 | Acc: 100.000% (512/512)              
 [>................................................................] 3/149   Step: 972ms | Tot: 2s111ms | Loss: 0.005 | Acc: 99.870% (767/768)              
 [=>...............................................................] 4/149   Step: 973ms | Tot: 3s84ms | Loss: 0.005 | Acc: 99.902% (1023/1024)              
 [=>...............................................................] 5/149   Step: 974ms | Tot: 4s58ms | Loss: 0.006 | Acc: 99.844% (1278/1280)              
 [==>..............................................................] 6/149   Step: 1s79ms | Tot: 5s138ms | Loss: 0.007 | Acc: 99.805% (1533/1536)              
 [==>..............................................................] 7/149   Step: 977ms | Tot: 6s115ms | Loss: 0.007 | Acc: 99.833% (1789/1792)              
 [===>.............................................................] 8/149   Step: 970ms | Tot: 7s86ms | Loss: 0.007 | Acc: 99.854% (2045/2048)              
 [===>.............................................................] 9/149   Step: 968ms | Tot: 8s54ms | Loss: 0.006 | Acc: 99.870% (2301/2304)              
 [===>.............................................................] 10/149   Step: 989ms | Tot: 9s43ms | Loss: 0.007 | Acc: 99.844% (2556/2560)              
 [====>............................................................] 11/149   Step: 1s74ms | Tot: 10s118ms | Loss: 0.007 | Acc: 99.858% (2812/2816)              
 [====>............................................................] 12/149   Step: 967ms | Tot: 11s86ms | Loss: 0.006 | Acc: 99.870% (3068/3072)              
 [=====>...........................................................] 13/149   Step: 970ms | Tot: 12s56ms | Loss: 0.006 | Acc: 99.880% (3324/3328)              
 [=====>...........................................................] 14/149   Step: 969ms | Tot: 13s26ms | Loss: 0.006 | Acc: 99.888% (3580/3584)              
 [======>..........................................................] 15/149   Step: 969ms | Tot: 13s995ms | Loss: 0.006 | Acc: 99.896% (3836/3840)              
 [======>..........................................................] 16/149   Step: 1s72ms | Tot: 15s67ms | Loss: 0.006 | Acc: 99.878% (4091/4096)              
 [======>..........................................................] 17/149   Step: 968ms | Tot: 16s35ms | Loss: 0.006 | Acc: 99.862% (4346/4352)              
 [=======>.........................................................] 18/149   Step: 967ms | Tot: 17s3ms | Loss: 0.007 | Acc: 99.848% (4601/4608)              
 [=======>.........................................................] 19/149   Step: 969ms | Tot: 17s972ms | Loss: 0.007 | Acc: 99.836% (4856/4864)              
