cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the pop selected dataset.
Train with the selected 5966 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/24   Step: 40s386ms | Tot: 0ms | Loss: 0.013 | Acc: 99.609% (255/256)              
 [==>..............................................................] 2/24   Step: 2s | Tot: 2s | Loss: 0.007 | Acc: 99.805% (511/512)              
 [=====>...........................................................] 3/24   Step: 967ms | Tot: 2s968ms | Loss: 0.006 | Acc: 99.870% (767/768)              
 [========>........................................................] 4/24   Step: 1s161ms | Tot: 4s130ms | Loss: 0.005 | Acc: 99.902% (1023/1024)              
 [==========>......................................................] 5/24   Step: 963ms | Tot: 5s93ms | Loss: 0.005 | Acc: 99.922% (1279/1280)              
 [=============>...................................................] 6/24   Step: 962ms | Tot: 6s56ms | Loss: 0.005 | Acc: 99.935% (1535/1536)              
 [================>................................................] 7/24   Step: 957ms | Tot: 7s13ms | Loss: 0.005 | Acc: 99.944% (1791/1792)              
 [==================>..............................................] 8/24   Step: 958ms | Tot: 7s971ms | Loss: 0.004 | Acc: 99.951% (2047/2048)              
 [=====================>...........................................] 9/24   Step: 1s52ms | Tot: 9s24ms | Loss: 0.004 | Acc: 99.957% (2303/2304)              
 [========================>........................................] 10/24   Step: 954ms | Tot: 9s979ms | Loss: 0.004 | Acc: 99.961% (2559/2560)              
 [===========================>.....................................] 11/24   Step: 964ms | Tot: 10s943ms | Loss: 0.004 | Acc: 99.964% (2815/2816)              
 [=============================>...................................] 12/24   Step: 956ms | Tot: 11s900ms | Loss: 0.004 | Acc: 99.967% (3071/3072)              
 [=>...............................................................] 2/40   Step: 421ms | Tot: 421ms | Loss: 0.624 | Acc: 85.547% (438/512)              
 [===>.............................................................] 3/40   Step: 591ms | Tot: 1s12ms | Loss: 0.640 | Acc: 83.464% (641/768)              
 [====>............................................................] 4/40   Step: 415ms | Tot: 1s427ms | Loss: 0.661 | Acc: 83.398% (854/1024)              
 [======>..........................................................] 5/40   Step: 414ms | Tot: 1s842ms | Loss: 0.621 | Acc: 84.609% (1083/1280)              
 [========>........................................................] 6/40   Step: 421ms | Tot: 2s263ms | Loss: 0.640 | Acc: 83.919% (1289/1536)              
 [=========>.......................................................] 7/40   Step: 413ms | Tot: 2s677ms | Loss: 0.650 | Acc: 84.096% (1507/1792)              
 [===========>.....................................................] 8/40   Step: 418ms | Tot: 3s95ms | Loss: 0.673 | Acc: 83.936% (1719/2048)              
 [=============>...................................................] 9/40   Step: 524ms | Tot: 3s620ms | Loss: 0.669 | Acc: 83.724% (1929/2304)              
 [==============>..................................................] 10/40   Step: 422ms | Tot: 4s42ms | Loss: 0.657 | Acc: 83.789% (2145/2560)              
 [================>................................................] 11/40   Step: 413ms | Tot: 4s456ms | Loss: 0.653 | Acc: 83.842% (2361/2816)              
 [=================>...............................................] 12/40   Step: 415ms | Tot: 4s872ms | Loss: 0.670 | Acc: 83.464% (2564/3072)              
 [===================>.............................................] 13/40   Step: 420ms | Tot: 5s293ms | Loss: 0.670 | Acc: 83.413% (2776/3328)              
 [=====================>...........................................] 14/40   Step: 521ms | Tot: 5s814ms | Loss: 0.661 | Acc: 83.650% (2998/3584)              
 [======================>..........................................] 15/40   Step: 413ms | Tot: 6s228ms | Loss: 0.668 | Acc: 83.542% (3208/3840)              
 [========================>........................................] 16/40   Step: 413ms | Tot: 6s642ms | Loss: 0.672 | Acc: 83.521% (3421/4096)              
 [==========================>......................................] 17/40   Step: 413ms | Tot: 7s55ms | Loss: 0.676 | Acc: 83.341% (3627/4352)              
 [===========================>.....................................] 18/40   Step: 413ms | Tot: 7s468ms | Loss: 0.686 | Acc: 83.225% (3835/4608)              
 [=============================>...................................] 19/40   Step: 413ms | Tot: 7s882ms | Loss: 0.688 | Acc: 83.265% (4050/4864)              
 [==============================>..................................] 20/40   Step: 518ms | Tot: 8s400ms | Loss: 0.698 | Acc: 83.066% (4253/5120)              
 [================================>................................] 21/40   Step: 417ms | Tot: 8s818ms | Loss: 0.701 | Acc: 82.980% (4461/5376)              
 [==================================>..............................] 22/40   Step: 425ms | Tot: 9s243ms | Loss: 0.702 | Acc: 82.884% (4668/5632)              
 [===================================>.............................] 23/40   Step: 413ms | Tot: 9s657ms | Loss: 0.708 | Acc: 82.711% (4870/5888)              
 [=====================================>...........................] 24/40   Step: 413ms | Tot: 10s70ms | Loss: 0.706 | Acc: 82.796% (5087/6144)              
 [=======================================>.........................] 25/40   Step: 523ms | Tot: 10s593ms | Loss: 0.705 | Acc: 82.797% (5299/6400)              
 [========================================>........................] 26/40   Step: 416ms | Tot: 11s10ms | Loss: 0.709 | Acc: 82.617% (5499/6656)              
 [==========================================>......................] 27/40   Step: 414ms | Tot: 11s424ms | Loss: 0.711 | Acc: 82.581% (5708/6912)              
 [===========================================>.....................] 28/40   Step: 418ms | Tot: 11s842ms | Loss: 0.714 | Acc: 82.547% (5917/7168)              
 [=============================================>...................] 29/40   Step: 420ms | Tot: 12s263ms | Loss: 0.722 | Acc: 82.489% (6124/7424)              
 [===============================================>.................] 30/40   Step: 414ms | Tot: 12s677ms | Loss: 0.722 | Acc: 82.448% (6332/7680)              
 [================================================>................] 31/40   Step: 519ms | Tot: 13s197ms | Loss: 0.719 | Acc: 82.447% (6543/7936)              
 [==================================================>..............] 32/40   Step: 418ms | Tot: 13s615ms | Loss: 0.715 | Acc: 82.397% (6750/8192)              
 [====================================================>............] 33/40   Step: 419ms | Tot: 14s35ms | Loss: 0.715 | Acc: 82.398% (6961/8448)              
 [=====================================================>...........] 34/40   Step: 415ms | Tot: 14s450ms | Loss: 0.718 | Acc: 82.341% (7167/8704)              
 [=======================================================>.........] 35/40   Step: 414ms | Tot: 14s865ms | Loss: 0.714 | Acc: 82.433% (7386/8960)              
 [========================================================>........] 36/40   Step: 487ms | Tot: 15s352ms | Loss: 0.722 | Acc: 82.335% (7588/9216)              
 [==========================================================>......] 37/40   Step: 369ms | Tot: 15s721ms | Loss: 0.724 | Acc: 82.274% (7793/9472)              
 [============================================================>....] 38/40   Step: 367ms | Tot: 16s89ms | Loss: 0.727 | Acc: 82.288% (8005/9728)              
 [=============================================================>...] 39/40   Step: 367ms | Tot: 16s456ms | Loss: 0.728 | Acc: 82.342% (8221/9984)              
 [===============================================================>.] 40/40   Step: 2s316ms | Tot: 18s773ms | Loss: 0.728 | Acc: 82.350% (8235/10000)
Saving with better validation accuracy model: 82.350..

Epoch: 1
 [>................................................................] 1/24   Step: 3s163ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 966ms | Tot: 966ms | Loss: 0.002 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 962ms | Tot: 1s929ms | Loss: 0.002 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 962ms | Tot: 2s891ms | Loss: 0.002 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 965ms | Tot: 3s857ms | Loss: 0.002 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 1s76ms | Tot: 4s934ms | Loss: 0.002 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 960ms | Tot: 5s894ms | Loss: 0.002 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 957ms | Tot: 6s851ms | Loss: 0.002 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 972ms | Tot: 7s824ms | Loss: 0.002 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 958ms | Tot: 8s783ms | Loss: 0.002 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 1s62ms | Tot: 9s845ms | Loss: 0.002 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 960ms | Tot: 10s806ms | Loss: 0.002 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 960ms | Tot: 11s766ms | Loss: 0.002 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 964ms | Tot: 12s731ms | Loss: 0.002 | Acc: 100.000% (3584/3584)              
 [=====================================>...........................] 15/24   Step: 1s69ms | Tot: 13s800ms | Loss: 0.002 | Acc: 100.000% (3840/3840)              
 [========================================>........................] 16/24   Step: 954ms | Tot: 14s754ms | Loss: 0.002 | Acc: 100.000% (4096/4096)              
 [===========================================>.....................] 17/24   Step: 954ms | Tot: 15s709ms | Loss: 0.002 | Acc: 100.000% (4352/4352)              
 [==============================================>..................] 18/24   Step: 949ms | Tot: 16s659ms | Loss: 0.002 | Acc: 100.000% (4608/4608)              
 [================================================>................] 19/24   Step: 968ms | Tot: 17s628ms | Loss: 0.002 | Acc: 100.000% (4864/4864)              
 [===================================================>.............] 20/24   Step: 987ms | Tot: 18s615ms | Loss: 0.002 | Acc: 100.000% (5120/5120)              
 [======================================================>..........] 21/24   Step: 843ms | Tot: 19s458ms | Loss: 0.002 | Acc: 100.000% (5376/5376)              
 [========================================================>........] 22/24   Step: 849ms | Tot: 20s308ms | Loss: 0.002 | Acc: 100.000% (5632/5632)              
 [===========================================================>.....] 23/24   Step: 839ms | Tot: 21s148ms | Loss: 0.002 | Acc: 100.000% (5888/5888)              
 [==============================================================>..] 24/24   Step: 876ms | Tot: 22s24ms | Loss: 0.003 | Acc: 100.000% (5966/5966)
 [>................................................................] 1/40   Step: 1s265ms | Tot: 0ms | Loss: 0.553 | Acc: 88.672% (227/256)              
 [=>...............................................................] 2/40   Step: 414ms | Tot: 414ms | Loss: 0.620 | Acc: 85.156% (436/512)              
 [===>.............................................................] 3/40   Step: 414ms | Tot: 829ms | Loss: 0.627 | Acc: 83.464% (641/768)              
 [====>............................................................] 4/40   Step: 413ms | Tot: 1s242ms | Loss: 0.652 | Acc: 83.691% (857/1024)              
 [======>..........................................................] 5/40   Step: 415ms | Tot: 1s658ms | Loss: 0.613 | Acc: 84.609% (1083/1280)              
 [========>........................................................] 6/40   Step: 521ms | Tot: 2s179ms | Loss: 0.635 | Acc: 83.984% (1290/1536)              
 [=========>.......................................................] 7/40   Step: 413ms | Tot: 2s593ms | Loss: 0.644 | Acc: 83.873% (1503/1792)              
 [===========>.....................................................] 8/40   Step: 413ms | Tot: 3s6ms | Loss: 0.665 | Acc: 83.789% (1716/2048)              
 [=============>...................................................] 9/40   Step: 413ms | Tot: 3s420ms | Loss: 0.661 | Acc: 83.724% (1929/2304)              
 [==============>..................................................] 10/40   Step: 428ms | Tot: 3s848ms | Loss: 0.648 | Acc: 83.789% (2145/2560)              
 [================>................................................] 11/40   Step: 413ms | Tot: 4s262ms | Loss: 0.644 | Acc: 83.842% (2361/2816)              
 [=================>...............................................] 12/40   Step: 518ms | Tot: 4s781ms | Loss: 0.659 | Acc: 83.529% (2566/3072)              
 [===================>.............................................] 13/40   Step: 416ms | Tot: 5s197ms | Loss: 0.658 | Acc: 83.474% (2778/3328)              
 [=====================>...........................................] 14/40   Step: 414ms | Tot: 5s611ms | Loss: 0.649 | Acc: 83.650% (2998/3584)              
 [======================>..........................................] 15/40   Step: 412ms | Tot: 6s24ms | Loss: 0.656 | Acc: 83.516% (3207/3840)              
 [========================>........................................] 16/40   Step: 415ms | Tot: 6s439ms | Loss: 0.661 | Acc: 83.423% (3417/4096)              
 [==========================>......................................] 17/40   Step: 527ms | Tot: 6s966ms | Loss: 0.666 | Acc: 83.318% (3626/4352)              
 [===========================>.....................................] 18/40   Step: 413ms | Tot: 7s380ms | Loss: 0.675 | Acc: 83.203% (3834/4608)              
 [=============================>...................................] 19/40   Step: 413ms | Tot: 7s793ms | Loss: 0.678 | Acc: 83.244% (4049/4864)              
 [==============================>..................................] 20/40   Step: 419ms | Tot: 8s213ms | Loss: 0.686 | Acc: 83.047% (4252/5120)              
 [================================>................................] 21/40   Step: 417ms | Tot: 8s631ms | Loss: 0.690 | Acc: 82.999% (4462/5376)              
 [==================================>..............................] 22/40   Step: 420ms | Tot: 9s51ms | Loss: 0.690 | Acc: 82.937% (4671/5632)              
 [===================================>.............................] 23/40   Step: 524ms | Tot: 9s576ms | Loss: 0.697 | Acc: 82.762% (4873/5888)              
 [=====================================>...........................] 24/40   Step: 419ms | Tot: 9s995ms | Loss: 0.695 | Acc: 82.780% (5086/6144)              
 [=======================================>.........................] 25/40   Step: 412ms | Tot: 10s408ms | Loss: 0.694 | Acc: 82.750% (5296/6400)              
 [========================================>........................] 26/40   Step: 413ms | Tot: 10s821ms | Loss: 0.698 | Acc: 82.587% (5497/6656)              
 [==========================================>......................] 27/40   Step: 414ms | Tot: 11s236ms | Loss: 0.699 | Acc: 82.624% (5711/6912)              
 [===========================================>.....................] 28/40   Step: 520ms | Tot: 11s756ms | Loss: 0.702 | Acc: 82.617% (5922/7168)              
 [=============================================>...................] 29/40   Step: 417ms | Tot: 12s174ms | Loss: 0.711 | Acc: 82.530% (6127/7424)              
 [===============================================>.................] 30/40   Step: 413ms | Tot: 12s587ms | Loss: 0.711 | Acc: 82.500% (6336/7680)              
 [================================================>................] 31/40   Step: 413ms | Tot: 13s1ms | Loss: 0.708 | Acc: 82.497% (6547/7936)              
 [==================================================>..............] 32/40   Step: 413ms | Tot: 13s414ms | Loss: 0.704 | Acc: 82.507% (6759/8192)              
 [====================================================>............] 33/40   Step: 427ms | Tot: 13s842ms | Loss: 0.705 | Acc: 82.540% (6973/8448)              
 [=====================================================>...........] 34/40   Step: 523ms | Tot: 14s365ms | Loss: 0.706 | Acc: 82.479% (7179/8704)              
 [=======================================================>.........] 35/40   Step: 413ms | Tot: 14s778ms | Loss: 0.703 | Acc: 82.612% (7402/8960)              
 [========================================================>........] 36/40   Step: 375ms | Tot: 15s154ms | Loss: 0.710 | Acc: 82.498% (7603/9216)              
 [==========================================================>......] 37/40   Step: 369ms | Tot: 15s523ms | Loss: 0.712 | Acc: 82.496% (7814/9472)              
 [============================================================>....] 38/40   Step: 367ms | Tot: 15s890ms | Loss: 0.716 | Acc: 82.463% (8022/9728)              
 [=============================================================>...] 39/40   Step: 477ms | Tot: 16s367ms | Loss: 0.717 | Acc: 82.512% (8238/9984)              
 [===============================================================>.] 40/40   Step: 375ms | Tot: 16s743ms | Loss: 0.717 | Acc: 82.520% (8252/10000)
Saving with better validation accuracy model: 82.520..

Epoch: 2
 [>................................................................] 1/24   Step: 1s912ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 968ms | Tot: 968ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 962ms | Tot: 1s931ms | Loss: 0.003 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 1s147ms | Tot: 3s78ms | Loss: 0.003 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 955ms | Tot: 4s34ms | Loss: 0.003 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 967ms | Tot: 5s1ms | Loss: 0.003 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 957ms | Tot: 5s959ms | Loss: 0.003 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 954ms | Tot: 6s913ms | Loss: 0.003 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 1s77ms | Tot: 7s991ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 956ms | Tot: 8s947ms | Loss: 0.003 | Acc: 99.961% (2559/2560)              
 [===========================>.....................................] 11/24   Step: 960ms | Tot: 9s908ms | Loss: 0.003 | Acc: 99.964% (2815/2816)              
 [=============================>...................................] 12/24   Step: 963ms | Tot: 10s872ms | Loss: 0.003 | Acc: 99.967% (3071/3072)              
 [================================>................................] 13/24   Step: 1s66ms | Tot: 11s939ms | Loss: 0.003 | Acc: 99.970% (3327/3328)              
 [===================================>.............................] 14/24   Step: 951ms | Tot: 12s890ms | Loss: 0.003 | Acc: 99.972% (3583/3584)              
 [=====================================>...........................] 15/24   Step: 954ms | Tot: 13s844ms | Loss: 0.003 | Acc: 99.974% (3839/3840)              
 [========================================>........................] 16/24   Step: 955ms | Tot: 14s799ms | Loss: 0.003 | Acc: 99.976% (4095/4096)              
 [===========================================>.....................] 17/24   Step: 967ms | Tot: 15s767ms | Loss: 0.003 | Acc: 99.977% (4351/4352)              
 [==============================================>..................] 18/24   Step: 1s56ms | Tot: 16s823ms | Loss: 0.003 | Acc: 99.978% (4607/4608)              
 [================================================>................] 19/24   Step: 954ms | Tot: 17s777ms | Loss: 0.003 | Acc: 99.979% (4863/4864)              
 [===================================================>.............] 20/24   Step: 885ms | Tot: 18s663ms | Loss: 0.003 | Acc: 99.980% (5119/5120)              
 [======================================================>..........] 21/24   Step: 843ms | Tot: 19s506ms | Loss: 0.003 | Acc: 99.981% (5375/5376)              
 [========================================================>........] 22/24   Step: 960ms | Tot: 20s466ms | Loss: 0.003 | Acc: 99.982% (5631/5632)              
 [===========================================================>.....] 23/24   Step: 846ms | Tot: 21s312ms | Loss: 0.003 | Acc: 99.983% (5887/5888)              
 [==============================================================>..] 24/24   Step: 853ms | Tot: 22s166ms | Loss: 0.003 | Acc: 99.983% (5965/5966)
 [>................................................................] 1/40   Step: 1s91ms | Tot: 0ms | Loss: 0.560 | Acc: 87.891% (225/256)              
 [=>...............................................................] 2/40   Step: 419ms | Tot: 419ms | Loss: 0.618 | Acc: 84.570% (433/512)              
 [===>.............................................................] 3/40   Step: 414ms | Tot: 833ms | Loss: 0.627 | Acc: 82.943% (637/768)              
 [====>............................................................] 4/40   Step: 579ms | Tot: 1s413ms | Loss: 0.651 | Acc: 83.301% (853/1024)              
 [======>..........................................................] 5/40   Step: 426ms | Tot: 1s839ms | Loss: 0.615 | Acc: 84.062% (1076/1280)              
 [========>........................................................] 6/40   Step: 415ms | Tot: 2s254ms | Loss: 0.635 | Acc: 83.333% (1280/1536)              
 [=========>.......................................................] 7/40   Step: 419ms | Tot: 2s674ms | Loss: 0.643 | Acc: 83.594% (1498/1792)              
 [===========>.....................................................] 8/40   Step: 414ms | Tot: 3s88ms | Loss: 0.667 | Acc: 83.545% (1711/2048)              
 [=============>...................................................] 9/40   Step: 414ms | Tot: 3s502ms | Loss: 0.662 | Acc: 83.377% (1921/2304)              
 [==============>..................................................] 10/40   Step: 523ms | Tot: 4s26ms | Loss: 0.652 | Acc: 83.359% (2134/2560)              
 [================>................................................] 11/40   Step: 413ms | Tot: 4s439ms | Loss: 0.647 | Acc: 83.594% (2354/2816)              
 [=================>...............................................] 12/40   Step: 418ms | Tot: 4s858ms | Loss: 0.662 | Acc: 83.366% (2561/3072)              
 [===================>.............................................] 13/40   Step: 417ms | Tot: 5s275ms | Loss: 0.661 | Acc: 83.353% (2774/3328)              
 [=====================>...........................................] 14/40   Step: 413ms | Tot: 5s689ms | Loss: 0.654 | Acc: 83.510% (2993/3584)              
 [======================>..........................................] 15/40   Step: 413ms | Tot: 6s103ms | Loss: 0.661 | Acc: 83.438% (3204/3840)              
 [========================>........................................] 16/40   Step: 526ms | Tot: 6s630ms | Loss: 0.666 | Acc: 83.447% (3418/4096)              
 [==========================>......................................] 17/40   Step: 419ms | Tot: 7s49ms | Loss: 0.670 | Acc: 83.364% (3628/4352)              
 [===========================>.....................................] 18/40   Step: 421ms | Tot: 7s470ms | Loss: 0.680 | Acc: 83.312% (3839/4608)              
 [=============================>...................................] 19/40   Step: 413ms | Tot: 7s884ms | Loss: 0.683 | Acc: 83.326% (4053/4864)              
 [==============================>..................................] 20/40   Step: 419ms | Tot: 8s303ms | Loss: 0.692 | Acc: 83.125% (4256/5120)              
 [================================>................................] 21/40   Step: 414ms | Tot: 8s717ms | Loss: 0.697 | Acc: 83.036% (4464/5376)              
 [==================================>..............................] 22/40   Step: 521ms | Tot: 9s239ms | Loss: 0.697 | Acc: 83.008% (4675/5632)              
 [===================================>.............................] 23/40   Step: 416ms | Tot: 9s656ms | Loss: 0.703 | Acc: 82.829% (4877/5888)              
 [=====================================>...........................] 24/40   Step: 412ms | Tot: 10s69ms | Loss: 0.701 | Acc: 82.829% (5089/6144)              
 [=======================================>.........................] 25/40   Step: 414ms | Tot: 10s483ms | Loss: 0.700 | Acc: 82.812% (5300/6400)              
 [========================================>........................] 26/40   Step: 413ms | Tot: 10s897ms | Loss: 0.705 | Acc: 82.647% (5501/6656)              
 [==========================================>......................] 27/40   Step: 413ms | Tot: 11s310ms | Loss: 0.705 | Acc: 82.624% (5711/6912)              
 [===========================================>.....................] 28/40   Step: 533ms | Tot: 11s844ms | Loss: 0.708 | Acc: 82.589% (5920/7168)              
 [=============================================>...................] 29/40   Step: 413ms | Tot: 12s257ms | Loss: 0.717 | Acc: 82.489% (6124/7424)              
 [===============================================>.................] 30/40   Step: 413ms | Tot: 12s671ms | Loss: 0.717 | Acc: 82.409% (6329/7680)              
 [================================================>................] 31/40   Step: 413ms | Tot: 13s85ms | Loss: 0.714 | Acc: 82.447% (6543/7936)              
 [==================================================>..............] 32/40   Step: 414ms | Tot: 13s499ms | Loss: 0.710 | Acc: 82.397% (6750/8192)              
 [====================================================>............] 33/40   Step: 414ms | Tot: 13s913ms | Loss: 0.711 | Acc: 82.434% (6964/8448)              
 [=====================================================>...........] 34/40   Step: 519ms | Tot: 14s433ms | Loss: 0.713 | Acc: 82.364% (7169/8704)              
 [=======================================================>.........] 35/40   Step: 417ms | Tot: 14s850ms | Loss: 0.710 | Acc: 82.500% (7392/8960)              
 [========================================================>........] 36/40   Step: 379ms | Tot: 15s230ms | Loss: 0.717 | Acc: 82.400% (7594/9216)              
 [==========================================================>......] 37/40   Step: 367ms | Tot: 15s598ms | Loss: 0.719 | Acc: 82.369% (7802/9472)              
 [============================================================>....] 38/40   Step: 371ms | Tot: 15s970ms | Loss: 0.723 | Acc: 82.350% (8011/9728)              
 [=============================================================>...] 39/40   Step: 370ms | Tot: 16s340ms | Loss: 0.725 | Acc: 82.382% (8225/9984)              
 [===============================================================>.] 40/40   Step: 481ms | Tot: 16s821ms | Loss: 0.724 | Acc: 82.380% (8238/10000)

Epoch: 3
 [>................................................................] 1/24   Step: 1s913ms | Tot: 0ms | Loss: 0.003 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/24   Step: 959ms | Tot: 959ms | Loss: 0.002 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/24   Step: 957ms | Tot: 1s916ms | Loss: 0.002 | Acc: 100.000% (768/768)              
 [========>........................................................] 4/24   Step: 973ms | Tot: 2s890ms | Loss: 0.003 | Acc: 100.000% (1024/1024)              
 [==========>......................................................] 5/24   Step: 1s129ms | Tot: 4s19ms | Loss: 0.002 | Acc: 100.000% (1280/1280)              
 [=============>...................................................] 6/24   Step: 953ms | Tot: 4s973ms | Loss: 0.003 | Acc: 100.000% (1536/1536)              
 [================>................................................] 7/24   Step: 959ms | Tot: 5s932ms | Loss: 0.003 | Acc: 100.000% (1792/1792)              
 [==================>..............................................] 8/24   Step: 966ms | Tot: 6s898ms | Loss: 0.003 | Acc: 100.000% (2048/2048)              
 [=====================>...........................................] 9/24   Step: 1s74ms | Tot: 7s973ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [========================>........................................] 10/24   Step: 962ms | Tot: 8s935ms | Loss: 0.003 | Acc: 100.000% (2560/2560)              
 [===========================>.....................................] 11/24   Step: 961ms | Tot: 9s897ms | Loss: 0.003 | Acc: 100.000% (2816/2816)              
 [=============================>...................................] 12/24   Step: 951ms | Tot: 10s848ms | Loss: 0.003 | Acc: 100.000% (3072/3072)              
 [================================>................................] 13/24   Step: 952ms | Tot: 11s801ms | Loss: 0.003 | Acc: 100.000% (3328/3328)              
 [===================================>.............................] 14/24   Step: 1s94ms | Tot: 12s896ms | Loss: 0.003 | Acc: 100.000% (3584/3584)              
 [=====================================>...........................] 15/24   Step: 970ms | Tot: 13s866ms | Loss: 0.003 | Acc: 100.000% (3840/3840)              
 [========================================>........................] 16/24   Step: 953ms | Tot: 14s820ms | Loss: 0.003 | Acc: 100.000% (4096/4096)              
 [===========================================>.....................] 17/24   Step: 953ms | Tot: 15s773ms | Loss: 0.003 | Acc: 100.000% (4352/4352)              
 [==============================================>..................] 18/24   Step: 960ms | Tot: 16s734ms | Loss: 0.003 | Acc: 100.000% (4608/4608)              
 [================================================>................] 19/24   Step: 1s77ms | Tot: 17s811ms | Loss: 0.003 | Acc: 100.000% (4864/4864)              
