cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 20000 samples
Load selected sample idx
Selected 20000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/79   Step: 1m30s | Tot: 0ms | Loss: 0.118 | Acc: 96.484% (247/256)              
 [>................................................................] 2/79   Step: 1s954ms | Tot: 1s954ms | Loss: 0.135 | Acc: 95.312% (488/512)              
 [=>...............................................................] 3/79   Step: 969ms | Tot: 2s923ms | Loss: 0.116 | Acc: 96.094% (738/768)              
 [==>..............................................................] 4/79   Step: 1s134ms | Tot: 4s58ms | Loss: 0.119 | Acc: 96.094% (984/1024)              
 [===>.............................................................] 5/79   Step: 985ms | Tot: 5s43ms | Loss: 0.115 | Acc: 96.016% (1229/1280)              
 [====>............................................................] 6/79   Step: 959ms | Tot: 6s3ms | Loss: 0.111 | Acc: 96.224% (1478/1536)              
 [====>............................................................] 7/79   Step: 957ms | Tot: 6s960ms | Loss: 0.103 | Acc: 96.596% (1731/1792)              
 [=====>...........................................................] 8/79   Step: 960ms | Tot: 7s921ms | Loss: 0.103 | Acc: 96.484% (1976/2048)              
 [======>..........................................................] 9/79   Step: 1s59ms | Tot: 8s981ms | Loss: 0.100 | Acc: 96.658% (2227/2304)              
 [=======>.........................................................] 10/79   Step: 955ms | Tot: 9s937ms | Loss: 0.099 | Acc: 96.719% (2476/2560)              
 [========>........................................................] 11/79   Step: 956ms | Tot: 10s893ms | Loss: 0.098 | Acc: 96.804% (2726/2816)              
 [=========>.......................................................] 12/79   Step: 953ms | Tot: 11s847ms | Loss: 0.098 | Acc: 96.777% (2973/3072)              
 [=========>.......................................................] 13/79   Step: 1s65ms | Tot: 12s913ms | Loss: 0.099 | Acc: 96.785% (3221/3328)              
 [==========>......................................................] 14/79   Step: 954ms | Tot: 13s867ms | Loss: 0.097 | Acc: 96.875% (3472/3584)              
 [===========>.....................................................] 15/79   Step: 980ms | Tot: 14s848ms | Loss: 0.099 | Acc: 96.719% (3714/3840)              
 [============>....................................................] 16/79   Step: 965ms | Tot: 15s814ms | Loss: 0.099 | Acc: 96.655% (3959/4096)              
 [=============>...................................................] 17/79   Step: 952ms | Tot: 16s766ms | Loss: 0.098 | Acc: 96.645% (4206/4352)              
 [=============>...................................................] 18/79   Step: 1s65ms | Tot: 17s831ms | Loss: 0.095 | Acc: 96.745% (4458/4608)              
 [==============>..................................................] 19/79   Step: 955ms | Tot: 18s787ms | Loss: 0.094 | Acc: 96.752% (4706/4864)              
 [===============>.................................................] 20/79   Step: 961ms | Tot: 19s749ms | Loss: 0.092 | Acc: 96.836% (4958/5120)              
 [================>................................................] 21/79   Step: 955ms | Tot: 20s704ms | Loss: 0.090 | Acc: 96.968% (5213/5376)              
 [=================>...............................................] 22/79   Step: 973ms | Tot: 21s677ms | Loss: 0.088 | Acc: 97.070% (5467/5632)              
 [==================>..............................................] 23/79   Step: 1s69ms | Tot: 22s747ms | Loss: 0.085 | Acc: 97.164% (5721/5888)              
 [==================>..............................................] 24/79   Step: 956ms | Tot: 23s704ms | Loss: 0.084 | Acc: 97.233% (5974/6144)              
 [===================>.............................................] 25/79   Step: 993ms | Tot: 24s697ms | Loss: 0.083 | Acc: 97.281% (6226/6400)              
 [====================>............................................] 26/79   Step: 960ms | Tot: 25s657ms | Loss: 0.082 | Acc: 97.311% (6477/6656)              
 [=====================>...........................................] 27/79   Step: 954ms | Tot: 26s612ms | Loss: 0.082 | Acc: 97.367% (6730/6912)              
 [======================>..........................................] 28/79   Step: 1s101ms | Tot: 27s714ms | Loss: 0.080 | Acc: 97.433% (6984/7168)              
 [=======================>.........................................] 29/79   Step: 959ms | Tot: 28s673ms | Loss: 0.079 | Acc: 97.414% (7232/7424)              
 [=======================>.........................................] 30/79   Step: 957ms | Tot: 29s631ms | Loss: 0.078 | Acc: 97.448% (7484/7680)              
 [========================>........................................] 31/79   Step: 955ms | Tot: 30s587ms | Loss: 0.078 | Acc: 97.455% (7734/7936)              
 [=========================>.......................................] 32/79   Step: 1s64ms | Tot: 31s651ms | Loss: 0.077 | Acc: 97.485% (7986/8192)              
 [==========================>......................................] 33/79   Step: 958ms | Tot: 32s610ms | Loss: 0.076 | Acc: 97.514% (8238/8448)              
 [===========================>.....................................] 34/79   Step: 959ms | Tot: 33s569ms | Loss: 0.075 | Acc: 97.530% (8489/8704)              
 [===========================>.....................................] 35/79   Step: 983ms | Tot: 34s553ms | Loss: 0.074 | Acc: 97.578% (8743/8960)              
 [============================>....................................] 36/79   Step: 979ms | Tot: 35s533ms | Loss: 0.073 | Acc: 97.635% (8998/9216)              
 [=============================>...................................] 37/79   Step: 1s62ms | Tot: 36s596ms | Loss: 0.072 | Acc: 97.656% (9250/9472)              
 [==============================>..................................] 38/79   Step: 985ms | Tot: 37s581ms | Loss: 0.072 | Acc: 97.646% (9499/9728)              
 [===============================>.................................] 39/79   Step: 962ms | Tot: 38s543ms | Loss: 0.072 | Acc: 97.666% (9751/9984)              
 [================================>................................] 40/79   Step: 979ms | Tot: 39s523ms | Loss: 0.072 | Acc: 97.695% (10004/10240)              
 [================================>................................] 41/79   Step: 971ms | Tot: 40s494ms | Loss: 0.072 | Acc: 97.704% (10255/10496)              
 [=================================>...............................] 42/79   Step: 1s65ms | Tot: 41s560ms | Loss: 0.071 | Acc: 97.759% (10511/10752)              
 [==================================>..............................] 43/79   Step: 957ms | Tot: 42s518ms | Loss: 0.070 | Acc: 97.793% (10765/11008)              
 [===================================>.............................] 44/79   Step: 956ms | Tot: 43s474ms | Loss: 0.069 | Acc: 97.798% (11016/11264)              
