cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 38300 samples
Load selected sample idx
Selected 38300 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/150   Step: 1m36s | Tot: 0ms | Loss: 0.100 | Acc: 96.875% (248/256)              
 [>................................................................] 2/150   Step: 1s983ms | Tot: 1s983ms | Loss: 0.111 | Acc: 97.266% (498/512)              
 [>................................................................] 3/150   Step: 978ms | Tot: 2s962ms | Loss: 0.110 | Acc: 97.005% (745/768)              
 [=>...............................................................] 4/150   Step: 1s136ms | Tot: 4s98ms | Loss: 0.123 | Acc: 96.191% (985/1024)              
 [=>...............................................................] 5/150   Step: 969ms | Tot: 5s68ms | Loss: 0.122 | Acc: 96.328% (1233/1280)              
 [==>..............................................................] 6/150   Step: 964ms | Tot: 6s33ms | Loss: 0.124 | Acc: 96.224% (1478/1536)              
 [==>..............................................................] 7/150   Step: 967ms | Tot: 7s | Loss: 0.130 | Acc: 95.815% (1717/1792)              
 [===>.............................................................] 8/150   Step: 990ms | Tot: 7s991ms | Loss: 0.126 | Acc: 95.947% (1965/2048)              
 [===>.............................................................] 9/150   Step: 1s67ms | Tot: 9s58ms | Loss: 0.120 | Acc: 96.181% (2216/2304)              
 [===>.............................................................] 10/150   Step: 963ms | Tot: 10s22ms | Loss: 0.121 | Acc: 96.094% (2460/2560)              
 [====>............................................................] 11/150   Step: 970ms | Tot: 10s993ms | Loss: 0.118 | Acc: 96.271% (2711/2816)              
 [====>............................................................] 12/150   Step: 964ms | Tot: 11s958ms | Loss: 0.116 | Acc: 96.354% (2960/3072)              
 [=====>...........................................................] 13/150   Step: 1s79ms | Tot: 13s37ms | Loss: 0.114 | Acc: 96.334% (3206/3328)              
 [=====>...........................................................] 14/150   Step: 973ms | Tot: 14s11ms | Loss: 0.113 | Acc: 96.373% (3454/3584)              
 [======>..........................................................] 15/150   Step: 969ms | Tot: 14s981ms | Loss: 0.113 | Acc: 96.276% (3697/3840)              
 [======>..........................................................] 16/150   Step: 973ms | Tot: 15s954ms | Loss: 0.112 | Acc: 96.289% (3944/4096)              
 [======>..........................................................] 17/150   Step: 977ms | Tot: 16s932ms | Loss: 0.108 | Acc: 96.415% (4196/4352)              
 [=======>.........................................................] 18/150   Step: 1s114ms | Tot: 18s47ms | Loss: 0.110 | Acc: 96.376% (4441/4608)              
 [=======>.........................................................] 19/150   Step: 970ms | Tot: 19s17ms | Loss: 0.110 | Acc: 96.320% (4685/4864)              
 [========>........................................................] 20/150   Step: 967ms | Tot: 19s985ms | Loss: 0.108 | Acc: 96.367% (4934/5120)              
 [========>........................................................] 21/150   Step: 968ms | Tot: 20s953ms | Loss: 0.110 | Acc: 96.298% (5177/5376)              
 [=========>.......................................................] 22/150   Step: 1s73ms | Tot: 22s27ms | Loss: 0.109 | Acc: 96.325% (5425/5632)              
 [=========>.......................................................] 23/150   Step: 970ms | Tot: 22s998ms | Loss: 0.110 | Acc: 96.247% (5667/5888)              
 [=========>.......................................................] 24/150   Step: 967ms | Tot: 23s965ms | Loss: 0.109 | Acc: 96.289% (5916/6144)              
 [==========>......................................................] 25/150   Step: 965ms | Tot: 24s930ms | Loss: 0.108 | Acc: 96.344% (6166/6400)              
 [==========>......................................................] 26/150   Step: 968ms | Tot: 25s899ms | Loss: 0.107 | Acc: 96.394% (6416/6656)              
 [===========>.....................................................] 27/150   Step: 1s111ms | Tot: 27s11ms | Loss: 0.107 | Acc: 96.383% (6662/6912)              
 [===========>.....................................................] 28/150   Step: 996ms | Tot: 28s7ms | Loss: 0.107 | Acc: 96.401% (6910/7168)              
 [============>....................................................] 29/150   Step: 974ms | Tot: 28s981ms | Loss: 0.106 | Acc: 96.417% (7158/7424)              
 [============>....................................................] 30/150   Step: 981ms | Tot: 29s962ms | Loss: 0.104 | Acc: 96.497% (7411/7680)              
 [=============>...................................................] 31/150   Step: 966ms | Tot: 30s928ms | Loss: 0.103 | Acc: 96.560% (7663/7936)              
