cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 6 percent samples
Select 24000 samples
Selected 24000 samples.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/94   Step: 33s91ms | Tot: 0ms | Loss: 0.003 | Acc: 100.000% (256/256)              
 [>................................................................] 2/94   Step: 1s952ms | Tot: 1s952ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=>...............................................................] 3/94   Step: 985ms | Tot: 2s938ms | Loss: 0.003 | Acc: 100.000% (768/768)              
 [==>..............................................................] 4/94   Step: 1s159ms | Tot: 4s97ms | Loss: 0.003 | Acc: 100.000% (1024/1024)              
 [==>..............................................................] 5/94   Step: 960ms | Tot: 5s58ms | Loss: 0.003 | Acc: 100.000% (1280/1280)              
 [===>.............................................................] 6/94   Step: 960ms | Tot: 6s18ms | Loss: 0.003 | Acc: 100.000% (1536/1536)              
 [====>............................................................] 7/94   Step: 954ms | Tot: 6s973ms | Loss: 0.003 | Acc: 100.000% (1792/1792)              
 [====>............................................................] 8/94   Step: 960ms | Tot: 7s934ms | Loss: 0.003 | Acc: 100.000% (2048/2048)              
 [=====>...........................................................] 9/94   Step: 1s62ms | Tot: 8s996ms | Loss: 0.003 | Acc: 100.000% (2304/2304)              
 [======>..........................................................] 10/94   Step: 954ms | Tot: 9s951ms | Loss: 0.003 | Acc: 100.000% (2560/2560)              
 [======>..........................................................] 11/94   Step: 954ms | Tot: 10s905ms | Loss: 0.003 | Acc: 100.000% (2816/2816)              
 [=======>.........................................................] 12/94   Step: 955ms | Tot: 11s860ms | Loss: 0.002 | Acc: 100.000% (3072/3072)              
 [========>........................................................] 13/94   Step: 1s80ms | Tot: 12s940ms | Loss: 0.002 | Acc: 100.000% (3328/3328)              
 [========>........................................................] 14/94   Step: 957ms | Tot: 13s898ms | Loss: 0.003 | Acc: 100.000% (3584/3584)              
 [=========>.......................................................] 15/94   Step: 957ms | Tot: 14s855ms | Loss: 0.003 | Acc: 100.000% (3840/3840)              
 [=============================>...................................] 43/94   Step: 963ms | Tot: 42s433ms | Loss: 0.003 | Acc: 99.991% (11007/11008)              
 [=============================>...................................] 44/94   Step: 973ms | Tot: 43s407ms | Loss: 0.003 | Acc: 99.991% (11263/11264)              
 [==============================>..................................] 45/94   Step: 954ms | Tot: 44s361ms | Loss: 0.003 | Acc: 99.991% (11519/11520)              
 [===============================>.................................] 46/94   Step: 952ms | Tot: 45s313ms | Loss: 0.003 | Acc: 99.992% (11775/11776)              
 [===============================>.................................] 47/94   Step: 1s74ms | Tot: 46s388ms | Loss: 0.003 | Acc: 99.992% (12031/12032)              
 [================================>................................] 48/94   Step: 954ms | Tot: 47s342ms | Loss: 0.003 | Acc: 99.992% (12287/12288)              
 [=================================>...............................] 49/94   Step: 954ms | Tot: 48s297ms | Loss: 0.003 | Acc: 99.992% (12543/12544)              
 [=================================>...............................] 50/94   Step: 954ms | Tot: 49s251ms | Loss: 0.003 | Acc: 99.992% (12799/12800)              
 [==================================>..............................] 51/94   Step: 1s63ms | Tot: 50s315ms | Loss: 0.003 | Acc: 99.992% (13055/13056)              
 [===================================>.............................] 52/94   Step: 951ms | Tot: 51s266ms | Loss: 0.003 | Acc: 99.992% (13311/13312)              
 [===================================>.............................] 53/94   Step: 951ms | Tot: 52s218ms | Loss: 0.003 | Acc: 99.985% (13566/13568)              
 [====================================>............................] 54/94   Step: 975ms | Tot: 53s193ms | Loss: 0.003 | Acc: 99.986% (13822/13824)              
 [=====================================>...........................] 55/94   Step: 952ms | Tot: 54s145ms | Loss: 0.003 | Acc: 99.986% (14078/14080)              
 [======================================>..........................] 56/94   Step: 1s62ms | Tot: 55s208ms | Loss: 0.003 | Acc: 99.986% (14334/14336)              
 [======================================>..........................] 57/94   Step: 960ms | Tot: 56s169ms | Loss: 0.003 | Acc: 99.986% (14590/14592)              
 [=======================================>.........................] 58/94   Step: 955ms | Tot: 57s124ms | Loss: 0.003 | Acc: 99.987% (14846/14848)              
 [========================================>........................] 59/94   Step: 958ms | Tot: 58s83ms | Loss: 0.003 | Acc: 99.987% (15102/15104)              
 [========================================>........................] 60/94   Step: 951ms | Tot: 59s34ms | Loss: 0.003 | Acc: 99.987% (15358/15360)              
 [=========================================>.......................] 61/94   Step: 1s59ms | Tot: 1m93ms | Loss: 0.003 | Acc: 99.987% (15614/15616)              
 [==========================================>......................] 62/94   Step: 955ms | Tot: 1m1s | Loss: 0.003 | Acc: 99.987% (15870/15872)              
 [==========================================>......................] 63/94   Step: 952ms | Tot: 1m2s | Loss: 0.003 | Acc: 99.988% (16126/16128)              
 [===========================================>.....................] 64/94   Step: 964ms | Tot: 1m2s | Loss: 0.003 | Acc: 99.988% (16382/16384)              
 [============================================>....................] 65/94   Step: 1s79ms | Tot: 1m4s | Loss: 0.003 | Acc: 99.988% (16638/16640)              
 [============================================>....................] 66/94   Step: 959ms | Tot: 1m5s | Loss: 0.003 | Acc: 99.988% (16894/16896)              
 [=============================================>...................] 67/94   Step: 960ms | Tot: 1m5s | Loss: 0.003 | Acc: 99.988% (17150/17152)              
 [==============================================>..................] 68/94   Step: 959ms | Tot: 1m6s | Loss: 0.003 | Acc: 99.989% (17406/17408)              
 [===============================================>.................] 69/94   Step: 953ms | Tot: 1m7s | Loss: 0.003 | Acc: 99.989% (17662/17664)              
 [===============================================>.................] 70/94   Step: 1s60ms | Tot: 1m8s | Loss: 0.003 | Acc: 99.983% (17917/17920)              
 [================================================>................] 71/94   Step: 955ms | Tot: 1m9s | Loss: 0.003 | Acc: 99.983% (18173/18176)              
 [=================================================>...............] 72/94   Step: 962ms | Tot: 1m10s | Loss: 0.003 | Acc: 99.984% (18429/18432)              
 [=================================================>...............] 73/94   Step: 951ms | Tot: 1m11s | Loss: 0.003 | Acc: 99.979% (18684/18688)              
 [==================================================>..............] 74/94   Step: 967ms | Tot: 1m12s | Loss: 0.003 | Acc: 99.974% (18939/18944)              
 [===================================================>.............] 75/94   Step: 1s101ms | Tot: 1m13s | Loss: 0.003 | Acc: 99.974% (19195/19200)              
 [===================================================>.............] 76/94   Step: 954ms | Tot: 1m14s | Loss: 0.003 | Acc: 99.974% (19451/19456)              
 [====================================================>............] 77/94   Step: 950ms | Tot: 1m15s | Loss: 0.003 | Acc: 99.975% (19707/19712)              
 [=====================================================>...........] 78/94   Step: 953ms | Tot: 1m16s | Loss: 0.003 | Acc: 99.975% (19963/19968)              
 [=====================================================>...........] 79/94   Step: 954ms | Tot: 1m17s | Loss: 0.003 | Acc: 99.975% (20219/20224)              
 [======================================================>..........] 80/94   Step: 1s60ms | Tot: 1m18s | Loss: 0.003 | Acc: 99.976% (20475/20480)              
 [=======================================================>.........] 81/94   Step: 954ms | Tot: 1m19s | Loss: 0.003 | Acc: 99.976% (20731/20736)              
 [========================================================>........] 82/94   Step: 952ms | Tot: 1m20s | Loss: 0.003 | Acc: 99.976% (20987/20992)              
 [========================================================>........] 83/94   Step: 959ms | Tot: 1m21s | Loss: 0.003 | Acc: 99.976% (21243/21248)              
 [=========================================================>.......] 84/94   Step: 962ms | Tot: 1m22s | Loss: 0.003 | Acc: 99.977% (21499/21504)              
 [==========================================================>......] 85/94   Step: 1s73ms | Tot: 1m23s | Loss: 0.003 | Acc: 99.977% (21755/21760)              
 [==========================================================>......] 86/94   Step: 952ms | Tot: 1m24s | Loss: 0.003 | Acc: 99.977% (22011/22016)              
 [===========================================================>.....] 87/94   Step: 954ms | Tot: 1m25s | Loss: 0.003 | Acc: 99.973% (22266/22272)              
 [============================================================>....] 88/94   Step: 952ms | Tot: 1m26s | Loss: 0.003 | Acc: 99.973% (22522/22528)              
 [============================================================>....] 89/94   Step: 1s60ms | Tot: 1m27s | Loss: 0.003 | Acc: 99.974% (22778/22784)              
 [=============================================================>...] 90/94   Step: 926ms | Tot: 1m28s | Loss: 0.003 | Acc: 99.974% (23034/23040)              
 [==============================================================>..] 91/94   Step: 842ms | Tot: 1m29s | Loss: 0.003 | Acc: 99.974% (23290/23296)              
 [==============================================================>..] 92/94   Step: 841ms | Tot: 1m30s | Loss: 0.003 | Acc: 99.975% (23546/23552)              
 [===============================================================>.] 93/94   Step: 844ms | Tot: 1m31s | Loss: 0.003 | Acc: 99.971% (23801/23808)              
 [================================================================>] 94/94   Step: 8s560ms | Tot: 1m39s | Loss: 0.003 | Acc: 99.971% (23993/24000)
 [>................................................................] 1/40   Step: 1s102ms | Tot: 0ms | Loss: 0.419 | Acc: 91.797% (235/256)              
 [=>...............................................................] 2/40   Step: 430ms | Tot: 430ms | Loss: 0.413 | Acc: 90.820% (465/512)              
 [===>.............................................................] 3/40   Step: 417ms | Tot: 848ms | Loss: 0.370 | Acc: 91.406% (702/768)              
 [====>............................................................] 4/40   Step: 415ms | Tot: 1s263ms | Loss: 0.355 | Acc: 91.699% (939/1024)              
 [======>..........................................................] 5/40   Step: 580ms | Tot: 1s844ms | Loss: 0.325 | Acc: 92.422% (1183/1280)              
 [========>........................................................] 6/40   Step: 431ms | Tot: 2s275ms | Loss: 0.337 | Acc: 92.383% (1419/1536)              
 [=========>.......................................................] 7/40   Step: 413ms | Tot: 2s689ms | Loss: 0.330 | Acc: 92.467% (1657/1792)              
 [===========>.....................................................] 8/40   Step: 411ms | Tot: 3s100ms | Loss: 0.331 | Acc: 92.432% (1893/2048)              
 [=============>...................................................] 9/40   Step: 416ms | Tot: 3s517ms | Loss: 0.319 | Acc: 92.665% (2135/2304)              
 [==============>..................................................] 10/40   Step: 527ms | Tot: 4s44ms | Loss: 0.317 | Acc: 92.578% (2370/2560)              
 [================>................................................] 11/40   Step: 412ms | Tot: 4s456ms | Loss: 0.323 | Acc: 92.543% (2606/2816)              
 [=================>...............................................] 12/40   Step: 416ms | Tot: 4s873ms | Loss: 0.340 | Acc: 92.155% (2831/3072)              
 [===================>.............................................] 13/40   Step: 417ms | Tot: 5s290ms | Loss: 0.351 | Acc: 91.917% (3059/3328)              
 [=====================>...........................................] 14/40   Step: 415ms | Tot: 5s705ms | Loss: 0.343 | Acc: 92.020% (3298/3584)              
 [======================>..........................................] 15/40   Step: 411ms | Tot: 6s116ms | Loss: 0.344 | Acc: 92.057% (3535/3840)              
 [========================>........................................] 16/40   Step: 521ms | Tot: 6s638ms | Loss: 0.344 | Acc: 92.041% (3770/4096)              
 [==========================>......................................] 17/40   Step: 417ms | Tot: 7s55ms | Loss: 0.344 | Acc: 92.073% (4007/4352)              
 [===========================>.....................................] 18/40   Step: 415ms | Tot: 7s471ms | Loss: 0.350 | Acc: 91.992% (4239/4608)              
 [=============================>...................................] 19/40   Step: 410ms | Tot: 7s882ms | Loss: 0.347 | Acc: 92.044% (4477/4864)              
 [==============================>..................................] 20/40   Step: 414ms | Tot: 8s296ms | Loss: 0.345 | Acc: 92.129% (4717/5120)              
 [================================>................................] 21/40   Step: 522ms | Tot: 8s818ms | Loss: 0.342 | Acc: 92.150% (4954/5376)              
 [==================================>..............................] 22/40   Step: 415ms | Tot: 9s234ms | Loss: 0.343 | Acc: 92.099% (5187/5632)              
 [===================================>.............................] 23/40   Step: 411ms | Tot: 9s646ms | Loss: 0.344 | Acc: 92.086% (5422/5888)              
 [=====================================>...........................] 24/40   Step: 413ms | Tot: 10s59ms | Loss: 0.340 | Acc: 92.204% (5665/6144)              
 [=======================================>.........................] 25/40   Step: 413ms | Tot: 10s472ms | Loss: 0.339 | Acc: 92.234% (5903/6400)              
 [========================================>........................] 26/40   Step: 416ms | Tot: 10s888ms | Loss: 0.347 | Acc: 92.067% (6128/6656)              
 [==========================================>......................] 27/40   Step: 516ms | Tot: 11s404ms | Loss: 0.351 | Acc: 92.014% (6360/6912)              
 [===========================================>.....................] 28/40   Step: 415ms | Tot: 11s820ms | Loss: 0.353 | Acc: 91.936% (6590/7168)              
 [=============================================>...................] 29/40   Step: 428ms | Tot: 12s248ms | Loss: 0.356 | Acc: 91.824% (6817/7424)              
 [===============================================>.................] 30/40   Step: 413ms | Tot: 12s662ms | Loss: 0.351 | Acc: 91.914% (7059/7680)              
 [================================================>................] 31/40   Step: 413ms | Tot: 13s75ms | Loss: 0.349 | Acc: 91.935% (7296/7936)              
 [==================================================>..............] 32/40   Step: 520ms | Tot: 13s596ms | Loss: 0.348 | Acc: 91.980% (7535/8192)              
 [====================================================>............] 33/40   Step: 413ms | Tot: 14s10ms | Loss: 0.350 | Acc: 91.951% (7768/8448)              
 [=====================================================>...........] 34/40   Step: 412ms | Tot: 14s422ms | Loss: 0.350 | Acc: 91.969% (8005/8704)              
 [=======================================================>.........] 35/40   Step: 411ms | Tot: 14s833ms | Loss: 0.352 | Acc: 91.975% (8241/8960)              
 [========================================================>........] 36/40   Step: 370ms | Tot: 15s204ms | Loss: 0.356 | Acc: 91.938% (8473/9216)              
 [==========================================================>......] 37/40   Step: 365ms | Tot: 15s569ms | Loss: 0.354 | Acc: 91.966% (8711/9472)              
 [============================================================>....] 38/40   Step: 470ms | Tot: 16s40ms | Loss: 0.359 | Acc: 91.889% (8939/9728)              
 [=============================================================>...] 39/40   Step: 365ms | Tot: 16s405ms | Loss: 0.359 | Acc: 91.897% (9175/9984)              
 [===============================================================>.] 40/40   Step: 2s500ms | Tot: 18s906ms | Loss: 0.358 | Acc: 91.910% (9191/10000)
Saving with better validation accuracy model: 91.910..

Epoch: 1
 [>................................................................] 1/94   Step: 2s978ms | Tot: 0ms | Loss: 0.002 | Acc: 100.000% (256/256)              
 [>................................................................] 2/94   Step: 978ms | Tot: 978ms | Loss: 0.003 | Acc: 100.000% (512/512)              
 [=>...............................................................] 3/94   Step: 1s149ms | Tot: 2s128ms | Loss: 0.003 | Acc: 100.000% (768/768)              
 [==>..............................................................] 4/94   Step: 957ms | Tot: 3s86ms | Loss: 0.002 | Acc: 100.000% (1024/1024)              
 [==>..............................................................] 5/94   Step: 960ms | Tot: 4s46ms | Loss: 0.002 | Acc: 100.000% (1280/1280)              
 [===>.............................................................] 6/94   Step: 974ms | Tot: 5s21ms | Loss: 0.004 | Acc: 99.935% (1535/1536)              
 [====>............................................................] 7/94   Step: 1s86ms | Tot: 6s108ms | Loss: 0.004 | Acc: 99.944% (1791/1792)              
 [====>............................................................] 8/94   Step: 965ms | Tot: 7s74ms | Loss: 0.003 | Acc: 99.951% (2047/2048)              
 [=====>...........................................................] 9/94   Step: 966ms | Tot: 8s40ms | Loss: 0.003 | Acc: 99.957% (2303/2304)              
 [======>..........................................................] 10/94   Step: 966ms | Tot: 9s7ms | Loss: 0.003 | Acc: 99.961% (2559/2560)              
 [======>..........................................................] 11/94   Step: 966ms | Tot: 9s973ms | Loss: 0.003 | Acc: 99.964% (2815/2816)              
 [=======>.........................................................] 12/94   Step: 1s79ms | Tot: 11s53ms | Loss: 0.004 | Acc: 99.935% (3070/3072)              
 [========>........................................................] 13/94   Step: 963ms | Tot: 12s17ms | Loss: 0.003 | Acc: 99.940% (3326/3328)              
 [========>........................................................] 14/94   Step: 952ms | Tot: 12s969ms | Loss: 0.003 | Acc: 99.944% (3582/3584)              
 [=========>.......................................................] 15/94   Step: 956ms | Tot: 13s925ms | Loss: 0.003 | Acc: 99.948% (3838/3840)              
 [==========>......................................................] 16/94   Step: 952ms | Tot: 14s878ms | Loss: 0.003 | Acc: 99.951% (4094/4096)              
 [===========>.....................................................] 17/94   Step: 1s59ms | Tot: 15s938ms | Loss: 0.003 | Acc: 99.954% (4350/4352)              
 [===========>.....................................................] 18/94   Step: 950ms | Tot: 16s888ms | Loss: 0.003 | Acc: 99.957% (4606/4608)              
 [============>....................................................] 19/94   Step: 955ms | Tot: 17s844ms | Loss: 0.003 | Acc: 99.959% (4862/4864)              
 [=============>...................................................] 20/94   Step: 953ms | Tot: 18s797ms | Loss: 0.003 | Acc: 99.961% (5118/5120)              
 [=============>...................................................] 21/94   Step: 1s58ms | Tot: 19s856ms | Loss: 0.003 | Acc: 99.963% (5374/5376)              
 [==============>..................................................] 22/94   Step: 974ms | Tot: 20s830ms | Loss: 0.003 | Acc: 99.964% (5630/5632)              
 [===============>.................................................] 23/94   Step: 951ms | Tot: 21s781ms | Loss: 0.003 | Acc: 99.966% (5886/5888)              
 [===============>.................................................] 24/94   Step: 952ms | Tot: 22s733ms | Loss: 0.003 | Acc: 99.967% (6142/6144)              
 [================>................................................] 25/94   Step: 952ms | Tot: 23s686ms | Loss: 0.003 | Acc: 99.969% (6398/6400)              
 [=================>...............................................] 26/94   Step: 1s58ms | Tot: 24s744ms | Loss: 0.003 | Acc: 99.970% (6654/6656)              
 [=================>...............................................] 27/94   Step: 955ms | Tot: 25s700ms | Loss: 0.003 | Acc: 99.971% (6910/6912)              
 [==================>..............................................] 28/94   Step: 950ms | Tot: 26s650ms | Loss: 0.003 | Acc: 99.958% (7165/7168)              
 [===================>.............................................] 29/94   Step: 956ms | Tot: 27s606ms | Loss: 0.003 | Acc: 99.960% (7421/7424)              
 [====================>............................................] 30/94   Step: 1s64ms | Tot: 28s670ms | Loss: 0.003 | Acc: 99.961% (7677/7680)              
 [====================>............................................] 31/94   Step: 953ms | Tot: 29s624ms | Loss: 0.003 | Acc: 99.962% (7933/7936)              
 [=====================>...........................................] 32/94   Step: 965ms | Tot: 30s589ms | Loss: 0.003 | Acc: 99.963% (8189/8192)              
 [======================>..........................................] 33/94   Step: 956ms | Tot: 31s546ms | Loss: 0.003 | Acc: 99.964% (8445/8448)              
 [======================>..........................................] 34/94   Step: 949ms | Tot: 32s496ms | Loss: 0.003 | Acc: 99.966% (8701/8704)              
 [=======================>.........................................] 35/94   Step: 1s60ms | Tot: 33s556ms | Loss: 0.003 | Acc: 99.967% (8957/8960)              
 [========================>........................................] 36/94   Step: 951ms | Tot: 34s507ms | Loss: 0.003 | Acc: 99.967% (9213/9216)              
 [========================>........................................] 37/94   Step: 957ms | Tot: 35s465ms | Loss: 0.003 | Acc: 99.968% (9469/9472)              
 [=========================>.......................................] 38/94   Step: 953ms | Tot: 36s418ms | Loss: 0.003 | Acc: 99.969% (9725/9728)              
 [==========================>......................................] 39/94   Step: 1s63ms | Tot: 37s482ms | Loss: 0.003 | Acc: 99.970% (9981/9984)              
 [==========================>......................................] 40/94   Step: 951ms | Tot: 38s433ms | Loss: 0.003 | Acc: 99.971% (10237/10240)              
 [===========================>.....................................] 41/94   Step: 953ms | Tot: 39s387ms | Loss: 0.003 | Acc: 99.971% (10493/10496)              
 [============================>....................................] 42/94   Step: 970ms | Tot: 40s357ms | Loss: 0.003 | Acc: 99.972% (10749/10752)              
 [=============================>...................................] 43/94   Step: 953ms | Tot: 41s310ms | Loss: 0.003 | Acc: 99.973% (11005/11008)              
 [=============================>...................................] 44/94   Step: 1s71ms | Tot: 42s382ms | Loss: 0.003 | Acc: 99.964% (11260/11264)              
 [==============================>..................................] 45/94   Step: 952ms | Tot: 43s335ms | Loss: 0.003 | Acc: 99.965% (11516/11520)              
 [===============================>.................................] 46/94   Step: 956ms | Tot: 44s291ms | Loss: 0.003 | Acc: 99.966% (11772/11776)              
 [===============================>.................................] 47/94   Step: 952ms | Tot: 45s244ms | Loss: 0.003 | Acc: 99.967% (12028/12032)              
 [================================>................................] 48/94   Step: 953ms | Tot: 46s197ms | Loss: 0.003 | Acc: 99.967% (12284/12288)              
 [=================================>...............................] 49/94   Step: 1s60ms | Tot: 47s258ms | Loss: 0.003 | Acc: 99.968% (12540/12544)              
 [=================================>...............................] 50/94   Step: 955ms | Tot: 48s213ms | Loss: 0.003 | Acc: 99.961% (12795/12800)              
 [==================================>..............................] 51/94   Step: 952ms | Tot: 49s165ms | Loss: 0.003 | Acc: 99.962% (13051/13056)              
 [===================================>.............................] 52/94   Step: 967ms | Tot: 50s132ms | Loss: 0.003 | Acc: 99.962% (13307/13312)              
 [===================================>.............................] 53/94   Step: 1s64ms | Tot: 51s197ms | Loss: 0.003 | Acc: 99.963% (13563/13568)              
 [====================================>............................] 54/94   Step: 958ms | Tot: 52s156ms | Loss: 0.003 | Acc: 99.964% (13819/13824)              
 [=====================================>...........................] 55/94   Step: 958ms | Tot: 53s114ms | Loss: 0.003 | Acc: 99.964% (14075/14080)              
 [======================================>..........................] 56/94   Step: 952ms | Tot: 54s67ms | Loss: 0.003 | Acc: 99.965% (14331/14336)              
 [======================================>..........................] 57/94   Step: 953ms | Tot: 55s20ms | Loss: 0.003 | Acc: 99.966% (14587/14592)              
 [=======================================>.........................] 58/94   Step: 1s104ms | Tot: 56s124ms | Loss: 0.003 | Acc: 99.966% (14843/14848)              
 [========================================>........................] 59/94   Step: 951ms | Tot: 57s76ms | Loss: 0.003 | Acc: 99.967% (15099/15104)              
 [========================================>........................] 60/94   Step: 954ms | Tot: 58s31ms | Loss: 0.003 | Acc: 99.967% (15355/15360)              
 [=========================================>.......................] 61/94   Step: 950ms | Tot: 58s981ms | Loss: 0.003 | Acc: 99.968% (15611/15616)              
 [==========================================>......................] 62/94   Step: 950ms | Tot: 59s931ms | Loss: 0.003 | Acc: 99.968% (15867/15872)              
 [==========================================>......................] 63/94   Step: 1s70ms | Tot: 1m1s | Loss: 0.003 | Acc: 99.969% (16123/16128)              
 [===========================================>.....................] 64/94   Step: 952ms | Tot: 1m1s | Loss: 0.003 | Acc: 99.969% (16379/16384)              
 [============================================>....................] 65/94   Step: 952ms | Tot: 1m2s | Loss: 0.003 | Acc: 99.970% (16635/16640)              
 [============================================>....................] 66/94   Step: 950ms | Tot: 1m3s | Loss: 0.003 | Acc: 99.970% (16891/16896)              
 [=============================================>...................] 67/94   Step: 950ms | Tot: 1m4s | Loss: 0.003 | Acc: 99.971% (17147/17152)              
 [==============================================>..................] 68/94   Step: 1s57ms | Tot: 1m5s | Loss: 0.003 | Acc: 99.971% (17403/17408)              
 [===============================================>.................] 69/94   Step: 950ms | Tot: 1m6s | Loss: 0.003 | Acc: 99.972% (17659/17664)              
 [===============================================>.................] 70/94   Step: 953ms | Tot: 1m7s | Loss: 0.003 | Acc: 99.972% (17915/17920)              
 [================================================>................] 71/94   Step: 953ms | Tot: 1m8s | Loss: 0.003 | Acc: 99.967% (18170/18176)              
 [=================================================>...............] 72/94   Step: 1s59ms | Tot: 1m9s | Loss: 0.003 | Acc: 99.967% (18426/18432)              
 [=================================================>...............] 73/94   Step: 966ms | Tot: 1m10s | Loss: 0.003 | Acc: 99.968% (18682/18688)              
