cifar40 loaded
There are 16042 training samples and 3958 validation samples
There are 4000 test samples.
This is records for stage 1
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Select 9 percent samples
Select 14437 samples
Selected 14400 samples.
Use multiple GPU to train the network.
Use 150 epochs

Epoch: 0
 [>................................................................] 1/57   Step: 32s595ms | Tot: 0ms | Loss: 3.710 | Acc: 1.562% (4/256)              
 [=>...............................................................] 2/57   Step: 1s953ms | Tot: 1s954ms | Loss: 3.710 | Acc: 1.758% (9/512)              
 [==>..............................................................] 3/57   Step: 965ms | Tot: 2s919ms | Loss: 3.683 | Acc: 3.125% (24/768)              
 [===>.............................................................] 4/57   Step: 1s157ms | Tot: 4s76ms | Loss: 3.654 | Acc: 3.906% (40/1024)              
 [====>............................................................] 5/57   Step: 958ms | Tot: 5s35ms | Loss: 3.632 | Acc: 4.375% (56/1280)              
 [=====>...........................................................] 6/57   Step: 960ms | Tot: 5s995ms | Loss: 3.632 | Acc: 5.208% (80/1536)              
 [======>..........................................................] 7/57   Step: 962ms | Tot: 6s957ms | Loss: 3.610 | Acc: 5.748% (103/1792)              
 [=======>.........................................................] 8/57   Step: 958ms | Tot: 7s916ms | Loss: 3.582 | Acc: 6.445% (132/2048)              
 [=========>.......................................................] 9/57   Step: 1s66ms | Tot: 8s982ms | Loss: 3.566 | Acc: 6.988% (161/2304)              
 [==========>......................................................] 10/57   Step: 975ms | Tot: 9s958ms | Loss: 3.556 | Acc: 7.734% (198/2560)              
 [===========>.....................................................] 11/57   Step: 959ms | Tot: 10s917ms | Loss: 3.535 | Acc: 8.345% (235/2816)              
 [============>....................................................] 12/57   Step: 957ms | Tot: 11s875ms | Loss: 3.533 | Acc: 8.626% (265/3072)              
 [=============>...................................................] 13/57   Step: 1s65ms | Tot: 12s940ms | Loss: 3.520 | Acc: 8.894% (296/3328)              
 [==============>..................................................] 14/57   Step: 960ms | Tot: 13s900ms | Loss: 3.504 | Acc: 9.096% (326/3584)              
 [===============>.................................................] 15/57   Step: 956ms | Tot: 14s857ms | Loss: 3.496 | Acc: 9.167% (352/3840)              
 [=================>...............................................] 16/57   Step: 962ms | Tot: 15s820ms | Loss: 3.487 | Acc: 9.277% (380/4096)              
 [==================>..............................................] 17/57   Step: 965ms | Tot: 16s785ms | Loss: 3.467 | Acc: 9.605% (418/4352)              
 [===================>.............................................] 18/57   Step: 1s67ms | Tot: 17s852ms | Loss: 3.457 | Acc: 9.722% (448/4608)              
 [====================>............................................] 19/57   Step: 961ms | Tot: 18s814ms | Loss: 3.447 | Acc: 10.095% (491/4864)              
 [=====================>...........................................] 20/57   Step: 972ms | Tot: 19s787ms | Loss: 3.433 | Acc: 10.430% (534/5120)              
 [======================>..........................................] 21/57   Step: 968ms | Tot: 20s755ms | Loss: 3.422 | Acc: 10.751% (578/5376)              
 [=======================>.........................................] 22/57   Step: 965ms | Tot: 21s721ms | Loss: 3.412 | Acc: 10.866% (612/5632)              
 [=========================>.......................................] 23/57   Step: 1s111ms | Tot: 22s832ms | Loss: 3.400 | Acc: 10.954% (645/5888)              
 [==========================>......................................] 24/57   Step: 957ms | Tot: 23s790ms | Loss: 3.394 | Acc: 10.872% (668/6144)              
 [===========================>.....................................] 25/57   Step: 953ms | Tot: 24s743ms | Loss: 3.389 | Acc: 10.969% (702/6400)              
 [============================>....................................] 26/57   Step: 957ms | Tot: 25s701ms | Loss: 3.381 | Acc: 11.103% (739/6656)              
 [=============================>...................................] 27/57   Step: 1s65ms | Tot: 26s766ms | Loss: 3.373 | Acc: 11.140% (770/6912)              
 [==============================>..................................] 28/57   Step: 960ms | Tot: 27s726ms | Loss: 3.365 | Acc: 11.133% (798/7168)              
 [===============================>.................................] 29/57   Step: 958ms | Tot: 28s685ms | Loss: 3.361 | Acc: 11.234% (834/7424)              
 [=================================>...............................] 30/57   Step: 962ms | Tot: 29s647ms | Loss: 3.356 | Acc: 11.419% (877/7680)              
