cifar40 loaded
There are 16042 training samples and 3958 validation samples
There are 4000 test samples.
This is records for stage 1
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 9 percent samples
Select 14437 samples
Save selected sample idx
Selected 14400 samples for a fair comparison.
Use multiple GPU to train the network.
Use 150 epochs

Epoch: 0
 [>................................................................] 1/57   Step: 31s203ms | Tot: 0ms | Loss: 3.708 | Acc: 2.344% (6/256)              
 [=>...............................................................] 2/57   Step: 1s953ms | Tot: 1s953ms | Loss: 3.704 | Acc: 3.320% (17/512)              
 [==>..............................................................] 3/57   Step: 972ms | Tot: 2s925ms | Loss: 3.690 | Acc: 3.776% (29/768)              
 [===>.............................................................] 4/57   Step: 1s159ms | Tot: 4s85ms | Loss: 3.675 | Acc: 4.297% (44/1024)              
 [====>............................................................] 5/57   Step: 958ms | Tot: 5s43ms | Loss: 3.665 | Acc: 4.141% (53/1280)              
 [=====>...........................................................] 6/57   Step: 957ms | Tot: 6s | Loss: 3.654 | Acc: 4.232% (65/1536)              
 [======>..........................................................] 7/57   Step: 956ms | Tot: 6s957ms | Loss: 3.653 | Acc: 4.464% (80/1792)              
 [=======>.........................................................] 8/57   Step: 957ms | Tot: 7s915ms | Loss: 3.644 | Acc: 4.785% (98/2048)              
 [=========>.......................................................] 9/57   Step: 1s66ms | Tot: 8s981ms | Loss: 3.625 | Acc: 5.122% (118/2304)              
 [==========>......................................................] 10/57   Step: 967ms | Tot: 9s949ms | Loss: 3.604 | Acc: 5.312% (136/2560)              
 [===========>.....................................................] 11/57   Step: 957ms | Tot: 10s906ms | Loss: 3.578 | Acc: 5.895% (166/2816)              
 [============>....................................................] 12/57   Step: 956ms | Tot: 11s863ms | Loss: 3.556 | Acc: 6.413% (197/3072)              
 [=============>...................................................] 13/57   Step: 1s71ms | Tot: 12s934ms | Loss: 3.556 | Acc: 6.761% (225/3328)              
 [==============>..................................................] 14/57   Step: 967ms | Tot: 13s902ms | Loss: 3.543 | Acc: 6.948% (249/3584)              
 [===============>.................................................] 15/57   Step: 957ms | Tot: 14s859ms | Loss: 3.517 | Acc: 7.422% (285/3840)              
 [==========================================>......................] 38/57   Step: 954ms | Tot: 37s545ms | Loss: 3.338 | Acc: 11.390% (1108/9728)              
 [===========================================>.....................] 39/57   Step: 975ms | Tot: 38s520ms | Loss: 3.333 | Acc: 11.488% (1147/9984)              
 [============================================>....................] 40/57   Step: 968ms | Tot: 39s489ms | Loss: 3.328 | Acc: 11.689% (1197/10240)              
 [=============================================>...................] 41/57   Step: 1s94ms | Tot: 40s584ms | Loss: 3.323 | Acc: 11.747% (1233/10496)              
 [==============================================>..................] 42/57   Step: 957ms | Tot: 41s541ms | Loss: 3.317 | Acc: 11.775% (1266/10752)              
 [===============================================>.................] 43/57   Step: 952ms | Tot: 42s493ms | Loss: 3.309 | Acc: 11.891% (1309/11008)              
 [=================================================>...............] 44/57   Step: 969ms | Tot: 43s463ms | Loss: 3.301 | Acc: 11.994% (1351/11264)              
 [==================================================>..............] 45/57   Step: 957ms | Tot: 44s420ms | Loss: 3.297 | Acc: 12.101% (1394/11520)              
 [===================================================>.............] 46/57   Step: 1s77ms | Tot: 45s498ms | Loss: 3.292 | Acc: 12.177% (1434/11776)              
 [====================================================>............] 47/57   Step: 953ms | Tot: 46s452ms | Loss: 3.286 | Acc: 12.276% (1477/12032)              
 [=====================================================>...........] 48/57   Step: 959ms | Tot: 47s411ms | Loss: 3.279 | Acc: 12.427% (1527/12288)              
 [======================================================>..........] 49/57   Step: 963ms | Tot: 48s374ms | Loss: 3.271 | Acc: 12.612% (1582/12544)              
 [=======================================================>.........] 50/57   Step: 952ms | Tot: 49s327ms | Loss: 3.264 | Acc: 12.852% (1645/12800)              
 [=========================================================>.......] 51/57   Step: 1s78ms | Tot: 50s405ms | Loss: 3.258 | Acc: 13.028% (1701/13056)              
 [==========================================================>......] 52/57   Step: 952ms | Tot: 51s357ms | Loss: 3.249 | Acc: 13.221% (1760/13312)              
 [===========================================================>.....] 53/57   Step: 875ms | Tot: 52s233ms | Loss: 3.245 | Acc: 13.340% (1810/13568)              
 [============================================================>....] 54/57   Step: 851ms | Tot: 53s84ms | Loss: 3.240 | Acc: 13.455% (1860/13824)              
 [=============================================================>...] 55/57   Step: 848ms | Tot: 53s933ms | Loss: 3.237 | Acc: 13.523% (1904/14080)              
 [==============================================================>..] 56/57   Step: 947ms | Tot: 54s880ms | Loss: 3.235 | Acc: 13.588% (1948/14336)              
 [===============================================================>.] 57/57   Step: 8s79ms | Tot: 1m2s | Loss: 3.233 | Acc: 13.583% (1956/14400)
 [>................................................................] 1/16   Step: 1s123ms | Tot: 0ms | Loss: 3.072 | Acc: 18.750% (48/256)              
 [====>............................................................] 2/16   Step: 436ms | Tot: 436ms | Loss: 3.184 | Acc: 17.773% (91/512)              
 [========>........................................................] 3/16   Step: 424ms | Tot: 861ms | Loss: 3.300 | Acc: 16.927% (130/768)              
 [============>....................................................] 4/16   Step: 577ms | Tot: 1s438ms | Loss: 3.265 | Acc: 17.383% (178/1024)              
 [================>................................................] 5/16   Step: 418ms | Tot: 1s857ms | Loss: 3.240 | Acc: 18.438% (236/1280)              
 [====================>............................................] 6/16   Step: 422ms | Tot: 2s279ms | Loss: 3.260 | Acc: 18.359% (282/1536)              
 [========================>........................................] 7/16   Step: 423ms | Tot: 2s703ms | Loss: 3.242 | Acc: 18.471% (331/1792)              
 [============================>....................................] 8/16   Step: 427ms | Tot: 3s131ms | Loss: 3.231 | Acc: 18.652% (382/2048)              
 [================================>................................] 9/16   Step: 534ms | Tot: 3s665ms | Loss: 3.230 | Acc: 18.880% (435/2304)              
 [====================================>............................] 10/16   Step: 428ms | Tot: 4s93ms | Loss: 3.231 | Acc: 19.180% (491/2560)              
 [========================================>........................] 11/16   Step: 424ms | Tot: 4s518ms | Loss: 3.220 | Acc: 19.105% (538/2816)              
 [============================================>....................] 12/16   Step: 403ms | Tot: 4s921ms | Loss: 3.218 | Acc: 19.173% (589/3072)              
 [================================================>................] 13/16   Step: 388ms | Tot: 5s309ms | Loss: 3.217 | Acc: 19.050% (634/3328)              
 [====================================================>............] 14/16   Step: 387ms | Tot: 5s697ms | Loss: 3.219 | Acc: 19.029% (682/3584)              
 [========================================================>........] 15/16   Step: 486ms | Tot: 6s184ms | Loss: 3.223 | Acc: 18.750% (720/3840)              
 [============================================================>....] 16/16   Step: 2s938ms | Tot: 9s122ms | Loss: 3.223 | Acc: 18.747% (742/3958)
Saving with better validation accuracy model: 18.747..

Epoch: 1
 [>................................................................] 1/57   Step: 2s987ms | Tot: 0ms | Loss: 2.891 | Acc: 20.703% (53/256)              
 [=>...............................................................] 2/57   Step: 979ms | Tot: 979ms | Loss: 2.907 | Acc: 20.898% (107/512)              
 [==>..............................................................] 3/57   Step: 991ms | Tot: 1s970ms | Loss: 2.895 | Acc: 21.094% (162/768)              
 [===>.............................................................] 4/57   Step: 1s126ms | Tot: 3s97ms | Loss: 2.873 | Acc: 21.289% (218/1024)              
 [====>............................................................] 5/57   Step: 983ms | Tot: 4s80ms | Loss: 2.853 | Acc: 21.328% (273/1280)              
 [=====>...........................................................] 6/57   Step: 977ms | Tot: 5s57ms | Loss: 2.875 | Acc: 21.224% (326/1536)              
 [======>..........................................................] 7/57   Step: 973ms | Tot: 6s31ms | Loss: 2.853 | Acc: 21.819% (391/1792)              
 [=======>.........................................................] 8/57   Step: 1s110ms | Tot: 7s141ms | Loss: 2.852 | Acc: 21.631% (443/2048)              
 [=========>.......................................................] 9/57   Step: 959ms | Tot: 8s100ms | Loss: 2.832 | Acc: 22.309% (514/2304)              
 [==========>......................................................] 10/57   Step: 967ms | Tot: 9s67ms | Loss: 2.845 | Acc: 22.539% (577/2560)              
 [===========>.....................................................] 11/57   Step: 970ms | Tot: 10s38ms | Loss: 2.843 | Acc: 22.408% (631/2816)              
 [============>....................................................] 12/57   Step: 970ms | Tot: 11s9ms | Loss: 2.846 | Acc: 22.168% (681/3072)              
 [=============>...................................................] 13/57   Step: 1s81ms | Tot: 12s90ms | Loss: 2.849 | Acc: 22.115% (736/3328)              
 [==============>..................................................] 14/57   Step: 954ms | Tot: 13s44ms | Loss: 2.849 | Acc: 22.126% (793/3584)              
 [===============>.................................................] 15/57   Step: 968ms | Tot: 14s13ms | Loss: 2.846 | Acc: 22.031% (846/3840)              
 [=================>...............................................] 16/57   Step: 957ms | Tot: 14s970ms | Loss: 2.845 | Acc: 21.924% (898/4096)              
 [==================>..............................................] 17/57   Step: 1s63ms | Tot: 16s34ms | Loss: 2.851 | Acc: 21.898% (953/4352)              
 [===================>.............................................] 18/57   Step: 966ms | Tot: 17s1ms | Loss: 2.853 | Acc: 21.701% (1000/4608)              
 [====================>............................................] 19/57   Step: 952ms | Tot: 17s953ms | Loss: 2.854 | Acc: 21.731% (1057/4864)              
 [=====================>...........................................] 20/57   Step: 956ms | Tot: 18s910ms | Loss: 2.853 | Acc: 21.719% (1112/5120)              
 [======================>..........................................] 21/57   Step: 954ms | Tot: 19s865ms | Loss: 2.848 | Acc: 21.875% (1176/5376)              
 [=======================>.........................................] 22/57   Step: 1s67ms | Tot: 20s933ms | Loss: 2.845 | Acc: 21.928% (1235/5632)              
 [=========================>.......................................] 23/57   Step: 959ms | Tot: 21s892ms | Loss: 2.842 | Acc: 22.045% (1298/5888)              
 [==========================>......................................] 24/57   Step: 957ms | Tot: 22s850ms | Loss: 2.834 | Acc: 22.233% (1366/6144)              
 [===========================>.....................................] 25/57   Step: 962ms | Tot: 23s812ms | Loss: 2.832 | Acc: 22.359% (1431/6400)              
 [============================>....................................] 26/57   Step: 955ms | Tot: 24s768ms | Loss: 2.831 | Acc: 22.416% (1492/6656)              
 [=============================>...................................] 27/57   Step: 1s64ms | Tot: 25s832ms | Loss: 2.823 | Acc: 22.454% (1552/6912)              
 [==============================>..................................] 28/57   Step: 963ms | Tot: 26s795ms | Loss: 2.822 | Acc: 22.531% (1615/7168)              
 [===============================>.................................] 29/57   Step: 959ms | Tot: 27s755ms | Loss: 2.822 | Acc: 22.589% (1677/7424)              
 [=================================>...............................] 30/57   Step: 957ms | Tot: 28s712ms | Loss: 2.821 | Acc: 22.617% (1737/7680)              
 [==================================>..............................] 31/57   Step: 1s63ms | Tot: 29s776ms | Loss: 2.819 | Acc: 22.656% (1798/7936)              
 [===================================>.............................] 32/57   Step: 963ms | Tot: 30s739ms | Loss: 2.811 | Acc: 22.888% (1875/8192)              
 [====================================>............................] 33/57   Step: 960ms | Tot: 31s699ms | Loss: 2.814 | Acc: 22.715% (1919/8448)              
 [=====================================>...........................] 34/57   Step: 963ms | Tot: 32s662ms | Loss: 2.816 | Acc: 22.714% (1977/8704)              
 [======================================>..........................] 35/57   Step: 966ms | Tot: 33s629ms | Loss: 2.808 | Acc: 22.879% (2050/8960)              
 [=======================================>.........................] 36/57   Step: 1s59ms | Tot: 34s688ms | Loss: 2.808 | Acc: 22.949% (2115/9216)              
 [=========================================>.......................] 37/57   Step: 958ms | Tot: 35s647ms | Loss: 2.807 | Acc: 22.941% (2173/9472)              
 [==========================================>......................] 38/57   Step: 957ms | Tot: 36s604ms | Loss: 2.803 | Acc: 23.037% (2241/9728)              
 [===========================================>.....................] 39/57   Step: 974ms | Tot: 37s578ms | Loss: 2.794 | Acc: 23.257% (2322/9984)              
 [============================================>....................] 40/57   Step: 1s60ms | Tot: 38s639ms | Loss: 2.795 | Acc: 23.262% (2382/10240)              
 [=============================================>...................] 41/57   Step: 966ms | Tot: 39s606ms | Loss: 2.792 | Acc: 23.409% (2457/10496)              
 [==============================================>..................] 42/57   Step: 964ms | Tot: 40s570ms | Loss: 2.787 | Acc: 23.503% (2527/10752)              
 [===============================================>.................] 43/57   Step: 962ms | Tot: 41s533ms | Loss: 2.780 | Acc: 23.683% (2607/11008)              
 [=================================================>...............] 44/57   Step: 966ms | Tot: 42s499ms | Loss: 2.776 | Acc: 23.801% (2681/11264)              
 [==================================================>..............] 45/57   Step: 1s80ms | Tot: 43s579ms | Loss: 2.770 | Acc: 23.924% (2756/11520)              
 [===================================================>.............] 46/57   Step: 957ms | Tot: 44s536ms | Loss: 2.767 | Acc: 24.023% (2829/11776)              
 [====================================================>............] 47/57   Step: 961ms | Tot: 45s498ms | Loss: 2.767 | Acc: 24.053% (2894/12032)              
 [=====================================================>...........] 48/57   Step: 956ms | Tot: 46s454ms | Loss: 2.764 | Acc: 24.194% (2973/12288)              
 [======================================================>..........] 49/57   Step: 970ms | Tot: 47s425ms | Loss: 2.763 | Acc: 24.235% (3040/12544)              
 [=======================================================>.........] 50/57   Step: 1s106ms | Tot: 48s531ms | Loss: 2.762 | Acc: 24.219% (3100/12800)              
 [=========================================================>.......] 51/57   Step: 952ms | Tot: 49s484ms | Loss: 2.757 | Acc: 24.234% (3164/13056)              
 [==========================================================>......] 52/57   Step: 959ms | Tot: 50s444ms | Loss: 2.756 | Acc: 24.204% (3222/13312)              
 [===========================================================>.....] 53/57   Step: 875ms | Tot: 51s319ms | Loss: 2.754 | Acc: 24.175% (3280/13568)              
 [============================================================>....] 54/57   Step: 958ms | Tot: 52s278ms | Loss: 2.751 | Acc: 24.161% (3340/13824)              
 [=============================================================>...] 55/57   Step: 844ms | Tot: 53s122ms | Loss: 2.750 | Acc: 24.183% (3405/14080)              
 [==============================================================>..] 56/57   Step: 859ms | Tot: 53s982ms | Loss: 2.748 | Acc: 24.212% (3471/14336)              
 [===============================================================>.] 57/57   Step: 906ms | Tot: 54s889ms | Loss: 2.749 | Acc: 24.215% (3487/14400)
 [>................................................................] 1/16   Step: 1s87ms | Tot: 0ms | Loss: 3.152 | Acc: 23.047% (59/256)              
 [====>............................................................] 2/16   Step: 586ms | Tot: 586ms | Loss: 3.200 | Acc: 21.094% (108/512)              
 [========>........................................................] 3/16   Step: 432ms | Tot: 1s19ms | Loss: 3.215 | Acc: 21.484% (165/768)              
 [============>....................................................] 4/16   Step: 426ms | Tot: 1s445ms | Loss: 3.210 | Acc: 21.973% (225/1024)              
 [================>................................................] 5/16   Step: 430ms | Tot: 1s876ms | Loss: 3.163 | Acc: 21.953% (281/1280)              
 [====================>............................................] 6/16   Step: 423ms | Tot: 2s299ms | Loss: 3.215 | Acc: 21.680% (333/1536)              
 [========================>........................................] 7/16   Step: 428ms | Tot: 2s727ms | Loss: 3.190 | Acc: 21.987% (394/1792)              
 [============================>....................................] 8/16   Step: 531ms | Tot: 3s258ms | Loss: 3.204 | Acc: 21.924% (449/2048)              
 [================================>................................] 9/16   Step: 421ms | Tot: 3s680ms | Loss: 3.216 | Acc: 21.571% (497/2304)              
 [====================================>............................] 10/16   Step: 424ms | Tot: 4s105ms | Loss: 3.240 | Acc: 21.094% (540/2560)              
 [========================================>........................] 11/16   Step: 426ms | Tot: 4s531ms | Loss: 3.236 | Acc: 20.810% (586/2816)              
 [============================================>....................] 12/16   Step: 399ms | Tot: 4s931ms | Loss: 3.240 | Acc: 20.605% (633/3072)              
 [================================================>................] 13/16   Step: 483ms | Tot: 5s414ms | Loss: 3.242 | Acc: 20.673% (688/3328)              
 [====================================================>............] 14/16   Step: 377ms | Tot: 5s792ms | Loss: 3.250 | Acc: 20.703% (742/3584)              
 [========================================================>........] 15/16   Step: 383ms | Tot: 6s176ms | Loss: 3.263 | Acc: 20.625% (792/3840)              
 [============================================================>....] 16/16   Step: 391ms | Tot: 6s567ms | Loss: 3.272 | Acc: 20.541% (813/3958)
Saving with better validation accuracy model: 20.541..

Epoch: 2
 [>................................................................] 1/57   Step: 1s982ms | Tot: 0ms | Loss: 2.550 | Acc: 28.125% (72/256)              
 [=>...............................................................] 2/57   Step: 1s136ms | Tot: 1s136ms | Loss: 2.589 | Acc: 26.758% (137/512)              
 [==>..............................................................] 3/57   Step: 969ms | Tot: 2s106ms | Loss: 2.558 | Acc: 27.865% (214/768)              
 [===>.............................................................] 4/57   Step: 988ms | Tot: 3s94ms | Loss: 2.596 | Acc: 27.246% (279/1024)              
 [====>............................................................] 5/57   Step: 966ms | Tot: 4s61ms | Loss: 2.559 | Acc: 28.906% (370/1280)              
 [=====>...........................................................] 6/57   Step: 977ms | Tot: 5s39ms | Loss: 2.550 | Acc: 28.776% (442/1536)              
 [======>..........................................................] 7/57   Step: 1s92ms | Tot: 6s131ms | Loss: 2.550 | Acc: 28.516% (511/1792)              
 [=======>.........................................................] 8/57   Step: 967ms | Tot: 7s98ms | Loss: 2.554 | Acc: 28.516% (584/2048)              
 [=========>.......................................................] 9/57   Step: 981ms | Tot: 8s79ms | Loss: 2.557 | Acc: 28.689% (661/2304)              
 [==========>......................................................] 10/57   Step: 975ms | Tot: 9s55ms | Loss: 2.553 | Acc: 28.633% (733/2560)              
 [===========>.....................................................] 11/57   Step: 974ms | Tot: 10s30ms | Loss: 2.557 | Acc: 28.658% (807/2816)              
 [============>....................................................] 12/57   Step: 1s65ms | Tot: 11s96ms | Loss: 2.562 | Acc: 28.874% (887/3072)              
 [=============>...................................................] 13/57   Step: 957ms | Tot: 12s53ms | Loss: 2.569 | Acc: 28.666% (954/3328)              
 [==============>..................................................] 14/57   Step: 966ms | Tot: 13s20ms | Loss: 2.562 | Acc: 28.655% (1027/3584)              
 [===============>.................................................] 15/57   Step: 957ms | Tot: 13s978ms | Loss: 2.560 | Acc: 28.828% (1107/3840)              
 [=================>...............................................] 16/57   Step: 1s57ms | Tot: 15s35ms | Loss: 2.557 | Acc: 28.809% (1180/4096)              
 [==================>..............................................] 17/57   Step: 960ms | Tot: 15s996ms | Loss: 2.559 | Acc: 28.745% (1251/4352)              
 [===================>.............................................] 18/57   Step: 953ms | Tot: 16s949ms | Loss: 2.556 | Acc: 28.754% (1325/4608)              
 [====================>............................................] 19/57   Step: 963ms | Tot: 17s912ms | Loss: 2.548 | Acc: 28.845% (1403/4864)              
 [=====================>...........................................] 20/57   Step: 961ms | Tot: 18s874ms | Loss: 2.546 | Acc: 28.965% (1483/5120)              
 [======================>..........................................] 21/57   Step: 1s66ms | Tot: 19s941ms | Loss: 2.544 | Acc: 29.036% (1561/5376)              
 [=======================>.........................................] 22/57   Step: 958ms | Tot: 20s900ms | Loss: 2.539 | Acc: 29.119% (1640/5632)              
 [=========================>.......................................] 23/57   Step: 953ms | Tot: 21s853ms | Loss: 2.536 | Acc: 29.382% (1730/5888)              
 [==========================>......................................] 24/57   Step: 972ms | Tot: 22s826ms | Loss: 2.532 | Acc: 29.395% (1806/6144)              
 [===========================>.....................................] 25/57   Step: 959ms | Tot: 23s785ms | Loss: 2.528 | Acc: 29.438% (1884/6400)              
 [============================>....................................] 26/57   Step: 1s60ms | Tot: 24s845ms | Loss: 2.524 | Acc: 29.327% (1952/6656)              
 [=============================>...................................] 27/57   Step: 960ms | Tot: 25s805ms | Loss: 2.526 | Acc: 29.340% (2028/6912)              
 [==============================>..................................] 28/57   Step: 966ms | Tot: 26s772ms | Loss: 2.526 | Acc: 29.255% (2097/7168)              
 [===============================>.................................] 29/57   Step: 962ms | Tot: 27s734ms | Loss: 2.531 | Acc: 29.041% (2156/7424)              
 [=================================>...............................] 30/57   Step: 1s68ms | Tot: 28s803ms | Loss: 2.530 | Acc: 29.115% (2236/7680)              
 [==================================>..............................] 31/57   Step: 956ms | Tot: 29s760ms | Loss: 2.528 | Acc: 29.108% (2310/7936)              
 [===================================>.............................] 32/57   Step: 963ms | Tot: 30s723ms | Loss: 2.527 | Acc: 29.138% (2387/8192)              
 [====================================>............................] 33/57   Step: 961ms | Tot: 31s684ms | Loss: 2.525 | Acc: 29.167% (2464/8448)              
 [=====================================>...........................] 34/57   Step: 964ms | Tot: 32s649ms | Loss: 2.521 | Acc: 29.285% (2549/8704)              
 [======================================>..........................] 35/57   Step: 1s69ms | Tot: 33s718ms | Loss: 2.510 | Acc: 29.453% (2639/8960)              
 [=======================================>.........................] 36/57   Step: 962ms | Tot: 34s680ms | Loss: 2.506 | Acc: 29.536% (2722/9216)              
 [=========================================>.......................] 37/57   Step: 960ms | Tot: 35s641ms | Loss: 2.498 | Acc: 29.624% (2806/9472)              
 [==========================================>......................] 38/57   Step: 958ms | Tot: 36s599ms | Loss: 2.497 | Acc: 29.626% (2882/9728)              
 [===========================================>.....................] 39/57   Step: 1s100ms | Tot: 37s700ms | Loss: 2.495 | Acc: 29.688% (2964/9984)              
 [============================================>....................] 40/57   Step: 958ms | Tot: 38s658ms | Loss: 2.490 | Acc: 29.873% (3059/10240)              
 [=============================================>...................] 41/57   Step: 964ms | Tot: 39s622ms | Loss: 2.485 | Acc: 29.992% (3148/10496)              
 [==============================================>..................] 42/57   Step: 962ms | Tot: 40s584ms | Loss: 2.485 | Acc: 29.994% (3225/10752)              
 [===============================================>.................] 43/57   Step: 959ms | Tot: 41s544ms | Loss: 2.482 | Acc: 30.015% (3304/11008)              
 [=================================================>...............] 44/57   Step: 1s86ms | Tot: 42s630ms | Loss: 2.480 | Acc: 30.034% (3383/11264)              
 [==================================================>..............] 45/57   Step: 957ms | Tot: 43s587ms | Loss: 2.478 | Acc: 30.104% (3468/11520)              
 [===================================================>.............] 46/57   Step: 958ms | Tot: 44s546ms | Loss: 2.474 | Acc: 30.231% (3560/11776)              
 [====================================================>............] 47/57   Step: 954ms | Tot: 45s500ms | Loss: 2.475 | Acc: 30.186% (3632/12032)              
 [=====================================================>...........] 48/57   Step: 954ms | Tot: 46s454ms | Loss: 2.473 | Acc: 30.176% (3708/12288)              
 [======================================================>..........] 49/57   Step: 1s66ms | Tot: 47s521ms | Loss: 2.471 | Acc: 30.261% (3796/12544)              
 [=======================================================>.........] 50/57   Step: 956ms | Tot: 48s477ms | Loss: 2.468 | Acc: 30.375% (3888/12800)              
 [=========================================================>.......] 51/57   Step: 967ms | Tot: 49s445ms | Loss: 2.466 | Acc: 30.392% (3968/13056)              
 [==========================================================>......] 52/57   Step: 960ms | Tot: 50s406ms | Loss: 2.464 | Acc: 30.386% (4045/13312)              
 [===========================================================>.....] 53/57   Step: 982ms | Tot: 51s388ms | Loss: 2.462 | Acc: 30.395% (4124/13568)              
 [============================================================>....] 54/57   Step: 850ms | Tot: 52s238ms | Loss: 2.458 | Acc: 30.469% (4212/13824)              
 [=============================================================>...] 55/57   Step: 856ms | Tot: 53s95ms | Loss: 2.455 | Acc: 30.597% (4308/14080)              
 [==============================================================>..] 56/57   Step: 844ms | Tot: 53s939ms | Loss: 2.450 | Acc: 30.699% (4401/14336)              
 [===============================================================>.] 57/57   Step: 856ms | Tot: 54s796ms | Loss: 2.452 | Acc: 30.660% (4415/14400)
 [>................................................................] 1/16   Step: 1s262ms | Tot: 0ms | Loss: 2.924 | Acc: 26.172% (67/256)              
 [====>............................................................] 2/16   Step: 420ms | Tot: 420ms | Loss: 2.912 | Acc: 27.734% (142/512)              
 [========>........................................................] 3/16   Step: 421ms | Tot: 842ms | Loss: 2.974 | Acc: 27.604% (212/768)              
 [============>....................................................] 4/16   Step: 423ms | Tot: 1s266ms | Loss: 2.932 | Acc: 28.613% (293/1024)              
